text,label
Retail credit to grow 40% on back of rate cut: Vijaya Bank,__label__1
"Buy HDFC Bank, HDFC, Kotak Bank: Mehraboon Irani",__label__2
"HDFC Bank, ICICI Bank, SBI top picks: R Sreesankar",__label__2
Moving towards marginal cost of funding: IndusInd Bk,__label__2
High end home prices in Mumbai can correct: HDFC CEO Mistry,__label__2
Banks crash; Nomura says base rate cut likely to hit NIM,__label__1
"Prefer HDFC Bank, ICICI Bank, SBI, Sun Pharma: Dilip Bhat",__label__1
"YES Bank turns to retail, SME biz to regain market position",__label__1
Need to look at absolute figures of CV pick up: M&M Fin,__label__1
Will revise rates when needed; comfortable with CAR: SBI,__label__1
Axis Bank cuts deposit rates by 50 bps,__label__1
"Prefer Axis Bank, HDFC Bank, Kotak Bank: Ambareesh Baliga",__label__1
Prefer HDFC Bank: Rajat Bose,__label__1
"Stay with HDFC Bank, says Sudarshan Sukhani",__label__2
"Exit Vedanta, switch to SBI, HDFC Bank: Sudarshan Sukhani",__label__2
Here۪s why Religare Cap Mkts initiates sell on SKS Micro,__label__1
"Buy HDFC Bank, Axis Bank: Vaibhav Agrawal",__label__1
"Buy YES Bank, IndusInd Bank; like ICICI Bank: Devang Mehta",__label__1
"Pick IndusInd Bank, expect move to Rs 1070: ICICIdirect",__label__1
"Expect HDFC Bank to give good bounce, says Rajat Bose",__label__2
"SBI Q1 profit rises 10% to Rs 3692 cr, NII disappoints",__label__2
"Ezetap raises Rs 150 crore from Horizons Ventures, others",__label__2
"Buy HDFC Bank, short Infosys, IDFC: Amit Harchekar",__label__2
May cut interest rates before next RBI policy: BoB,__label__1
HDFC Bank will come down to Rs 1050: Siddarth Bhamre,__label__1
Accumulate HDFC Bank; target of Rs 1180: AB Money,__label__1
Go long in ICICI Bank on dips: Sudarshan Sukhani,__label__1
Experts see Rs 370 as fair value for ICICI Bank,__label__2
There's scope for further cuts in lending rates: HDFC Bank,__label__2
"Axis Bank, YES Bank, HDFC Bank good buys: Devang Mehta",__label__2
"HDFC Bank, IndusInd better play in banking space: Sabharwal",__label__2
"Buy L&T on correction, look at Tata Motors: Dilip Bhat",__label__2
"HDFC Bank, ICICI Bank top picks: Santosh Singh",__label__2
Buy HDFC Bank; target of Rs 1200: P Lilladher,__label__1
Prefer private banking space over PSU banks: Vinay Khattar,__label__1
"Like HDFC Bank, keep ICICI Bank in portfolio: Jeff Chowdhry",__label__1
NRIs can invest in NPS: PFRDA,__label__2
"Short HDFC Bank, SBI: Sudarshan Sukhani",__label__2
Govt spending to help boost credit growth: HDFC Bank Chair,__label__1
"Warbug to invest Rs 1,800 crore in Piramal Realty",__label__1
Accumulate HDFC Bk with target price of Rs 1250: Angel ,__label__1
See better Q2 for Infy; buy HDFC Bank: India Nivesh Sec ,__label__1
"HDFC Bank Q1 profit up 21% to Rs 2696cr, NII beats street",__label__1
"Buy HDFC Bank, may hit Rs 1265: Daljeet Singh Kohli",__label__1
HDFC Bank Q1 PAT may rise 20% at Rs 2681.2cr: Motilal Oswal,__label__1
"Buy Axis Bank, HDFC Bank, ICICI Bank: Mayuresh Joshi",__label__1
"HDFC Bank Q1 nos may remain strong; profit, NII seen up 21%",__label__1
"Pick ICICI Bank, target Rs 380: Shubham Agarwal",__label__1
Look at HDFC Bank: Anand Tandon,__label__2
Prefer private sector bank: Dipan Mehta,__label__2
"HDFC Bank may move up, outperform Bank Nifty: ICICIdirect",__label__2
Bank of Baroda cuts lending rate by 0.1%,__label__2
Ease of doing Biz: Com Min starts online payment facility,__label__2
Q1 earnings to be tepid; analysts pick best & worst sectors,__label__1
"Go long in HDFC Bank, advises Amit Gupta",__label__1
"Look at Sadbhav Engineering, SBI, Shriram Trans: Ajay Bodke",__label__1
"Q1 to be muted, see 20% profit fall for PSU banks: Nomura",__label__1
Axis Bank's mobile transactions double in June,__label__1
HDFC sees mobile banking overtaking net banking next year,__label__1
Kotak Mahindra Bank lowers base rate to 9.75%,__label__2
"LIC Housing Finance looks attractive, says Sandip Sabharwal",__label__2
SBI aims for top spot in mobile banking,__label__2
Citi cuts base rate to 9.35%,__label__2
Lakshmi Vilas Bank cuts base rate by 0.15%,__label__2
"HDFC Bank Q1 results on July 21, 2015",__label__1
"HDFC Bank launches '30-min auto', '15-min 2-wheeler' loans",__label__1
"Prefer HDFC Bank, Axis Bank, IndusInd Bank: Baliga",__label__1
"OBC may test Rs 165-167, worried on PSU banks: Thukral",__label__1
"HDFC Bank AGM on July 21, 2015",__label__1
"Axis Bank queues up, cuts base rate by 10 bps to 9.85%",__label__1
"Bharti Airtel may hit Rs 500, Idea Cellular Rs 230: Shah",__label__1
ICICI Bank cuts base rate by 5 bps to 9.70%,__label__2
"Pick L&T, BHEL, ICICI Bank, Sun Pharma: Sharmila Joshi",__label__2
"Keep ICICI Bank, HDFC Bank in portfolio: Sharmila Joshi",__label__2
"Buy HDFC Bank, Apollo Hospitals, Reliance Ind: Sukhani",__label__2
Executive order needed to solve FDI insurance issue: EY,__label__2
"Look at HDFC Bank, L&T, YES Bank, Kotak Bank: Kunal Bothra",__label__2
"Buy Bank of India, HDFC Bank: Pritesh Mehta",__label__2
"Buy TVS Motor, Century Textiles, SBI: Sudarshan Sukhani",__label__2
HDFC Bank launches 10 second loan disbursement scheme,__label__2
"Bank of Baroda valuation pick, says Vineet Bhatnagar",__label__2
"Buy HDFC Bank, BPCL, Bajaj Auto: Sudarshan Sukhani",__label__2
Yes Bank cuts base lending rate by 25 bps to 10.5%,__label__2
HDFC Bank cuts lending rate by 0.15%,__label__2
"L&T, Axis Bank, HDFC Bank, ICICI Bank top buys: Ajay Bodke",__label__2
"SBI Q1 advance tax outgo rises 4% to Rs 1,290 crore",__label__1
Looking to more than double power portfolio: IL&FS,__label__1
"Prefer ICICI Bank, Sun Pharma: Kunal Bothra",__label__1
HDFC Bank unveils PayZapp online payment solution,__label__1
"Prefer Infosys, TCS, Axis Bank, HDFC Bank: Gaurang Shah",__label__1
Banks may further cut interest rates by end of week: HDFC,__label__2
Confident of gaining market share: HDFC Bank's Aditya Puri,__label__1
"Prefer IndusInd Bank, HDFC Bank: Ambareesh Baliga",__label__1
Look at private sector banks: Nilesh Shah,__label__1
"Look at HDFC Bank, DCB Bank: Ambareesh Baliga",__label__2
"Buy HDFC Bank, may hit Rs 1028: Manoj Murlidharan",__label__2
Sell HDFC Bank Call options: Amit Gupta,__label__1
Allahabad Bank cuts lending rate by 0.3%,__label__1
HDFC Bank among top 100 most valuable global brands in 2015,__label__1
Prefer private sector banks: Gaurang Shah,__label__2
"Buy HDFC Bank, prefer Larsen and Toubro: R Sreeshankar",__label__1
Corporation Bank cuts lending rate by 0.25%,__label__1
"SBI, ICICI Bank, HDFC Bank top picks: R Sreeshankar",__label__2
HDFC Bk launches prepaid medical card with Apollo Hospitals,__label__1
SBI launches contactless debit and credit cards,__label__2
"Axis Bank, ICICI Bank look attractive: Sachin Shah",__label__2
"Go long in HDFC Bank, advises Amit Harchekar",__label__2
Prefer private banks: Devang Mehta,__label__1
Look at HDFC Bank: Sudip Bandopadhyay,__label__1
"Focus on frontline stocks, says Dilip Bhat",__label__1
Buy HDFC Bank 1000 Call: Krish Subramanyam,__label__1
"Sell HDFC Bank, BPCL, Century Textiles: Pritesh Mehta",__label__1
"Go long in HDFC Bank, advises Sameet Chavan",__label__1
Buy HDFC Bank; target of Rs 1135: Firstcall Research,__label__1
HDFC Bank's director Pandit Palande resigns,__label__1
HDFC Bank Q4 nos bang in line with expectations: Experts,__label__1
"HDFC Bank Q4 net up 20.6%, asset quality improves slightly",__label__1
HDFC Bank recommends 400% dividend,__label__1
"ICICI, HDFC Bank develop watchbanking apps for Apple Watch",__label__1
"HDFC Bank, IDFC top picks: Jitendra Sriram",__label__1
HDFC Bank Q4 net may rise 22% at Rs 2839 cr: P Lilladher,__label__1
HDFC Bank Q4 PAT seen up 20.4% at Rs 2801.7 cr: MOST,__label__1
HDFC Bank Q4 net seen up 21% at Rs 2814.8 cr: ICICIdirect,__label__1
HDFC Bank Q4 profit seen up 20.9% to Rs 2812 cr: Poll,__label__2
"Sell IndusInd Bank, advises Sudarshan Sukhani",__label__2
Prefer HDFC Bank over ICICI Bank: Ramki Ramakrishnan,__label__1
Punjab National Bank cuts fixed deposit rates by 0.25%,__label__1
"Buy HDFC Bank 1040 Call, says Gaurav Bissa",__label__1
SBI Card's valuation begins as partner GE Caps plans exit,__label__1
"Accumulate ICICI Bank, HDFC Bank: Mayuresh Joshi",__label__1
"Buy Ashok Leyland, Colgate: Sudarshan Sukhani",__label__1
Prefer private sector banks: Pramerica Mutual Fund,__label__1
HDFC to raise up to USD 500 million from ECB,__label__2
"Moody's lowers ratings of ICICI, Axis & HDFC Bank",__label__2
Axis Bank cuts base rate by 0.20% to 9.95%,__label__2
Here are top 10 stocks to focus on April 8,__label__2
"HDFC Bk cuts rates, dares to outdo system on credit growth",__label__2
Mahantesh Sabarad positive on YES Bank,__label__1
Prefer HDFC Bank: Sandip Sabharwal,__label__1
"HDFC Bank raises Rs 3,000 crore via bonds on pvt placement",__label__2
HDFC Bank allots bonds worth Rs 3000cr,__label__2
"ICICI, HDFC Bank cut bulk deposit rates by up to 0.25%",__label__2
"Buy ICICI Bank, Axis Bank: Ambareesh Baliga",__label__2
HDFC Bank may test Rs 980-990: Sameet Chavan,__label__2
"Prefer SBI, HDFC Bank, Axis Bank, LIC Housing: Vishal Goyal",__label__2
"Buy HDFC Bank, says Rajat Bose",__label__2
"Sell HDFC Bank, says Kunal Saraogi",__label__1
"Sell HDFC Bank, advises Sudarshan Sukhani",__label__1
Accumulate HDFC Bank; target of Rs 1250: Emkay,__label__2
"Invest in Axis Bank, pick HDFC Bank on correction: Baliga",__label__1
"HDFC Bank may head lower, says Amit Gupta",__label__1
"Exit HDFC Bank on bounce, says Gaurav Bissa",__label__2
"Hold ICICI, SBI, Shriram Transport, HDFC Bank: Kothari",__label__1
Here are top 10 stocks to focus on March 17,__label__2
Large & mid-cap stocks to keep an eye on: P Lilladher,__label__2
Here are top 10 stocks to focus on March 12,__label__2
"Prefer Axis Bank, HDFC Bank, YES Bank, IndusInd Bank: Bhat",__label__1
"Look at Axis Bank, ICICI Bank, HDFC Bank: R Sreesankar",__label__1
Your Stocks: Where to invest in volatile market,__label__2
Accumulate HDFC Bank; target of Rs 1200: Sushil Finance,__label__2
"Buy HDFC Bank, says Sudarshan Sukhani",__label__2
Here are top 10 stocks to focus on March 2,__label__2
SBI gets shareholders nod for raising Rs 15K cr from market,__label__1
Accumulate HDFC Bank; target of Rs 1100: AB Money,__label__1
Here are top 10 stocks to focus on February 20,__label__1
"Buy HDFC Bank, prefer BHEL: Sudarshan Sukhani",__label__2
Accumulate HDFC Bank; target Rs 1165: Kotak Securities,__label__2
"HDFC Bank Q3 profit may rise 20.6% to Rs 2,804 cr: Poll",__label__1
"Buy Ashok Leyland, HDFC Bank: Yogesh Mehta",__label__2
Buy private sector banks: Sudarshan Sukhani,__label__2
HDFC Bank promoters dilute 0.7% stake to raise capital,__label__2
HDFC Bank: Outcome of committee meeting,__label__2
HDFC Bank: Outcome of committee meeting,__label__2
Prefer HDFC Bank: Sanjeev Prasad,__label__2
"Asset quality still a concern; like ICICI, Axis, SBI: Kotak",__label__2
"HDFC Bank's Q3 results on February 14, 2015",__label__1
HDFC Bank: Outcome of committee meeting,__label__2
"HDFC Bank raises close to Rs 10,000 cr via QIP, ADRs",__label__2
HDFC Bank: Updates on outcome of committee meeting,__label__2
Here are top 10 stocks to focus on February 5,__label__2
HDFC Bank receives FIPB approval,__label__2
HDFC Bank: Outcome of committee meeting,__label__2
"HDFC Bank share sale hits markets to raise Rs 10,000 cr",__label__2
Enter HDFC Bank at around Rs 950: Nooresh Merani,__label__1
HDFC Bank share sale likely this week: Sources,__label__1
"Buy Axis Bank, DCB Bank on declines: Ambareesh Baliga",__label__2
"Cautious on BoB post Q3; ICICI, HDFC Bk good buys: Quant",__label__2
"Buy HDFC Bank on dips, says Rajat Bose",__label__1
"Prefer HDFC Bank, says Sharmila Joshi",__label__2
"Buy SBI, Union Bk, positive on ICICI Bank, HDFC Bank: Mehta",__label__2
Equity dilution to aid HDFC Bank۪s credit growth: IDBI Cap,__label__2
"Buy HDFC Bank, DCB Bank: Ambareesh Baliga",__label__2
Here are top 10 stocks to keep an eye on January 29 ,__label__2
"HDFC Bk can raise up to Rs 10k cr, Lupin to hike FDI limit",__label__1
"CCEA to decide on HDFC Bank, Lupin FDI proposals today",__label__1
"Look at Axis Bank, ICICI Bank, HDFC Bank: Mayuresh Joshi",__label__1
"Pick IDFC, HDFC Bank, Ashok Leyland: Sandip Sabharwal",__label__1
Here are top 10 stocks to keep an eye on January 21,__label__1
Sectors to watch closely after RBI rate Cuts: GEPL Capital,__label__1
Prefer private sector banks: Ajay Bagga,__label__1
Ratio Trade - Long HDFC; short HDFC Bank: Emkay,__label__1
"Prefer private banks, says Anand Tandon",__label__2
Short HDFC Bank: Amit Harchekar,__label__2
"Prefer HDFC Bank, IndusInd: Rahul Mohindar",__label__1
"Buy HDFC Bank, sell BHEL: Rahul Mohindar",__label__1
Here are top 10 stocks to keep an eye on January 9,__label__1
Accumulate HDFC Bank; target of Rs 1020: Emkay,__label__2
HDFC Bank appoints Shyamala Gopinath as Non-Executive Chairperson ,__label__2
"Keep HDFC in portfolio, says Dilip Bhat",__label__2
Begin New Year with these 10 best blue-chip stocks: Karvy,__label__2
"Prefer HPCL, BEML, Oil India: Rajesh Agarwal",__label__2
"Short ICICI Bank, Axis Bank: Siddharth Bhamre",__label__1
"Private sector banks may outperform, says Ajay Bagga",__label__1
HDFC Bank top pick: Jignesh Shial,__label__1
"Buy HDFC Bank, says Manas Jaiswal",__label__1
"Buy HDFC Bank, says Sudarshan Sukhani",__label__2
FIPB clears HDFC Bank & Ratnakar Bank FDI proposals,__label__1
Here are top 10 stocks to focus on December 19,__label__1
"ICICI Bank, HDFC Bank, Bajaj Finance top picks: Sachin Shah",__label__1
Lending rates can be cut when credit picks up: SBI,__label__1
"NTPC signs Rs 3,000 cr worth of term loans",__label__1
OBC cuts rates on select term deposits by 0.10%,__label__1
Q3 margins may not reflect lower deposit rates: Federal Bk,__label__1
Prefer HDFC Bank: Sudarshan Sukhani,__label__1
HDFC Bank to cut lending rate by March: Aditya Puri,__label__2
SBI cuts retail term deposit rates by 25 bps,__label__2
Here are top 10 stocks to focus on December 4,__label__2
See pick up in credit growth by quarter-end: HDFC Bank,__label__2
Amit Khurana positive on private sector banks,__label__1
Top 10 stocks to keep an eye on November 26,__label__2
ICICI Bank can head towards Rs 1770-1780: Hemant Thukral,__label__2
Uday & Uday: Matchmakers of Kotak moment,__label__2
Upbeat on HDFC Bank despite underperformance in rally: UBS,__label__1
Stake in HDFC Bk intact; credit growth @ 20% in 5 yrs: HDFC,__label__1
Buy HDFC Bank: Sudarshan Sukhani,__label__1
Buy Bharti Airtel on dips: Siddarth Bhamre,__label__2
HDFC Bank may test Rs 1100-1120: Devang Mehta,__label__2
FIPB likely to take up HDFC Bank's FDI proposal tomorrow,__label__2
Is Sun Pharma expensive at current valuations?,__label__2
Accumulate HDFC Bank; target of Rs 1020: Emkay,__label__2
"Accumulate HDFC Bank, Hero Motocorp: Mayuresh Joshi",__label__2
HDFC Bank fall short-term; buy at Rs 875-880 level: Experts,__label__1
Buy HDFC Bank; target of Rs 1020: P Lilladher,__label__1
Buy HDFC Bank; target of Rs 1025: Motilal Oswal,__label__1
Hold HDFC Bank; target of Rs 956: ICICIdirect,__label__1
Here are top 10 stocks to keep an eye on November 7,__label__1
Buy HDFC Bank; target of Rs 1025: Religare Capital,__label__1
Buy HDFC Bank; target of Rs 1059: Firstcall Research,__label__1
HDFC Bank may touch Rs 960: Amit Harchekar,__label__2
'YES Bank posted strong Q2 nos; accumulate on stock',__label__1
Accumulate HDFC Bank; target of Rs 1020: Emkay,__label__1
Accumulate HDFC Bank; target of Rs 950: KRChoksey,__label__2
Why ICICI Bank can fetch you double returns in four years,__label__2
Prefer banking stocks: Phani Sekhar,__label__1
"Go long in HDFC Bank, says Hemant Thukral",__label__1
Expect 15% upside in HDFC Bank: Ajay Bodke,__label__1
"HDFC Bank, Maruti, Britannia top Samavat picks: Ajay Bodke",__label__1
What experts make of HDFC Bank's Q2FY15 earnings,__label__2
"HDFC Bank Q2 profit rises 20% on higher NII, other income",__label__2
"HDFC Bank, ICICI Bank top picks: Jitendra Sriram",__label__2
HDFC Bank Q2 net may rise 21% at Rs 2398 cr: ICICIdirect,__label__2
HDFC Bank Q2 PAT may rise 20.4% at Rs 2387.5 cr: MOST,__label__2
"HDFC Bank Q2 profit may jump 21% to Rs 2,398 cr: Poll",__label__2
"Prefer private sector banks, says Phani Sekhar",__label__2
HDFC Bank may touch Rs 925-930: Amit Harchekar,__label__2
"Buy HDFC Bank on declines, says Amit Gupta",__label__1
HDFC Bank: Cessation of director,__label__1
"Buy HDFC Bank, advises Amit Harchekar",__label__1
Super Six short term picks for September 29,__label__1
S&P raises outlook of 11 FIs;maintains -ve for Syndicate Bk,__label__2
HDFC Bank may test Rs 875-885: Kunal Bothra,__label__2
FIPB to consider HDFC Bank's FDI proposal on Oct 1,__label__1
Why PSBs may bridge valuation gap with private banks,__label__2
"HDFC Bank's Q2 results on Oct 21, 2014",__label__2
Remain invested in HDFC Bank: Phani Sekhar,__label__2
"Buy HDFC Bank, says Ambareesh Baliga",__label__2
"Hold HDFC Bank, says Kunal Bothra",__label__2
HDFC Bank to grow 30% if economy expands at 7%: Aditya Puri,__label__2
Amit Gupta positive on HDFC Bank,__label__2
"Buy HDFC Bank, advises Sudarshan Sukhani",__label__2
Go long in HDFC Bank: Siddharth Bhamre,__label__2
"Buy HDFC Bank, says Ajay Bodke",__label__2
Expect higher levels in HDFC Bank: Sudarshan Sukhani,__label__1
12 Indian firms in Forbes' 50 best cos in Asia Pacific,__label__2
Prabhat Awasthi bullish on banks,__label__2
Prefer private sector banks: UR Bhat,__label__2
"Go long in HCL Tech, Wipro: Siddharth Bhamre",__label__1
SBI cuts interest rate on home loans by 5-15bps,__label__2
"Prefer HDFC Bank, says Sandeep Shenoy",__label__2
Prefer private sector banks: Prakash Diwan,__label__2
Private sector banks safest bet: R Sreesankar,__label__2
"Buy HDFC Bank, advises Amit Harchekar",__label__1
How did first quarter earnings look? 'Good but not great',__label__2
"Buy Gail India, Havells India, HDFC Bank: Sudarshan Sukhani",__label__2
"Sell ICICI Bank 1350 Put, buy HDFC Bank 820 Call: Trivedi",__label__1
"Buy HDFC Bank, sell HDFC: Gopi Suvanam",__label__1
"Buy HDFC, avoid HDFC Bank: Sudarshan Sukhani",__label__1
"Buy HDFC Bank, says Sandip Sabharwal",__label__1
Manish Chowdhary positive on private sector banks,__label__1
"ICICI Bank, HDFC Bank good picks: Siddharth Bhamre",__label__1
HDFC Bank may hit Rs 885: Amit Harchekar,__label__1
"Positive on Tata Global, HDFC Bank, RIL: Amit Harchekar",__label__1
Accumulate HDFC Bank; target of Rs 940: KRChoksey,__label__2
"RBI penalises ICICI Bank, Canara Bank, Yes Bank & 9 others",__label__1
Accumulate HDFC Bank; target of Rs 913: Angel Broking,__label__1
HDFC Bank: Outcome of board meeting,__label__2
"NPA issue sticky, 5.5% GDP can push loan growth: HDFC Bank",__label__2
Hold HDFC Bank; target of Rs 890: Emkay,__label__1
Hold HDFC Bank; target of Rs 868: Sharekhan,__label__1
Buy HDFC Bank; target of Rs 925: PLilladher,__label__1
"Go long in HDFC Bank, advises Amit Gupta",__label__1
"Prefer HDFC Bank, Axis Bank: Dhiraj Agarwal",__label__1
"Prefer HDFC Bank, ICICI Bank, TCS, Lupin: Jeff Chowdhry",__label__1
Here's list of ICICI Direct's F&O stock picks,__label__1
Hold HDFC Bank; target of Rs 900: ICICIdirect,__label__2
Buy HDFC Bank; target of Rs 1030: Motilal Oswal,__label__2
Buy HDFC Bank; target of Rs 1000: Religare Capital,__label__2
Accumulate HDFC Bank; target of Rs 880: Kotak Securities,__label__2
Accumulate HDFC Bank; target of Rs 880: Dolat Capital,__label__2
HDFC Bank may touch Rs 1050: Mehraboon Irani,__label__2
HDFC group says yet to consider merger plan,__label__1
Sachin Shah positive on HDFC Bank,__label__1
HDFC Bk misses profit expectation by 4%; experts dejected,__label__1
"Buy HDFC Bank on declines, says Suruchi Jain",__label__1
"HDFC Bank Q1 net misses forecast, rises 21% to Rs 2,233 cr",__label__1
"If merged, HDFC-HDFC Bank to be 2nd largest after SBI: IDFC",__label__1
HDFC Bank Q1 net may rise 26.3% at Rs 2328 cr: P Lilladher,__label__1
"HDFC Bank Q1 profit seen up 27%, loan growth may be strong",__label__1
HDFC Bank Q1 net seen up 31.4% at Rs 2423.5 cr: Emkay,__label__1
"Prefer HDFC Bank, says Meharaboon Irani",__label__2
"Prefer Kotak Mahindra Bank, IndusInd Bank, HDFC Bank: Irani",__label__2
HDFC Bank may test Rs 853: Siddharth Bhamre,__label__2
"Buy HDFC Bank, Axis Bank on correction: Ajay Bodke",__label__2
"HDFC Bank's Q1 results on July 21, 2014",__label__1
"Buy HDFC Bank, IndusInd Bank, HDFC: Mehraboon Irani",__label__1
12 Budget measures to expect; stocks likely to benefit: DB,__label__1
Super six stocks you can bet on July 7,__label__1
"Buy HDFC Bank, advises Sudarshan Sukhani",__label__2
Here is what CFOs are expecting from Modi Budget,__label__2
Looking at reforms positively: Aditya Puri,__label__1
"HDFC Bank seeks shareholders' nod to raise Rs 10,000 cr",__label__1
"Buy HDFC Bank, ONGC, Tata Motors, Bharti Airtel: Irani",__label__2
Super Six chart picks for June 18,__label__1
Super Six buy/sell calls for June 13 ,__label__1
Go long in HDFC Bank: Ashish Chaturmohta,__label__2
Buy HDFC Bank; target of Rs 925: PLilladher,__label__2
"Go long on HDFC, short HDFC Bank: Gopi Suvanam",__label__2
"HDFC Bank: AGM on June 25, 2014",__label__2
"Buy ICICI, HDFC Bank: Sudarshan Sukhani",__label__1
"Buy HDFC Bank 800 Calls, sell 820 & 840 Calls: Amit Trivedi",__label__2
HDFC Bank may touch Rs 860: Chandan Taparia,__label__2
"Amit Gupta positive on Havells, HDFC Bank",__label__2
"Buy HDFC Bank on dips, advises Sudarshan Sukhani",__label__2
Super Six short term picks for May 28,__label__2
"MB Mahesh positive on ICICI, negative on HDFC Bank",__label__1
"HDFC Bank to raise up to Rs 10,000 cr from share sale",__label__1
No decision yet on HDFC Bank's proposal of hiking FII limit,__label__1
Modi landslide win may bring IPOs back to table,__label__1
"Hold HDFC Bank, says Phani Sekhar",__label__1
"Hold HDFC Bank, advises Kunal Bothra",__label__1
HDFC Bank's outcome of board meeting,__label__1
"Keep ICICI Bank, PSU banks in portfolio: Sandip Sabharwal",__label__1
"HDFC Bank's board meeting on May 19, 2014",__label__2
"Go long in HDFC Bank, M&M, ONGC: Sudarshan Sukhani",__label__2
"Buy SBI, Bank of Baroda: Ambareesh Baliga",__label__2
HDFC Bank could potentially be deleted in Nov review: MSCI,__label__2
Prefer private sector banks: Ramesh Damani,__label__2
Hold HDFC; target of Rs 920: ICICIdirect.com,__label__1
Buy banking stocks: Sudarshan Sukhani,__label__1
"Top 10 stocks: Keep an eye on REC,Titan, Infosys, HDFC Bank",__label__1
Accumulate HDFC Bank; target of Rs 826: KRChoksey,__label__1
UAE bank launches speedy money transfer service to India,__label__1
"YES Bank, ICICI Bank, HDFC Bank top picks: Siddharth Teli",__label__1
Buy HDFC Bank at around Rs 700: Chandan Taparia,__label__1
FIPB likely to reject HDFC Bank's proposal to increase FDI,__label__2
Buy HDFC Bank; target of Rs 817: Angel Broking,__label__2
"FinMin, DIPP to meet on HDFC Bank FDI proposal on Tue ",__label__1
"Hold HDFC Bank, Sesa Sterlite, LIC Housing: ICICIdirect",__label__2
Hold HDFC Bank; reduce Persistent Systems: Emkay,__label__2
Buy HDFC Bank; target of Rs 804: Dolat Capital,__label__2
HDFC Bank clarifies on news item,__label__2
"Buy HDFC Bank, advises Sudarshan Sukhani",__label__2
HDFC Bank's fixes book closure for dividend & AGM,__label__2
HDFC Bank's NIM a positive surprise: Analysts,__label__1
Enter HDFC Bank on declines: SP Tulsian,__label__1
"HDFC Bank Q4 net up 23%, NIM strong, asset quality stable",__label__1
HDFC Bank recommends 343% dividend,__label__1
Checkout: Quant Capital's view on private bank Q4 earnings,__label__1
Top 10 stocks that will make your portfolio greener,__label__1
"HDFC Bank Q4: Analysts expect PAT growth at 26%, 16% in NII",__label__1
Foreign stake: HDFC Bk says law can't apply retrospectively,__label__1
Buy HDFC Bank on declines: Phani Sekhar,__label__1
HDFC Bank may test Rs 810: Hemen Kapadia,__label__1
HDFC Bank Jan-Mar qtr PAT may go up 25% at Rs 2363cr: MOST,__label__1
HDFC Bank Q4 PAT may rise 25.2% at Rs 2366.2cr: P Lilladher,__label__1
HDFC Bank Q4 PAT seen up 25% at Rs 2362.5cr: ICICIdirect,__label__1
"Top 10 stocks: Focus on RIL, HCL, Bajaj Auto, USL",__label__1
Buy HDFC Bank at lower levels: Ambareesh Baliga,__label__1
Nod to HDFC Bank to raise FII limit may be delayed,__label__2
"Prefer HDFC Bank, ICICI Bank: Dhiraj Agarwal",__label__2
"Pick Axis Bank, Federal Bank, HDFC Bank: Ambareesh Baliga",__label__1
"Buy DLF, Adani Enterprises, sell HDFC Bank: SP Tulsian",__label__1
"Yes Bank raises $500m in foreign currency loans, deposits",__label__1
RBI rule on minimum balance to hurt customers: Aditya Puri,__label__1
"Prefer Infosys, L&T, HDFC Bank: Sandeep Shenoy",__label__2
"HDFC Bank's FY14 results on April 22, 2014",__label__2
Buy HDFC Bank on dip: Abhijit Paul,__label__2
IDBI raises $300 mn via overseas bond sale at 5.06% coupon,__label__1
"Pick SBI, ICICI Bank, HDFC Bank: Sudarshan Sukhani",__label__1
HDFC Bank May touch Rs 800: Devang Mehta,__label__1
Here are top 10 stocks that should be on your radar ,__label__1
Hold HDFC Bank; buy Syndicate Bank: Kunal Saraogi,__label__2
"Buy SBI, HDFC Bank: Sudarshan Sukhani",__label__2
"Bullish on BoB, SBI, OBC & Shriram Transport: Religare Cap",__label__1
Super six stocks ideas to liven up your trade,__label__1
"Buy HDFC Bank, says Phani Sekhar",__label__2
Morgan Stanley turns 'overweight' on private banks,__label__2
"See upmove in HDFC Bank, says Ajay Bodke",__label__2
Standard Chartered India profit up wee bit; bad loans jump,__label__2
Expect 4-5% rally in HDFC Bank: Sudarshan Sukhani,__label__1
Exit HPCL; prefer private banking stocks: Phani Sekhar,__label__2
Buy private sector banks: Sudarshan Sukhani,__label__2
"ICICI Bank, HDFC Bank may give 15-20% returns: Khemani",__label__1
HDFC Bank may test Rs 670-675: Amit Gupta,__label__2
"Like ICICI, HDFC Bank: Dipen Shah",__label__1
Stay away from PSU banking space: Baliga,__label__1
"Buy HDFC Bank, says Sudarshan Sukhani",__label__2
Prefer HDFC Bank on correction: Ajay Srivastava,__label__2
"Short HDFC Bank, says Siddharth Bhamre",__label__2
FinMin sets up panel to iron out insurance broking issues,__label__1
Short HDFC Bank; target Rs 613: Siddharth Bhamre,__label__2
Why these 10 stocks should be on your radar today,__label__2
Super Six: Top chart picks for January 28,__label__2
Buy HDFC Bank on correction: Krishna Kumar Karwa,__label__1
"Buy ICICI Bank, HDFC Bank: Siddharth Teli",__label__1
HDFC reports steady Q3 earnings,__label__2
"Accumulate RIL, Wipro, HDFC Bank: Emkay",__label__2
HDFC Bank is a decent stock to hold: Angel's Agarwal,__label__1
Review: HDFC Bank Q3 numbers,__label__1
"Hold HDFC Bank, says Rajesh Agarwal",__label__1
See 10% upside in HDFC Bank: Vaibhav Agrawal,__label__1
Buy HDFC Bank for long term: Suruchi Jain,__label__1
