Headlines,Labels
hdfc bank q4 nii at rs 1852 cr,1
budget 2017: experts pick 16 stock that may benefit from the big event,1
"prefer hdfc bank, yes bank: sudarshan sukhani",1
hdfc bank to raise nre deposit rate to 9%,1
"like hdfc bank, icici bank: mayuresh joshi",1
nod to hdfc bank to raise fii limit may be delay,1
bank to post 27% yoy growth in pat for q1fy13: dolat,1
18 bank have rs 660-cr exposure to satyam,1
freecharge to manage snapdeal's capital assist program,1
"hdfc bank, indusind bank best bets, say irani",0
7th pay hike may raise consumption to 8%: stock you can buy now,1
"prefer axis bank, hdfc bank, yes bank, indusind bank: bhat",0
buy hdfc bank closer to rs 1700: gujral,0
hdfc bank unveil payzapp online payment solution,0
"cautious banks; no cheer see on interest rates, npas: jp morgan",1
"buy hdfc bank, sell aurobindo pharma: sudarshan sukhani",1
sun pharma may rally further: sukhani,0
"hdfc bank cut base rate by 0.05%, effective january 4",1
"go long in hdfc bank, short nifty: icicidirect",1
"remain invest in hdfc, say prakash gaba",1
hdfc bank advance likely to grow by 30%,1
tata steel may slip below rs 250: rajat bose,0
shift to daily interest rate impact 18 bps: hdfc bank,1
stay away from psu bank space: baliga,0
back to normal: rbi put up long-term govt bond for sale,1
"buy hdfc bank, may hit rs 1028: manoj murlidharan",1
hdfc bank q1 pat see at rs 555 cr: iifl,1
"hdfc bank plan to list nbfc arm, raise $1 bn",1
"tulsian's take on construction cos, zee, rbl bank & other stock",1
"buy hdfc bank, voltas, maruti suzuki: sudarshan sukhani",1
plilladher stock bet this q1 earn season,1
"icici, hdfc bank develop watchbanking apps for apple watch",0
accumulate hdfc bank; target of rs 940: krchoksey,1
"hdfc bank to declare q1 result on july 13, 2012",0
prefer hdfc bank: srivastava,0
demonetisation will help the economy in long run: aditya puri,0
buy hdfc bank; target of rs 2200: motilal oswal,0
short uco bank at current level: gupta,0
"bad loan to shackle sbi fy14 net, hurt smaller rival",0
"buy sbi, bank of baroda: ambareesh baliga",1
axis bank appoint kpmg for money launder inquiry,0
hdfc bank q4 net profit see up at rs 647 cr: angel,0
"sell dhfl, hdfc bank; buy finolex cable: ashwani gujral",0
"buy sbi, say amit gupta",1
rbi team move into branch name by cobrapost: source,0
"buy hcl tech, infosys, wipro: sudarshan sukhani",0
pnb can test rs 840-845: thukral,1
hdfc bank launch chatbot eva for customer service,1
short hdfc bank: sudarshan sukhani,1
phillipcapital 'banks' on 4 factor in financials; 5 stock to bet on,1
alpha trade: short hdfc; long hdfc bank: icicidirect.com,0
tourism fin corp to seek licence from rbi to set up bank,1
upside look limit in hdfc bank: mohindar,0
icici bank cut base rate by 5 bps to 9.70%,1
"hdfc bank's board meet on july 24, 2017",0
hdfc bank q1 net see up 32% to rs 1869 cr: emkay,0
"buy hdfc bank, target rs 2420: anand rathi",1
buy hdfc bank on declines: phani sekhar,0
npa woes: why bank be not sell bad loan,0
buy hdfc bank; target of rs 530: krchoksey,0
"icici look attractive, hdfc bank to outperform: sabharwal",1
security breach at atm maker compromise 3.2 million debit card,0
hdfc bank look negative: mohindar,0
wonder where to invest? mfs have these 20 large & midcap stock in their kitty,0
time internet partner hdfc to launch co-branded debit card,0
short hdfc bank; target rs 613: siddharth bhamre,1
"ntpc sign rs 3,000 cr worth of term loan",0
"buy hdfc bank; target of rs 1,265: angel broking",0
hdfc bank hike lend rat by 50-55 bps,0
hdfc bank could go sideways: subramanian,0
stake in hdfc bk intact; credit growth @ 20% in 5 yrs: hdfc,0
"buy hdfc bank on dips, say rajat bose",0
see lower level in hdfc bank: sudarshan sukhani,0
accumulate hdfc bank; target of rs 1778: arihant capital,1
"prefer icici bank, sbi, hdfc bank: ca rudramurthy bv",0
"bank stock may rally, say taher badshah",0
kotak mahindra md see sector loan growth below rbi target,1
ratio trade - long hdfc; short hdfc bank: emkay,0
why icici bank can fetch you double return in four years,1
"stay with pharma, bullish on sun pharma: sudip bandopadhyay",1
hdfc bank emerge as india's most valuable brand,1
"look at aurobindo pharma, tcs, dcb bank: kunal bothra",0
"hdfc bank share sale hit market to raise rs 10,000 cr",1
hdfc bank q1 net may rise 26.3% at rs 2328 cr: p lilladher,0
"buy hdfc bank, hul, godrej industries: sudarshan sukhani",1
hold hdfc bank; target rs 600: icicidirect.com,0
"hdfc bank, sbi may see 4-5% bounce: thacker",1
"sell hdfc bank, advise sudarshan sukhani",0
"buy hdfc, avoid hdfc bank: sudarshan sukhani",0
"buy rallis india, andhra sugar: sudarshan sukhani",1
"hdfc bank q2 net up 31.5%, beat street estimate",0
unusual billionaires: axis and hdfc bank's secret sauce,0
"above rs 950-955, hdfc bank can test rs 972-980: bose",0
hold hdfc bank; target of rs 1365: arihant capital,1
hdfc bank raise key lend rate by 45 bps,0
"top 6 cos lose rs 26,191 cr in m-cap, infosys hit hard",1
prefer hdfc bank on correction: ajay srivastava,1
"sbi best in psu banks, prefer hdfc bank: sukhani",1
see 10% upside in hdfc bank: vaibhav agrawal,0
buy hdfc: vijay bhambwani,1
"buy, sell, hold: 4 largecaps and 3 midcap stock on analysts radar today",0
"buy hdfc bank, say sudarshan sukhani",0
prefer private sector banks: jagdish malkani,0
"sell crompton greaves, hdfc bank: mitesh thacker",1
go long on hdfc bank on correction: sudarshan sukhani,1
"buy icici bank, hdfc bank: sudarshan sukhani",0
gmr infra can touch rs 23-24: jitendra panda,0
book profit in hdfc bank: sukhani,1
better kyc norm compliance needed: rbi on cobrapost sting,0
"keep hdfc bank in portfolio, prefer dcb bank: prakash diwan",0
buy hdfc bank; target of rs 2454: edelweiss,0
"hdfc bank set aside rs 206 cr provision for agri, telecom, iron & steel sectors",1
"buy yes bank, axis bank post q1 results: baliga",1
hdfc bank q4 net profit see up at rs 545 cr: krchoksey,1
"asci uphold complaints against gcpl, hdfc bank, others",1
buy hdfc bank; target of rs 2346: kr choksey,1
"hdfc bank raise rs 6,700 cr via bond",1
"hdfc bank's q2 result on october 25, 2016",1
change in base rate to depend on deposit rates: hdfc bank,1
investors upbeat over india's reform push: bcg,1
hdfc bank q2 above expectation; retain a buy: experts,1
donï¿½t expect another shock for sector in budget: hdfc bk,0
inside companies: federal bank's main focus on sme lend,0
sambit patra's appointment to ongc board challenge in hc,1
hdfc bank open its 100th branch in bihar,1
"prefer sbi, hdfc bank, axis bank, lic housing: vishal goyal",1
3 hot stock pick from geojit financial service,0
"prefer hdfc bank, indusind: rahul mohindar",0
"houseviews: analysts bet on 7 largecaps, 5 midcaps for profit",1
hdfc bank q1 net see up 28% at rs 1815.6 cr: dolat capital,0
hdfc bank q4 net profit see up 32% at rs 832.96 cr,1
psu bank asset quality to remain under pressure in q2,1
"go long in private banks; short psu banks, short ifci: thacker",1
hdfc bank dec qtr pat see up 23% at rs 1009cr: krchoksey,1
hdfc bank allot lower tier ii bond of rs 565 crore,0
buy hdfc bank; target of rs 2627: kr choksey,1
6 trade stock for short term gain,0
"how bank dress book to meet loan, deposit growth target",0
sell hdfc bank call options: amit gupta,0
prefer hdfc bank: rajat bose,0
buy private sector banks: sudarshan sukhani,1
apollo hospitals raise rs 200 cr via ncds,0
hdfc bank's q2 net profit see up 28%,1
fipb likely to reject hdfc bank's proposal to increase fdi,1
"sell arvind; buy hexaware, hdfc bank: sudarshan sukhani",0
super six stock you can bet on feb 20,0
stay invest hdfc bank: phani sekhar,0
hdfc bank - outcome of board meet,1
"expect rally in hdfc bank, may test rs 1040: amit gupta",1
"slideshow | wipro, hdfc bank among top 11 pick by brokerages with up to 60% upside",0
book profit in hdfc bank around rs 436- 439: murlidhar,0
buy hdfc bank; target of rs 2284: nalanda securities,1
"buy dabur india, ntpc, hdfc bank, icici bank: sudarshan sukhani",1
pay income tax dues in advance to avoid last minute rush: rbi,0
"hdfc bank q4 net profit see up 20.5% yoy to rs. 5,784.6 cr: kotak",0
"buy hdfc bank, say sudarshan sukhani",0
hold hdfc bank: avinash gorakshakar,0
hdfc bank tie up with retail body to offer cash at 50 store,1
super six stock you can bet on july 23,0
4 india-born ceos on fortune businessperson of the year list,1
hdfc bank to mull 2-for-1 stock split on may 22,0
bank will lead rally: hemant thukral,1
"natarajan positive on icici bank, hdfc bank",1
"buy hdfc bank, target rs 2185: shabbir kayyumi",0
here's what market expect from rbi credit policy,0
see better q2 for infy; buy hdfc bank: india nivesh sec,0
sell hdfc bank; gail india may head higher: mitesh thacker,0
buy hdfc bank; target of rs 1412: edelweiss,1
buy hdfc bank; target of rs 1246:khambatta securities,1
"buy hdfc bank, target rs 2,300: ashish chaturmohta",1
"prefer hdfc bank, icici bank: bnp paribas securities",1
axis bank have good support at rs 1400-1420: gujral,1
"hdfc bank top pick in private bank space, bullish on the stock for next 10 years: akash jain",0
remain invest in hdfc bank: phani sekhar,1
"hdfc bank headcount fall for 2nd quarter, down by 6,100 in q4",1
"buy hdfc bank, say vaibhav agrawal",0
atm transaction volumes rise post waiver of charge,0
"hdfc bank q2 profit, net interest income see up over 20%",1
hdfc bank an underperformer: karvy stock broking,0
hdfc bank q1 net profit up 33.83% at rs 811 cr,1
"buy asian paints, hero moto, hdfc bank; sell just dial: taparia",0
fipb clear hdfc bank & ratnakar bank fdi proposals,0
"buy hdfc bank, jsw steel, fortis healthcare: rahul shah",1
sell hdfc bank march future; target rs 499: iifl,0
prefer financials over capital goods: irani,1
good time to build position in private banks: ashwani gujral,0
loan rejig to pare finance cost by rs 110cr: sadbhav infra,0
hdfc bank have good support at rs 2300: harchekar,0
"short sell hdfc bank, axis bank: sukhani",0
"prefer axis bank, hdfc bank, kotak bank: ambareesh baliga",0
"buy hdfc bank, federal bank, tata motors: chandan taparia",0
"buy hdfc bank, sell bhel: rahul mohindar",0
"short hdfc bank, hdfc: sukhani",0
"hdfc bank: agm on june 27, 2013",0
hdfc bank board recommend dividend,0
bank net to plunge 11% qoq: stanchart secs,1
don't rush to buy these post-q1 largecaps: elara cap,0
ambareesh baliga negative on it space,0
npci all set to file for patent on upi technology,0
hdfc bank customers get wrong a/c balance info due to glitch,1
"hdfc bank can test rs 1370, upl rs 600: prakash gaba",1
"motilal oswal bullish on axis bk, hdfc bk, icici bk, indusind bk, yes bk",1
"buy itc, dr reddy's laboratories: sudarshan sukhani",1
hdfc bank launch 10 second loan disbursement scheme,1
here be abhimanyu sofat's top trade ideas,0
"buy union bank of india, hdfc bank: yogesh mehta",0
"sell hdfc, advise sudarshan sukhani",0
not keep min bank balance? be ready to pay rs 600 fine & more,1
"lic house finance look attractive, say sandip sabharwal",1
go short on hdfc bank & ultratech cement: angel broking,1
hdfc bank: outcome of committee meet,1
rbi repo cut: will bank reduce interest rates?,0
buy hdfc bank; target of rs 1350: prabhudas lilladher,1
hdfc bank may come down to rs 545-550: thukral,0
buy hdfc bank; target rs 635: aditya birla money,0
hdfc bank q1 pat see up 30% to rs 1411 cr,1
hdfc bank q2 net profit up 32.65% at rs 912 cr,0
buy hdfc bank; target of rs 1170:icicidirect,0
"hdfc plan to raise rs 35,000 cr via bond",1
hdfc bank q1 net up 31% on higher other income,1
"hdfc bank, icici bank top picks: santosh singh",1
hdfc bank may test rs 980-990: sameet chavan,1
"buy hdfc bank, say phani sekhar",1
"buy hdfc bank, say sudarshan sukhani",1
super six short term pick for december 05,1
hdfc bank say get an i-t enquiry post cobrapost expose,1
"hdfc bank, sbi have good potential to move up: harchekar",1
"positive on tata global, century textiles, sintex: tulsian",1
sell hdfc bank on rally: sukhani,1
"hold hdfc bank, say avinash gorakshakar",1
there's scope for further cut in lend rates: hdfc bank,1
happy holi! top 10 stock to colour your portfolio which could give up to 40% return,1
"warbug to invest rs 1,800 crore in piramal realty",0
bank borrow fall below rbi comfort zone to rs 52k cr,0
"no clean chit to icici, hdfc & axis banks: rbi",0
6 trade stock for short term gain,1
"expect hdfc bank to give good bounce, say rajat bose",1
"go long in hdfc bank, m&m, ongc: sudarshan sukhani",1
ed find 'unusual' activity in 200 bank a/cs in mumbai: srcs,1
"icici bank, hdfc bank look weak: mohindar",0
hdfc bank declare sept qtr results; pat up at rs 1982cr,0
"buy hdfc bank, itc on dips; spicejet may hit rs 90: prakash gaba",0
"hold indusind bank, kotak bank: mayuresh joshi",1
keki mistry appoint on hcl's board,0
"buy sbi, hdfc bank: sudarshan sukhani",1
upbeat on hdfc bank despite underperformance in rally: ubs,0
hdfc bank have target of rs 2125-2140: thukral,1
"focus on private banks, sbi from psu space: dipan mehta",1
buy hdfc bank on dip: abhijit paul,1
how do first quarter earn look? 'good but not great',1
hdfc bank: update on increase foreign shareholding limit,0
"buy pidilite, hdfc, dlf, axis bank: ashwani gujral",1
npci launch bharat bill payment system pilot project,1
boi cut fd rat by 0.25% on select maturities,0
buy hdfc bank; target of rs 2000: axis direct,1
hdfc bank say fully cooperate with probe agency,1
prefer private sector bank: dipan mehta,1
"add hdfc bank, target rs 1820: iifl",0
credit-card segment estimate to grow this year: report,0
hdfc bank may touch rs 925-930: amit harchekar,1
"hdfc bank agm on july 21, 2015",0
"federal bank rejig top deck, hire ganesh sankaran as ed",0
checkout: quant capital's view on private bank q4 earn,0
hdfc bank will not have deputy md position after sukthankar's exit: aditya puri,0
bank of baroda may slip to rs 152-155: rajat bose,1
"hdfc bank q4 net profit see up 20.9% yoy to rs. 5,803.3 cr: motilal oswal",0
"sell dewan house finance, buy hdfc bank: rajat bose",1
accumulate hdfc bank; target of rs 725: plilladher,0
"foreign brokerages raise target of these 10 stock post q2 earnings, do you own any?",0
rbi slap rs 27-cr penalty on 13 bank for fema violations,1
check out: 12 intraday stock pick for you,0
hdfc bank jun qtr pat see up 34% at rs 1089cr: krchoksey,0
sbi can go upto rs 2700: parag doctor,1
hindustan zinc enter rs 1 lakh cr m-cap league,1
hdfc bank rank 27th safest bank globally by 'the banker',0
hdfc bank q1 net profit at rs 1417 cr; total income at rs 9536.9cr,1
"go long in hdfc bank, advise sameet chavan",0
accumulate hdfc bank; target of rs 720: dolat capital,0
harihar bullish on public sector bank,1
buy hdfc bank; sell petronet lng: mitesh thacker,1
begin new year with these 10 best blue-chip stocks: karvy,1
"hdfc bank: agm on june 25, 2014",1
accumulate hdfc bank; target of rs 1250: emkay,1
hdfc bank will come down to rs 1050: siddarth bhamre,0
top diwali pick by sudarshan sukhani,0
hdfc bank say cut back on corporate lend,1
reduce hdfc bank; target of rs 582: krchoksey,0
reliance industries look strong: jai bala,1
six in sixty: stock to keep on your radar,0
ril regain lose glory; pip cil as most-valued firm,1
bank earn to ride on rebound in loan demand,0
buy hdfc bank; target of rs 2150: motilal oswal,1
sbi cut base rate by 0.25% to 9.75%,0
"buy hdfc bank, axis bank: seth",0
hdfc bank q4 pat may rise 25.2% at rs 2366.2cr: p lilladher,0
fiis reduce stake in bank in jul-sept qtr,1
expect 4-5% rally in hdfc bank: sudarshan sukhani,0
bet on bank stock with short term: mohindar,1
rbi clear re-appointment of aditya puri as ceo of hdfc bank for 2 years,1
convert credit card money to cash use paytm? this be how you can land in trouble,1
"wipro have rs 5,831-cr liquid investments",0
"prefer private sector banks, say phani sekhar",1
"hdfc bank remain top pick among large caps, up target to rs 2,350: nomura",0
sebi not happy with rbi's intervention in hdfc bank trade case,1
hdfc bank q4 pat see up 25% at rs 2362.5cr: icicidirect,0
hdfc bank may head towards rs 1100: prakash gaba,0
buy hdfc bank; target of rs 1300: sharekhan,0
hold hdfc bank; target rs 513: unicon investment,0
hdfc bank q2 pat may rise 20.4% at rs 2387.5 cr: most,1
hdfc bank q2 pat see up 30% at rs 1186.5 cr,0
"buy hdfc bank, expect stock to head higher: prakash gaba",1
"hdfc bank q3 result on jan 18, 2013",0
"hdfc bank, icici bank, sbi top picks: r sreesankar",1
"keep icici bank, psu bank in portfolio: sandip sabharwal",0
"hdfc bank, axis earmark higher provision for cos in iron, steel & telecom sectors",1
go long in hdfc bank: ashish chaturmohta,1
money laundering: hdfc bk sing rbi's tune on systemic risk,0
"post q3, clsa underweight on psus; see value in private bank",1
buy bharat financial; sell arvind: ashwani gujral,1
"morgan stanley maintain overweight on hdfc bank, up price target to rs 2,500 post fundraise plan",0
"buy hdfc bank 800 calls, sell 820 & 840 calls: amit trivedi",1
aditya puri say national bad bank be not a bad idea,1
"top 10 stocks: focus on ril, hcl, bajaj auto, usl",0
sign of weakness emerge in cv loans: crisil rat,1
respite for koutons retail as bank agree debt recast deal,0
"prefer icici bank, hdfc bank: dhananjay sinha",1
hdfc bank: outcome of board meet,0
"hdfc bank q1 result on july 17, 2013",0
hdfc bank allot 1690200 equity share under esop,0
hdfc bank to offer 2 mn credit/debit card to millennials in next 2 years,1
samsung launch mobile payment service in india,1
"sell hdfc bank, mindtree; buy bajaj auto: ashwani gujral",1
rbi rate hike hit investment growth the most,0
"news highlight of the day: india's economy to be usd 5 trillion by 2025, say paytm founder",1
accumulate hdfc bank; target of rs 1938: networth,1
hdfc bank ask executive to 'don't engage customer further' and assign 'if ranting' on twitter query,1
hdfc bank q4 net see up 21% at rs 2814.8 cr: icicidirect,0
hdfc bk q2 net profit see at rs 671cr: krchoksey,1
"yes bank, icici bank, hdfc bank top picks: siddharth teli",0
accumulate hdfc bank; target of rs 913: angel broking,0
hdfc bank csr spend rise 20% to rs 444 cr in fy19,0
"buy hdfc bank, upl; sell bharti airtel: ashwani gujral",0
"overweight on private sector banks, caution on psus: vijay",1
hdfc bank look weak: bose,0
"buy asian paints, dabur india, hero motocorp: sudarshan sukhani",1
little success for bank on npa resolution until q2 but better result likely by march,1
here be top 10 stock to keep an eye on november 7,0
"sell itc, hdfc bank may test rs 1013: rajat bose",0
bank of baroda can go upto rs 747: thukral,0
"dhfl may test rs 241, rel comm to test rs 93: prakash gaba",0
angel broking neutral on hdfc bank,0
hdfc bank q4 pat see up at rs 649.4 cr: religare,0
axis bank cut mclr by up to 70 bps,0
"hdfc bank q1 profit rise 20%, provision & npa remain higher",0
book profit in hdfc bank: rajesh agarwal,1
"icici, hdfc bank, canara, unite bank cut fd rat by up to 1%",1
"hdfc bank, maruti, britannia top samavat picks: ajay bodke",0
"sell yes bank, say shahina mukadam",1
no decision yet on hdfc bank's proposal of hike fii limit,0
"buy, sell, hold: 5 stock that analysts be watch out",0
"keep hdfc in portfolio, say dilip bhat",1
"prefer hdfc bank, axis bank, indusind bank: baliga",0
hdfc bank may hit rs 720-750: bothra,0
uae bank launch speedy money transfer service to india,0
buy hdfc bank; target of rs 2635: nalanda securities,0
"hdfc bank's agm on july 24, 2017",1
buy hdfc bank; target of rs 1681: geojit financial service,0
"hdfc bank q4 net up 20.6%, asset quality improve slightly",0
"buy hcl tech, hdfc bank, jubilant foodworks: sukhani",0
add hdfc bank; tgt of rs 2151: icici direct.com,0
"sell hdfc bank, say shardul kulkarni",1
hdfc bank's outcome of board meet,0
"economy on strong wicket, may grow at 7.5%: aditya puri",1
hdfc see mobile bank overtake net bank next year,0
hdfc bank increase cash transaction fee on save a/cs,1
buy hdfc bank 1000 call: krish subramanyam,0
bank share fall on year-end profit-taking,0
"hdfc bank may move up, outperform bank nifty: icicidirect",1
"ideas for profit: hdfc bank well poise to leap ahead, buy",0
"buy hdfc bank, nbcc; sell hcl technologies: ashwani gujral",1
"prefer hdfc bank, icici bank: dhananjay sinha",0
"buy hdfc bank, target of rs 1100: emkay global",1
"hdfc bank to raise up to rs 10,000 cr from share sale",0
"sell hdfc bank, yes bank; buy itc, hul: rajat bose",1
"hdfc bank q4 net up 23%, nim strong, asset quality stable",0
"buy maruti suzuki, say ajay srivastava",1
"buy reliance industries, hdfc, yes bank: sudarshan sukhani",1
hdfc bank have target of rs 532: pankaj pandey,0
"buy ntpc, igl, l&t, hdfc bank: ashwani gujral",1
"angel expect yes bank, axis bank, icici bank to outperform",1
nandita parker positive on bank sector,1
"buy marico, sun pharma; sell hdfc bank: gaurav bissa",1
"buy indiabulls real, hdfc bank, aban offshore: ashwani gujral",1
"buy hdfc bank on dips, advise sudarshan sukhani",1
"asian paint may test rs 866, hdfc bank rs 1010: rajat bose",1
"go short on hdfc bank, icici, hdfc: sukhani",1
"hdfc bk q1 net up 30% on loan growth, shrs fall on npa rise",0
"short hdfc bank, icici bank, axis bank: sukhani",0
frdi or not €“ the wind of change will create big winners,0
"hold hdfc bank, sesa sterlite, lic housing: icicidirect",1
"financial sector biggest wealth creator, and destroyer too: motilal oswal",1
"moody's lower rat of icici, axis & hdfc bank",1
buy hdfc bank; target of rs 1400: axis direct,1
"sell hdfc bank, say kunal saraogi",0
rbi to split cmd post for psu banks; experts debate outcome,0
hdfc bank top pick in bank space: murlidhar,0
"hdfc bank q3 result on jan 25, 2016",1
hdfc bank will be an outperformer: sukhani,1
see lower level in titan industries: sukhani,0
"yes bank turn to retail, sme biz to regain market position",0
"hdfc bank q2 profit rise 27% to rs 1982cr, nii disappoint",0
here be top 10 stock to focus on march 17,1
buy hdfc bank: salil sharma,1
"prefer hdfc bank, ongc, bharti airtel, infosys: rajgarhia",1
exit hpcl; prefer private bank stocks: phani sekhar,1
hdfc bank q1 nii up 7.6% rs 1855.5 cr,0
hdfc bank: cessation of director,0
hdfc bank can touch rs 1520: gujral,1
amit khurana positive on private sector bank,0
"accumulate ril, wipro, hdfc bank: emkay",1
"sell hdfc bank, bpcl, century textiles: pritesh mehta",0
foreign stake: hdfc bk say law can't apply retrospectively,0
"buy hdfc bank, axis bank: sudarshan sukhani",0
"hdfc bank, kotak mahindra continue to be strong: diwan",1
ease of do biz: com min start online payment facility,1
"buy hdfc bank, advise sudarshan sukhani",1
"correct - hdfc bank q2 net up 31.5%, beat f`cast",0
stay invest in hdfc bank for long term: tulsian,0
buy hdfc bank; target of rs 1260:krchoksey,0
hdfc bank: change in directorate,1
"sell hdfc bank, say sudarshan sukhani",0
hdfc bank may test rs 670-675: amit gupta,1
"short hdfc bank, say siddharth bhamre",1
super six short term pick for may 28,1
why investors in private bank should stay invest despite their outperformance?,1
aditya birla money neutral on hdfc bank,1
hold hdfc bank; target of rs 890: emkay,0
hdfc bank have support at rs 2000: guppy,1
"hdfc bank can break on upside, may hit rs 1,100: sukhani",1
pinc handpicks 27 stocks: gloom ends...boom to follow!,1
"news highlight of the day: world want to hear directly from horse's mouth, say pm modi on davos",1
here be the mutual fund favourites in april,0
"add hdfc, hdfc bank to portfolio: bothra",1
"buy sbi, hdfc bank, indusind bank, bob, icici bank: irani",1
"buy tech mahindra, hdfc bank; sell reliance infra: bothra",0
girnar software acquire zigwheels.com from time internet,0
happy to sacrifice margins in lieu of deposits: hdfc bank,1
check out: super six ideas for june 26,0
"buy yes bank, hdfc bank; sell jubilant foodworks: ashwani gujral",0
buy hdfc bank; target of rs 524: iifl,0
"sell hdfc bank, target of rs 1100: karvy",0
enter hdfc bank on declines: sp tulsian,0
"buy hdfc bank, canara bank; sell pc jeweller: ashwani gujral",1
"hdfc bank's q2 result on oct 21, 2014",1
hdfc bank q4 net profit see up at rs 645.1 cr: m oswal,1
12 indian firm in forbes' 50 best cos in asia pacific,1
"finmin, rbi probe money launder accusations",0
buy kotak mahindra bank; may test rs 640: manoj murlidharan,0
"stay invest in hdfc bank, say vijay chopra",0
here's what to expect from hdfc bank q4 earn,1
hdfc bank's fix book closure for dividend & agm,1
"hdfc bank make rtgs, neft online transactions free from nov 1",0
super six short term pick for december 14,1
"hdfc bank board meet on may 19, 2016",1
hdfc bank say 'comfortable' with higher bad loan in q1,0
"hdfc bank board approve fund raise of up to rs 15,500 crore via qip, adr",0
hdfc bank briefly pip ril to become second most value firm,1
"prefer hdfc bank, say emkay global",0
"hold hdfc bank, say rajesh agarwal",0
"buy tech mahindra, corporation bk; sell glenmark: thacker",1
buy hdfc bank at lower levels: ambareesh baliga,0
sbi may come down to rs 2700: bhamre,1
buy hdfc bank at around rs 1030-1065: ashwani gujral,0
axis bank cut deposit rat by 50 bps,0
axis bank q2 nos look good; remain top pick: angel,0
"buy hdfc bank, national aluminium company; positive on hindustan unilever: chandan taparia",1
here be top 10 stock to focus on december 4,1
hold hdfc bank; target rs 510: emkay,0
npa may go up 25bps but margins to be up 4%: hdfc bank,0
buy canara bank on dips: sukhani,0
"hdfc bank q3 net profit see up 18.6% yoy to rs. 5,505.7 cr: kotak",0
"buy hdfc, avoid hdfc bank, icici bank: sudarshan sukhani",1
prefer hdfc bank on dip for long term: angel broking,0
"buy hdfc bank, uflex, delta corp: ashwani gujral",1
hdfc bank see base rate in 6.75% - 8% range,0
"sbi, carlyle to buy out ge capital€™s 26% stake in sbi card",0
"bull's eye: buy itc, berger paint, hdfc bank; short ivrcl",0
go long in icici bank on dips: sudarshan sukhani,0
buy hdfc bank; target of rs 2400: aditya birla money,1
bank profit to accelerate on economic growth,0
"cash be our biggest competitor, so be hdfc bank and sbi: american express india chief",1
hdfc bank likely to outperform: kedia,1
"q1 to be muted, see 20% profit fall for psu banks: nomura",0
"short hdfc bak, target rs 1020-1025: siddarth bhamre",0
buy hdfc bank: gujral,1
here be mayuresh joshi's top trade ideas,1
bank asset quality concern to persist in q3fy13 result,1
"look at hdfc bank, kotak mahindra bank: basant maheshwari",1
union bank of india can touch rs 280-290: malkan,0
will take firm action if needed: govt on cobrapost expose,1
"book profit in dcb around rs 49-50, say sp tulsian",0
30-35% appreciation likely in hdfc bank: bhambwani,1
"icici bank, hdfc bank & axis bank cut deposit rat",1
hold hdfc bank; target of rs 900: icicidirect,1
hdfc bank to give 25% return in one year: srivastava,1
"sell kpit tech, buy tata global beverage: sudarshan sukhani",1
"hdfc bank, axis bank safe bets: atul badkar",0
iifl expect steady q2 number for hdfc bank,1
"buy hdfc bank, advise amit harchekar",0
"lending, deposit rate hike in-line with market: hdfc bank",0
hold hdfc bank: vivek mavani,0
large & mid-cap stock to keep an eye on: p lilladher,1
hdfc bank have good support at rs 670-675: gupta,0
sectors to watch closely after rbi rate cuts: gepl capital,0
"bullish on bob, sbi, obc & shriram transport: religare cap",0
"buy hdfc bank on declines, say amit gupta",0
amit gupta positive on hdfc bank,1
hold hdfc bank: h kapadia,0
"hold hdfc bank, target of rs 1150: finquest securities",1
hdfc bank q3 pat see up at rs 557.8 cr: iifl,0
"exit hdfc bank on bounce, say gaurav bissa",1
hdfc bank mar qtr pat see up at rs 1155.8 cr: unicon,0
no major exposure to stress sectors: hdfc bank,1
buy hdfc bank with 7% return: ashish chaturmohta,1
prefer axis bank to hdfc bank: angel broking,1
"buy hdfc bank, target of rs 1482: sharekhan",0
bank to remain stress next year too: fitch,1
"buy indusind; asset quality, nims good: religare cap",0
"buy cement stocks, hdfc, hdfc bank; sell concor: sukhani",1
"buy hdfc, hdfc bank: ashwani gujral",0
short hdfc bank with stoploss of rs 1686: thacker,0
buy hdfc bank; target of rs 2550: aditya birla money,0
"be cautious in bank space, say shardul kulkarni",0
go long on hdfc bank: ashish chaturmohta,0
high end home price in mumbai can correct: hdfc ceo mistry,1
hdfc bank q3 pat see up at rs 615 cr: m oswal,0
"hdfc bank launch '30-min auto', '15-min 2-wheeler' loan",0
how to trade your favourite stock next week?,1
stay away from reliance industries,0
hdfc bank up 2% post q3 show; brokerages remain upbeat,1
buy hdfc bank; target of rs 1000: religare capital,1
"bull's eye: short jsw steel, hdfc bank, pick dlf, bhel",1
private bank to post healthy earn growth in q3fy13,1
"buy hdfc bank, axis bank: vaibhav agrawal",0
"buy sobha, hdfc bank, maruti; pnb look strong: ashwani gujral",1
"hdfc bank q2 profit may jump 21% to rs 2,398 cr: poll",1
"accumulate axis bank, hdfc bank, indusind bank: bhatnagar",0
hdfc bank allot equity share under esop,1
hdfc bank hike deposit rat by up to 0.5%,0
"pick hdfc bank, say prakash gaba",0
sell hdfc bank; target of rs 471: dolat capital,1
hdfc bank q2 net profit see at rs 683cr: angel,0
no price correction likely in mumbai realty market: hdfc,1
private bank to post 23% pat growth in q4fy13: angel,0
"buy, sell, hold: 9 stock and 2 sectors be be track by investors today",1
