Dates,Headlines
29 Mar 2016,"See higher levels in GAIL, buy HDFC Bank: Sudarshan Sukhani"
21 Mar 2016,SBI leads mobile banking chart with over 38% market share
18 Mar 2016,"Pick IndusInd Bank, says Ashish Kyal"
18 Mar 2016,"HDFC Bank's FY16 results on April 22, 2016"
18 Mar 2016,"Sell HDFC Bank, YES Bank; buy ITC, HUL: Rajat Bose"
16 Mar 2016,"Sell Arvind; buy Hexaware, HDFC Bank: Sudarshan Sukhani"
16 Mar 2016,"Short HDFC Bank, target Rs 995: Aditya Agarwal"
15 Mar 2016,"Like YES Bank, HDFC Bank, IndusInd Bank, Kotak Bank: Irani"
15 Mar 2016,Six in Sixty: Stocks to keep on your radar
04 Mar 2016,Jet Airways may test Rs 556; buy HDFC Bank over HDFC: Rajat Bose
02 Mar 2016,"ITC becomes third most valued co; surpasses Infosys, HDFC Bank"
01 Mar 2016,HDFC Bank appoints Umesh Chandra Sarangi as additional director
26 Feb 2016,"Buy NTPC, IGL, L&T, HDFC Bank: Ashwani Gujral"
26 Feb 2016,"Pick Asian Paints, Britannia; like YES Bank, HDFC Bank: Emkay"
26 Feb 2016,"Buy Sun Pharma, sell banking stocks: Ashwani Gujral"
24 Feb 2016,"Buy NIIT Tech; sell Indraprastha Gas, Divis Lab: Ashwani Gujral"
24 Feb 2016,"Sell ICICI Bank, HDFC Bank, BHEL; buy Cadila Health: Gujral"
24 Feb 2016,"S&P puts HDFC Bank, ICICI Bank Bahrain bonds under CreditWatch"
23 Feb 2016,"Sell DLF, SBI, HPCL: Ashwani Gujral"
22 Feb 2016,"Like HDFC Bank, ICICI Bank: Mayuresh Joshi"
22 Feb 2016,"Post Q3, CLSA underweight on PSUs; sees value in private banks"
20 Feb 2016,HDFC Bank initiates modifications to $1.2 bn Bahrain bonds
19 Feb 2016,"Go long in HUL, HCL Tech; HDFC Bank, Wipro look good: Gaba"
18 Feb 2016,"Buy Sun Pharma, Cairn, Tata Steel, BoB, Torrent Pharma: Gujral"
17 Feb 2016,"Buy United Breweries, says Rajat Bose"
17 Feb 2016,"Asian Paints may test Rs 866, HDFC Bank Rs 1010: Rajat Bose"
17 Feb 2016,Super Six trading ideas for the day
16 Feb 2016,"Sell HDFC Bank, target Rs 940: Gaurav Bissa"
10 Feb 2016,"Buy Titan Company on dips, ITC may hit Rs 300: Amit Gupta"
09 Feb 2016,"Sell ITC, HDFC Bank may test Rs 1013: Rajat Bose"
08 Feb 2016,"HDFC Bank, City Union Bank best bets: Mehraboon Irani"
02 Feb 2016,"HDFC Bank may test Rs 1270, short Apollo Tyres: MOST"
29 Jan 2016,"Buy YES Bank, HDFC Bank: Ravikant Bhat"
29 Jan 2016,Buy HDFC Bank; target of Rs 1246:Khambatta securities
29 Jan 2016,See ICICI Bank RoA @1.6% for FY17; stressed assets a worry: Pros
28 Jan 2016,Here are Manoj Murlidharan۪s top F&O picks
27 Jan 2016,Buy HDFC Bank; target of Rs 1170:ICICIDirect
27 Jan 2016,Buy HDFC Bank; target of Rs 1300:Prabhudas Lilladher
27 Jan 2016,"Pick HDFC Bank, says Pankaj Jain"
27 Jan 2016,Buy HDFC Bank; target of Rs 1260:KRChoksey
27 Jan 2016,HDFC Bank: Outcome of board meeting
27 Jan 2016,Buy HDFC Bank; target of Rs 1360:Edelweiss
27 Jan 2016,Buy HDFC Bank; target of Rs 1325:Religare
27 Jan 2016,"Buy HDFC Bank, Dr Reddy's Labs may hit Rs 2970: Rajat Bose"
25 Jan 2016,HDFC Bank Q3 positive despite small NPA rise: Analysts
25 Jan 2016,"HDFC Bank Q3 meets estimates, profit rises 20%; NII jumps 24%"
25 Jan 2016,"HDFC Bank Q3 profit, net interest income seen up 20-21%"
21 Jan 2016,"Sell Axis Bank, says Sudarshan Sukhani"
18 Jan 2016,"Like HDFC Bank over Kotak Mahindra Bank, says Mayuresh Joshi"
15 Jan 2016,Asian Paints may test Rs 926: Amit Gupta
14 Jan 2016,"Buy HDFC Bank, IndusInd Bank, Kotak Bank: Sudip Bandopadhyay"
13 Jan 2016,"Buy HDFC, Yes Bank, HDFC Bank: Sudarshan Sukhani"
12 Jan 2016,Prefer private sector banks: Mayuresh Joshi
11 Jan 2016,"Buy HDFC Bank, State Bank of India: Sudarshan Sukhani"
11 Jan 2016,"Short ICICI Bank, target Rs 236, like SBI: Rajat Bose"
11 Jan 2016,"Sell Jubilant Foodworks, metal stocks: Sudarshan Sukhani"
09 Jan 2016,Exit Punjab National Bank; pick IndusInd Bank: Prakash Gaba
09 Jan 2016,Prefer private banking stocks: Andrew Holland
06 Jan 2016,"Pick Zee Entertainment, HDFC, Tata Power: Shahina Mukadam"
05 Jan 2016,"Short SBI, IndusInd Bank; positive on HDFC Bank: Harchekar"
30 Dec 2015,Tata Steel may slip below Rs 250: Rajat Bose
30 Dec 2015,Short Bank of India; buy IndusInd Bank: Sukhani
30 Dec 2015,"DHFL may test Rs 241, Rel Comm to test Rs 93: Prakash Gaba"
29 Dec 2015,"HDFC Bank cuts base rate by 0.05%, effective January 4"
29 Dec 2015,Buy HDFC Bank; may move to Rs 1100: Rajat Bose
29 Dec 2015,"Pick Bharat Forge, HDFC Bank, Dr Reddy's Lab: Prakash Gaba"
25 Dec 2015,"Prefer private sector bank, says Jyotivardhan Jaipuria"
21 Dec 2015,Bank of Baroda may slip to Rs 152-155: Rajat Bose
18 Dec 2015,Prefer Eros International Media: Jigar Shah
18 Dec 2015,"Sell Axis Bank, target Rs 425.50: Rajat Bose"
17 Dec 2015,"Positive on IT, fin services, logistics cos: Prabhudas L"
16 Dec 2015,"HDFC Bank Q3 results on Jan 25, 2016"
16 Dec 2015,"Buy Marico, Sun Pharma; sell HDFC Bank: Gaurav Bissa"
16 Dec 2015,"ASCI upholds complaints against GCPL, HDFC Bank, others"
15 Dec 2015,"Short Yes Bank, Axis Bank, ICICI Bank: Rajat Bose"
14 Dec 2015,Banks asset quality may stabilise in 18 months: PhillipCap
14 Dec 2015,Super Six short term picks for December 14
11 Dec 2015,Buy Voltas; sell HDFC Bank: Hemen Kapadia
11 Dec 2015,Buy Suven Life Sciences: Rajat Bose
10 Dec 2015,"Like Tata Motors, prefer ICICI Bank: R Sreesankar"
08 Dec 2015,"Trade HDFC Bank, target Rs 980: Bhavin Desai"
07 Dec 2015,"Chennai rains:SBI, ICICI not to impose penalty on EMI delay"
05 Dec 2015,HDFC Bank's disclosure of information
04 Dec 2015,HDFC Bk sees green shoots as Indian companies borrow again
03 Dec 2015,"Buy SBI, HDFC Bank: Sudarshan Sukhani"
02 Dec 2015,HDFC Bank may head towards Rs 1100: Prakash Gaba
02 Dec 2015,"Buy HDFC Bank, says Sudarshan Sukhani"
30 Nov 2015,"IndusInd Bank, HDFC Bank, SKS Micro top bets: Rahul Arora"
27 Nov 2015,LIC eyes 10% stake in CDSL from BSE for about Rs 83 cr
25 Nov 2015,HDFC Bank launches Rs 30 cr marketing campaign
24 Nov 2015,Citi to offer Swift's services to Indian firms
23 Nov 2015,Citi to offer Swift's services to Indian firms
17 Nov 2015,"Stay invested in HDFC Bank, says Sameet Chavan"
13 Nov 2015,Samvat 2072 - Opportunities amidst challenges: Reliance Sec
11 Nov 2015,"Emirates bank, SBI join hands for easier remittances"
09 Nov 2015,Top Diwali picks by Sudarshan Sukhani
05 Nov 2015,Top Diwali stock picks by R Sreeshankar
04 Nov 2015,"Buy HDFC Bank, advises Sudarshan Sukhani"
03 Nov 2015,"Short HDFC Bak, target Rs 1020-1025: Siddarth Bhamre"
02 Nov 2015,Lakshmi Vilas Bank cuts base rate by 0.25% to 10.70%
02 Nov 2015,"Sell HDFC, advises Sudarshan Sukhani"
02 Nov 2015,"Sell SBI, buy HDFC Bank: Sudarshan Sukhani"
29 Oct 2015,HDFC Bank ranked 27th safest bank globally by 'The Banker'
29 Oct 2015,"Buy SBI, L&T, BHEL, NTPC: Ambareesh Baliga"
28 Oct 2015,Scope for 25-50 bps fall in lending rates: HDFC Bank
27 Oct 2015,"Go long in HDFC Bank, advises Amit Harchekar"
27 Oct 2015,"Buy HDFC Bank; target of Rs 1,265: Angel broking"
27 Oct 2015,"Buy HDFC Bank; target of Rs 1,260: KRChoksey"
26 Oct 2015,Girnar Software acquires Zigwheels.com from Times Internet
26 Oct 2015,Loan rejig to pare finance cost by Rs 110cr: Sadbhav Infra
26 Oct 2015,"Buy HDFC Bank, says Sudarshan Sukhani"
26 Oct 2015,Super Six stocks you can bet on October 26
24 Oct 2015,Larger banks too will feel heat of payment bks: AK Purwar
23 Oct 2015,Buy HDFC Bank; target of Rs 1325: Religare
23 Oct 2015,Buy HDFC Bank; target of Rs 1350:Motilal 
21 Oct 2015,HDFC Bank Q2 above expectation; retain a buy: Experts 
21 Oct 2015,"HDFC Bank Q2 meets estimates, profit and NII increase 21%"
20 Oct 2015,"HDFC Bank Q2 profit, NII, loan book may increase 20%"
20 Oct 2015,Bank of Baroda partners mobile payment app Chillr
19 Oct 2015,"Prefer ICICI Bank, SBI, HDFC Bank: CA Rudramurthy BV"
19 Oct 2015,"HDFC Bank will lift market, buy Bank Nifty: Sukhani"
15 Oct 2015,HDFC Bank says fully cooperating with probe agency
14 Oct 2015,Prefer HDFC Bank on dips for long term: Angel Broking
13 Oct 2015,Will appoint external agency to probe scams: New BoB chief
13 Oct 2015,Expect HDFC Bank to move towards Rs 1130: Amit Harchekar
11 Oct 2015,FIU imposes Rs 68 lk fine on banks for failure to file STRs
10 Oct 2015,HDFC Bank launches nationwide campaign to go digital
09 Oct 2015,Big pvt sector spend 12-15 months away: HDFC Bank's Puri
07 Oct 2015,"Keep SBI, ICICI Bank, HDFC Bank in portfolio: R Sreesankar"
07 Oct 2015,"NCDEX, Kotak Mahindra Bk pact to provide commodities loans"
06 Oct 2015,Discoms loan at Rs 7k cr; Rs 3.3k cr restructured: Dena Bk
06 Oct 2015,Will use proceeds from NCD issue to lend in near-term: HDFC
05 Oct 2015,Low inflation gives RBI room to cut rates further: HDFC
05 Oct 2015,"Axis, ICICI, SBI, HDFC Bank buying opportunities: Sukhani"
01 Oct 2015,"SBI, HDFC Bank, ICICI Bank have upside potential: Sukhani"
01 Oct 2015,"SBI best in PSU banks, prefer HDFC Bank: Sukhani"
01 Oct 2015,"HDFC Bank can break on upside, may hit Rs 1,100: Sukhani"
30 Sep 2015,"Alpha Trade- Buy HDFC Bank, sell Nifty: ICICIdirect"
30 Sep 2015,Axis Bank cuts base rate by 35 bps; effective October 5
30 Sep 2015,"HDFC Bank's Q2 results on Oct 21, 2015"
30 Sep 2015,"Positive on PSU, private banks: IV Subramaniam"
30 Sep 2015,"Go long in HDFC Bank, short Nifty: ICICIdirect"
30 Sep 2015,Private sector banks may outperform: Sudarshan Sukhani
28 Sep 2015,"Look at Aurobindo Pharma, TCS, DCB Bank: Kunal Bothra"
28 Sep 2015,"Hold Ballarpur Industries, says Kunal Bothra"
28 Sep 2015,"Buy HCL Tech, HDFC Bank, Jubilant Foodworks: Sukhani"
25 Sep 2015,Prefer private sector banks: Manishi Raychaudhuri
24 Sep 2015,Siddarth Bhamre negative on private banks
23 Sep 2015,"Prefer HDFC Bank, Dalmia Bharat: Mehraboon Irani"
21 Sep 2015,State Bank of Mysore cuts base rate by 0.10% to 9.9%
21 Sep 2015,"Focus on private banks, SBI from PSU space: Dipan Mehta"
21 Sep 2015,"ICICI looks attractive, HDFC Bank to outperform: Sabharwal"
18 Sep 2015,"Keep HDFC Bank, PNB, BoB in portfolio: Rahul Mohindar"
18 Sep 2015,"Buy Union Bank of India, HDFC Bank: Yogesh Mehta"
16 Sep 2015,"Stay with pharma, bullish on Sun Pharma: Sudip Bandopadhyay"
16 Sep 2015,"Buy Reliance Industries, HDFC Bank; sell BEL: Sukhani"
16 Sep 2015,To review base rate at ALCO meet next week: UCO Bank
15 Sep 2015,"Federal Bank rejigs top deck, hires Ganesh Sankaran as ED"
14 Sep 2015,Mobile payments to grow 200 fold in 7 yrs to $3k bn: BofA
14 Sep 2015,"Buy LIC Housing, HDFC Bank, NMDC: Sudarshan Sukhani"
14 Sep 2015,"Look at HDFC Bank, Kotak Mahindra Bank: Basant Maheshwari"
11 Sep 2015,"Buy HDFC Bank, Bank of Baroda: Rahul Mohindar"
10 Sep 2015,"HDFC Bank, Infosys top picks; like L&T, IOC: R Sreeshankar"
09 Sep 2015,"Expect rally in HDFC Bank, may test Rs 1040: Amit Gupta"
07 Sep 2015,"Add HDFC Bank, ICICI Bank, SBI, TCS: Sudarshan Sukhani"
07 Sep 2015,"Buy HDFC Bank, Kotak Mahindra Bank: Ambareesh Baliga"
07 Sep 2015,"Buy HDFC Bank, IndusInd Bank: Sahil Kapoor"
07 Sep 2015,Prefer HDFC Bank: Sudarshan Sukhani
04 Sep 2015,"Add HDFC to portfolio, says Rajesh Kothari"
04 Sep 2015,Retail credit to grow 40% on back of rate cut: Vijaya Bank
03 Sep 2015,"Buy HDFC Bank, HDFC, Kotak Bank: Mehraboon Irani"
03 Sep 2015,"HDFC Bank, ICICI Bank, SBI top picks: R Sreesankar"
03 Sep 2015,Moving towards marginal cost of funding: IndusInd Bk
03 Sep 2015,High end home prices in Mumbai can correct: HDFC CEO Mistry
01 Sep 2015,Banks crash; Nomura says base rate cut likely to hit NIM
01 Sep 2015,"Prefer HDFC Bank, ICICI Bank, SBI, Sun Pharma: Dilip Bhat"
01 Sep 2015,"YES Bank turns to retail, SME biz to regain market position"
01 Sep 2015,Need to look at absolute figures of CV pick up: M&M Fin
01 Sep 2015,Will revise rates when needed; comfortable with CAR: SBI
31 Aug 2015,Axis Bank cuts deposit rates by 50 bps
31 Aug 2015,"Prefer Axis Bank, HDFC Bank, Kotak Bank: Ambareesh Baliga"
28 Aug 2015,Prefer HDFC Bank: Rajat Bose
27 Aug 2015,"Stay with HDFC Bank, says Sudarshan Sukhani"
26 Aug 2015,"Exit Vedanta, switch to SBI, HDFC Bank: Sudarshan Sukhani"
24 Aug 2015,Here۪s why Religare Cap Mkts initiates sell on SKS Micro
21 Aug 2015,"Buy HDFC Bank, Axis Bank: Vaibhav Agrawal"
20 Aug 2015,"Buy YES Bank, IndusInd Bank; like ICICI Bank: Devang Mehta"
19 Aug 2015,"Pick IndusInd Bank, expect move to Rs 1070: ICICIdirect"
14 Aug 2015,"Expect HDFC Bank to give good bounce, says Rajat Bose"
11 Aug 2015,"SBI Q1 profit rises 10% to Rs 3692 cr, NII disappoints"
06 Aug 2015,"Ezetap raises Rs 150 crore from Horizons Ventures, others"
06 Aug 2015,"Buy HDFC Bank, short Infosys, IDFC: Amit Harchekar"
04 Aug 2015,May cut interest rates before next RBI policy: BoB
04 Aug 2015,HDFC Bank will come down to Rs 1050: Siddarth Bhamre
04 Aug 2015,Accumulate HDFC Bank; target of Rs 1180: AB Money
03 Aug 2015,Go long in ICICI Bank on dips: Sudarshan Sukhani
02 Aug 2015,Bankers see higher PPF rate limiting more deposit rate cuts
31 Jul 2015,Experts see Rs 370 as fair value for ICICI Bank
30 Jul 2015,There's scope for further cuts in lending rates: HDFC Bank
30 Jul 2015,"Axis Bank, YES Bank, HDFC Bank good buys: Devang Mehta"
29 Jul 2015,"HDFC Bank, IndusInd better play in banking space: Sabharwal"
28 Jul 2015,"Buy L&T on correction, look at Tata Motors: Dilip Bhat"
28 Jul 2015,"HDFC Bank, ICICI Bank top picks: Santosh Singh"
24 Jul 2015,Buy HDFC Bank; target of Rs 1200: P Lilladher
24 Jul 2015,Prefer private banking space over PSU banks: Vinay Khattar
24 Jul 2015,"Like HDFC Bank, keep ICICI Bank in portfolio: Jeff Chowdhry"
22 Jul 2015,NRIs can invest in NPS: PFRDA
22 Jul 2015,"Short HDFC Bank, SBI: Sudarshan Sukhani"
21 Jul 2015,Govt spending to help boost credit growth: HDFC Bank Chair
21 Jul 2015,"Warbug to invest Rs 1,800 crore in Piramal Realty"
21 Jul 2015,Accumulate HDFC Bk with target price of Rs 1250: Angel 
21 Jul 2015,See better Q2 for Infy; buy HDFC Bank: India Nivesh Sec 
21 Jul 2015,"HDFC Bank Q1 profit up 21% to Rs 2696cr, NII beats street"
21 Jul 2015,"Buy HDFC Bank, may hit Rs 1265: Daljeet Singh Kohli"
21 Jul 2015,HDFC Bank Q1 PAT may rise 20% at Rs 2681.2cr: Motilal Oswal
20 Jul 2015,"Buy Axis Bank, HDFC Bank, ICICI Bank: Mayuresh Joshi"
20 Jul 2015,"HDFC Bank Q1 nos may remain strong; profit, NII seen up 21%"
18 Jul 2015,"HDFC Bank, Kotak Bank can give strong upmove: Anu Jain"
14 Jul 2015,"Pick ICICI Bank, target Rs 380: Shubham Agarwal"
13 Jul 2015,Look at HDFC Bank: Anand Tandon
13 Jul 2015,Prefer private sector bank: Dipan Mehta
13 Jul 2015,"HDFC Bank may move up, outperform Bank Nifty: ICICIdirect"
11 Jul 2015,Sunshine stocks! Few positive surprises seen in weak Q1
09 Jul 2015,Bank of Baroda cuts lending rate by 0.1%
09 Jul 2015,Ease of doing Biz: Com Min starts online payment facility
08 Jul 2015,Q1 earnings to be tepid; analysts pick best & worst sectors
08 Jul 2015,"Go long in HDFC Bank, advises Amit Gupta"
08 Jul 2015,"Look at Sadbhav Engineering, SBI, Shriram Trans: Ajay Bodke"
08 Jul 2015,"Q1 to be muted, see 20% profit fall for PSU banks: Nomura"
08 Jul 2015,Axis Bank's mobile transactions double in June
05 Jul 2015,"Kotak Bank bullish on corporate loans, eyes upto 20% growth"
04 Jul 2015,"See BHEL at Rs 280-285 in July, UBI to gain 10%: Narayan"
03 Jul 2015,SBI sees rates remaining steady till credit growth moves up
02 Jul 2015,HDFC sees mobile banking overtaking net banking next year
01 Jul 2015,Kotak Mahindra Bank lowers base rate to 9.75%
01 Jul 2015,"LIC Housing Finance looks attractive, says Sandip Sabharwal"
30 Jun 2015,SBI aims for top spot in mobile banking
30 Jun 2015,Citi cuts base rate to 9.35%
30 Jun 2015,Lakshmi Vilas Bank cuts base rate by 0.15%
29 Jun 2015,"HDFC Bank Q1 results on July 21, 2015"
29 Jun 2015,"HDFC Bank launches '30-min auto', '15-min 2-wheeler' loans"
29 Jun 2015,"Prefer HDFC Bank, Axis Bank, IndusInd Bank: Baliga"
29 Jun 2015,"OBC may test Rs 165-167, worried on PSU banks: Thukral"
26 Jun 2015,"HDFC Bank AGM on July 21, 2015"
26 Jun 2015,"Axis Bank queues up, cuts base rate by 10 bps to 9.85%"
26 Jun 2015,"Bharti Airtel may hit Rs 500, Idea Cellular Rs 230: Shah"
25 Jun 2015,ICICI Bank cuts base rate by 5 bps to 9.70%
25 Jun 2015,"Pick L&T, BHEL, ICICI Bank, Sun Pharma: Sharmila Joshi"
25 Jun 2015,"Keep ICICI Bank, HDFC Bank in portfolio: Sharmila Joshi"
25 Jun 2015,"Buy HDFC Bank, Apollo Hospitals, Reliance Ind: Sukhani"
25 Jun 2015,Executive order needed to solve FDI insurance issue: EY
22 Jun 2015,"Look at HDFC Bank, L&T, YES Bank, Kotak Bank: Kunal Bothra"
22 Jun 2015,"Buy Bank of India, HDFC Bank: Pritesh Mehta"
22 Jun 2015,"Buy TVS Motor, Century Textiles, SBI: Sudarshan Sukhani"
18 Jun 2015,HDFC Bank launches 10 second loan disbursement scheme
18 Jun 2015,"Bank of Baroda valuation pick, says Vineet Bhatnagar"
18 Jun 2015,"Buy HDFC Bank, BPCL, Bajaj Auto: Sudarshan Sukhani"
18 Jun 2015,Yes Bank cuts base lending rate by 25 bps to 10.5%
17 Jun 2015,HDFC Bank cuts lending rate by 0.15%
17 Jun 2015,"L&T, Axis Bank, HDFC Bank, ICICI Bank top buys: Ajay Bodke"
15 Jun 2015,"SBI Q1 advance tax outgo rises 4% to Rs 1,290 crore"
15 Jun 2015,Looking to more than double power portfolio: IL&FS
15 Jun 2015,"Prefer ICICI Bank, Sun Pharma: Kunal Bothra"
15 Jun 2015,HDFC Bank unveils PayZapp online payment solution
12 Jun 2015,"Prefer Infosys, TCS, Axis Bank, HDFC Bank: Gaurang Shah"
10 Jun 2015,Banks may further cut interest rates by end of week: HDFC
08 Jun 2015,Confident of gaining market share: HDFC Bank's Aditya Puri
08 Jun 2015,"Prefer IndusInd Bank, HDFC Bank: Ambareesh Baliga"
08 Jun 2015,Look at private sector banks: Nilesh Shah
04 Jun 2015,"Look at HDFC Bank, DCB Bank: Ambareesh Baliga"
04 Jun 2015,"Buy HDFC Bank, may hit Rs 1028: Manoj Murlidharan"
03 Jun 2015,Sell HDFC Bank Call options: Amit Gupta
02 Jun 2015,Allahabad Bank cuts lending rate by 0.3%
01 Jun 2015,HDFC Bank among top 100 most valuable global brands in 2015
29 May 2015,Prefer private sector banks: Gaurang Shah
28 May 2015,"Buy HDFC Bank, prefer Larsen and Toubro: R Sreeshankar"
26 May 2015,Corporation Bank cuts lending rate by 0.25%
20 May 2015,"SBI, ICICI Bank, HDFC Bank top picks: R Sreeshankar"
18 May 2015,HDFC Bk launches prepaid medical card with Apollo Hospitals
14 May 2015,SBI launches contactless debit and credit cards
14 May 2015,"Axis Bank, ICICI Bank look attractive: Sachin Shah"
11 May 2015,"Go long in HDFC Bank, advises Amit Harchekar"
10 May 2015,HDFC makes to world's top-10 list of consumer finance firms
07 May 2015,Prefer private banks: Devang Mehta
06 May 2015,Look at HDFC Bank: Sudip Bandopadhyay
06 May 2015,"Focus on frontline stocks, says Dilip Bhat"
05 May 2015,Buy HDFC Bank 1000 Call: Krish Subramanyam
02 May 2015,Bank of India reduces lending rate by 0.25% to 9.95%
27 Apr 2015,"Sell HDFC Bank, BPCL, Century Textiles: Pritesh Mehta"
27 Apr 2015,"Go long in HDFC Bank, advises Sameet Chavan"
27 Apr 2015,Buy HDFC Bank; target of Rs 1135: Firstcall Research
24 Apr 2015,HDFC Bank's director Pandit Palande resigns
23 Apr 2015,HDFC Bank Q4 nos bang in line with expectations: Experts
23 Apr 2015,"HDFC Bank Q4 net up 20.6%, asset quality improves slightly"
23 Apr 2015,HDFC Bank recommends 400% dividend
23 Apr 2015,"ICICI, HDFC Bank develop watchbanking apps for Apple Watch"
23 Apr 2015,"HDFC Bank, IDFC top picks: Jitendra Sriram"
23 Apr 2015,HDFC Bank Q4 net may rise 22% at Rs 2839 cr: P Lilladher
23 Apr 2015,HDFC Bank Q4 PAT seen up 20.4% at Rs 2801.7 cr: MOST
23 Apr 2015,HDFC Bank Q4 net seen up 21% at Rs 2814.8 cr: ICICIdirect
22 Apr 2015,HDFC Bank Q4 profit seen up 20.9% to Rs 2812 cr: Poll
22 Apr 2015,"Sell IndusInd Bank, advises Sudarshan Sukhani"
17 Apr 2015,Prefer HDFC Bank over ICICI Bank: Ramki Ramakrishnan
16 Apr 2015,Punjab National Bank cuts fixed deposit rates by 0.25%
16 Apr 2015,"Buy HDFC Bank 1040 Call, says Gaurav Bissa"
15 Apr 2015,SBI Card's valuation begins as partner GE Caps plans exit
15 Apr 2015,"Accumulate ICICI Bank, HDFC Bank: Mayuresh Joshi"
15 Apr 2015,"Buy Ashok Leyland, Colgate: Sudarshan Sukhani"
13 Apr 2015,Prefer private sector banks: Pramerica Mutual Fund
10 Apr 2015,HDFC to raise up to USD 500 million from ECB
09 Apr 2015,"Moody's lowers ratings of ICICI, Axis & HDFC Bank"
08 Apr 2015,Axis Bank cuts base rate by 0.20% to 9.95%
08 Apr 2015,Here are top 10 stocks to focus on April 8
07 Apr 2015,"HDFC Bk cuts rates, dares to outdo system on credit growth"
06 Apr 2015,Mahantesh Sabarad positive on YES Bank
06 Apr 2015,Prefer HDFC Bank: Sandip Sabharwal
01 Apr 2015,"HDFC Bank raises Rs 3,000 crore via bonds on pvt placement"
01 Apr 2015,HDFC Bank allots bonds worth Rs 3000cr
30 Mar 2015,"ICICI, HDFC Bank cut bulk deposit rates by up to 0.25%"
30 Mar 2015,"Buy ICICI Bank, Axis Bank: Ambareesh Baliga"
30 Mar 2015,HDFC Bank may test Rs 980-990: Sameet Chavan
30 Mar 2015,"Prefer SBI, HDFC Bank, Axis Bank, LIC Housing: Vishal Goyal"
27 Mar 2015,"Buy HDFC Bank, says Rajat Bose"
26 Mar 2015,"Sell HDFC Bank, says Kunal Saraogi"
26 Mar 2015,"Sell HDFC Bank, advises Sudarshan Sukhani"
24 Mar 2015,Accumulate HDFC Bank; target of Rs 1250: Emkay
23 Mar 2015,"Invest in Axis Bank, pick HDFC Bank on correction: Baliga"
23 Mar 2015,"HDFC Bank may head lower, says Amit Gupta"
20 Mar 2015,"Exit HDFC Bank on bounce, says Gaurav Bissa"
18 Mar 2015,"Hold ICICI, SBI, Shriram Transport, HDFC Bank: Kothari"
17 Mar 2015,Here are top 10 stocks to focus on March 17
16 Mar 2015,Large & mid-cap stocks to keep an eye on: P Lilladher
12 Mar 2015,Here are top 10 stocks to focus on March 12
10 Mar 2015,"Prefer Axis Bank, HDFC Bank, YES Bank, IndusInd Bank: Bhat"
10 Mar 2015,"Look at Axis Bank, ICICI Bank, HDFC Bank: R Sreesankar"
05 Mar 2015,Your Stocks: Where to invest in volatile market
03 Mar 2015,Accumulate HDFC Bank; target of Rs 1200: Sushil Finance
02 Mar 2015,"Buy HDFC Bank, says Sudarshan Sukhani"
02 Mar 2015,Here are top 10 stocks to focus on March 2
26 Feb 2015,SBI gets shareholders nod for raising Rs 15K cr from market
23 Feb 2015,Accumulate HDFC Bank; target of Rs 1100: AB Money
20 Feb 2015,Here are top 10 stocks to focus on February 20
19 Feb 2015,"Buy HDFC Bank, prefer BHEL: Sudarshan Sukhani"
18 Feb 2015,Accumulate HDFC Bank; target Rs 1165: Kotak Securities
16 Feb 2015,Asset quality stable; will grow ahead of industry: HDFC Bk
14 Feb 2015,"HDFC Bank Q3 net up 20%, asset quality stable, provision up"
13 Feb 2015,"HDFC Bank Q3 profit may rise 20.6% to Rs 2,804 cr: Poll"
11 Feb 2015,"Buy Ashok Leyland, HDFC Bank: Yogesh Mehta"
11 Feb 2015,Buy private sector banks: Sudarshan Sukhani
10 Feb 2015,HDFC Bank promoters dilute 0.7% stake to raise capital
10 Feb 2015,HDFC Bank: Outcome of committee meeting
10 Feb 2015,HDFC Bank: Outcome of committee meeting
10 Feb 2015,Prefer HDFC Bank: Sanjeev Prasad
10 Feb 2015,"Asset quality still a concern; like ICICI, Axis, SBI: Kotak"
06 Feb 2015,"HDFC Bank's Q3 results on February 14, 2015"
05 Feb 2015,HDFC Bank: Outcome of committee meeting
05 Feb 2015,"HDFC Bank raises close to Rs 10,000 cr via QIP, ADRs"
05 Feb 2015,HDFC Bank: Updates on outcome of committee meeting
05 Feb 2015,Here are top 10 stocks to focus on February 5
05 Feb 2015,HDFC Bank receives FIPB approval
05 Feb 2015,HDFC Bank: Outcome of committee meeting
04 Feb 2015,"HDFC Bank share sale hits markets to raise Rs 10,000 cr"
03 Feb 2015,Enter HDFC Bank at around Rs 950: Nooresh Merani
03 Feb 2015,HDFC Bank share sale likely this week: Sources
02 Feb 2015,"Buy Axis Bank, DCB Bank on declines: Ambareesh Baliga"
02 Feb 2015,"Cautious on BoB post Q3; ICICI, HDFC Bk good buys: Quant"
30 Jan 2015,"Buy HDFC Bank on dips, says Rajat Bose"
29 Jan 2015,"Prefer HDFC Bank, says Sharmila Joshi"
29 Jan 2015,"Buy SBI, Union Bk, positive on ICICI Bank, HDFC Bank: Mehta"
29 Jan 2015,Equity dilution to aid HDFC Bank۪s credit growth: IDBI Cap
29 Jan 2015,"Buy HDFC Bank, DCB Bank: Ambareesh Baliga"
29 Jan 2015,Here are top 10 stocks to keep an eye on January 29 
28 Jan 2015,"HDFC Bk can raise up to Rs 10k cr, Lupin to hike FDI limit"
28 Jan 2015,"CCEA to decide on HDFC Bank, Lupin FDI proposals today"
