text,label
"Book profits in Maruti, Hero Motocorp, Bajaj Auto: Mahajan",__label__2
Six in 60: Here are the stocks to watch for,__label__2
Hero Motocorp forms its wolly-owned subsidiary in Colombia,__label__2
"SP Tulsian positive on M&M, Tata Motors",__label__2
"Prefer Maruti Suzuki, Hero Motocorp: Tirthankar Patnaik",__label__2
Hero Motocorp sells 5.41 lakh  units in June 2014,__label__1
Bajaj Auto Jun sales down 13% as motorcycle sales fall 16%,__label__2
"GM, Nissan, Renault losing market share to Maruti: Dealer",__label__1
Buy Hero Motocorp on declines: Harendra Kumar,__label__1
Here is what CFOs are expecting from Modi Budget,__label__1
Hero Motocorp fixes book closure for dividend & AGM,__label__2
Buy Hero Motocorp 2700 Call: Bhavin Desai,__label__2
Hero Moto set to enter US market with 110 cc motorcycle,__label__1
"Prefer Bajaj Auto over Hero Motocorp, says Rajesh Agarwal",__label__1
Hero MotoCorp to enter Brazil's two-wheeler mkt by 2016,__label__1
Deven Choksey positive on Hero Motocorp,__label__1
Bain Cap to halve equity stake in Hero Moto via block deal,__label__1
"Buy Hero Motocorp, Aditya Birla Nuvo: Sudarshan Sukhani",__label__1
Industry players welcome proposal to amend Factories Act,__label__1
"Prefer HDFC, Bajaj Auto: Abhijit Paul",__label__1
Buy Hero Motocorp on dips: Sukhani,__label__2
"Avoid two wheelers stocks, says Dipan Mehta",__label__2
Accumulate Hero MotoCorp; target of Rs 2640: Angel Broking,__label__2
Hold Hero Motocorp: ICICIdirect.com,__label__2
Buy Hero Motocorp; target of Rs 2700: Religare Capital,__label__2
Anil Dua quits Hero MotoCorp; to pursue career abroad,__label__2
Ridham Desai shifts focus to Hero MotoCorp from Zee Ent,__label__2
Buy Hero MotoCorp; target of Rs 2950: Karvy,__label__2
"Prefer Hero Motocorp, Bajaj Auto: Sanjeev Prasad",__label__2
"Prefer IT, auto stocks: Harendra Kumar",__label__2
Hero MotoCorp sales up 6% in May,__label__2
Reduce Hero Motocorp; target of Rs 2225: Arihant capital,__label__2
Accumulate Hero Motocorp; target of Rs 2445: Dolat Capital,__label__2
Accumulate Hero Motocorp; target of Rs 2549: PLilladher,__label__2
Buy Hero Motocorp; target of Rs 2655: Motilal Oswal,__label__1
Expect more headroom in Hero Motocorp: Sudarshan Sukhani,__label__1
Hero Motocorp's board recommends dividend,__label__2
Hero MotoCorp Q4 net down 3.4% at Rs 554.43cr,__label__2
Hero Motocorp Q4 PAT may fall 9% on margin contraction,__label__1
"Buy Hero Motocorp, advises Sudarshan Sukhani",__label__1
"Hero Motocorp's FY14 results on May 28, 2014",__label__2
'Need govt that can take tough decisions & stand by them',__label__2
"Buy M&M, Hero Motor, L&T, United Spirits: Ajay Srivastava",__label__2
Go long in Hero Motocorp at around Rs 2350-2370: Amit Gupta,__label__1
Domestic car sales down 10.15% in April,__label__1
"Hero Motocorp sells 5.71 lakh units in April 2014, growth of 14.4%",__label__2
Jobs for 50mn youth in 5yrs a priority for new govt: CLSA,__label__2
"Perfer Infosys, Wipro, Colgate, Hero Motocorp: Sinha",__label__2
Hero forms JV in Bangladesh; to set up manufacturing plant,__label__2
"Buy PNB, Maruti Suzuki, Hero Motocorp: Sudarshan Sukhani",__label__2
Hero Motocorp launches its operations in Bangladesh,__label__2
Maruti boosts passenger vehicle mkt share to 42% in FY14,__label__1
Hero Motocorp may test Rs 3300: Regan Homavazir,__label__1
Hero Motocorp may touch Rs 3000: Harendra Kumar,__label__1
Go long in Hero Motocorp: Amit Gupta,__label__1
Here's a lowdown on how March fared for auto sector,__label__2
Top 10 stocks likely to sprint today,__label__2
Hero Motocorp zooms ahead with record 6.25mn units in FY14,__label__2
"Buy Hero Motocorp on declines, says Amit Gupta",__label__1
Hero Motocorp may test Rs 2280-2300: Abhijit Paul,__label__1
"Invest in Hero Motocorp, says Dilip Bhat",__label__1
"Hero launches new bike Splendor iSmart at Rs 47,250",__label__1
Go long in Hero Motocorp: Sudarshan Sukhani,__label__1
CCI rejects complaint against HeroMotoCorp,__label__2
"Prefer Hero Motocorp, says Anish Damania",__label__2
SIAM sees growth in autos only after GDP recovers to 6%,__label__2
SP Tulsian bullish on real estate space,__label__2
"Hero Motocorp, ACC, Apollo Tyres top picks: Amisha Vora",__label__2
"IBM deploys cloud-based network, aiming auto firms in India",__label__2
Two-wheeler race: Honda scooters help widen lead over Bajaj,__label__2
"Top 10 stocks: Keep an eye on ICICI Bank, Infosys, DRL",__label__2
Hero Motocorp reports robust sales of 504181 units in Feb'14,__label__1
Check out: Cars and bikes getting cheaper after duty cut,__label__2
Hero Motocorp slashes its price,__label__2
Auto cos unlikely to gain much from excise duty cut: Citi,__label__2
"Go long in Maruti Suzuki, Tata Motors, Bajaj Auto: Tulsian",__label__2
Checkout the winners of Storyboard Auto Commercial Awards,__label__2
"To launch Ciaz, S-Cross post audience feedback: Maruti",__label__2
Auto Expo starts; what to expect in terms of new launches?,__label__2
"Avoid Hero Motocorp, says Sudarshan Sukhani",__label__1
Hero Motocorp sells 5.61 lakh units in January 2014,__label__1
"Prefer Tata Motors, M&M: Neeraj Deewan",__label__1
"See Maruti revival in H2FY15; bullish on Bajaj, Hero: IIFL",__label__1
Buy Hero Motocorp; target of Rs 2240: LKP,__label__1
Disappointed with Hero's Q3 margins: ICICI Direct,__label__2
"Hero Motocorp Q3 net misses forecast, ad spends hit margins",__label__2
Hero Motocorp Q3 net may rise 27% to Rs 621 cr: Poll,__label__2
Top 10 stocks that should be on your checklist today!,__label__2
"Hero unveils diesel concept bike, 4 other vehicles",__label__2
Hero banks on innovative launches to battle Honda,__label__2
"Hero Motocorp: Q3 results on Jan 30, 2014",__label__2
Hero Motocorp sells 524990 units in December 2013,__label__1
Hero MotoCorp sales down 3% in December,__label__1
"Prefer Maruti, Hero Motocorp, Bajaj Auto: Sudarshan Sukhani",__label__1
"Sudarshan Sukhani upbeat on Bajaj Auto, Hero Motocorp",__label__2
"Buy Hero Motocorp, says Sudarshan Sukhani",__label__2
"Hero Motorcorp, Tata Motors top picks: Dhananjay Sinha",__label__2
Manishi Raychaudhuri overweight on auto sector,__label__2
"Exit Amtek India, says Nooresh Merani",__label__1
Hero Motocorp may slip to Rs 1850: Basudeb Banerjee,__label__1
Europe tariff barrier a worry for industry: Hero's Munjal,__label__1
Buy Tata Motors on dips: Quant Broking ,__label__1
Hero MotoCorp acquires 60% stake in JV with Magneti Marelli,__label__1
Hero Motocorp subscribes 17.49 lakh equity shares of HMC MM Auto,__label__1
Hero Motocorp looks attractive: Dipan Mehta,__label__2
November car sales dip 8%: SIAM,__label__2
"Pick Hero Motocorp, says Raamdeo Agrawal",__label__2
"Prefer Hero Motocorp, L&T, Motherson Sumi: Amisha Vora",__label__1
HeroMoto announces JV with Magneti Marelli for powertrains,__label__1
Hero Motocorp in JV with Magneti Marelli,__label__1
Hero Motocorp zooms ahead with record retail sales of over 1.2mn units in Oct-Nov,__label__1
Domestic car sales decline in November,__label__2
Hero MotoCorp sales up 5.61 % in November,__label__2
"Prefer M&M , Hero, Tata Motors: Nooresh Merani ",__label__2
Super Six: Top chart picks for November 27,__label__2
Buy Hero Motocorp: Sudarshan Sukhani,__label__2
Sell Godrej Industries: Sudarshan Sukhani,__label__2
6 trading stocks for short term gain,__label__2
"Prefer Tata Motors, Hero Motocorp: Dilip Bhat",__label__2
"Dhananjay Sinha overweight on IT, pharmaceuticals space",__label__2
Hero MotoCorp announces top level appointments ,__label__2
"Prefer Tata Motors, Hero Motocorp: Kunal Bothra",__label__1
Two-wheelers to see low single digit growth in FY14: Hero,__label__2
Super Six buy/sell call for October 25,__label__2
Buy Hero Motocorp; target of Rs 2354: LKP,__label__1
"Hero Motocorp may add 12-15%, says Baliga",__label__1
Hero Motocorp expects sales hike during festival season,__label__2
"Hero Motocorp beats street, Q2 net up 9.2% to Rs 481 cr",__label__2
Hero Motocorp top pick: Amisha Vora,__label__2
Hero Motocorp Q2 net seen up 2.6% at Rs 452 cr: P Lilladher,__label__2
Hero Motocorp Q2 PAT may fall 0.9% at Rs 436.7 cr: MOST,__label__2
Hero Motocorp Q2 net may rise 12% at Rs 492 cr: KR Choksey,__label__2
Hero Motocorp Q2 PAT seen up 5.5% at Rs 464 cr: Poll,__label__1
4 stock ideas to liven up your trade ,__label__1
Super Six stocks you can bet on Oct 15,__label__1
Hero to hike scooter production to boost mkt share,__label__1
"Hero Motocorp: Q2 results on Oct 23, 2013",__label__2
Hero MotoCorp unveils 15 new products,__label__2
Hero MotoCorp: Outcome of AGM,__label__2
Analysis: How Honda is quietly eating up its rivals' lunch,__label__1
"Buy Cipla, Hero Motocorp, says Sukhani",__label__1
"Pick Hero Motocorp, advises Prayesh Jain",__label__2
Hero MotoCorp to introduce 15 product offerings by Mar 2014,__label__1
"Prefer Maruti, Tata Motors, Hero Motocorp: Sukhani",__label__1
"Positive on Hero Motocorp, may touch Rs 2140: Amit Gupta",__label__1
"Positive on Bajaj Auto, Hero Motocorp, Maruti: SP Tulsian",__label__1
Maruti Suzuki may go upto Rs 1450-1460: SP Tulsian,__label__1
Buy Hero Motocorp on dips: Abhijit Paul,__label__1
Hero Motocorp: Updates on cancellation of 8.65cr equity shares,__label__1
"Prefer Bajaj Auto, Hero Motocorp: SP Tulsian",__label__1
Abhijit Paul bullish on Hero MotoCorp,__label__2
"Cautious on M&M, positive on Hero Moto & Bajaj Auto: Bodke",__label__2
"Bajaj Auto, Hero Moto top bets in 2-wheeler space: Religare",__label__1
Hero MotoCorp looks for larger exports play,__label__1
Hero MotoCorp sales up by 4% in August,__label__1
Hero Motocorp may touch Rs 2100-2150: Hemant Thukral,__label__1
Hero Motocorp may add Rs 100: Rahul Mohindar,__label__2
SP Tulsian positive on two-wheeler space,__label__1
Sudarshan Sukhani upbeat on Hero Motocorp,__label__1
6 stocks likely to see lot of action today,__label__1
"Trading Calls: Sell Hero Moto, DLF; buy Tech Mahindra",__label__2
"Hero enters Peru; launches brand, two-wheeler range",__label__1
"Hero Motocorp's AGM on September 11, 2013",__label__2
Go long on Hero Motocorp: JK Jain,__label__2
"Stay away from auto, realty and oil stocks: Mehraboon Irani",__label__2
Hero Moto plans to launch 12 models by March 2014,__label__2
"Upside limited for Hero Motocorp, Bajaj Auto: IIFL",__label__2
Hero MotoCorp sales rise marginally in July ,__label__2
"Govt must focus on exports, policy: India Inc ",__label__1
Buy Hero Motocorp; target Rs 1935: ICICIdirect.com,__label__1
Super Six stocks you can bet on July 26,__label__1
Stay invested in Hero Motocorp: Emkay Global,__label__2
Hero MotoCorp Q1 result unexciting; target Rs 1700: Quant ,__label__1
"Hero Moto Q1 net down 11%, hopeful of 7-8% FY14 ind growth",__label__1
Hero Motocorp fixes book closure for dividend & AGM,__label__1
Hero MotoCorp operating profit may lag estimates,__label__1
Hero Motocorp Q1: MOST expects net to fall 9% at Rs 561 cr,__label__2
Hero Motocorp Q1 net may dip 11% at Rs 545cr: P Lilladher,__label__2
Hero Motocorp Q1 net seen down 6% at Rs 579 cr: KR Choksey,__label__2
Hero MotoCorp Q1 net profit seen down 6% YoY at Rs 580cr,__label__2
Bajaj Auto Q1 net seen up 3% YoY at Rs 741 crore,__label__2
Domestic car sales down 9%; SIAM seeks stimulus package,__label__1
Muted earnings growth likely in Q1FY14: Nirmal Bang,__label__2
Hero begins African safari; starts operations in Kenya,__label__2
Hero Motocorp incorporates wholly owned subsidiary in USA,__label__1
Hero Moto's $25 mn EBR stake buy to help access US mkts,__label__2
"Buy Hero MotoCorp, says Sudarshan Sukhani",__label__2
Hero MotoCorp to buy 49% stake in Erik Buell for $25m,__label__2
Super Six: Top chart picks for June 20,__label__1
FDI will get back FIIs; export mkt saturated: Sunil Munjal,__label__2
"Pick Mahindra and Mahindra, avoid Bajaj Auto, Hero: Sukhani",__label__2
Buy Hero MotoCorp on dips: Sukhani,__label__1
"May auto sales stay sluggish; UV's, LCVs also hit slow lane",__label__2
Buy Hero Motocorp Rs 1700 Call: VK Sharma,__label__2
Hero Motocorp dispatches 5.57 lakh units of two-wheelers in May 2013,__label__2
"Buy Hero Motocorp, says Sudarshan Sukhani",__label__2
"Positive on Bajaj Auto, Hero MotoCorp: Tulsian",__label__1
Hero MotoCorp May sales up marginally at 5.58 lakh units,__label__1
Short Hero Motocorp; may slip to Rs 1600: Sahil Kapoor,__label__1
Buy Hero Motocorp on dips: Sukhani,__label__2
Super Six: Top chart picks for May 28,__label__1
"Sell Cairn India, Hero Motocorp: Sukhani",__label__2
6 stocks ideas to liven up your trade,__label__2
"Bet big on July Discover launches, exports:  Rajiv Bajaj",__label__2
"Hero takes Karizma, Splendor & others to Central America",__label__2
Short Hero Motocorp with long term view: Nitin Jain,__label__2
See higher levels in Hero Motocorp: Sudarshan Sukhani,__label__2
Top super six trading ideas for May 3,__label__2
Cos holding Rs 1101cr unclaimed dividends; RIL tops list,__label__1
Bajaj Auto April sales down 10%; sees higher May sales,__label__1
"Maruti, TVS, Tata Motor slip as April sales stay sluggish",__label__1
Go long in Hero MotoCorp advises Sukhani,__label__2
"Hold Hero Motocorp, says Sukhani",__label__2
6 stock ideas to liven up your trade,__label__2
FY14 margin seen better despite lower volumes: Hero Moto,__label__2
Hero Motocorp up 5% as Q4 earnings surprise,__label__2
Hero Motocorp surges post March quarter result,__label__2
Buy Hero Motocorp; target Rs 1800: Dolat Capital,__label__1
Hero Motocorp board recommends 3000% dividend,__label__1
Hero Moto Q4 net down 5% to Rs 574cr; beats street,__label__1
Hero Motocorp down 2% ahead of fourth quarter earnings,__label__1
Maruti to do well in Q4; Hero may disappoint: Anand Rathi,__label__1
Hero Motocorp down 2% ahead of Q4 earnings,__label__1
Maruti Suzuki may correct to Rs 1450: SP Tulsian,__label__2
Hero Moto Q4 net profit seen down 18% to Rs 493cr,__label__2
See more upside in Hero Motocorp: Sukhani,__label__2
Buy Hero Motocorp: Sudarshan Sukhani,__label__2
"Barclays downgrades Bajaj Auto; cuts Hero, TVS Motor target",__label__1
Hero Motocorp can go upto Rs 1560: Gupta,__label__2
Auto sector results preview for Q4FY13: Kotak Securities,__label__2
Auto sector results preview for Q4FY13: Motilal Oswal,__label__2
"Hero Motocorp FY13 results on April 26, 2013",__label__2
Team working at resolving labour issues: Munjal,__label__2
Auto cos to clock modest growth in Q4FY13: Angel Broking,__label__2
See lot of speculative upside in ADAG stocks: PN Vijay ,__label__1
"Short Hero Motocorp, says Nitin Jain",__label__1
See 10-15% downside in Hero Motocorp: Nitin Jain,__label__1
Slow growth to continue in April-June: Bajaj Auto MD,__label__1
Short Hero Motocorp around Rs 1650: Homavazir,__label__1
Bajaj Auto March sales slip 10%; will try 5mn sales in FY14,__label__1
"Hero MotoCorp commences exports to Latin America, Africa",__label__1
Hero MotoCorp reports 11% fall in sales,__label__1
Major auto makers report fall in March sales,__label__1
Buy Hero Motocorp: Shethiya,__label__1
Neutral on Hero Moto; buy Tata Motors on dips: Centrum,__label__1
Hero MotoCorp has long term target of Rs 1700: Joshi,__label__1
Super Six trading ideas for March 26,__label__1
Hero MotoCorp may slip further: Sukhani,__label__2
"Deutsche Bank cuts Hero, Bajaj Auto, TVS Motor target price",__label__2
"Checkout: How to trade Reliance, L&T, Hero MotoCorp",__label__2
Buy Hero Motocorp; target of Rs 2250: Emkay,__label__2
Hero Motocorp has target of Rs 1200: Sukhani,__label__1
"Buy M&M, avoid Tata Motors advises Sanju Verma",__label__2
Hold Hero MotoCorp; target Rs 1969: Firstcall Research,__label__1
Avoid Hero MotoCorp: Sukhani,__label__1
"Enter Hero Motocorp, Bajaj Auto: SP Tulsian",__label__2
Honda to launch 3 new bikes to topple Hero's leadership,__label__2
Hero Motocorp: Updates on scheme of amalgamation,__label__2
"Haryana govt unlikely to intervene between Hero Moto, union",__label__1
Stay invested in Hero Motocorp: Tulsian,__label__2
Hero MotoCorp reports 4% fall in February sales,__label__1
Hero Motocorp updates on scheme of amalgamation,__label__1
Labour pangs for Hero Motocorp; 5 workers on hunger strike,__label__1
6 trading stocks for short term gain,__label__1
See no change in auto excise structure in Budget: Hero Moto,__label__1
Hero pulls out of Indian Premier League sponsorship,__label__2
"Avoid Hero Motocorp, says Sukhani",__label__2
"Strike an option, but as last resort: Hero workers",__label__2
"Multibaggers: Tulsian bets on Himatsingka Sei, Munjal Showa",__label__1
Will start selling in 10 new mkts by Mar: Hero MotoCorp,__label__2
Merani upbeat on Hero MotoCorp,__label__1
Labour pangs: Hero MotoCorp to talk to workers on Jan 31,__label__2
Bet on super six stocks for January 30,__label__2
Hero Moto yet to break deadlock with workers,__label__1
Hero Motocorp can go upto Rs 1920: Agarwal,__label__1
Slowdown at Hero's Gurgaon plant continues for second day,__label__1
Hero to start fresh talks with Gurgaon workers from Jan 25,__label__1
"Avoid Hero Motocorp, says Amar Ambani",__label__1
"IIFL's hits & misses: Mindtree a hit; Exide, Hero a miss",__label__1
Hold Hero Motocorp: Ventura,__label__2
Avoid Hero Motocorp: Raamdeo Agrawal,__label__1
Accumulate Hero Motocorp; target of Rs 1923: Angel Broking,__label__1
ITC a good defensive bet: Dilip Bhat,__label__1
"Analysts cut Hero Moto estimates, say road ahead tough",__label__1
Hero MotoCorp to underperform Sensex: Morgan Stanley,__label__1
Buy Hero Motocorp; target Rs 2100: Dolat Capital,__label__1
Hero Moto shares plunge on disappointing Q3 earnings,__label__1
"High costs, ad spends drag Hero Moto Q3 net down 20%",__label__2
How to trade auto stocks post Q3: Centrum Cap advises ,__label__2
10 largecap top investment ideas for 2013: Emkay,__label__2
"See Bajaj consolidating, weak Exide YoY nos: StanChart",__label__2
Here's what to expect from Hero Moto Q3 earnings,__label__1
Hero workers seek up to Rs 18k hike in monthly wage,__label__1
Cheating case lodged against Hero Motocorp ,__label__1
Hero Motocorp commences construction of its new plant & global parts centre,__label__1
Wage settlement meeting at Hero Moto ends in deadlock,__label__2
Q3FY13 Preview: Auto cos margins to remain under pressure,__label__2
"Q3FY13 Preview: Dolat upbeat on M&M, Tata Motors, Hero Moto",__label__2
"MOST upgrades earning estimates of Tata Motors, Maruti",__label__2
Super Six stocks you can bet on Jan 10,__label__2
Auto sector results preview for Q3FY13: Angel Broking,__label__2
Kotak Institutional cuts Bajaj Auto to 'reduce',__label__2
Bajaj Auto takes another shot at Hero with new Discover T,__label__2
"Honda car, bikes all-set to steal the show in 2013",__label__2
"Hero Motocorp Q3 Results on January 17, 2013",__label__2
Huge discounts fail to boost auto sales in Dec,__label__2
Hero Motocorp up 2% on better than expected Dec sales data,__label__2
"Auto sales: M&M, Ford, Honda, Hero beat back year-end blues",__label__2
Hero MotoCorp posts marginal rise in sales,__label__2
"Canara Bank can touch Rs 505-504, says Sukhani",__label__2
A lackluster year for auto makers in 2012,__label__1
"Buy Hero Motocorp 1900 put, says VK Sharma",__label__1
"Sell Hero MotoCorp Jan Fut below Rs 1920, tgt Rs 1870: IIFL",__label__1
Buy Hero MotoCorp: Sukhani,__label__1
"Positive on Sintex, Voltas; negative on Crompton: Tulsian",__label__2
Hero Motocorp may test Rs 2200: Sukhani,__label__2
Short Bajaj Auto with stop loss of Rs 2045-2050: SP Tulsian,__label__2
"Mohindar upbeat on Tata Motors, M&M",__label__2
Dolat Capital handpicks 18 stocks for investment,__label__1
"BofA downgrades Hero MotoCorp; cuts target to Rs 1,650",__label__1
Launch of 100cc motorcycle to aid mkt share: Bajaj Auto,__label__1
Bajaj Auto Nov sales slip 1% to 3.7 lakh as bike sales slow,__label__1
11 lakh sales in Oct-Nov: Hero MotoCorp,__label__2
Two-wheeler retail sales up 5% in festive season: Antique,__label__2
Top 10 intraday and long-term bets to beat volatility,__label__2
"Buy Hero Motocorp, says Sudarshan Sukhani",__label__2
Six intraday trading picks for November 7,__label__1
"Hold Hero Motocorp, says Sudarshan Sukhani",__label__2
Hero MotoCorp sales up 3% in Oct,__label__2
"Buy Hero Motocorp, says Sudarshan Sukhani",__label__2
"Hold Hero MotoCorp in your portfolio, says Bhat",__label__1
Buy Hero Motocorp; target of Rs 2230: Dolat Capital,__label__1
Q2FY13 Results: Bajaj Auto distinctly ahead of Hero Motocorp,__label__1
"Sentiment positive for banks, IT post Q2 results: Edelweiss",__label__1
Volume growth for 2-wheelers to be back by Jan: StanChart ,__label__1
"Analysts cautious on Hero Moto on hazy outlook, competition",__label__1
Hero Motocorp may touch Rs 1600-1625: Baliga,__label__1
Hero Motocorp has support at Rs 1550: Sukhani,__label__1
"Hero Moto Q2 net down 27% YoY, sees festive sales pickup",__label__1
"Buy Hero Motocorp below Rs 1800, says Sukhani",__label__1
Hero MotoCorp Q2 net profit seen down 27% YoY at Rs 440 cr,__label__1
"Hero MotoCorp Q2 revenue seen down 12.5% at Rs 5,100 cr",__label__1
"Prefer Bajaj Auto over Hero Motocorp, says SP Tulsian",__label__2
"Positive on Tata Coffee, Coromandel, EID Parry: Tulsian",__label__2
"Mkt weak on Bank Nifty; Bet on Maruti, Petronet: Tulsian",__label__1
Honda aims at 10m units by FY20 in India,__label__2
6 trading stocks for short term gain,__label__2
"M&M good medium term bet, says TS Harihar",__label__2
"MOST downgrades Bajaj Auto, Hero Moto on weaker demand",__label__2
Buy Hero Motocorp around Rs 1750-1800: Mohindar,__label__2
Expects robust demand for UV segment in Auto: Dolat Capital,__label__2
Automobile sector results preview for Q2FY13: Angel Broking,__label__2
Automobile sector results preview for Q2FY13: Emkay,__label__2
Deutsche Bank cuts Hero Moto to 'sell' as tough road ahead,__label__2
Auto sector results preview for Q2FY13: KRChoksey,__label__2
Unions of other motor companies protest Maruti layoffs,__label__2
"Hero Motocorp Q2 results on Oct 23, 2012",__label__2
"Cement, insurance stocks top Tulsian's bets",__label__1
Bullish on M&M; prefer Bajaj Auto over Hero Motocorp: IIFL,__label__1
Expected weak Sept; new products boost sales: Bajaj Auto,__label__1
Hero Motocorp has target of Rs 2000: Sukhani,__label__2
Super Six stocks you can bet on Sept 25,__label__2
6 stocks likely to see lot of action today,__label__2
"Bajaj Auto, Hero Motocorp look good at current levels: Bhat",__label__1
"Bajaj, Kawasaki to ride together to capture new markets ",__label__1
"Buy Hero Motocorp, says Sudarshan Sukhani",__label__2
"Buy Maruti, M&M and Bajaj Auto: Tulsian",__label__2
Hero MotoCorp ties up with Italy's Engines Engineering,__label__2
Book profit in Hero MotoCorp: Sukhani,__label__2
"Hero MotoCorp to launch 8-10 products, refreshes this year",__label__1
Hero MotoCorp in deal with European partner,__label__1
National Engineering Industries to invest Rs 700cr in 4 yrs,__label__1
Expect sales to rise during festive season: Hero MotoCorp,__label__1
Exit TVS Motors: SP Tulsian,__label__1
"Short Hero Motocorp, Reliance Industries: Sukhani",__label__1
Analysts cut Hero Moto FY13 sales forecast on dismal sales,__label__1
"Govt approves $4.1bn electric, hybrid vehicle drive",__label__2
Expect 10-15% upside in Maruti Suzuki: Saurabh Mukherjea,__label__2
6 intraday picks to make smart gains,__label__2
"Pair Strategy: Buy Hero Moto, Sell Bajaj Auto: Bhamre",__label__2
Japan's Honda buys out India car JV partner,__label__1
Drought sparks fears for tractor sales,__label__1
Sell Hero Motocorp: Salil Sharma,__label__1
Buy Hero Motocorp around Rs 1800: Sukhani,__label__1
Hero Motocorp fixes book closure for Final Dividend & AGM from August 09 to August 17,__label__2
Hero MotoCorp to invest Rs 160cr in global parts centre,__label__2
Hero Motocorp looks good in auto space: Mohindar,__label__2
Rikesh Parikh's view on Bajaj Auto,__label__1
Buy Hero Motocorp at lower levels: Dilip Bhat,__label__2
Hero Motocorp has target of Rs 2200: SP Tulsian,__label__2
"Do Dr Reddy's, Hero Moto look attractive post Q1 results?",__label__2
Hero MotoCorp Q1 net up 10% at Rs 615cr; misses street view,__label__2
Hero Motocorp Q1 PAT at Rs 615cr; Total Income at Rs 6351cr,__label__2
"Hero Motocorp Q1 revenues seen up 12% YoY to Rs 6,370 cr",__label__2
Hero Motocorp Q1 PAT seen up 13% at Rs 630 cr,__label__2
Go long on Mahindra & Mahindra: Sukhani,__label__1
"Hero Motocorp may slip to Rs 2000, says Kulkarni",__label__1
Bajaj Auto Q1 net up 1% despite export slump,__label__1
Super Six trading ideas for July 17,__label__2
"Buy Cipla, Hero Motocorp: Mohindar",__label__2
Buy Kotak Mahindra Bank: Mohindar,__label__1
Auto`s Q1FY13 margins to remain under pressure: MOSt,__label__2
Dolat Capital Q1 earnings estimates for auto sector,__label__2
"Buy Hero Motocorp, M&M: Sukhani",__label__2
Angel Broking Q1 earnings estimates for auto sector,__label__2
Auto Q1 sales growth seen at 24% YoY: Emkay,__label__2
"Hero Motocorp Q1 results on July 19, 2012",__label__1
Prefer Hero MotoCorp to Ashok Leyland: Sukhani,__label__2
Two-wheeler sales hit speed bumps in June,__label__1
Hero MotoCorp June sales up 4% at 5.34 lakh units,__label__1
Hero MotoCorp sales up over 4% in June,__label__1
CCI approves merger of Hero Investments with Hero MotoCorp,__label__2
Super Six: Top chart picks for June 26,__label__2
Hero Motocorp has target of Rs 2200: Sukhani,__label__1
"Bajaj Auto, Hero Motocorp top picks in auto space: Sukhani",__label__2
Hero Motocorp has target of Rs 2050: Sukhani,__label__2
Buy Hero Motocorp: Sudarshan Sukhani,__label__2
Hero MotoCorp to invest USD 463m in 2 new plants,__label__1
Hero MotoCorp to merge investment arm with self,__label__1
"Buy Hero Motocorp, says Anil Manghnani",__label__2
"Petrol prices up by Rs 7.50/ litre, diesel untouched",__label__1
Sukhani's view on auto stocks,__label__1
What to expect from Bajaj Auto Q4 earnings?,__label__1
"Honda launches 'Dream Yuga', its cheapest bike",__label__1
Sukhani still upbeat on Hero Motocorp,__label__1
PN Vijay's view on Hero Motocorp,__label__1
Varun Goel cautious on two wheeler segment,__label__1
"Hero Motocorp has target of Rs 2480, says Prayesh Jain",__label__1
"Sukhani's view on pharma, auto stocks",__label__1
Rikesh Parikh view on auto stocks,__label__1
Hero MotoCorp dips as analysts worry of bumpy road ahead,__label__1
"Hero MotoCorp Q4 net up 20%; raises prices by up to Rs1,000",__label__2
"Buy Hero Motocorp, says Sudarshan Sukhani",__label__2
Check Out: Super Six stocks for April 27,__label__2
"Expect 4-6% correction in Hero Moto, Bajaj Auto: Kulkarni",__label__1
Rate cut to benefit consumers & manufacturers: Sunil Munjal,__label__2
Rebound in car sales to boost auto cos revenue up 30% in Q4,__label__2
Hero Motocorp Q4 PAT seen up at Rs 658 cr: Angel Broking,__label__1
Auto cos likely to post 29% sales growth in Q4: Emkay,__label__2
"Bull's Eye: Buy Godrej Ind, Hero MotoCorp, Titan, Essar Oil",__label__2
"Hero Motocorp a short term trading bet, says Sukhani",__label__2
Hero Motocorp may rally to Rs 2200: Sukhani,__label__2
"Bull's Eye: Buy United Spirits, IDFC, Short Alstom Projects",__label__2
Hero Motocorp can move to Rs 2087-2110: Thukral,__label__2
"Bull's Eye: Buy Century Textiles, Dish TV, Patni",__label__2
See 10% upmove in Hero Motocorp: Sukhani,__label__1
Short Hero Motocorp: Jitendra Panda,__label__2
Bajaj Auto Feb sales up 5%; new launches to aid FY13 growth,__label__2
Dipan Mehta overweight on auto space,__label__2
"Bull's Eye: Buy L&T, Hexaware, Infosys; short BGR Energy",__label__2
"Bull's Eye: Short GMR Infra, Delta Corp; buy ITC, Infosys",__label__2
Hero Motocorp has target of Rs 3000: Sukhani,__label__2
Hero MotoCorp partners with Erik Buell,__label__2
Hero MotoCorp inks technology sourcing pact with EBR,__label__2
"Bull's Eye: Buy GMR Infra, Rel Comm, Dena Bank",__label__2
"Hero Motocorp may rally to Rs 2200, says Sukhani",__label__1
"Buy Hero Motocorp, Bajaj Auto: Sudarshan Sukhani",__label__1
Buy Hero Motocorp: Sudarshan Sukhani,__label__2
Book profits in Hero Motocorp: Thunuguntla,__label__2
Buy Hero Motocorp; target of Rs 2124: Firstcall Research,__label__2
