Dates,Headlines
18 Feb 2015,Here are top 10 stocks to focus on February 18
18 Feb 2015,Controlling shareholders to sell $300m HeroMoto shares
11 Feb 2015,Prefer two wheelers stocks: Phani Sekhar
11 Feb 2015,"Exit JP Associates, prefer Maruti Suzuki:  Mayuresh Joshi"
09 Feb 2015,"Short Hero Motocorp, advises Amit Harchekar"
09 Feb 2015,Hold Hero Motocorp; target of Rs 3036: ICICIdirect
06 Feb 2015,Buy Hero Motocorp; target of Rs 3200: Emkay
06 Feb 2015,"Exit Hero Moto; buy HCL Tech, Tech Mahindra: Gaurang Shah"
06 Feb 2015,See double digit growth till FY16: Atul Auto
06 Feb 2015,"Basudeb Bannerjee positive on Eicher Motors, Tata Motors"
06 Feb 2015,"Go long in HCL Tech, Hero Motocorp: Rajat Bose"
03 Feb 2015,"Hero MotoCorp Q3 net up 11.2% at Rs 583cr, misses estimates"
02 Feb 2015,Hero Motocorp Q3 profit seen up 31% to Rs 689 cr: Poll
02 Feb 2015,"Prefer Maruti Suzuki, Hero Motocorp: Mayuresh Joshi"
02 Feb 2015,"Maruti Jan sales rise 13.7%, Tata Motors posts 5% growth"
29 Jan 2015,Look at Hero Motocorp: Sudarshan Sukhani
27 Jan 2015,Short Hero Motocorp at around Rs 3000: Amit Harchekar
22 Jan 2015,"Go long in Hero Motocorp, says Manoj Murlidharan"
16 Jan 2015,"Short Hero Motocorp, says Amit Harchekar"
16 Jan 2015,"Chandan Taparia positive on Tata Motors, Hero Motocorp"
16 Jan 2015,Sectors to watch closely after RBI rate Cuts: GEPL Capital
15 Jan 2015,"Falling fuel, interest cost should help revive demand: Hero"
12 Jan 2015,"Hero Motocorp: Q3 results on Feb 03, 2015"
09 Jan 2015,Car sales up 2.46% in 2014; SIAM sees FY15 growth at 1%
09 Jan 2015,Go long in Hero Motocorp: Mithil Pradhan
08 Jan 2015,Prefer Bajaj Auto over Hero Motocorp: Sharmila Joshi
08 Jan 2015,Lot more scope for 2-wheeler growth across country: SIAM 
08 Jan 2015,Here are top 10 stocks to focus on January 08
31 Dec 2014,"Prefer Tata Motors, Maruti Suzuki: Dilip Bhat"
31 Dec 2014,Will pass impending 4% excise hike to customers: Maruti
31 Dec 2014,"Buy Maruti Suzuki, Hero Motocorp: Sudarshan Sukhani"
29 Dec 2014,"Prefer Ashok Leyland, Hero Motocorp: Phani Sekhar"
24 Dec 2014,"Hero Motocorp good bet, says Phani Sekhar"
22 Dec 2014,"Buy Hero Motocorp, NMDC: Vishal Malkan"
17 Dec 2014,"Buy Hero Motocorp, says Sudarshan Sukhani"
16 Dec 2014,Global cos to hire most from India: Shivakumar
15 Dec 2014,Buy Hero Motocorp; target of Rs 3350: Emkay
10 Dec 2014,"Buy Hero Motocorp, Shriram Transport; sell NMDC: Sukhani"
07 Dec 2014,Not Rs 200 or 250 cr: Hero clarifies on Tiger Woods deal
04 Dec 2014,"Prefer TVS Motor, L&T, SKS Micro: Dhananjay Sinha"
03 Dec 2014,Buy Hero Motocorp; target of Rs 3518: Motilal Oswal
02 Dec 2014,"Short Tata Steel, Bajaj Auto, TVS Motor: Siddharth Bhamre"
02 Dec 2014,Hero Motocorp sells 547413 units in November 2014
27 Nov 2014,"Buy Hero Motocorp, says Yogesh Mehta"
20 Nov 2014,Export slowdown due to global situation: Hero Motocorp
18 Nov 2014,See strong H2; will sustain performance: TVS Srichakra
12 Nov 2014,"Buy Hero Motocorp, Divis Labs, Ambuja Cements: Sukhani"
12 Nov 2014,Here are top 10 stocks to focus on November 12
11 Nov 2014,Here's what Altamount Cap is betting on post Q2 earnings
10 Nov 2014,Buy Hero Motocorp; target of Rs 3350: Emkay
10 Nov 2014,"Accumulate HDFC Bank, Hero Motocorp: Mayuresh Joshi"
07 Nov 2014,Expect 11% growth in revenue in FY15: Munjal Showa
06 Nov 2014,Bain Cap selling $200 mn worth of shares in Hero MotoCorp
05 Nov 2014,Hero Motocorp announces Europe arrival in 2015
03 Nov 2014,Downgraded M&M growth estimates; bullish on Maruti: IIFL
03 Nov 2014,Oct sales good; mkt share may rise to 23% by April: Bajaj
03 Nov 2014,Hero Motocorp accelerates to record retail sales this festive season
02 Nov 2014,Hero MotoCorp sales decline 8.05% in October 
31 Oct 2014,Hold Hero Motocorp; target of Rs 3078: ICICIdirect
31 Oct 2014,Arihant capital neutral on Hero Motocorp; target of Rs 2970
28 Oct 2014,"FIIs, RFPIs can buy upto 49% of Hero Moto's paid-up capital"
28 Oct 2014,Buy Hero Motocorp on dips: Manas Jaiswal
27 Oct 2014,Bumper Diwali sale; seeing surge in proxy demand: Honda
27 Oct 2014,"Big Diwali for autos, cautiously optimistic now: HeroMoto"
22 Oct 2014,Is Diwali proving to be auspicious for automotives?
22 Oct 2014,Should you bet big on Hero Moto amid Diwali cheer?
22 Oct 2014,Is Hero Motocorp best recovery play after record sales?
22 Oct 2014,"Buy Hero Motocorp, Bajaj Auto: Deven Choksey"
22 Oct 2014,Buy Hero Motocorp: Sudarshan Sukhani
21 Oct 2014,Accumulate Hero Motocorp; target of Rs 3084: Dolat Capital
21 Oct 2014,Accumulate Hero Motocorp; target of Rs 3130: Angel Broking
20 Oct 2014,Hero MotoCorp inaugurates unit in Rajasthan
18 Oct 2014,Hero to launch two new scooter models in next one year
17 Oct 2014,Hero to launch two new scooter models in next one year
16 Oct 2014,Why experts read Hero Moto's Q2 results differently
16 Oct 2014,"Hero Motocorp Q2 net beats forecast, up 58% on other income"
16 Oct 2014,Hero Moto or Bajaj Auto: Which is best two-wheeler bet now?
16 Oct 2014,"Hero Motocorp or Bajaj Auto, which is the best play?"
16 Oct 2014,"Hold Hero Motocorp, says Hemen Kapadia"
16 Oct 2014,Hero Motocorp Q2 net may rise 44% at Rs 694cr: ICICIdirect
16 Oct 2014,Prefer Hero Motocorp over Bajaj Auto: Prayesh Jain
16 Oct 2014,Hero Motocorp Q2 PAT seen up 17% at Rs 561 cr: KR Choksey
16 Oct 2014,Buy Hero Motocorp on declines: Amit Gupta
16 Oct 2014,Here's why Hero Moto is a better bet than Bajaj Auto
15 Oct 2014,"Hero Motocorp Q2 profit seen up 43%, OPM may fall 130 bps"
14 Oct 2014,Bajaj may fall 2-3% on mixed Q2 result: Prabhudas Lilladher
13 Oct 2014,Should you buy Tata Motors post 8% fall in last 2 sessions?
13 Oct 2014,"Buy Hero Motocorp, advises Rahul Shah"
08 Oct 2014,"Hero MotoCorp launches two bikes priced up to Rs 51,550"
07 Oct 2014,"Hero Motocorp's Q2 results on October 16, 2014"
01 Oct 2014,"Buy Hero Motocorp, Bajaj Auto; sell L&T: Rahul Mohinder"
01 Oct 2014,Maruti Suzuki and Hero Moto best auto bets for now: Expert
01 Oct 2014,Buy Hero Motocorp 2850 Call: VK Sharma
17 Sep 2014,"Expect upside in Hero Motocorp, target Rs 2950: Bothra"
17 Sep 2014,Go long in Hero Motocorp below Rs 2780: Ashish Chaturmohta
17 Sep 2014,"Go long in Hero Motocorp, says Amit Gupta"
17 Sep 2014,Hero MotoCorp to set up manufacturing unit in AP
16 Sep 2014,"Hero Motocorp to set-up manufacturing plant in Chittoor, Andhra Pradesh"
12 Sep 2014,Hero MotoCorp to launch 3 new models early next year
09 Sep 2014,"Buy L&T, Tata Motors, Hero Motocorp: Rahul Mohinder"
04 Sep 2014,"Accumulate Bajaj Auto, Hero Motocorp: Mayuresh Joshi"
04 Sep 2014,"Buy Kotak Bank, Hero Motocorp, Asian Paints: Sukhani"
02 Sep 2014,Dipan Mehta positive on Hero Motocorp
02 Sep 2014,Hero Motocorp: Updates on outcome of AGM
28 Aug 2014,Hero Motocorp may hit Rs 2750: Kunal Bothra
28 Aug 2014,Go long in Hero Motocorp: Ashish Chaturmohta
28 Aug 2014,"Buy Hero Motocorp, says Sudarshan Sukhani"
27 Aug 2014,"Modi govt's 100 days: More hits than misses, say experts"
21 Aug 2014,"Prefer Tata Motors, Hero Motocorp: Ashu Madan"
18 Aug 2014,How did first quarter earnings look? 'Good but not great'
18 Aug 2014,Super Six short term picks for August 18
14 Aug 2014,Buy Hero Motocorp: Sudarshan Sukhani
12 Aug 2014,Expect limited upside in Hero Motocorp: Sharekhan
12 Aug 2014,Hero Moto's casual workers at Gurgaon plant resist shifting
11 Aug 2014,"Maruti Suzuki, Hero Motocorp preferred picks: Karwa"
09 Aug 2014,"Prefer Bajaj Auto, says Manish Sonthalia"
09 Aug 2014,Arihant capital neutral on Hero Motocorp; target of Rs 2648
08 Aug 2014,July car sales up 5%; SIAM eyes 5-10% growth in FY15
07 Aug 2014,Buy Hero Motocorp; target of Rs 2834: LKP
07 Aug 2014,Accumulate Hero Motocorp; target of Rs 2638: PLilladher
07 Aug 2014,"Buy Bharti Airtel, Hero Motocorp, Shriram Trans: Sukhani"
06 Aug 2014,Buy Hero Motocorp; target of Rs 2750: Emkay
06 Aug 2014,Accumulate Hero Motocorp; target of Rs 2616: Dolat Capital
06 Aug 2014,Buy Hero Motocorp; target of Rs 2900: Religare Capital
06 Aug 2014,Buy Hero Motocorp; target of Rs 2794: Motilal Oswal
05 Aug 2014,Hero Moto disappoints on higher deprecation costs: Experts
05 Aug 2014,Hero MotoCorp: Board declares interim dividend
05 Aug 2014,Hero Motocorp: Outcome of board meeting
05 Aug 2014,"Hero Motocorp Q1 net up 2.6%, operating margin dips 130 bps"
05 Aug 2014,Hero Motocorp may touch Rs 2700-2750: Sharmila Joshi
05 Aug 2014,"Hold Hero Motocorp, says Ashu Madan"
05 Aug 2014,"Here's how to trade JSPL, Hero Moto, Coal India today"
04 Aug 2014,Hero Motocorp Q1 profit may rise 15.2% to Rs 632 cr: Poll
04 Aug 2014,"Prefer Bajaj Auto, says Hitesh Goel"
01 Aug 2014,Hero MotoCorp sales up 8.67% in July
01 Aug 2014,Hero Motocorp sells 5.29 lakh units in July 2014
01 Aug 2014,IIFL to upgrade Maruti target price post strong July sales
31 Jul 2014,"Buy AB Nuvo, Aurobindo Pharma, Hero Motocorp: Sukhani"
30 Jul 2014,Hero Motocorp to consider interim dividend
28 Jul 2014,Super Six stock ideas to liven up your trade
25 Jul 2014,Hero Motocorp best bet: Mehraboon Irani
25 Jul 2014,"Hero Motocorp's Q1 results on August 05, 2014"
24 Jul 2014,"Buy Hero Motocorp, advises Sudarshan Sukhani"
23 Jul 2014,"Prefer TVS, Ashok Leyland, Hero Moto: Ajay Bagga"
23 Jul 2014,"Buy Hero Motocorp, ICICI Bank, Wipro: Sudarshan Sukhani"
17 Jul 2014,Expect margins in 19-20% range going forward: Bajaj Auto
17 Jul 2014,"Hero Motocorp's AGM on August 05, 2014"
16 Jul 2014,"Prefer Hero Motocorp, Maruti Suzuki: Sanjeev Prasad"
15 Jul 2014,"Buy Hero Motocorp, advises Vishal Malkan"
15 Jul 2014,Prefer Hero Motocorp: Mehraboon Irani
14 Jul 2014,"Buy Hero Motocorp; sell Sun TV, NTPC: Sudarshan Sukhani"
14 Jul 2014,"Buy Maruti Suzuki, Hero Motocorp: Sudarshan Sukhani"
09 Jul 2014,Expect clear roadmap on GST in Union Budget: Hero Moto
08 Jul 2014,"Book profits in Maruti, Hero Motocorp, Bajaj Auto: Mahajan"
07 Jul 2014,Six in 60: Here are the stocks to watch for
07 Jul 2014,Hero Motocorp forms its wolly-owned subsidiary in Colombia
04 Jul 2014,"SP Tulsian positive on M&M, Tata Motors"
04 Jul 2014,"Prefer Maruti Suzuki, Hero Motocorp: Tirthankar Patnaik"
03 Jul 2014,Hero Motocorp sells 5.41 lakh  units in June 2014
02 Jul 2014,Bajaj Auto Jun sales down 13% as motorcycle sales fall 16%
01 Jul 2014,"GM, Nissan, Renault losing market share to Maruti: Dealer"
30 Jun 2014,Buy Hero Motocorp on declines: Harendra Kumar
30 Jun 2014,Here is what CFOs are expecting from Modi Budget
24 Jun 2014,Hero Motocorp fixes book closure for dividend & AGM
21 Jun 2014,Naidu woos Hero MotoCorp to set up plant in Andhra Pradesh
16 Jun 2014,Buy Hero Motocorp 2700 Call: Bhavin Desai
13 Jun 2014,Hero Moto set to enter US market with 110 cc motorcycle
13 Jun 2014,"Prefer Bajaj Auto over Hero Motocorp, says Rajesh Agarwal"
13 Jun 2014,Hero MotoCorp to enter Brazil's two-wheeler mkt by 2016
13 Jun 2014,Deven Choksey positive on Hero Motocorp
12 Jun 2014,Bain Cap to halve equity stake in Hero Moto via block deal
12 Jun 2014,"Buy Hero Motocorp, Aditya Birla Nuvo: Sudarshan Sukhani"
12 Jun 2014,Industry players welcome proposal to amend Factories Act
10 Jun 2014,"Prefer HDFC, Bajaj Auto: Abhijit Paul"
09 Jun 2014,Buy Hero Motocorp on dips: Sukhani
05 Jun 2014,"Avoid two wheelers stocks, says Dipan Mehta"
04 Jun 2014,Accumulate Hero MotoCorp; target of Rs 2640: Angel Broking
03 Jun 2014,Hold Hero Motocorp: ICICIdirect.com
03 Jun 2014,Buy Hero Motocorp; target of Rs 2700: Religare Capital
02 Jun 2014,Anil Dua quits Hero MotoCorp; to pursue career abroad
02 Jun 2014,Ridham Desai shifts focus to Hero MotoCorp from Zee Ent
02 Jun 2014,Buy Hero MotoCorp; target of Rs 2950: Karvy
02 Jun 2014,"Prefer Hero Motocorp, Bajaj Auto: Sanjeev Prasad"
02 Jun 2014,"Prefer IT, auto stocks: Harendra Kumar"
02 Jun 2014,Hero MotoCorp sales up 6% in May
30 May 2014,Reduce Hero Motocorp; target of Rs 2225: Arihant capital
30 May 2014,Accumulate Hero Motocorp; target of Rs 2445: Dolat Capital
30 May 2014,Accumulate Hero Motocorp; target of Rs 2549: PLilladher
29 May 2014,Buy Hero Motocorp; target of Rs 2655: Motilal Oswal
29 May 2014,Expect more headroom in Hero Motocorp: Sudarshan Sukhani
28 May 2014,Hero Motocorp's board recommends dividend
28 May 2014,Hero MotoCorp Q4 net down 3.4% at Rs 554.43cr
27 May 2014,Hero Motocorp Q4 PAT may fall 9% on margin contraction
22 May 2014,"Buy Hero Motocorp, advises Sudarshan Sukhani"
16 May 2014,"Hero Motocorp's FY14 results on May 28, 2014"
16 May 2014,'Need govt that can take tough decisions & stand by them'
16 May 2014,"Buy M&M, Hero Motor, L&T, United Spirits: Ajay Srivastava"
14 May 2014,Go long in Hero Motocorp at around Rs 2350-2370: Amit Gupta
09 May 2014,Domestic car sales down 10.15% in April
02 May 2014,"Hero Motocorp sells 5.71 lakh units in April 2014, growth of 14.4%"
28 Apr 2014,Jobs for 50mn youth in 5yrs a priority for new govt: CLSA
25 Apr 2014,"Perfer Infosys, Wipro, Colgate, Hero Motocorp: Sinha"
21 Apr 2014,Hero forms JV in Bangladesh; to set up manufacturing plant
21 Apr 2014,"Buy PNB, Maruti Suzuki, Hero Motocorp: Sudarshan Sukhani"
21 Apr 2014,Hero Motocorp launches its operations in Bangladesh
11 Apr 2014,Maruti boosts passenger vehicle mkt share to 42% in FY14
09 Apr 2014,Hero Motocorp may test Rs 3300: Regan Homavazir
09 Apr 2014,Hero Motocorp may touch Rs 3000: Harendra Kumar
09 Apr 2014,Go long in Hero Motocorp: Amit Gupta
02 Apr 2014,Here's a lowdown on how March fared for auto sector
02 Apr 2014,Top 10 stocks likely to sprint today
02 Apr 2014,Hero Motocorp zooms ahead with record 6.25mn units in FY14
26 Mar 2014,"Buy Hero Motocorp on declines, says Amit Gupta"
25 Mar 2014,Hero Motocorp may test Rs 2280-2300: Abhijit Paul
14 Mar 2014,"Invest in Hero Motocorp, says Dilip Bhat"
13 Mar 2014,"Hero launches new bike Splendor iSmart at Rs 47,250"
13 Mar 2014,Go long in Hero Motocorp: Sudarshan Sukhani
12 Mar 2014,CCI rejects complaint against HeroMotoCorp
10 Mar 2014,"Prefer Hero Motocorp, says Anish Damania"
10 Mar 2014,SIAM sees growth in autos only after GDP recovers to 6%
07 Mar 2014,SP Tulsian bullish on real estate space
07 Mar 2014,"Hero Motocorp, ACC, Apollo Tyres top picks: Amisha Vora"
06 Mar 2014,"IBM deploys cloud-based network, aiming auto firms in India"
04 Mar 2014,Two-wheeler race: Honda scooters help widen lead over Bajaj
04 Mar 2014,"Top 10 stocks: Keep an eye on ICICI Bank, Infosys, DRL"
03 Mar 2014,Hero Motocorp reports robust sales of 504181 units in Feb'14
27 Feb 2014,Hero MotoCorp launches operations in Turkey
22 Feb 2014,Short Hero Motocorp; target Rs 1805: Siddharth Bhamre
19 Feb 2014,Check out: Cars and bikes getting cheaper after duty cut
19 Feb 2014,Hero Motocorp slashes its price
18 Feb 2014,Auto cos unlikely to gain much from excise duty cut: Citi
12 Feb 2014,"Go long in Maruti Suzuki, Tata Motors, Bajaj Auto: Tulsian"
05 Feb 2014,Checkout the winners of Storyboard Auto Commercial Awards
05 Feb 2014,"To launch Ciaz, S-Cross post audience feedback: Maruti"
05 Feb 2014,Auto Expo starts; what to expect in terms of new launches?
04 Feb 2014,"Avoid Hero Motocorp, says Sudarshan Sukhani"
04 Feb 2014,Hero Motocorp sells 5.61 lakh units in January 2014
03 Feb 2014,"Prefer Tata Motors, M&M: Neeraj Deewan"
03 Feb 2014,"See Maruti revival in H2FY15; bullish on Bajaj, Hero: IIFL"
31 Jan 2014,Buy Hero Motocorp; target of Rs 2240: LKP
30 Jan 2014,Disappointed with Hero's Q3 margins: ICICI Direct
30 Jan 2014,"Hero Motocorp Q3 net misses forecast, ad spends hit margins"
30 Jan 2014,Hero Motocorp Q3 net may rise 27% to Rs 621 cr: Poll
30 Jan 2014,Top 10 stocks that should be on your checklist today!
29 Jan 2014,"Hero unveils diesel concept bike, 4 other vehicles"
29 Jan 2014,Hero banks on innovative launches to battle Honda
19 Jan 2014,Hero MotoCorp to show over 12 new at Auto Expo
17 Jan 2014,"Hero Motocorp: Q3 results on Jan 30, 2014"
03 Jan 2014,Hero Motocorp sells 524990 units in December 2013
02 Jan 2014,Hero MotoCorp sales down 3% in December
02 Jan 2014,"Prefer Maruti, Hero Motocorp, Bajaj Auto: Sudarshan Sukhani"
26 Dec 2013,"Sudarshan Sukhani upbeat on Bajaj Auto, Hero Motocorp"
26 Dec 2013,"Buy Hero Motocorp, says Sudarshan Sukhani"
24 Dec 2013,"Hero Motorcorp, Tata Motors top picks: Dhananjay Sinha"
24 Dec 2013,Manishi Raychaudhuri overweight on auto sector
21 Dec 2013,Buy Hero Motocorp Dec Fut; target Rs 2250: ICICIdirect.com
21 Dec 2013,"Prefer Maruti, Hero; overweight on Bosch: Manish Sonthalia"
20 Dec 2013,"Exit Amtek India, says Nooresh Merani"
13 Dec 2013,Hero Motocorp may slip to Rs 1850: Basudeb Banerjee
13 Dec 2013,Europe tariff barrier a worry for industry: Hero's Munjal
12 Dec 2013,Buy Tata Motors on dips: Quant Broking 
11 Dec 2013,Hero MotoCorp acquires 60% stake in JV with Magneti Marelli
11 Dec 2013,Hero Motocorp subscribes 17.49 lakh equity shares of HMC MM Auto
10 Dec 2013,Hero Motocorp looks attractive: Dipan Mehta
10 Dec 2013,November car sales dip 8%: SIAM
06 Dec 2013,"Pick Hero Motocorp, says Raamdeo Agrawal"
04 Dec 2013,"Prefer Hero Motocorp, L&T, Motherson Sumi: Amisha Vora"
03 Dec 2013,HeroMoto announces JV with Magneti Marelli for powertrains
03 Dec 2013,Hero Motocorp in JV with Magneti Marelli
03 Dec 2013,Hero Motocorp zooms ahead with record retail sales of over 1.2mn units in Oct-Nov
02 Dec 2013,Domestic car sales decline in November
02 Dec 2013,Hero MotoCorp sales up 5.61 % in November
02 Dec 2013,"Prefer M&M , Hero, Tata Motors: Nooresh Merani "
30 Nov 2013,"Prefer Bosch, Hero, Maruti, Tata Motors: Manish Sonthalia"
27 Nov 2013,Super Six: Top chart picks for November 27
26 Nov 2013,Buy Hero Motocorp: Sudarshan Sukhani
25 Nov 2013,Sell Godrej Industries: Sudarshan Sukhani
25 Nov 2013,6 trading stocks for short term gain
14 Nov 2013,"Prefer Tata Motors, Hero Motocorp: Dilip Bhat"
12 Nov 2013,"Dhananjay Sinha overweight on IT, pharmaceuticals space"
07 Nov 2013,Hero MotoCorp announces top level appointments 
06 Nov 2013,"Prefer Tata Motors, Hero Motocorp: Kunal Bothra"
29 Oct 2013,Two-wheelers to see low single digit growth in FY14: Hero
25 Oct 2013,Super Six buy/sell call for October 25
24 Oct 2013,Buy Hero Motocorp; target of Rs 2354: LKP
24 Oct 2013,"Hero Motocorp may add 12-15%, says Baliga"
23 Oct 2013,Hero Motocorp expects sales hike during festival season
23 Oct 2013,"Hero Motocorp beats street, Q2 net up 9.2% to Rs 481 cr"
23 Oct 2013,Hero Motocorp top pick: Amisha Vora
23 Oct 2013,Hero Motocorp Q2 net seen up 2.6% at Rs 452 cr: P Lilladher
23 Oct 2013,Hero Motocorp Q2 PAT may fall 0.9% at Rs 436.7 cr: MOST
23 Oct 2013,Hero Motocorp Q2 net may rise 12% at Rs 492 cr: KR Choksey
22 Oct 2013,Hero Motocorp Q2 PAT seen up 5.5% at Rs 464 cr: Poll
18 Oct 2013,4 stock ideas to liven up your trade 
15 Oct 2013,Super Six stocks you can bet on Oct 15
14 Oct 2013,Hero to hike scooter production to boost mkt share
11 Oct 2013,"Hero Motocorp: Q2 results on Oct 23, 2013"
10 Oct 2013,Hero MotoCorp unveils 15 new products
09 Oct 2013,Hero MotoCorp: Outcome of AGM
07 Oct 2013,Analysis: How Honda is quietly eating up its rivals' lunch
07 Oct 2013,"Buy Cipla, Hero Motocorp, says Sukhani"
01 Oct 2013,"Pick Hero Motocorp, advises Prayesh Jain"
26 Sep 2013,Hero MotoCorp to introduce 15 product offerings by Mar 2014
26 Sep 2013,"Prefer Maruti, Tata Motors, Hero Motocorp: Sukhani"
25 Sep 2013,"Positive on Hero Motocorp, may touch Rs 2140: Amit Gupta"
24 Sep 2013,"Positive on Bajaj Auto, Hero Motocorp, Maruti: SP Tulsian"
17 Sep 2013,Maruti Suzuki may go upto Rs 1450-1460: SP Tulsian
12 Sep 2013,Buy Hero Motocorp on dips: Abhijit Paul
11 Sep 2013,Hero Motocorp: Updates on cancellation of 8.65cr equity shares
10 Sep 2013,"Prefer Bajaj Auto, Hero Motocorp: SP Tulsian"
07 Sep 2013,Worker unrest at Hero MotoCorp's Gurgaon plant
06 Sep 2013,Abhijit Paul bullish on Hero MotoCorp
06 Sep 2013,"Cautious on M&M, positive on Hero Moto & Bajaj Auto: Bodke"
03 Sep 2013,"Bajaj Auto, Hero Moto top bets in 2-wheeler space: Religare"
02 Sep 2013,Hero MotoCorp looks for larger exports play
02 Sep 2013,Hero MotoCorp sales up by 4% in August
02 Sep 2013,Hero Motocorp may touch Rs 2100-2150: Hemant Thukral
31 Aug 2013,Hero resolves issues with striking workers at Haridwar
31 Aug 2013,Labour trouble halts production at Hero's Haridwar plant
30 Aug 2013,Hero Motocorp may add Rs 100: Rahul Mohindar
27 Aug 2013,SP Tulsian positive on two-wheeler space
27 Aug 2013,Sudarshan Sukhani upbeat on Hero Motocorp
27 Aug 2013,6 stocks likely to see lot of action today
26 Aug 2013,"Trading Calls: Sell Hero Moto, DLF; buy Tech Mahindra"
22 Aug 2013,"Hero enters Peru; launches brand, two-wheeler range"
21 Aug 2013,"Hero Motocorp's AGM on September 11, 2013"
16 Aug 2013,Go long on Hero Motocorp: JK Jain
13 Aug 2013,"Stay away from auto, realty and oil stocks: Mehraboon Irani"
08 Aug 2013,Hero Moto plans to launch 12 models by March 2014
02 Aug 2013,"Upside limited for Hero Motocorp, Bajaj Auto: IIFL"
01 Aug 2013,Hero MotoCorp sales rise marginally in July 
29 Jul 2013,"Govt must focus on exports, policy: India Inc "
29 Jul 2013,Buy Hero Motocorp; target Rs 1935: ICICIdirect.com
26 Jul 2013,Super Six stocks you can bet on July 26
25 Jul 2013,Stay invested in Hero Motocorp: Emkay Global
24 Jul 2013,Hero MotoCorp Q1 result unexciting; target Rs 1700: Quant 
24 Jul 2013,"Hero Moto Q1 net down 11%, hopeful of 7-8% FY14 ind growth"
24 Jul 2013,Hero Motocorp fixes book closure for dividend & AGM
24 Jul 2013,Hero MotoCorp operating profit may lag estimates
23 Jul 2013,Hero Motocorp Q1: MOST expects net to fall 9% at Rs 561 cr
23 Jul 2013,Hero Motocorp Q1 net may dip 11% at Rs 545cr: P Lilladher
23 Jul 2013,Hero Motocorp Q1 net seen down 6% at Rs 579 cr: KR Choksey
23 Jul 2013,Hero MotoCorp Q1 net profit seen down 6% YoY at Rs 580cr
20 Jul 2013,"Invest in Bajaj Auto, Hero Motocorp: Gautam Sinha Roy"
18 Jul 2013,Bajaj Auto Q1 net seen up 3% YoY at Rs 741 crore
13 Jul 2013,"Hero Motocorp Q1 results on July 24, 2013"
12 Jul 2013,Domestic car sales down 9%; SIAM seeks stimulus package
11 Jul 2013,Muted earnings growth likely in Q1FY14: Nirmal Bang
05 Jul 2013,Hero begins African safari; starts operations in Kenya
02 Jul 2013,Hero Motocorp incorporates wholly owned subsidiary in USA
01 Jul 2013,Hero Moto's $25 mn EBR stake buy to help access US mkts
01 Jul 2013,"Buy Hero MotoCorp, says Sudarshan Sukhani"
01 Jul 2013,Hero MotoCorp to buy 49% stake in Erik Buell for $25m
29 Jun 2013,Go long on Hero MotoCorp & BPCL: Amit Gupta
29 Jun 2013,"Hero MotoCorp may hit Rs 1700, BPCL may rally: ICICI Direct"
20 Jun 2013,Super Six: Top chart picks for June 20
19 Jun 2013,FDI will get back FIIs; export mkt saturated: Sunil Munjal
12 Jun 2013,"Pick Mahindra and Mahindra, avoid Bajaj Auto, Hero: Sukhani"
06 Jun 2013,Buy Hero MotoCorp on dips: Sukhani
04 Jun 2013,"May auto sales stay sluggish; UV's, LCVs also hit slow lane"
04 Jun 2013,Buy Hero Motocorp Rs 1700 Call: VK Sharma
04 Jun 2013,Hero Motocorp dispatches 5.57 lakh units of two-wheelers in May 2013
04 Jun 2013,"Buy Hero Motocorp, says Sudarshan Sukhani"
03 Jun 2013,"Positive on Bajaj Auto, Hero MotoCorp: Tulsian"
03 Jun 2013,Hero MotoCorp May sales up marginally at 5.58 lakh units
01 Jun 2013,"Pick M&M, Maruti Suzuki: SP Tulsian"
31 May 2013,Short Hero Motocorp; may slip to Rs 1600: Sahil Kapoor
29 May 2013,Buy Hero Motocorp on dips: Sukhani
28 May 2013,Super Six: Top chart picks for May 28
25 May 2013,Hero to allot shares in ratio of 1:1 to HIPL shareholders
22 May 2013,"Sell Cairn India, Hero Motocorp: Sukhani"
22 May 2013,6 stocks ideas to liven up your trade
16 May 2013,"Bet big on July Discover launches, exports:  Rajiv Bajaj"
14 May 2013,"Hero takes Karizma, Splendor & others to Central America"
12 May 2013,"Honda gains while Hero, Bajaj lose ground in bike segment"
07 May 2013,Short Hero Motocorp with long term view: Nitin Jain
07 May 2013,See higher levels in Hero Motocorp: Sudarshan Sukhani
03 May 2013,Top super six trading ideas for May 3
02 May 2013,Cos holding Rs 1101cr unclaimed dividends; RIL tops list
02 May 2013,Bajaj Auto April sales down 10%; sees higher May sales
02 May 2013,"Maruti, TVS, Tata Motor slip as April sales stay sluggish"
01 May 2013,Hero MotoCorp sales down 10% in April
30 Apr 2013,Go long in Hero MotoCorp advises Sukhani
30 Apr 2013,"Hold Hero Motocorp, says Sukhani"
30 Apr 2013,6 stock ideas to liven up your trade
29 Apr 2013,FY14 margin seen better despite lower volumes: Hero Moto
29 Apr 2013,Hero Motocorp up 5% as Q4 earnings surprise
29 Apr 2013,Hero Motocorp surges post March quarter result
26 Apr 2013,Buy Hero Motocorp; target Rs 1800: Dolat Capital
26 Apr 2013,Hero Motocorp board recommends 3000% dividend
26 Apr 2013,Hero Moto Q4 net down 5% to Rs 574cr; beats street
26 Apr 2013,Hero Motocorp down 2% ahead of fourth quarter earnings
26 Apr 2013,Maruti to do well in Q4; Hero may disappoint: Anand Rathi
