Headlines,Labels
"m&m good medium term bet, say ts harihar",1
"hero motocorp's q2 result on october 26, 2016",1
hero honda mar qtr pat see down at rs 482.1 cr: plilladher,1
buy hero honda motors; target of rs 1934: motilal oswal,0
buy hero motocorp 2700 call: bhavin desai,1
look for better options in auto space than hero honda now,0
hero motocorp to begin production at chittoor plant by dec 2018,1
super 6 stock that can give handsome return on march 29,0
"like maruti, hero moto may test rs 2800: mahantesh sabarad",0
"bajaj auto, hero honda best bets: malkani",0
"buy hdfc, titan company, hero motocorp: sameet chavan",0
hero motocorp post marginal rise in sales,1
hero motocorp sales down 1.96% in february,1
hero honda launch fuel injection tech bike,0
overall auto sector look positive: mohindar,1
"buy hero honda, say tulsian",1
"sell cairn india, hero motocorp: sukhani",1
chinese company cfmoto plan to storm indian market; to go head-to-head with bajaj and honda,1
"buy hero motocorp 2650 call, advise vk sharma",0
"hero, honda amend royalty agreement",0
"hero motocorp's board meet on july 25, 2017",1
super six short term pick for march 23,1
pair trade: buy hero motocorp; sell bajaj auto,1
irani's view on auto stock,0
tvs set to launch indiaï¿½s first auto-clutch bike,1
hero motocorp q2 pat see up 1.5% at rs 561 cr,0
go long on hero motocorp: jk jain,1
shivam autotech to invest rs 50cr for capex this year,0
hero motocorp q2 net profit see down 27% yoy at rs 440 cr,0
"sell hero moto, havells india; buy icici bank: sandeep wagle",1
hold hero motocorp; target of rs 2505: icicidirect,1
hero honda jun qtr pat see up 15% at rs 565cr: krchoksey,1
hero honda q1 pat see at rs 164.3 cr: ask sec,0
"buy maruti, m&m and bajaj auto: tulsian",1
"hero motocorp launch new achiever 150 price up to rs 62,800",1
hero motocorp expect sales hike during festival season,1
"sell ongc, sun pharma: sudarshan sukhani",1
"biz leaders,experts to discuss corp governance at 2-day summit",0
buy idea cellular above rs 97: lkp,0
hero honda post best ever nov monthly sales,1
"buy, sell, hold: 13 stock that you can focus today",1
hero group to invest rs 500 crore in electronics business,1
maruti suzuki may go upto rs 1450-1460: sp tulsian,0
hero honda outperform inds on gwth in q2 (fy 2007-2008),1
hero moto set to enter us market with 110 cc motorcycle,0
"buy hero honda, say rajesh jain",1
motilal oswal recommend 3 stock for muhurat trade,1
"buy hero motocorp, target rs 3000: mihir jhaveri",1
hero hondaï¿½s sept qtr pat see at rs 201.4 cr,1
"buy bel, hero motocorp, ashok leyland: ambareesh baliga",1
will pass impend 4% excise hike to customers: maruti,0
hero honda motor an underperformer: lkp,0
"hold hero honda, target rs 920: krchoksey",0
sudip bandopadhyay cautious on two-wheelers space,1
hero motocorp unveil ismart 110 in mumbai,0
hero honda can touch rs 834 in medium term: bhambwani,0
"ideas for profit: strong outlook, attractive valuation make minda corp a long-term buy",0
sukhani's view on auto stock,0
strong quarter in term of sales nos: hero honda,1
hero honda q2 pat see at rs 228.1 cr: angel,0
hero honda q4 pat see down 13% at rs 519 cr,1
enter hero honda: ts harihar,0
hero honda look better: vk sharma,1
"hero motocorp's board meet hold on july 25, 2018",1
hero honda change name to hero motocorp,0
hero honda can move upto rs 1950: kulkarni,0
"nomura see 25% growth in june cv sales, passenger units flat",1
"hero honda gear up for name change, may call it hero moto",0
"news highlight of the day: dow jones drop 500 point on trump's tweet on amazon, rise trade war fear",0
"hold hero honda, tgt rs 797: indiabulls securities",0
hero honda mar qtr pat see down at rs 508.1 cr: most,1
"hero launch xtreme 200r at rs 89,900, to take on bajaj pulsar 200ns",0
sell hero honda: merrill lynch,0
eye 7.5 lakh units from propose 4th plant: hero honda,0
here be top 10 stock to focus on april 17,1
buy hero honda: arora,1
hero honda post 9.5% increase in may sales,1
dalal positive on auto space,1
"hero motocorp create startup for innovation; munjal promise more scooters, premium bike",0
hero honda have potential to rise: bhat,0
"pick mahindra and mahindra, avoid bajaj auto, hero: sukhani",1
prefer bajaj auto to hero honda motor,1
buy hero motocorp; target of rs 3080: hdfc securities,1
"hold eicher motors; hero moto, bajaj auto look good: mehta",0
mkt be expect bajaj auto's profit to jump 10-12%: expert,1
6 trade stock for short term gain,1
"hero motocorp standalone september 2018 net sales at rs 9,090.94 crore, up 8.72% q-o-q",0
hero honda cumulative sales jump 14 %,1
hold hero motocorp; target rs 2085: way2wealth,0
here be a few investment ideas from prakash diwan,1
hero honda may hike price later,0
hero honda cross half a mn-retail sales in festive season,1
two-wheeler race: honda scooters help widen lead over bajaj,1
buy hero motocorp; target of rs 3000: icici direct,1
"haryana govt unlikely to intervene between hero moto, union",0
hero motocorp have target of rs 1200: sukhani,0
'need govt that can take tough decisions & stand by them',1
fy17 to be the year of two-wheelers: religare capital,0
short bajaj auto with stop loss of rs 2045-2050: sp tulsian,1
deutsche bank cut hero moto to 'sell' as tough road ahead,1
daimler-hero group ink rs 4400 cr jv for 5 yrs,1
volume growth lead by 100cc segment: hero honda,1
"bajaj auto, hero motocrop best bet in auto space: agrawal",1
"hero moto q1 net down 11%, hopeful of 7-8% fy14 ind growth",0
"collect bajaj auto, hero honda on decline",1
hero motocorp sales rise marginally in july,1
"revival in rural india, rise market share make hero a long-term bet",1
"accumulate bajaj auto, hero motocorp: mayuresh joshi",0
"buy sbi, hero moto, bajaj auto, maruti, lupin: sudarshan sukhani",1
reduce hero honda: emkay research,1
increase mvt to cause blip in car sales in maharashtra,1
hero motocorp subscribe 17.49 lakh equity share of hmc mm auto,0
i-t dept may quiz honda on discount stake sale: hp ranina,0
downgrade m&m growth estimates; bullish on maruti: iifl,1
buy hero motocorp; target of rs 2862:motilal,1
"post cash ban, auto sector to see sharp decline in dec: report",1
news highlight of the day: disclose rafale detail will compromise national security: government,1
"accumulate hero honda, target of rs 1209: p lilladher",1
stay invest in hero motocorp: tulsian,1
hero motocorp to hike price by up to rs 900 from october 3,1
invest in hero honda,1
maharashtra: the new auto investment destination,0
hero motocorp may add rs 100: rahul mohindar,1
"buy hero motocorp, icici bank, wipro: sudarshan sukhani",1
rebound in car sales to boost auto cos revenue up 30% in q4,1
hero honda net profit see at 190.5 cr: india infoline,1
hero honda q1 net up 7.3% at rs 204cr,1
buy hero motocorp; target of rs 3400: emkay,1
super six stock you can bet on dec 20,0
hero honda march sales jump to 2.78 lakh units,0
stay invest in hero motocorp: mayuresh joshi,0
hero motocorp look good in auto space: mohindar,1
govt postpone bs3 emission norms' implementation to oct 1,1
hold hero honda for long term,1
bajaj auto be more expensive than hero honda: baliga,0
prefer bajaj auto: jigar shah,0
hero honda motor have support at rs 617,1
"hero plan to enter nigeria, argentina, mexico this fiscal",1
hero explore options to extend jv with honda: munjal,1
hero honda q1 pat see up 70% rs 465 cr,1
"positive on hero motocorp, may touch rs 2140: amit gupta",0
hero motocorp see double-digit growth in fy13,0
checkout the winners of storyboard auto commercial award,1
buy hero motocorp; target of rs 2880: firstcall research,1
"buy tata motor at around rs 430, advise ashwani gujral",0
"xenitis group launch rock 100, worldï¿½s cheapest bike",1
"prefer tvs motor, l&t, sks micro: dhananjay sinha",1
new launch help auto sector overcome slowdown,1
july car sales up 5%; siam eye 5-10% growth in fy15,0
best buys: which stock be brokerages back after brexit,0
"don't buy hero honda, bajaj auto",1
global cos to hire most from india: shivakumar,0
hero honda an outperformer: prabhudas lilladher,0
hero motocorp have target of rs 2200: sukhani,0
hero motocorp to start drop honda brand,1
buy hero motocorp; target of rs 2240: lkp,0
gaba bullish on hero honda,0
"after ratan tata, pawan munjal board ola electric; investment delinked from hero motocorp",0
hero honda can test rs 2100: mohindar,1
festival season bring in cheer; car sales rise 22% in oct,1
"buy bajaj auto, hero motocorp on dips: sudarshan sukhani",1
angel broking neutral on hero honda motor,1
"pick hero motocorp, say raamdeo agrawal",1
hero honda q4 pat see at rs 394 cr: iifl,1
"see bajaj consolidating, weak exide yoy nos: stanchart",1
advertisers celebrate india's win,1
"buy hero moto, tech mahindra, tcs: ashwani gujral",0
"buy hero motocorp on dips, say ashwani gujral",0
buy hero honda with a target of rs 940: karvy,1
buy hero motocorp on dips: manas jaiswal,0
hold hero motocorp: kunal saraogi,0
automobile sector result preview for q2fy13: emkay,1
agrawal`s view on hero honda,0
hero honda have support at rs 785,1
"buy ashok leyland, hero motocorp: sudarshan sukhani",1
auto company march sales bump up,1
hero honda to launch 12 new bike,0
q3 earnings: how will different sectors fare?,1
strong sales power hero honda q1 net up over 13% yoy,0
baliga positive on four-wheelers,1
"buy hero moto, granules india, tata motor dvr: ashwani gujral",1
hero honda may correct rs 100 more from current level: iifl,0
"hero motocorp standalone december 2018 net sales at rs 7,864.82 crore, up 7.66% y-o-y",1
"robots fit big firms' bill, to be appoint soon",1
hero honda may rally upto rs 1960: murlidhar,1
bajaj auto likely to do much better,1
hero motocorp may test rs 2280-2300: abhijit paul,0
"hold igl; buy capital first, hero motocorp: mitesh thacker",1
hold hero motocorp; target of rs 1911: krchoksey,0
exit hero honda at higher levels: harihar,0
hero motocorp q4 pat may dip 27.8% yoy to rs. 698.3 cr: sharekhan,1
hero honda report good volume in month of feb: emkay,0
"pair strategy: buy hero moto, sell bajaj auto: bhamre",1
"hero honda, bajaj auto better pick than tvs",1
buy kotak mahindra bank: mohindar,0
hero motocorp: outcome of board meet,1
hero motocorp may touch rs 2600: bhavin desai,0
hero honda look very attractive,0
investors upbeat over india's reform push: bcg,1
hero honda q1 pat see at rs 465.8 cr: religare,0
hero motocorp launch 'duet' scooter in southern market,0
hero motocorp to merge investment arm with self,0
cos hold rs 1101cr unclaimed dividends; ril top list,0
here's why hero moto be a better bet than bajaj auto,1
check out stock that be buzz most today,0
"go long in hero motocorp, say manoj murlidharan",1
maruti to do well in q4; hero may disappoint: anand rathi,0
hero motocorp operate profit may lag estimate,0
hero honda can test rs 2100: gujral,1
exit hero motocorp on upside: phani sekhar,1
"here's why sptulsian upbeat on bajaj finserv, bajaj finance",1
hero honda motor can touch rs 870-880,1
"go long in hero motocorp, say amit gupta",1
keep stoploss at rs 1970 in hero motocorp: jai bala,1
bajaj auto a great pick,0
super six: top chart pick for june 20,0
"hero motocorp commence export to latin america, africa",0
"hold hero motocorp, say ashu madan",1
"hero-backed ather energy look to set up new factory, introduce electric motorcycle & cheaper scooters",1
accumulate hero motocorp; target of rs 2638: plilladher,0
hero honda q2 pat see up 50% at rs 307 cr,1
super six stock you can bet on july 26,0
"positive on sintex, voltas; negative on crompton: tulsian",1
prefer hero motocorp on dips: mayuresh joshi,0
"tcs a top pick in it space, say radhika gupta",0
"two-wheeler loan rat high, but sales pick up",1
"hero honda, bajaj auto sales down due to flood",1
hero to hike scooter production to boost mkt share,0
hero motocorp to underperform sensex: morgan stanley,0
"buy hero motocorp, say amit harchekar",0
2-wheeler makers to ride on premium bike,0
sp tulsian positive on two-wheeler stock,1
"m&m, hero honda, tvs motor look good: bose",1
lack of price pressure help margins: hero honda,1
hold hero motocorp; target of rs 2710: icicidirect,1
hold hero honda for long term,1
honda motor rid out of gear scooter segment,0
hero motocorp aspire for leadership slot in scooters,1
hero motocorp have target of rs 2050: sukhani,1
how do first quarter earn look? 'good but not great',1
"sukhani's view on pharma, auto stock",0
buy tvs motor,1
"sell hero motocorp, dish tv; buy ntpc, jubilant food: mitessh thakkar",1
hero honda can test rs 1220-1225: iifl,0
buy hero honda at rs 700,0
"feb sales: maruti fall 0.9%; tata motor up 6%, hero grow 13.6%",1
super six trade ideas for the day,1
"muhurat picks: hero motocorp, thermax, say tulsian",1
m&m a top bet in auto space: motilal oswal,1
"f&o strategy on ranbaxy labs, hero honda",1
falcon tyres plan to raise rs 100 cr for expansion,1
"accumulate suzlon energy, say mitesh thacker",1
hold hero honda motors; target of rs 1806: pinc research,0
hero moto q4 net fall 14% to rs 476.5cr on one-time loss,1
"add hero honda, target of rs 1730: iifl",0
hero motocorp: ride this long-term buy,1
"bharat financial may test rs 916, hero moto rs 3420: rajat bose",1
super six stock you can bet on august 24,0
hero honda launch new bike and scooter,1
here's what altamount cap be bet on post q2 earn,1
hero motocorp sales up 16 % in april,1
domestic passenger car sales jump over 10% in november,1
"look at maruti suzuki, bajaj auto: deven choksey",1
hero honda achieve another milestone of 2 crore bike,0
"buy hero honda, target of rs 1762: motilal oswal",1
"buy hero motocorp, bajaj auto: sudip bandopadhyay",0
maruti suzuki and hero moto best auto bet for now: expert,1
ts harihar remain cautious on hero honda,0
"buy hero honda, say p kushe",0
hero honda an underperformer: hdfc securities,0
"buy engineer india, bharat forge, vedanta, biocon, igl: gujral",1
buy hero motocorp; target of rs 4200: sharekhan,0
hero motocorp q2 pat see up 5.5% at rs 464 cr: poll,0
"buy sun pharma, grasim, jsw steel: rahul shah",1
buy hero motocorp on dips: sukhani,0
hero begin operations at first overseas plant in colombia,1
tvs motor can test rs 75: pn vijay,0
"hero motocorp q2 profit see up 3%, sales volumes may push revenue 12% higher",1
fitch downgrade rico auto to 'a+(ind)',1
hero honda q1 net profit down 1.6% at rs 492 cr,0
not positive on auto space in h2fy09: angel broking,1
"buy bajaj auto, say hitesh goel",0
telecom cos to see sharp margin erosion: raamdeo agarwal,1
exit tvs motors: sp tulsian,0
hero honda sept qtr pat see down at rs 564cr: m oswal,1
accumulate hero motocorp; target of rs 3824: prabhudas lilladher,1
hold hero motocorp: vk sharma,1
which 7 stock be emkay bearish on?,1
disappoint with hero's q3 margins: icici direct,1
"book profit in maruti, hero motocorp, bajaj auto: mahajan",1
hero motocorp june sales up 4% at 5.34 lakh units,0
"buy asian paints, hero moto, hdfc bank; sell just dial: taparia",1
earn review: june quarter a mix bag for india inc,0
6 stock likely to see lot of action today,1
hold hero honda; target of rs 744: pinc,1
check out: top investment pick by market experts,0
kotak institutional cautious on hero honda,1
hero honda can bounce back to rs 810-820,1
"hero motocorp partner with uttar pradesh police, present new two-wheelers",1
super six stock ideas to liven up your trade,1
accumulate hero motocorp; target of rs 3066: dolat capital,0
"buy bajaj auto, hero honda, tvs motor on dip",1
"buy hero motocorp, target rs 3250: vinay rajani",1
super six: top chart pick for february 19,0
hold hero motocorp; target of rs 2667: axis securities,1
accumulate hero motocorp; target of rs 2784: prabhudas lilladher,0
honda india bike unit to sell 2.1mn units in fy12,1
hold hero honda: p-sec,0
hero honda sep sales up 31% at 3.14 lakh units,0
hero motocorp declare interim dividend of rs 40 per share,1
book partial profit in hero honda: gorashekhar,1
"sell bhel, reliance industries; buy gnfc, itc: ashwani gujral",1
hero motocorp q1 pat may dip 10.9% yoy to rs. 809.8 cr: kotak,1
transcript| hero motocorp q2 fy €˜19 earn conference call,0
"hero motocorp to set-up manufacture plant in chittoor, andhra pradesh",0
"hero motocorp standalone september 2018 net sales at rs 9,090.94 crore, up 8.72% q-o-q",0
choksey`s view on hero honda,0
"prefer it, auto stocks: harendra kumar",1
"buy hero motocorp, target rs 2580-2600: sameet chavan",1
"buy tech mahindra, tata motor dvr, hero motocorp: gujral",1
"hero motocorp q3 net up 11.2% at rs 583cr, miss estimate",1
"yamaha look to revamp india play with new scooters, sport bike",1
super six stock that should do well today,1
"prefer tata motors, hero motocorp: kunal bothra",0
"hero motocorp hike motorcycle, scooter price by up to rs 625",1
hero honda q1 pat see up 70% at rs 465 cr,1
labour pangs for hero motocorp; 5 workers on hunger strike,0
"expect profit book in bajaj auto, hero moto: mitesh thacker",1
"bajaj auto, hero motocorp good bet in auto space: sudip",0
hero honda look good bet in two wheelers: nadkarni,1
hero motocorp unveil splendor ismart 110 at auto expo,1
"still some upside leave in hero honda, say sanghvi",0
book profit in hero honda at rs 875-900,1
"august sales: hero, maruti, m&m weak; leyland, re zoom",0
"hero take karizma, splendor & others to central america",1
"buy, sell, hold: 6 stock that you may trade today",1
tax incentives attract many players to uttaranchal,1
"expect 5% upside in hero honda, maruti: m thacker",0
mahindra and mahindra have support at rs 620,1
"look at hero motocorp, say harendra kumar",1
should you buy tata motor post 8% fall in last 2 sessions?,0
hero honda announce launch of 2 new model,1
hero honda may go upto rs 2070: gujral,1
expect clear roadmap on gst in union budget: hero moto,1
hero motocorp q2 pat see up 3.5% to rs 913.1 cr: centrum,1
"may auto sales stay sluggish; uv's, lcvs also hit slow lane",1
sell hero honda on rally: thukral,0
avoid financial service space: ambit capital,1
hero honda declare interim dividend at rs 70 per share,1
hero honda may dip 10-15% from current levels: karvy,0
different taxation across state a hurdle: sunil munjal,1
limit upside in hero honda: baliga,0
"look at hero motocorp, say sachin shah",1
"buy vedanta, prefer hero moto over bajaj auto: ashwani gujral",0
"hero q2 net see down 6%, weak volume to drag revenue",0
jani not positive on hero honda,1
hero profit up 33% to rs 750cr; revenue flat at rs 6955cr,0
"hero motocorp, acc, apollo tyres top picks: amisha vora",1
"buy sterlite tech, nbcc; bob may test rs 154.40: rajat bose",1
hero motocorp may touch rs 2700-2750: sharmila joshi,1
"hero motocorp or bajaj auto, which be the best play?",1
"buy hindalco, axis bank, marico, ultratech: ashwani gujral",1
draftfcb ulka delhi win over rs 100cr of new business,1
hero form jv in bangladesh; to set up manufacture plant,1
hero honda look weak: vk sharma,0
"stay away from auto, realty and oil stocks: mehraboon irani",1
avoid tvs motor: anantakrishnan,0
buy hero honda; target of rs 1860-1890: aditya birla money,0
"hero hondaï¿½s turnover of rs 2,391cr in q2, ebidta of 12.39%",1
"hero moto q2 profit up 1% despite weak revenue, ebitda aid",0
m&m have target around rs 880: mohindar,0
hero honda q2 pat see up 76% at rs 537 cr,1
autos sales rev up in january,1
hero honda q1 net profit see down at rs 196.4 cr: m oswal,0
"hero honda an underperformer, target rs 635: enam",1
bajaj auto grab market share away from hero honda,1
"maruti jan sales rise 13.7%, tata motor post 5% growth",1
google cloud to use ai to attract more customers in the cloud landscape,1
exit hero honda: sp tulsian,1
buy hero motocorp on dips: sukhani,1
hero motocorp q2 net may rise 12% at rs 492 cr: kr choksey,1
"buy hero motocorp, m&m: sukhani",1
"bet big on july discover launches, exports: rajiv bajaj",1
buy hero motocorp; target of rs 2124: firstcall research,1
hero honda jun qtr pat see up at rs 551.9cr: plilladher,0
expect more upside in hero honda: a nigam,1
hero honda mar qtr pat see down at rs 521 cr: krchoksey,1
hero honda motor report financial result for 05-06,1
hero honda april sales up 4.86% to 2.62 lakh units,1
hero honda jun '08 qtr pat see at rs 227.5 cr: p lilladher,0
hero motocorp declare interim dividend,1
bain cap to halve equity stake in hero moto via block deal,0
hold hero honda motors; target of rs 1887: krchoksey,0
"gm, nissan, renault lose market share to maruti: dealer",0
"positive on hero motocorp, ashok leyland: deepak shenoy",0
lakshmi precision screw sales up 21% & net profit up 34%,1
"prefer tata motors, m&m over bajaj auto: pn vijay",1
look at bajaj auto: prakash diwan,0
"hero honda achieve sales of 33,37,142 units of 2-wheeler",1
hero honda motor launch four new model,1
enter auto stock for medium to long term: sandeep shenoy,0
prefer bajaj auto to hero honda: irani,1
hero motocorp down 2% ahead of fourth quarter earn,0
hero motocorp q1 pat see up 13% at rs 630 cr,1
avoid hero motocorp: raamdeo agrawal,0
"hero motocorp sales rev up, co launch two new bike",1
"bajaj auto saw sales decline 1.09% to 2,02,042 units",1
hero honda motor q3 pat see at rs 513.7 cr: karvy,1
"prefer hero moto in two-wheeler space, say mayuresh joshi",1
hero honda fy08 net profit up 13% at rs 968 cr,1
hero motocorp q4 net down 3.4% at rs 554.43cr,1
new products to drive auto ind growth in 09: sharekhan,1
"buy m&m, avoid tata motor advise sanju verma",1
hero electric to work on make batteries cheaper,1
here€™s why hero motocorp be a long term buy,0
hero honda an outperformer: credit suisse,0
hero motocorp sell 547413 units in november 2014,0
"hero motocorp to nearly double fy20 capex to rs 1,500 crore for andhra plant, bs-vi line",1
"hero moto put brake on bs iv splendor, other models, form team to oversee bs vi transition",0
stay invest in hero honda,1
nissin to set up mfg facility at neemrana-phase iii,0
tough time ahead for hero corp: sp tulsian,0
the ungeared scooter market be back in gear,0
europe tariff barrier a worry for industry: hero's munjal,0
f&o strategies for the day,1
hero motocorp may sales up marginally at 5.58 lakh units,0
employee value proposition:key to employee satisfaction,1
"hero motocorp: q2 result on oct 23, 2013",1
hero motocorp inaugurate unit in rajasthan,1
"buy hero honda, target of rs 1325: hem securities",1
hero honda jun qtr pat see up at rs 526.4 cr: emkay,1
hero honda q1 net profit see down 20% at rs 190 cr,1
sell hero honda motors: merrill lynch,1
hero honda may go down to rs 600,1
sell hero motocorp: salil sharma,0
"buy hdfc bank, sbi, hcl tech, say sukhani",1
prefer hero motocorp to ashok leyland: sukhani,1
"hero electric raise rs 160 crore, sell minority stake to alpha capital advisors",0
buy hero motocorp; target of rs 3360: icici direct,1
"buy hero motocorp, petronet lng: sandeep wagle",1
"buy kotak bank, hero motocorp, tata motor dvr: sandeep wagle",1
buy hero motocorp around rs 1800: sukhani,0
prefer tata motors: deven choksey,0
buy hero honda: a parmar,0
"checkout: how to trade reliance, l&t, hero motocorp",1
why pawan munjal be 'more optimistic' on two-wheelers,1
"prefer tvs, ashok leyland, hero moto: ajay bagga",1
buy hero motocorp around rs 1750-1800: mohindar,1
hero motocorp to invest up to rs 205 cr in ather energy,1
to focus on increase mkt share in mid-end bike segment:bajaj,0
sell hero honda; target of rs 674: indiabulls,1
hero honda q3 net profit see up 1.22% at 278.36 cr,1
expect hero motocorp to rally: sudarshan sukhani,1
the business of ipl: will pawan munjal join the bandwagon?,1
hero honda q3 net see at rs 245 cr,0
hero motocorp fall post q2 even as brokerages maintain mix stance,0
hero aim to sell 6 lakh two-wheelers in october,0
lakshmi precision annual net profit up 32%,0
hero honda q3 net see up 8% at rs 226 cr,1
hero motocorp expect double-digit growth for global biz in fy'19,0
hero motocorp zoom ahead with record retail sales of over 1.2mn units in oct-nov,0
hero motocorp have target of rs 2000: sukhani,1
hero workers seek up to rs 18k hike in monthly wage,0
hero motocorp cross 25 mn cumulative production milestone at haridwar plant,1
"buy hero moto, tata communications, tech mahindra: sandeep wagle",1
hold hero honda motors; target of rs 1887: krchoksey,1
buy bajaj auto at rs 2600-2700,1
"buy two wheeler stocks, say manghnani",0
exit hero honda below rs 680,1
hero honda see growth taper off next year,0
do not buy hero honda: srivastava,1
broker say sell hero honda motor,0
will foray into western mkts when ready: hero motocorp,0
"buy hero honda motors, target of rs 1278: reliance money",1
"hero motocorp, tvs motor top picks: mayuresh joshi",1
neutral on hero moto; buy tata motor on dips: centrum,0
"buy ntpc, hero motocorp; sell pnb: sudarshan sukhani",0
"mkt weak on bank nifty; bet on maruti, petronet: tulsian",0
"buy castrol; hcl tech may hit rs 795, dr reddy's rs 2900: gaba",0
"positive on bajaj auto, hero motocorp: tulsian",0
"what to watch out in bajaj auto, hero moto's q3 results?",1
buyers find no karizma in hero motocorp€™s earliest rival to the bajaj pulsar,1
"look at auto, pharma stock post correction: vijay chopra",1
hero motocorp look attractive: dipan mehta,1
sell hero honda below rs 729: icicidirect.com,1
"most downgrade bajaj auto, hero moto on weaker demand",1
"buy hero motocorp, say sudarshan sukhani",0
"buy upl, granules india, hero motocorp: yogesh mehta",0
hero motocorp q4 pat may fall 9% on margin contraction,0
"buy hero moto, bajaj auto, m&m at current levels: tulsian",0
"buy hero honda at current levels, say chavan",1
"positive on tata coffee, coromandel, eid parry: tulsian",1
hero motocorp appoint shobana kamineni as diector,0
"buy obc, hero moto, union bank: ashwani gujral",1
hero motocorp may test rs 2692: siddharth bhamre,1
"will close q3 with volumes of 950,000 vehicles: bajaj auto",0
here be top 10 stock to focus on november 12,1
"exit jp associates, prefer maruti suzuki: mayuresh joshi",1
buy hero honda motors: rajesh jain,0
invest in hero motocorp: rohit shinde,0
"hero, honda execute final bind license agreement",1
"buy hero motocorp with target rs 3,650: hadrien mendonca",1
"buy ultratech cement, say prakash diwan",0
super six stock you can bet on oct 15,0
buy hero honda motors: motilal oswal,1
siam ask for 16% excise duty on all passenger vehicles,1
"buy hero motocorp, divis labs, ambuja cements: sukhani",1
"buy hero motocorp, advise vishal malkan",1
hero motocorp may rally to rs 2200: sukhani,1
avoid hero motocorp: sukhani,0
hero motocorp surge post march quarter result,1
to continue with last 6 mths performance: hero honda,0
"int rates, inflation to hit overall growth: hero honda",1
"hero motocorp's fy14 result on may 28, 2014",1
"strike an option, but as last resort: hero workers",1
hero honda jan sales up at 3.15 lakh units,0
"hero motocorp q2 revenue see down 12.5% at rs 5,100 cr",0
how will auto sales number show this time?,1
wage settlement meet at hero moto end in deadlock,1
hero honda nov total sales at 2.88 lakh units,1
super six short term pick for august 18,1
buy hero motocorp; target of rs 4360: hdfc securities,1
"car, two-wheeler price head north despite weak demand",1
hero pay rs 811cr tax on honda stake buyout: cbdt,0
bajaj may fall 2-3% on mix q2 result: prabhudas lilladher,1
hero honda jan sales at 2.97 lakh units,0
"sell hero motocorp, advise sudarshan sukhani",0
stay invest in hero honda,1
expect sales to rise during festive season: hero motocorp,0
labour pangs: hero motocorp to talk to workers on jan 31,1
agrawal view on hero honda,1
"emkay global positive on hero motocorp, bajaj auto",1
accumulate hero motocorp; target of rs 3554: prabhudas lilladher,1
hero motocorp in deal with european partner,0
expect 11% growth in revenue in fy15: munjal showa,0
"go long in hero motocorp on dips, say ashish chaturmohta",1
accumulate hero motocorp; target of rs 3473: kotak securities,0
manghnani positive on idea cellular,1
"buy sun pharma, sell bank stocks: ashwani gujral",1
g2 acquire stake in chateux hospitality,1
buy hero motocorp on dips: ambareesh baliga,1
hero honda q3 pat see at rs 262 cr: angel,1
budget 2019: govt disappoint two-wheeler company with no gst relief,1
hero motocorp to launch 3 new model early next year,0
hero honda q3 pat see at rs 300.3 cr: religare,1
hero motocorp to enter brazil's two-wheeler mkt by 2016,0
buy hero honda with a target of rs 900: ask | rj,0
"hero motocorp q2 net beat forecast, up 58% on other income",1
"sales data push tata motors, tvs motor, hero moto in top 10",0
iifl to upgrade maruti target price post strong july sales,0
"new models, discount drive dec auto sales up",1
will honda's new 100 cc bike ride into hero honda's forte?,1
bajaj auto take another shoot at hero with new discover t,1
buy hero honda; target of rs 2100: aditya birla money,0
"buy, sell, hold: 7 stock that you can watch out today",0
"enter hero motocorp, bajaj auto: sp tulsian",1
hero honda q1 net see up 34.2% at rs 254.6 cr,0
lakshmi precision sales up 12% & operate profit up 25%,1
hero motocorp to introduce 15 product offer by mar 2014,0
short tata motor on every rise: bhamre,1
"buy hero motocorp, say sudarshan sukhani",1
auto`s q1fy13 margins to remain under pressure: most,1
hold hero motocorp; target rs 1969: firstcall research,0
"avoid hero motocorp, say sukhani",1
"buy bajaj auto, hero honda, maruti udyog on decline",1
"stay invest in hero honda as of now, say vijay",1
baliga quite negative on hero honda,0
analysis: how honda be quietly eat up its rivals' lunch,0
hero honda to invest rs 150cr in haridwar plant by dec,1
"hero motocorp's q2 result on october 20, 2015",1
"prefer hero honda, bajaj auto to tvs motor",1
entry-level bike put bajaj auto on growth lane; market share at 4-year high,1
"honda india, hero honda to jointly source auto part",0
"new products drive growth in maruti, hero honda",1
sell hero honda motors: anand rathi securities,1
enter hero motocorp on lower levels: phani sekhar,1
"opportunity in tata motors, hero moto, maruti: sukhani",0
"buy hero moto, marico; sell tata steel: sudarshan sukhani",0
stay invest in hero honda,1
hero honda q2fy08 net profit see down 11.9% @ 190.3cr,1
hold hero honda: sharmila joshi,0
strong sales growth power hero motocorp q3 net up 43% yoy,1
expect margins in 19-20% range go forward: bajaj auto,1
hero honda q1 net see up 8.7% at rs 206.6cr,1
hero motocorp may touch rs 3000: harendra kumar,0
remain invest in hero honda: tulsian,0
"car, two wheelers feb '09 sales surge",1
dsp ml see hero honda's jul-sep net at rs 215.9cr,1
hero motocorp sales up 26% in november,0
"hero motocorp q3 result on january 17, 2013",1
"buy maruti, hero honda on decline: jitendra mehta",1
bearish on hero honda: gupta,0
"prefer maruti suzuki, hero motocorp: tirthankar patnaik",1
hero honda q4 net profit at rs 267cr,1
hero motor group elevate pankaj munjal as cmd,1
buy hero motocorp; target of rs 2250: emkay,1
edelweiss say car sales growth could slow to 10% in fy12,1
