Headlines,Labels
"buy, sell, hold: 11 stock that analysts be watch out",0
"siam to file review petition today, seek window to sell old bs 3 stock",1
super six: buy or sell call for oct 14,0
tata motor have strong support at rs 650: gujral,1
news highlight of the day: disclose rafale detail will compromise national security: government,1
buy tata motors; avoid m&m: sukhani,1
tata motor look under-priced right now: dilip bhat,1
here be a few stock ideas from prakash diwan,1
tata motor appoint girish wagh in pisharody's place as head of commercial vehicles,1
"buy apollo tyres, ashok leyland: chandan taparia",1
here be harendra kumar's top trade ideas,1
"buy tata steel 390 call, say amit gupta",1
tata motor see demand for cvs remain 'healthy' ahead,1
geneva journey have be worthwhile: ratan tata,0
weak rupee spell trouble for fccb issuers; check them out,0
tata motor may go upto rs 770: somil mehta,1
vikas khemani positive on tata motor,0
nusli wadia's letter to tata chemicals shareholders,0
expect tata steel to test rs 430-435 in 12 months: prakash diwan,1
tata cos take annual report route to deny mistry allegations,1
"tata motor q4 consolidate net profit down 50% at rs 2,176 crore, miss estimate",1
tata motor group global wholesale at 80151 in july 2014,1
tata motor may touch rs 500: mehraboon irani,1
tata motors' jaguar drive new electric car concept,0
"maruti, m&m good bets, neutral on tata motors: nomura",1
tata motor standalone q4 loss see at rs 687 crore; jlr ebitda see 3.5% lower,1
govt's move to raise lpg cylinder limit practical: tulsian,1
"sell ajanta pharma, tata steel; buy pvr: ashwani gujral",0
jaguar to move land rover defender production to slovakia,1
tata motor need to transform itself to be relevant in future mobility: n chandrasekaran,0
buy tata motor on lower levels: choksey,1
rush to meet bs vi deadline force carmakers to forge alliances with rival,1
super six stock you can bet on dec 14,0
buy opportunity see in union bank of india: sukhani,1
tata motor unveil electric concept at geneva motor show,1
"tata motor may test rs 500, say prakash diwan",1
tata steel closure would tear hole in uk mfg supply chain,1
cyrus mistry appoint as deputy chairman of tata motor,0
tata motors: update on production & sell data,0
fiat india name gurpratap boparai as new ceo,0
buy tata motors; target of rs 570: axis direct,0
tata motor appoint rajesh khatri as head of manufacture operations,1
"tata motor : q1 result on august 07, 2013",0
here be a few investment ideas from prakash diwan,0
more bad news for tata motor as s&p outlook cut to stable,1
see 20-25% upside in tata motors: prakash diwan,1
tata motor board to consider raise long-term fund today,1
"tatas can invest in wb, but on people's terms: mamata",1
"tata motor dec '11 sales at rs 13,337.90 crore",1
"tata motor q3 miss forecast, net fall 52% to rs 1627cr",1
buy tata motor on dips: chandan tapadia,0
tata motor may move up 5-10%: maheshwari,1
siam call for early resolution of transporters' strike,1
tata motor q3 pat see up 28.2% to rs 2707.6 cr: kr choksey,1
keep protect profit at rs 894 on tata motors: kapadia,1
tata motor launch amt version of nexon,1
"hindalco, icici bank, tata motor safe bets: pn vijay",0
"bull's eye: buy mcx, cipla, dhanlaxmi bank, short dlf",0
accumulate tata motors; target of rs 192: prabhudas lilladher,1
"tata motor may slip 10%, say rajat bose",0
tata motor global sales rise 4 pc in december,1
tata motor ready to enter compact suv segment with nexon,1
taxi segment to corner about 17% of cars sales by fy20: icra,1
"accumulate tata motors, say gautam trivedi",1
6 stock likely to see lot of action on march 19,1
"buy tata motor 400 call, say gaurav bissa",1
"sell tata motors; buy rel comm, ceat: gaurav bissa",0
hold tata motors: ranak merchant,0
"sell tata motors, bob; buy tech mahindra: sudarshan sukhani",1
tata jlr unveil major electric car investment plan for uk,0
tata motor have resistance at rs 1200-1210: manghnani,1
"news highlight of the day: nrn vindicated, so apologise to him, mohandas pai tell infosys",1
tata motor jun qtr pat see up at rs 385 cr: emkay,1
"m&m, ashok leyland look weak: anu jain",0
"tata motors, ashok leyland, maruti top picks: mihir jhaveri",1
tata motors-jlr jointly work to develop batteries for electric vehicles,1
"avoid tata motors, say rajesh jain",1
"jlr october sales down 4.6% at 44,282 units in october",0
"buy punjab national bank, bank of baroda, canara bank; sell tata motors, bpcl: ashwani gujral",0
agrawal`s view on tata motor,1
tata steel to press ahead with cut as china export bite,0
stay invest in tata motor with 2-3 yr view: sanjay dutt,1
tata motor launch suv hexa in rajasthan at rs 12 lakh,1
maruti 800 win over nano on cost effectiveness: dd motor,1
tata motor see no need for partnership with japan,1
"tata motors, jlr face diverse dynamics in key markets: n chandrasekaran",1
invest in tata motors: hitesh sheth,0
prefer tata motor to tata steel: smc global,1
check out: super six stock for august 21,0
"tata motor group global wholesale at 81,783 in may 2013",0
"more competition in compact sedan space; tata, ford in fray",0
jlr appoint new china sales head after q1 drop,1
buy tata motor on correction: deven choksey,1
sell tata motors; target of rs 1025: aditya birla money,0
"buy maruti suzuki, avoid tata motors: sudarshan sukhani",0
"short idea, glenmark; buy colgate: prakash gaba",1
green shoot of turnaround visible at tata motors: cyrus mistry,1
india auto sales rise in february,1
sell tata motor april 320 call: amit trivedi,1
"suzlon energy, tata motor can see good upmove: vayalar",1
tata motor have good support at rs 780: mohindar,1
tata motor global sales rise 13% in august,1
tata motor q2 pat may dip 38.7% yoy to rs. 1608.5 cr: edelweiss,0
buy tata motor on dips: sukhani,0
tata motor group global wholesale cross 1 lakh sales mark in sept 2016,1
"go long in gail, rel cap; sell tata motor on rise: ab money",0
tata motor may slip to rs 970: datta,0
"sell tata motors, ceat; buy mindtree: sudarshan sukhani",0
sudip bandopadhyay cautious on two-wheelers space,1
"tata sons consolidate stake in tata motors, tata steel",0
tata motor global sales up 12% in may,1
"prefer axis bank, tata motors, maruti suzuki: saneep bhatia",0
"hold tata motors, say sp tulsian",1
tata's jlr recall 69000 vehicles,1
buy tata motor at rs 975-1000: baliga,1
"houseviews: value call on energy, it and auto",1
clsa up tata motor to 'buy' as jlr volumes surprise,1
"toyota, honda entry set to change the small-car game",1
check out: super six stock for sept 11,0
"buy federal bank, l&t finance; sell tata motors: sandeep wagle",0
buy tata motors; target of rs 613: lkp,1
buy tata motors: baliga,1
book profit in tata motor around rs 340: parag doctor,0
"buy ril, infosys, tata motors: indianivesh securities",0
"tata power, tata motor dvr, to move out of nifty 50",1
"buy reliance industries, tata motors: nooresh merani",0
"tata motor sales edge up 7.48% to 43,160 units in july",1
tata motors' ev bid be a play for future business with no serious impact on earn,0
"we be give loan, not grant by gujarat govt: tata motor",0
"buy marico, coal india, dr reddy's, maruti, sbi: sukhani",0
auto cos unlikely to gain much from excise duty cut: citi,1
"tata motors' september sales at 50,427 units",1
"buy hindalco, tata motors, m&m fin: manas jaiswal",1
"despite taxi 'stigma', car makers decide to chase volumes with cab aggregators",0
enter tata motor with stoploss rs 1200: bhambwani,0
credit suisse: china jlr sales surge to boost tata motor,1
"tata motors' agm on august 13, 2015",1
"under new head, tata motor to undergo transformation exercise",1
angel broking neutral on tata motor,1
"tata motor appear attractive, say mahantesh sabarad",0
buy tata motors; target of rs 543: microsec,1
overweight on auto space: ajay bagga,1
tata motor say no truth in speculation of jaguar land rover sale,0
"emissions, fuel economy norms will push indian car makers to make more hybrids",0
"tata nexon get 5-star rat in ncap crash test, mahindra marazzo get 4 star",0
see recovery in jlr sales next month: fortune equity,1
6 trade stock for short term gain,1
accumulate tata motors: choksey,1
tata motor may test rs 435: jai bala,1
"tata motor august sales growth at 14% surpass expectations, but export decline",1
"tata motor to raise rs 7,500 crore via right issue",0
stay away from tata motors: sukhani,1
hold tata motors: parag doctor,0
tata motor q1 net profit see at rs 163.9 cr: m oswal,1
tata motor can test rs 275-280: atul badkar,1
tata motor q1 profit see down 44% at rs 2638 cr: motilal oswal,0
"buy tata motors, target of rs 425: prayesh jain",1
"sell tata motors, target of rs 200: iifl",1
tata motor mar qtr pat see up at rs 2669.9 cr: most,0
tata motor can touch rs 260: murlidharan,1
expect m&hcv growth to pick up q3 onwards: tata motor,1
tata motor q4 con pat see up 9.5% at rs 2670 cr,1
"godrej properties, tata motor top picks: pn vijay",1
maintain tata motors' overweight rat on jlr sales: ms,1
tata motor launch tigor in nepal,0
will set up driver train institute in each constituency: nitin gadkari,0
"tata motor q1 profit fall 57%, jlr revenue beat expectations",1
buy tata motors; target of rs 1456: angel broking,0
"eight tata company to display defence, aerospace expertise",1
sell tata motor puts: amit trivedi,0
buy tata motor on dips: thacker,1
tata motors: outcome of board meet,0
tata motor sell 51160 units in april 2013,0
tamo expect positive outcome from gst council meet friday,1
tata chairman n chandrasekaran say in talk with partner for jlr,1
"buy tata motors, maruti, bajaj auto: sukhani",1
buy tata motors; target of rs 507: motilal oswal,0
"buy tata motor on dips, say deven choksey",1
"buy, sell, hold: 8 stock that analysts be watch out",1
here be some stock ideas from prakash diwan,0
govt mull to give rs 5 lakh for older vehicles be a positive move: ashok leyland,1
discount galore as festive season fail to cheer auto cos,1
"buy tata motors, advise sudarshan sukhani",1
tata motor dec qtr pat see at rs 408 cr,0
buy tata motors: jigar shah,0
"harman in talk with tata motors, eye india growth",0
"pick tata motors, see 15-20% return: rahul mohindar",1
car sales continue to slow down in june; bike grow,1
tata motor may slip to rs 239-240: bhamre,1
here be top 10 stock to keep an eye on march 15,1
buy tata motor below rs 290: monal desai,0
remain invest in tata motors: shahina mukadam,0
tata motor fix book closure for dividend & agm,0
bull's eye: stock you can bet on nov 1,0
tata motor q4 standalone profit see at rs 1800 cr,0
"hold ashok leyland, tata motors: sharmila joshi",1
"see lower level in tata steel, say sukhani",1
"jlr sales up 34% in july at 44,486 units",1
tata motor have target of rs 174: bhamre,1
tata motor appoint general motors' karl slym as md,0
auto expo 2016 kick off tomorrow with media preview,1
tata motor see uptick in land rover sales,1
expect lower level in tata motor dvr: sudarshan sukhani,0
"bull's eye: buy ashok leyland, mcx india, bel, ncc; sell bharat forge, voltas",1
prefer tata motor (dvr) to tata motors: tulsian,1
jaguar land rover launch diesel variant of jaguar xe sedan,1
tata motor december sales at 37852 vehicles,0
"dlf, hdil best bet in realty space, say abhijit paul",1
"reduce tata motors, target of rs 261: angel broking",0
buy tata motor on dips: dhawan,0
tata motor appoint o p bhatt as independent director,1
tata motor june sales at 38557 units,1
tata motor down on luxury car discount:reports,1
"tata motor sales dip 20% to 42,577 units in april",0
"how you should play hotel leela, suzlon, pc jewellers now",1
"remain invest in tata motors, say sameet chavan",0
"buy bharat forge, like tata motors: parag thakkar",0
tata motor may reach rs 787-788: thacker,1
investment tips: analysts tell you how to play 7 key stock,1
tata motor have support at rs 670: gujral,1
"buy tata motors, tata steel, l&t: rajat bose",1
buy tata motors; target of rs 690: motilal oswal,0
"invest in tata motors, say gaurang shah",1
hold tata motors; target of rs 778: krchoksey,1
"buy tata motors; sell jet airways, wockhardt: ashwani gujral",1
hc direct tata motor to serve notice on bengal govt,1
tata motor good for long term: sukhani,0
ril may take nifty lower to 5470 level: sharma,1
truck makers race against time to comply with new axle load norms,1
"buy reliance ind 1020 call, tata motor 350 call: vk sharma",1
nusli wadia serve defamation notice on tata sons,1
stock pick by simi bhaumik that can yield handsome return,0
"tata motor say sc rule a penalty, may tap export market",0
"buy m&m, tata motors, bajaj finance: ashwani gujral",0
"look at asian paints, prefer ashok leyland: sandeep bhatia",0
"buy bajaj auto, tata motors: tirthankar patnaik",1
"bull's eye: buy bpcl, hcl tech, vip; sell l&t",1
"exclusive | bus segment have see a revival, say suresh chettiar of volvo bus",1
buy tata motor on dips: sudarshan sukhani,1
tata motor group global sales up 5.62% in october,0
maruti suzuki may rally upto rs 1300: thukral,1
"short tata motors, tata motor dvr: sudarshan sukhani",0
"ratan tata in the saddle be positive in long-term, feel experts",0
tata motor may test rs 430-440: ambareesh baliga,1
"avoid sesa goa, say shruti vora",1
jaguar land rover to raise investment in uk engine plant,1
"tata motor june sales stand at 52,708",0
"tata motor hike tiago price by up to rs 6,000",1
buy tata motors; target of rs 609: motilal oswal,1
buy tata motor above rs 250: sukhani,0
jaguar land rover achieve strong global sales in october,1
bull's eye: 12 stock you can bet on for intraday,0
"buy tata comm 480 call, sell 500 call: vk sharma",0
"jlr strike set to go ahead, contingency measure in place",0
tata motor propose to convert fccbs to equity,0
"buy bharat forge, target rs 995: yogesh mehta",1
here be why sp tulsian prefer maruti suzuki over tata motor,1
"maruti, tata motor rise on price hike hop",1
"hold tata motors, say sudarshan sukhani",1
sanjay dutt optimistic on tata motor and m&m,1
"prefer tata motors, ashok leyland: pandey",1
tata motor global sales dip 5% in march,1
"prefer tata motors, say sangeeta purushottam",0
buy tata motor around rs 195-200: baliga,0
"buy icici bank, tata motors: ashwani gujral",0
"hold tata motors, say vijay chopra",0
"tata motors: update on sells, export data for september 2015",1
"fame launch to offer sop on hybrid, e-vehicles",1
tata motor have target of rs 190: sukhani,0
"sell tata motors, engineer india may test rs 268: rajat bose",0
avoid tata motors: sukhani,1
tata motor q1 pat may dip 18% at rs 2207 cr: p lilladher,0
tata motor value investment: nilesh shetty,0
see 15-20% upside in tata motors: deven choksey,0
super six stock you can bet on september 1,1
"clsa retain buy on tata motors, see recovery in h2fy16",1
road block ahead? car owners may not get subsidise diesel,0
top 10 stock to focus on april 11,0
"avoid tata motors, tata motor dvr; buy jain irrigation: sukhani",1
tata motor may slip to rs 1000: mohindar,1
tata motor have target of rs 1235-1240: mutha,0
ioc top fortune india 500 list; ril at second spot,1
tata motor to launch lcvs in australia,1
buy tata motors: somil mehta,0
remain caution in tata motors: biren mehta,1
sharp rise in steel price impact margins: nelcast,1
tata motor gain on jlr nov sales,1
a look at key govt initiatives to keep air pollution from vehicles under check,0
customer demand high; margins to stay steady at 17%: cebbco,0
"vora positive on mahindra & mahindra, tata motor",1
tata motor to offer vrs to section of employees,0
tata motor look expensive: tandon,1
"prefer m&m, maruti suzuki: sp tulsian",0
tata motor can head upto rs 690-695: gujral,1
tata motor to upgrade showrooms from january to prepare for harrier arrival,1
"as electric vehicle pitch rise in india, here's why maruti be wait and watch",1
auto cos likely to post 29% sales growth in q4: emkay,1
here be a few stock ideas by sp tulsian,1
"buy tata motors, axis bank, century textiles, colgate palmolive: mitessh thakkar",1
"tata motor q1 net loss at rs 1,862 crore, miss estimate by huge margin",1
pincon spirit buy 100 vehicles from tata motor,1
"sell tata motors, say gautam chhaochharia",0
report of rs 1200cr unpaid dues false: tata motor,0
independent directors must protect shareholder interest: sebi,1
"ahead of board meet, ratan tata meet tata motor union leaders",0
"prefer ashok leyland, gsk cons, sun pharma: ajay bodke",1
auto sales: cos reap rich gain in october,1
buy tata motors; target of rs 560: icicidirect,1
"like tata motors, can climb to rs 450: prakash gaba",1
tata motor put $1.5 bn foreign debt raise plan on hold,1
"buy tata motors, shriram transport, tata steel: ashwani gujral",0
exit tata motors: dipan mehta,0
"buy tata motors, say ambit capital",0
"short bharat forge, hdil: sudarshan sukhani",0
mercedes-benz to hike price by up to rs 5 lakh,1
tata motor may touch rs 350: sanjeev prasad,0
"pick canara bank 170 put, infosys, pidilite: rahul shah",1
no intention to sell majority stake in ttl: tata motor,1
"tata motor cut jlr capex, retain annual consolidate ebit guidance despite q1 fall",1
top chart pick for december 29,0
tata motor say second nano catch fire,1
"after dangal with demonetization, 100% auto loan to fuel sales",0
"accumulate tata motors, say mayuresh joshi",1
"buy dlf, tata motors, adani enterprises: mayuresh joshi",1
buy tata motor on decline: pn vijay,1
buy tata motors; target of rs 277: finquest securities,1
petronas lube eye 5% market share by 2019,0
"hold tata motors, say gorakshakar",0
ratan tata want mistry to pursue tata motors' deal with ola,0
tata motor can easily go upto rs 317-320: sbi capital,1
buy tata motors: thacker,1
positive on bharti infratel and apollo hospitals: tulsian,1
carmakers in india to seek rupee trade payments with africa,0
book profit in tata motor at around rs 340: motilal oswal,1
"like yes bank, hdfc bank, indusind bank, kotak bank: irani",1
tata sons seek egm to remove nusli wadia from tata motor,0
tata motors' jlr consider new plant in poland,0
tata motor mar qtr pat see up at rs 2622.4 cr: plilladher,1
see upside in tata motors: sangeeta purushottam,0
"buy biocon, tata motor dvr, mphasis: merani",1
"sebi ban midas touch assets, 5 individuals from capital market",1
tata motor can move to rs 285- 290: baliga,1
"tata motor q3 net see down 32%, domestic biz may post big loss",1
accumulate tata motors; target of rs 317: plilladher,0
"tata motor bag order for 1,314 truck worth rs 225cr",0
"hold tata motors, target rs 440: ca rudramurthy",0
hero honda look attractive: mehta,1
tata motor have target of rs 270: sukhani,1
"tata motor q3 net profit up 273% at rs 2,424 cr",1
luxury car company make a beeline to india۪s hinterlands,0
"tata motor may test rs 300, say sukhani",1
accumulate tata motors; target of rs 315: dolat capital,0
can tata tigor take on maruti swift dzire and hyundai xcent?,1
"short tata motors, say prakash diwan",0
tata motor launch tigor amt price up to rs 6.22 lakh,0
tata motor make jaguar history in uk,0
"tata motors, jayem auto to develop special performance vehicles",0
"itc set to correct; buy tata motors, hdfc: mehraboon irani",1
"short tata motors, say sukhani",0
know your investment: stock you can bet on next week,0
"tata motor april sales at 33,892 units",1
tepid response to nano; book do not excite bank,0
buy tata motors; target of rs 595: kotak securities,0
"tata motor q3 net sales up 90% to rs 8,980 cr",0
"tata sons ask tata steel to hold egm to remove mistry, wadia",0
buy tata motors; target of rs 490: icici direct,1
tata motor may go upto rs 400: vishal malkan,1
sell apollo tyres; buy adani ports: mitessh thakkar,0
"buy, sell, hold: 6 stock that you should watch out today",1
"sell gmr infra, shree renuka sugar: sharmila joshi",1
suit by tata group minority shareholders adjourn to march 7,1
"victory for mamata, singur verdict against tatas",1
hitesh goel neutral on tata motor,1
"prefer maruti, m&m, tata motors: jigar shah",1
tata motor have support at rs 995-1000: datta,0
fiat india launch update versions of linea and punto,1
"jlr sales up 10% at 52,332 units in november",1
"trade calls: buy rec, hul, yes bank; sell tata motor",0
tata motor can touch rs 335-337: sukhani,1
"short tata motors, say sudarshan sukhani",0
devina mehra upbeat on auto sector,1
tata motor put diesel nano plan on back burner,1
buy m&m on declines: amit gupta,0
killer price key to likely success of mahindra xuv500 suv,0
will study sc judgement in detail: tata motor,0
"avoid two wheelers stocks, say dipan mehta",0
here be why sp tulsian be bullish on tvs motor,0
"brokerage calls: buy sun pharma, tata motors; sell bharti",0
tata motor jan '08 export down 70% at 1227 units,0
tata motor can become a $30 bn company: goldman,1
buy tata motor at around rs 490-495: monal desai,1
daimler sell up to $429 mln tata motor stake,1
"prefer tata motors, l&t, maruti: jagdish malkani",0
"buy sbi, pnb, dr reddy's; sell acc, tata motors: sukhani",1
will fulfill order for supply of 255 electric bus by july: tata motor,1
tata motor to launch premium hatchback altroz in mid-2019,1
m&m to launch two new uvs to regain market share from rival,0
tata motor cut production to align with market demand,1
"tata motor may hit rs 350 in 2-3 months, say mohindar",1
large cap may show weakness; avoid fertilizers : pn vijay,1
tata motor q2 pat may rise 27% at rs 2643.6cr: most,0
"tata motor launch more fuel efficient, powerful nano",0
"checkout tulsian۪s view on m&m, maruti, ntpc & others",1
positive on tata motors: prakash diwan,1
"prefer tata motors, say lancelot d'cunha",1
"tata motor to hike pv price across model by up to rs 40,000 from january 1",1
a tie-up with volkswagen may benefit tata motors: goldman sachs,1
"luxury cars outpace budget model in 2017, look to keep up tempo this year",1
hold hdfc; may test rs 1500: kunal bothra,1
"tata motor agm on august 10, 2012",0
get ready to vroom! these 50 cars will sizzle the road in 2017,1
"tata motor may unveil 3 new model at auto expo, promo video suggest",1
"mohindar upbeat on tata motors, m&m",1
"hindalco may test rs 125, tata motor rs 520: ashwani gujral",1
maruti suzuki have resistance at rs 1700-1720: gujral,1
"s&p downgrade tata motors, jlr credit rat",1
buy tata motor on dips: kunal bothra,0
check out: super six ideas for june 26,0
diesel cars lose appeal as fuel price climb: report,0
buy tata motors; target of rs 746: motilal oswal,0
super 6 stock that can give handsome return today,0
"buy maruti suzuki, avoid tata motors: sudarshan sukhani",1
auto company see robust yoy sales growth in july,1
uk look to foreign investment ahead of olympics,0
"buy maruti suzuki on dips, prefer tata motors: mehraboon irani",1
tata motor to launch model regularly till 2020,1
tata motor bag contract to supply 3192 safari storme to the indian army,1
"expect upside of 15-20% in tata motors, bajaj auto: choksey",1
"if tata motor doesn't invest in wb, there be others: cong",0
nirmalya kumar appoint to gec of tata sons,0
tata motor q2 profit see up 26%; opm may grow 17.2%: poll,1
"buy tata motors, balrampur chini; sell divis lab: ashwani gujral",1
tata motor global sales down 12% in january,1
jaguar land rover sure to grow volume and market share in 2018: suri,1
tata motor sept pat see down 32% at rs 496 cr: angel,1
"nomura see 25% growth in june cv sales, passenger units flat",1
hold tata motors: vivek mavani,1
tata motor jun qtr pat see down at rs 2002cr: plilladher,0
cv industry can make a big comeback in 2017: tata motor,1
"tata motor look good, tata steel weak: prakash gaba",0
buy tata motors: hemen kapadia,1
"buy tata motors, target rs 315-316: sameet chavan",1
"sell tata motors, jsw steel; buy voltas: sudarshan sukhani",0
invest in cyclicals; buy these 11 stocks: icicidirect.com,1
top diwali stock pick by r sreeshankar,0
super six stock you can bet on september 28,1
see 20% appreciation in tata motors: rajesh jain,1
delhi to have bs-vi fuel by apr next year even as 2020 deadline for auto cos stay,0
accumulate tata motors; target of rs 479: dolat capital,1
pare tata motor weightage; 1% lower jlr nims seen: cimb,0
short tata motors: hemant thukral,0
"buy m&m, short tata motors: abhijit paul",1
tata motor q1 opm likely to rise 23 bps yoy to 12.83%,1
"buy igl, tata motors; sell lic house finance: ashwani gujral",1
"prefer tata motors, say sachin shah",0
"tata motor up price of passenger, commercial vehicles",1
"buy, sell, hold: 8 stock that you can focus today",1
tata motor may rally to rs 320- 325: sukhani,1
"buy m&m, tata motor on every dip: morgan stanley",1
auto q1 sales growth see at 24% yoy: emkay,0
angel q1fy14 preview: subdue revenues to weigh on earn,1
exit tata motors: dipan mehta,1
"good opportunities in auto, nbfc, private banks: most",0
"tata motor fy09 con net loss at rs 2,505.3 cr",1
"buy tata motors, advise mahantesh sabarad",1
tata motor bullish on 'prima' range of truck,0
allison transmission to exhibit transmissions at busworld,0
"short tata motors, sbi: amit harchekar",0
tata motor launch two new commercial vehicles in indonesia,1
"tata motors' february domestic sales up 38% at 58,993 units",0
"buy infosys; sell kotak mahindra bank, tata motor",0
tata motor q2 net profit see at rs 431.9cr: motilal oswal,1
"more buyers choose suvs over sedans, market share zoom to all-time high",1
tata motor q4 pat see up 70% at rs 4200 cr,1
"see correction of 5-6% in tata motors, say baliga",0
macquarie capital positive on tata motor,1
"sell tata motors, say chandan taparia",1
"ideas for profit: jlr hit speed breaker, avoid tata motor",0
stay invest in tata motors: tulsian,1
add tata motor at lower level: choksey,1
"tata motor likely to dip below rs 202, say bala",0
"hold tata motors, target rs 580-600: sandeep wagle",1
"sell tata motors, may nosedive below rs 428: rahul mohindar",0
"buy tata motors, advise sahil kapoor",1
"most americans not open to buy cars from india, china",0
tata motor group global wholsesales at 79220 in dec 2013,1
tata motor plan to sell nano off the shelf by yr-end,1
"tata motors' focus on domestic share, turnaround plan should keep investors come",1
neutral on tata motor say alroy lobo,0
"tata motors, ashok leyland, eicher motor favourite stocks: iifl",1
jaguar land rover say prepare if dhl workers go on strike,0
"buy tata motors, target rs 310: abhishek mondal",1
"buy, sell, hold: 6 stock you can focus as week kickstarts",1
"sell tata motors; buy wockhardt, cement: sudarshan sukhani",1
tata motor resolve compensation issue with nano vendors,0
prefer bajaj auto to hero honda: irani,0
"tata motor to create 1,000 job at jlr plant in uk",1
tata motor launch tata venture in maharashtra,1
"tata motor to sell defence, aerospace business to tata advance systems",0
"look at banks, auto space: taher badshah",0
"buy nmdc, gmdc; short eicher motor on pullback: mitesh thacker",1
fitch affirm jlr rat at 'bb-' with positive outlook,1
"buy tata motor on dips, say gaurang shah",1
passenger vehicles push up tata motor feb sales 2%; cv down 1%,0
'to launch 2 sub-rs 5 lk vehicles on magic platform',0
tata motor jamshedpur plant to take five-day block closure,1
prefer tata motors: bnp paribas securities,0
expect 20-22% return in tata motors: dilip bhat,1
m&m may see upside from current level: icici direct,0
tata motor q2 net profit up 2% at rs 2223cr,1
jaguar land rover global sales increase 6.1% in may,1
"tata motors, myanmar auto ink pact for heavy truck plant",0
buy tata motors; target of rs 612: motilal oswal,1
"prefer tata motors, infosys: mehraboon irani",1
tata motor may test rs 575-580: sharmila joshi,0
tata's jlr china sales weak; analysts say pain to continue,1
prefer tata motor dvr for long term: suvanam,1
"buy tata motors, infosys, tcs: sukhani",0
"accumulate l&t on dips, tata motor look interesting: hdfc sec",1
edelweiss say car sales growth could slow to 10% in fy12,1
tata-jlr end 'defender' production,0
"sell tata motors, acc; buy mindtree, see upside in igl: sukhani",1
messi retirement not to change endorsement pact: tata motor,1
"tata motor up capex for truck and bus business, bag more order for electric bus",0
"tata motor aug sales up 14% at 49,810 units",1
"prefer ashok leyland, tata motors: phani sekhar",0
"tata motor may test rs 420, say manav chopra",1
prefer ashok leyland: dipan mehta,1
"dlf may slide to rs 225, say desai",0
prefer bajaj auto in two-wheeler space: gupta,1
"tata motors: q2 result on nov 14, 2014",0
"buy tata motor at around rs 430, advise ashwani gujral",0
petronet lng have target of rs 190-195: iifl,0
"look at tata steel, tata motors, bharat forge: ck narayan",0
"trump, h1b visa issue notwithstanding, clsa upgrade it outlook",1
"buy tata motors, target of rs 166.50: joshi",0
sell tata motor 510 put; sell icici bank 340 put: trivedi,0
tata motor global sales rise 3 pc in jan,1
"buy tata motors, tata global beverage: mitessh thakkar",1
"buy maruti, consider tata motor at lower levels: choksey",1
tata motor upgrade cars as rival launch new ones,0
"buy tata motor 390 put, say chandan taparia",1
"tatas to invest over rs 45,000 cr; expand globally: mistry",1
"short tata motors, pnb may test rs 70; l&t fin look weak: gaba",1
positive on maruti suzuki: neeraj deewan,0
jaguar land rover confirm slovak car plant,1
see upsides in tata motors: deven choksey,1
"avoid tata motors, say phani sekhar",1
do not see upside in tata motor beyond rs 310: trivedi,0
seven indian firm on fortune 500; rajesh export replace ongc,1
tata motors: jaguar land rover sell 47588 vehicles in nov 2016,1
tata motor launch new showroom format,1
"buy sbi, target rs 174; tata motor look weak: rajat bose",1
jaguar land rover post up 7% sales in june,1
"stay invest in tata motors, say sharmila joshi",1
buy tata motors; target of rs 1244: motilal oswal,1
"sell tata motors, say mohindar",0
super six trade stock for short term gain,0
raamdeo agrawal view on auto stock,1
tata motor launch new premium variant of suv hexa,1
buy tata motor on decline: sukhani,0
news as-it-happened: hdfc standard life ipo subscribe 46% on day 1,0
here be why sp tulsian like house finance sector,0
"buy, sell, hold: 5 stock be in focus on march 16, 2018",0
tata motor may slip to rs 687: thacker,0
"expect 20-25% return in ashok leyland, tata motors: bhat",1
"bull's eye: sell alstom projects, lic housing; buy raymond",0
"sukhani's view on reliance, tata motor",0
tata in s africa dispel fear regard safety of its model,1
"bandyopadhyay`s view on tata motors, future capital",1
tata to start work on s.africa assembly unit,1
"pain for nbfcs could last till february, say sandeep shenoy",1
hold tata motors: kapadia,0
"mistry's conduct cause harm to tcs, stakeholders: tata sons",1
"sell idea cellular, tata motors; like siemens, itc: prakash gaba",0
super six short term pick for june 04,0
accumulate tata motors; target of rs 1214: angel broking,1
expect lower level in tata motors: sudarshan sukhani,1
short tata motor below rs 175: bothra,1
"manish kumar positive on tata motors, m&m",1
expect further appreciation in tata motors: vvln shastri,1
prefer sona koyo: prakash diwan,1
tata motor say no plan to trim cv production,1
"tata motor q3 profit down 2% to rs 3507cr, jlr ebitda fall 24%",1
"tata tiago electric vehicle concept car launched, go 100 km on single charge",1
"buy zee ent, tata motors, tech mahindra: rahul mohindar",1
"tata motors, maruti may underperform: bhambwani",1
"luxe carmaker volvo firm up india plant on rise sales, announcement expect next week",1
tata motor sales dip 24%,0
tata motor launch tiago nrg at rs 5.53 lakh,1
"tata motor bet big on hybrid, electric vehicles",1
ford-magna electric car may drive into india after 2011,1
tata motor q3 pat see at rs 41 cr: angel,1
tata motor bag order for hybrid electric bus from mmrda,0
"prefer icici bank, tata motors: gaurang shah",1
"buy tata motors, voltas: rajat bose",0
"tata motor unveil suv nexon, connectnext concept cars",0
"bull's eye: buy redington, gail; short delta corp",1
"top ten stocks: keep an eye on hdfc, itc, infosys, mphasis",1
