Dates,Headlines
22 May 2014,JLR launches locally produced Jaguar XJ at Rs 92.1 lakh
19 May 2014,Invest in cyclicals; buy these 11 stocks: ICICIdirect.com
15 May 2014,Tata Motors' global sales decline 7.65% in April
15 May 2014,Tata Motors Group global wholesales at 75026 in April 2014
15 May 2014,"Buy Tata Motors, advises Sudarshan Sukhani"
14 May 2014,Tata Motors launches three trucks of Prima range in Qatar
12 May 2014,Jaguar Land Rover global sales up 30% in April
12 May 2014,"Tata Motors' FY14 results on May 29, 2014"
09 May 2014,Domestic car sales down 10.15% in April
09 May 2014,CV makers ride on recovery road; pins hopes on new govt
08 May 2014,Tata Motors raises USD 300 million via debt securities
08 May 2014,Tata Motors' subsidiary issues senior fixed rate notes
08 May 2014,"Buy Tata Motors, sell M&M: Amit Trivedi"
05 May 2014,Top 10 stocks to watch for at week€™s start
03 May 2014,Tata Motors sales decline 34% in April
03 May 2014,"Tata Motors reports on sales, production and exports for April 2014"
02 May 2014,"Tata Motors April sales at 33,892 units"
01 May 2014,"Prefer Bharti Airtel, Tata Motors, Century Textiles: Irani"
29 Apr 2014,"Prefer Maruti Suzuki, Tata Motors: Ajay Srivastava"
21 Apr 2014,"Buy Maruti Suzuki, Tata Motors: Nischal Maheshwari"
21 Apr 2014,"Pick Tata Motors, Crompton Greaves, L&T: Hemant Thukral"
16 Apr 2014,Super Six stocks you can bet on April 16
15 Apr 2014,Deven Choksey positive on Tata Motors
12 Apr 2014,"Tata Motors Group global wholesales at 95,668 in March 2014"
11 Apr 2014,Tata Motors global sales decline 18% in March
11 Apr 2014,Maruti boosts passenger vehicle mkt share to 42% in FY14
11 Apr 2014,Top 10 stocks to focus on April 11
10 Apr 2014,Tata Motors may test Rs 490: Hemen Kapadia
10 Apr 2014,See 20-25% upside in Tata Motors: Prakash Diwan
10 Apr 2014,Top 10 stocks to focus on April 10
09 Apr 2014,Buy Tata Motors; target of Rs 543: Microsec
03 Apr 2014,Tata Motors to foray into Philippines market 
03 Apr 2014,"Buy Tata Motors, advises Sudarshan Sukhani"
03 Apr 2014,"Tata Motors: Updates on production, sales of March 2014"
02 Apr 2014,Here's a lowdown on how March fared for auto sector
02 Apr 2014,Tata Motors March sales at 51184 units
02 Apr 2014,Super Six: Top chart picks for today
01 Apr 2014,Tata Motors needs winning products in market fast: Mistry
01 Apr 2014,Tata Motors sales down 30% in March
24 Mar 2014,Exit Tata Motors at around Rs 410: Sudarshan Sukhani
24 Mar 2014,Check out: Stocks that should do well today
23 Mar 2014,"Tata Motors to invest Rs 1,500 cr on new trucks, buses "
20 Mar 2014,JLR invests 45 mn pounds in new press line at Halewood unit
19 Mar 2014,Buy Tata Motors at around Rs 370-360: Vishal Malkan
19 Mar 2014,Pick Tata Motors on correction: Phani Sekhar
19 Mar 2014,Super Six stocks ideas to liven up your trade
14 Mar 2014,Tata Motors Group global wholesales at 79996 in Feb 2014
13 Mar 2014,"Exit Tata Motors, advises Sudarshan Sukhani"
13 Mar 2014,Prefer Tata Motors for long term: Harendra Kumar
13 Mar 2014,Super Six: Top chart picks for today
13 Mar 2014,"Top ten stocks: Keep an eye on HDFC, ITC, Infosys, Mphasis"
12 Mar 2014,Jaguar Land Rover global sales up 14% in February
11 Mar 2014,Tata Motors looks overseas post Indian-biz slump
11 Mar 2014,JPMorgan reiterates overweight stance on Tata Motors
11 Mar 2014,Diesel cars losing appeal as fuel prices climb: Report
11 Mar 2014,Tata Motors asks 600 employees to leave: Report
10 Mar 2014,Buy Tata Motors on dips: Kunal Bothra
10 Mar 2014,SIAM sees growth in autos only after GDP recovers to 6%
06 Mar 2014,Tata Motors launches low-priced trucks under Prima range
06 Mar 2014,"IBM deploys cloud-based network, aiming auto firms in India"
06 Mar 2014,"Buy Tata Motors, advises Sahil Kapoor"
04 Mar 2014,JLR to roll out new mid-sized sports sedan next year
04 Mar 2014,Taher Badshah positive on Tata Motors
04 Mar 2014,Tata Motors may correct to Rs 395: SP Tulsian
04 Mar 2014,"Tata Motors: Updates on production, sales data for Feb 2014"
03 Mar 2014,"Finally, some green shoots for the battered auto industry?"
03 Mar 2014,Top 10 stocks that should be on your radar
03 Mar 2014,Tata Motors February sales at 39951 vehicles
02 Mar 2014,JLR to invest 100 mn pounds in Saudi Arabia for new plant
28 Feb 2014,Amit Khurana positive on Tata Motors
26 Feb 2014,Buy Tata Motors at around Rs 385-390: Siddharth Bhamre
26 Feb 2014,Expiry day: Top 10 stocks for today
20 Feb 2014,Super Six chart picks for February 20
19 Feb 2014,Check out: Cars and bikes getting cheaper after duty cut
19 Feb 2014,"Prefer Maruti, M&M, Tata Motors: Jigar Shah"
18 Feb 2014,Auto cos unlikely to gain much from excise duty cut: Citi
17 Feb 2014,Interim Budget: Your dream car may come with a cheaper price tag now
17 Feb 2014,"Interim Budget: Tata Motors to cut prices of cars, SUVs from Tuesday"
17 Feb 2014,Interim Budget: Tax laws unchanged; excise duty for some sectors slashed
15 Feb 2014,"Tata Motors Group global wholesales at 80,163 in January 2014"
14 Feb 2014,Tata Motors global sales decline 21% in January
12 Feb 2014,"Go long in Maruti Suzuki, Tata Motors, Bajaj Auto: Tulsian"
11 Feb 2014,Hold Tata Motors: SP Tulsian
11 Feb 2014,Expect 20-22% returns in Tata Motors: Dilip Bhat
11 Feb 2014,"Buy Tata Motors, target of Rs 425: Prayesh Jain"
11 Feb 2014,IIFL upgrades Tata Motors to buy;target price at Rs 425
11 Feb 2014,Checkout: Top 10 stocks to watch
10 Feb 2014,"Pick Tata Motors, says Dhananjay Sinha"
10 Feb 2014,"Tata Motors Q3 net trebles, driven by one-off item, JLR"
10 Feb 2014,"Sell Tata Motors, says Sudarshan Sukhani"
10 Feb 2014,Remain invested in Tata Motors: Phani Sekhar
10 Feb 2014,Tata Motors may slip to Rs 330-335: Sudarshan Sukhani
10 Feb 2014,"Buy Tata Motors, Thomas Cook, Tata Global: Shahina Mukaddam"
10 Feb 2014,Tata Motors Q3FY14 poll: PAT to double at Rs 3420cr
10 Feb 2014,"Bull's Eye: Buy YES Bank, UPL, Biocon, Tata Motors"
07 Feb 2014,Keep Tata Motors in portfolio: Deven Choksey
06 Feb 2014,Tata Motors sets up interim panel to oversee operations
05 Feb 2014,When Cyrus Mistry visited Leyland stall!
05 Feb 2014,"Tata Motors unveils SUV Nexon, ConnectNext concept cars"
05 Feb 2014,Hold Tata Motors; target Rs 420: Mayuresh Joshi
05 Feb 2014,Small sedans: Next hot market for global carmakers in India
05 Feb 2014,Auto Expo starts; what to expect in terms of new launches?
04 Feb 2014,"Exit Tata Motors on rally, advises Sudarshan Sukhani"
04 Feb 2014,"Prefer Tata Motors, Coal India looks attractive: Thakkar"
03 Feb 2014,"More competition in compact sedan space; Tata, Ford in fray"
03 Feb 2014,"Prefer Tata Motors, M&M: Neeraj Deewan"
03 Feb 2014,"Short Tata Motors, says Manas Jaiswal"
03 Feb 2014,Tata Motors unveils two new models- Zest & Bolt
03 Feb 2014,Global automakers look for dream market in rural India
01 Feb 2014,"Tata Motors, M&M, Maruti January sales degrow"
01 Feb 2014,"Alto 800, i10, Nano, Figo fail crash tests: Global NCAP"
30 Jan 2014,Tata Motors may slip to Rs 320: Sudarshan Sukhani
29 Jan 2014,Maruti Suzuki may slip to Rs 1475: Rohan Korde
29 Jan 2014,6 stocks that should do well today 
27 Jan 2014,Police suspect suicide in Tata Motors MD Karl Slym's death
27 Jan 2014,Slym's untimely death could hurt Tata Motors' plans
27 Jan 2014,Tata Motors' MD Karl Slym passes away
26 Jan 2014,Tata Motors MD Karl Slym passes away post fall
24 Jan 2014,UK proud of Indian investments driving JLR success: Cameron
23 Jan 2014,"Buy Tata Motors on decline, target of Rs 410: Taparia"
23 Jan 2014,Super Six stocks you can bet on January 23
22 Jan 2014,Tata Motors to offer VRS to section of employees
22 Jan 2014,Consolidated operations to enhance efficiency: Tata Motors
21 Jan 2014,"Tata Motors: Q3 results on Feb 10, 2014"
20 Jan 2014,"Buy Tata Motors, says Pritesh Mehta"
20 Jan 2014,"Buy Tata Motors 380 call, sell two 390 calls: JK Jain"
15 Jan 2014,JLR's impressive sales to aid Tata Motors' momentum
15 Jan 2014,Tata Motors Group global wholsesales at 79220 in Dec 2013
14 Jan 2014,'Twist' in Nano's journey: From cheap vehicle to city car
13 Jan 2014,"Tata Motors may move to Rs 400, says Anu Jain"
12 Jan 2014,Tata-owned Jaguar Land Rover posts record car sales
06 Jan 2014,"See lower levels in Tata Steel, says Sukhani"
03 Jan 2014,"Buy Tata Motors below Rs 370, says Mehraboon Irani"
03 Jan 2014,Buy Tata Motors; target Rs 380: Mayuresh Joshi
03 Jan 2014,"Tata Motors: Updates on monthly production, sales data"
02 Jan 2014,Tata Motors sales down 42% in December
02 Jan 2014,Tata Motors December sales at 37852 vehicles
02 Jan 2014,6 trading stocks for short term gain
01 Jan 2014,"Prefer Tata Motors, Maruti Suzuki, M&M: Jigar Shah"
30 Dec 2013,Buy Tata Motors; target Rs 392-395: Chandan Taparia
28 Dec 2013,"Hold Tata Motors, may touch Rs 440, says Sharmila Joshi"
27 Dec 2013,"Hold Tata Motors, advises Shardul Kulkarni"
24 Dec 2013,"Hero Motorcorp, Tata Motors top picks: Dhananjay Sinha"
24 Dec 2013,Manishi Raychaudhuri overweight on auto sector
21 Dec 2013,"Buy Tata Motors, keep in portfolio: Saurabh Mukherjea"
19 Dec 2013,"Avoid L&T, Tata Motors: Sudarshan Sukhani"
18 Dec 2013,Accumulate Tata Motors; target of Rs 410: Angel Broking
18 Dec 2013,Sell Tata Motors 380 Call: Amit Gupta
16 Dec 2013,Stay away from Tata Motors: Sukhani
16 Dec 2013,Tata Motors Group global wholesales at 81957 in Nov 2013
13 Dec 2013,Vikas Khemani positive on Tata Motors
13 Dec 2013,"Buy Tata Motors, says Mayuresh Joshi"
13 Dec 2013,Buy Tata Motors; target Rs 374: SP Tulsian
13 Dec 2013,"Prefer TCS, Infosys, Tata Motors: Choksey"
12 Dec 2013,"Tata Motors fully valued, buy at around Rs 350: Banerjee"
12 Dec 2013,Buy Tata Motors on dips: Quant Broking 
12 Dec 2013,Buy Tata Motors: Jigar Shah
12 Dec 2013,Avoid Tata Motors: Sudarshan Sukhani
12 Dec 2013,Jaguar Land Rover global sales up 25% in Nov
11 Dec 2013,Rise in JLR capex negative for Tata Motors in short term
11 Dec 2013,Do not buy Tata Motors: Sudarshan Sukhani
11 Dec 2013,"Hold Tata Motors, says Kunal Bothra"
11 Dec 2013,"Prefer Tata Motors, says Sangeeta Purushottam"
11 Dec 2013,Do not buy Tata Motors: Sudarshan Sukhani
10 Dec 2013,November car sales dip 8%: SIAM
10 Dec 2013,6 trading stocks for short term gain
08 Dec 2013,Tata Motors to hike passenger vehicle prices by 1% from Jan
06 Dec 2013,Tata JLR to set up manufacturing plant in Brazil
06 Dec 2013,Hold Tata Motors for long term: Hemen Kapadia
06 Dec 2013,CV loan stress hits new peak at 3% in Q2: India Ratings
05 Dec 2013,Tata Motors increases FIIs investment limit in share capital
05 Dec 2013,"Prefer banking, auto stocks: Bhavin Desai"
04 Dec 2013,"Buy Tata Motors on declines, says Sukhani"
04 Dec 2013,Buy Tata Motors on dips: Deven Choksey
04 Dec 2013,"Buy Eicher Motors, Tata Motors: Gautam Chhaochharia"
03 Dec 2013,"Expect upside of 15-20% in Tata Motors, Bajaj Auto: Choksey"
03 Dec 2013,Tata Motors may test Rs 435: Jai Bala
03 Dec 2013,"Tata Motors: Updates on production, sales data for Nov 2013"
02 Dec 2013,Domestic car sales decline in November
02 Dec 2013,"Prefer M&M , Hero, Tata Motors: Nooresh Merani "
02 Dec 2013,Not worried by fall in Maruti's November sales: Centrum
02 Dec 2013,"Hold Tata Motors, says UR Bhat"
02 Dec 2013,"Buy Tata Motors, advises Sudarshan Sukhani"
02 Dec 2013,Tata Motors November sales at 40863 units
30 Nov 2013,"Prefer Bosch, Hero, Maruti, Tata Motors: Manish Sonthalia"
28 Nov 2013,Taher Badshah positive on Tata Motors
28 Nov 2013,Expect more upside in Tata Motors: Sudarshan Sukhani
28 Nov 2013,Prefer Tata Motors on JLR strong performance: Sam Mahtani
28 Nov 2013,"Buy Tata Motors, target of Rs 440: Sudarshan Sukhani"
27 Nov 2013,"Buy Tata Motors on dips, advises Sudarshan Sukhani"
25 Nov 2013,Tata Motors may test Rs 430-440: Ambareesh Baliga
25 Nov 2013,"Tata Motors may touch Rs 395, says Sukhani"
22 Nov 2013,"Tata Motors launches new CNG version of Indigo, Indica cars"
22 Nov 2013,Buy Tata Motors: Sudarshan Sukhani
21 Nov 2013,"Short Vijaya Bank, BOI; buy Bata, Tata Motors: Kshatriya"
21 Nov 2013,Buy Tata Motors 380 Put: Amit Gupta
20 Nov 2013,Expect 5-6% upside in Tata Motors: Gopi Suvanam
19 Nov 2013,"Buy Tata Motors, says Sahil Kapoor"
19 Nov 2013,"Prefer Maruti Suzuki, Tata Motors, Bajaj Auto: Choksey"
18 Nov 2013,Sanjay Dutt optimistic on Tata Motors and M&M
14 Nov 2013,"Prefer Tata Motors, Hero Motocorp: Dilip Bhat"
14 Nov 2013,"Tata Motors Group global wholesales at 88,881 in Oct'2013"
14 Nov 2013,"Buy Arvind, Idea Cellular, Tata Chem, Tata Motors: Malkan"
14 Nov 2013,"Bull's Eye: Buy Arvind, Idea, SKS Micro, Glenmark"
13 Nov 2013,Jaguar Land Rover global sales up 35% in Oct
12 Nov 2013,Buy Tata Motors; target of Rs 442: LKP
12 Nov 2013,"Domestic car sales dip 4%, bikes up 18% in Oct"
11 Nov 2013,"Accumulate Tata Motors, Godawari Power: Angel Broking"
11 Nov 2013,Pick Tata Motors at around Rs 365-370: Kunal Bothra
11 Nov 2013,Buy Tata Motors on declines: Phani Sekhar
11 Nov 2013,Checkout: What JM Fin is recommending in auto space 
11 Nov 2013,See near-term downside on Tata Motors: Kotak
11 Nov 2013,Tata Motors may test Rs 440: Ambrish Mishra
11 Nov 2013,"Sell OBC, Sun TV Network; buy Arvind, Tata Motors: Gandhi"
11 Nov 2013,Buy Tata Motors; target of Rs 475: ICICIdirect.com
11 Nov 2013,"Bull's Eye: Buy Arvind, Aurobindo, Tata Motors, Hexaware"
08 Nov 2013,Positive on Tata Motors; to revise estimate upwards: Angel
08 Nov 2013,Vikas Khemani positive on Tata Motors
08 Nov 2013,"Tata Motors Q2 net up 71%, JLR margin expands 300 bps"
08 Nov 2013,Tata Motors may test Rs 400: Rahul Mohindar
07 Nov 2013,Tata Motors Q2 PAT seen up 54% on JLR performance: Poll
07 Nov 2013,Tata Motors Q2 PAT may rise 27% at Rs 2643.6cr: MOST
07 Nov 2013,"Sell Tata Motors 400 Call, Put: Amit Trivedi"
07 Nov 2013,"Prefer Maruti Suzuki, Tata Motors: Ajay Srivastava"
06 Nov 2013,"Prefer Tata Motors, Hero Motocorp: Kunal Bothra"
05 Nov 2013,Stay invested in Tata Motors: SP Tulsian
05 Nov 2013,"Prefer Tata Motors, M&M: Ambareesh Baliga"
05 Nov 2013,"Buy Syndicate Bank, Dena Bank, Tata Motors, IOC: Chopra"
05 Nov 2013,"Tata Motors: Updates on sales, export data for October 2013"
03 Nov 2013,"Tata Motors October sales at 51,638"
02 Nov 2013,"Rakesh Jhunjhunwala bullish on Tata Motors, Escorts"
02 Nov 2013,"Irani positive on Tata Motors, Motherson Sumi"
28 Oct 2013,Hold Tata Motors: Kunal Bothra
28 Oct 2013,"Hold Tata Motors, says Phani Sekhar"
28 Oct 2013,"Tata Motors' Q2 Results on November 08, 2013"
23 Oct 2013,Buy Tata Motors at around Rs 360: Rajesh Agarwal
23 Oct 2013,"Hold Tata Motors, says Mayuresh Joshi"
22 Oct 2013,"Tata Motors may test Rs 500, says Mehraboon Irani"
18 Oct 2013,"Buy Tata Motors, advises Sahil Kapoor"
18 Oct 2013,"Bet on Bajaj Auto, Tata Motors: Deven Choksey"
17 Oct 2013,Buy Tata Motors on correction: Sudarshan Sukhani
16 Oct 2013,Angel Broking neutral on Tata Motors
15 Oct 2013,"Keep Tata Motors in portfolio, advises Meharaboon Irani"
14 Oct 2013,Buy Tata Motors on correction: Ambareesh Baliga
14 Oct 2013,Tata Motors Group global wholesales at 87316 in September 2013
14 Oct 2013,Hitesh Goel neutral on Tata Motors
11 Oct 2013,Tata Motors may test Rs 500: Mehraboon Irani
11 Oct 2013,"Buy DLF, Tata Motors; sell Financial Tech: Tulsian"
10 Oct 2013,Tata Motors excellent stock in auto space: Rakesh Taraway
10 Oct 2013,"Buy Maruti Suzuki, says Vishal Malkan"
10 Oct 2013,"Buy Tata Motors on decline, may touch Rs 400: Ashu Madan"
10 Oct 2013,"Tata Motors best bet in auto space, may hit Rs 420: Malkan"
10 Oct 2013,"Buy Tata Motors, advises Sudarshan Sukhani"
08 Oct 2013,Domestic car sales in Sept climb to highest this fiscal
08 Oct 2013,"Tata Motors may test Rs 500, says Mehraboon Irani "
04 Oct 2013,"Prefer Maruti Suzuki, says Aashish Tater"
04 Oct 2013,"Buy Tata Motors for long term, advises Sahil Kapoor"
04 Oct 2013,Tata Motors may test Rs 375-380: Ashish Chaturmohta
04 Oct 2013,"Brokerage calls: Buy Sun Pharma, Tata Motors; sell Bharti"
03 Oct 2013,"Tata Motors: Updates on Sept 2013 production, export data"
03 Oct 2013,Tata Motors September sales down 33%
03 Oct 2013,"Tata Motors' September sales at 50,427 units"
01 Oct 2013,"Prefer Tata Motors, Infosys: Mehraboon Irani"
29 Sep 2013,Auto rickshaw operators oppose 'Quadricycle' proposal
27 Sep 2013,"Mahindra to hike prices by up to Rs 20,000 from October"
27 Sep 2013,See 15-20% upside in Tata Motors: Deven Choksey
26 Sep 2013,"Buy Maruti, Tata Motors & Hero MotoCorp: Sukhani"
26 Sep 2013,Tata Hispano ceases production at its Zaragoza plant
26 Sep 2013,Enter Tata Motors at around Rs 320-330: Mayuresh Joshi
26 Sep 2013,"Buy Tata Motors, says Manav Chopra"
26 Sep 2013,"Buy Sun Pharma Adv, Idea Cellular, Tata Motors: D Cunha"
26 Sep 2013,Prefer Tata Motors: BNP Paribas Securities
26 Sep 2013,"Prefer Maruti, Tata Motors, Hero Motocorp: Sukhani"
26 Sep 2013,"Bull's Eye: Buy Tata Motors, BHEL, Apollo Hospital, Idea"
25 Sep 2013,Tata Motors unit to stop production at Spanish plant
24 Sep 2013,Tata Motors may touch Rs 500: Mehraboon Irani
24 Sep 2013,Tata Motors Jamshedpur plant to take five-day block closure
23 Sep 2013,"Delighted with SIA JV, won't sell AirAsia stake: Tata Sons"
20 Sep 2013,Buy Tata Motors at Rs 340: Edelweiss
20 Sep 2013,Tata Motors plans to raise prices by up to 1.5%
19 Sep 2013,"Prefer Tata Motors, says Nirmal Jain"
19 Sep 2013,"Buy Tata Motors, M&M on correction: Choksey"
19 Sep 2013,Stay invested in Tata Motors: Shahina Mukadam
18 Sep 2013,Prefer Maruti & Tata Motors says Dilip Bhat
18 Sep 2013,"Sudarshan Sukhani upbeat on Tata Motors, Tata Motors (DVR)"
17 Sep 2013,"Tata Motors may test Rs 380-400, says Abhijit Paul"
16 Sep 2013,Like Tata Motors & Bajaj Auto; ITC best bet: Sandeep Bhatia
13 Sep 2013,"Pick YES Bank, Tata Motors, SBI: Deven Choksey"
13 Sep 2013,Top chart picks for September 13
11 Sep 2013,Tata Motors global sales decline by 16% in August
11 Sep 2013,"Tata Motors Group global wholesales at 81,457 in August 2013"
11 Sep 2013,"Tata Motors may test Rs 370-380, says Deven Choksey"
11 Sep 2013,"Buy Tata Motors, NHPC, Berger Paints, IRB Infra: Jain"
11 Sep 2013,"Why ICICI Sec is bullish on Tata Moto, Maruti, Bajaj Auto"
11 Sep 2013,Hold Tata Motors: Sudarshan Sukhani
11 Sep 2013,"How to trade BHEL,Tata Motors, TVS Motors now"
11 Sep 2013,"Bull's Eye: Buy Idea, Tata Motors, LIC Housing, NHPC"
10 Sep 2013,Buy Tata Motors at around Rs 335-340: Aditya Agarwal
10 Sep 2013,Tata Motors may face resistance at around Rs 380-395: Mehta
10 Sep 2013,Jaguar Land Rover global sales up 28% in August
10 Sep 2013,"JLR to create 1,700 UK jobs in new sports car drive"
10 Sep 2013,"JLR to invest £1.5 bn in new tech, create 1,700 UK jobs"
05 Sep 2013,Buy Tata Motors: Sudarshan Sukhani
05 Sep 2013,Trading calls: What brokerages are placing their bets on
05 Sep 2013,Amit Trivedi advises ladder strategy on Tata Motors
05 Sep 2013,Tata Motors to launch diesel Nano car by end of March
05 Sep 2013,"Brokerage calls: How to play HDFC, Tata Motors, Maruti"
04 Sep 2013,"BHEL may test Rs 132-135, says Aditya Agarwal"
04 Sep 2013,"Buy Tata Motors, says Saurabh Mukherjea"
04 Sep 2013,"Hit by slowdown, yes! But won't stop new launches: Motown"
04 Sep 2013,"Buy Tata Motors, advises Sudarshan Sukhani"
03 Sep 2013,"Bajaj Auto, Hero Moto top bets in 2-wheeler space: Religare"
03 Sep 2013,"Tata Motors: Updates on monthly report on production, export"
02 Sep 2013,"Trading calls: Buy REC, HUL, Yes Bank; sell Tata Motors"
02 Sep 2013,"Tata Motors' August sales at 49,611"
01 Sep 2013,"Tata Motors sells 49,611 vehicles in August"
30 Aug 2013,"Go long on Tata Motors, says Rahul Mohindar "
30 Aug 2013,"Sell Tata Motors 260 Puts, says Amit Trivedi"
30 Aug 2013,Do not invest in Tata Motors: Ambareesh Baliga
29 Aug 2013,Tata Motors€™s 3-day block closure begins in Jamshedpur unit
29 Aug 2013,"Hold Tata Motors, says Rajesh Agarwal"
29 Aug 2013,"Sandeep Shenoy positive on Tata Motors, M&M"
29 Aug 2013,Tata Motors may go upto Rs 400: Vishal Malkan
29 Aug 2013,"Buy Bajaj Auto, Tata Motors: Tirthankar Patnaik"
29 Aug 2013,"Brokerage Views: Buy Tata Motors, Axis Bank, NMDC"
26 Aug 2013,Buy Tata Motors; target Rs 355: Angel Broking
22 Aug 2013,6 trading stocks for short term gain
21 Aug 2013,EU slump forces Tata Motors to mull future of Spanish arm
20 Aug 2013,"Buy Tata Motors at Rs 280, says Gopi Suvanam"
20 Aug 2013,Tata Motors may test Rs 275-270: Ashish Chaturmohta
20 Aug 2013,Buy Tata Motors; LIC Housing; shun PSBs: Deven Choksey
20 Aug 2013,"Deven Choksey positive on Tata Motors, LIC Housing Finance"
20 Aug 2013,"FMCG, pharma may fall more; bet on telecom: Nirmal Bang"
20 Aug 2013,"How to play Tata Motors, Essar Oil, Hindalco, Future Retail"
19 Aug 2013,Buy Tata Motors; target of Rs 355: Angel Broking
16 Aug 2013,Suzuki's China venture recalls cars in China
16 Aug 2013,Tata Motors may touch Rs 350: Sanjeev Prasad
16 Aug 2013,Sell Tata Motors 270 strike Puts: Amit Trivedi
16 Aug 2013,Tata Motors global wholesales down 14% in July
16 Aug 2013,Tata Motors Group global wholesales at 87566 in July 2013
14 Aug 2013,Buy Tata Motors on dip: Sudarshan Sukhani
14 Aug 2013,"Manish Kumar positive on Tata Motors, M&M"
13 Aug 2013,"Stay away from auto, realty and oil stocks: Mehraboon Irani"
12 Aug 2013,Maruti gains market share as passenger vehicle demand dips
12 Aug 2013,"Hold Tata Motors, says Sudarshan Sukhani"
12 Aug 2013,Expect lower levels in Tata Motors: Sudarshan Sukhani
12 Aug 2013,"Tata Motors to create 1,000 jobs at JLR plant in UK"
12 Aug 2013,Super Six stocks you can bet on August 12
08 Aug 2013,"Hold Tata Motors, says Rajesh Agarwal"
08 Aug 2013,Street bullish on Tata Motors post Q1; JLR to drive growth
08 Aug 2013,"JLR aims to sell 100,000 cars in China this year: Exec"
08 Aug 2013,"ITC set to correct; buy Tata Motors, HDFC: Mehraboon Irani"
08 Aug 2013,"Exit Tata Motors, says Ambareesh Baliga"
08 Aug 2013,'Buy' on Tata Motors stays despite limp earnings: ICICI Sec
07 Aug 2013,Tata Motors: No signs of turnaround in domestic truck biz
07 Aug 2013,Short Tata Motors below Rs 280: Shardul Kulkarni
07 Aug 2013,Tata Motors Q1 net down 23% at Rs 1726cr; JLR profit up 29%
07 Aug 2013,Hold Tata Motors. says Sudarshan Sukhani
07 Aug 2013,"Prefer M&M, Maruti Suzuki: SP Tulsian"
07 Aug 2013,Tata Motors Q1 cons net likely flat; revenue seen up 6%
06 Aug 2013,Here's what to expect from Tata Motors Q1 earnings
06 Aug 2013,Tata Motors Q1 PAT may fall 9% at Rs 2033 cr: Kotak Sec
06 Aug 2013,Tata Motors Q1 PAT seen down 6% at Rs 2420cr: Motilal Oswal
06 Aug 2013,Tata Motors Q1 PAT may dip 18% at Rs 2207 cr: P Lilladher
06 Aug 2013,Tata Motors Q1 net seen up 30% at Rs 2921 cr: KR Choksey
05 Aug 2013,Exit Tata Motors: Ambareesh Baliga
02 Aug 2013,Tata Motors may touch Rs 300: IIFL
02 Aug 2013,"Tata Motors: Updates on monthly production, domestic sales and export data"
01 Aug 2013,Tata Motors sales down 30% in July 
01 Aug 2013,"Tata Motors sells 51,468 units in July 2013"
31 Jul 2013,Heavy duty vehicle focus of our new range: Eicher Motors
31 Jul 2013,"Buy Infosys; sell Kotak Mahindra Bank, Tata Motors"
29 Jul 2013,"Tata Motors : AGM on August 21, 2013"
29 Jul 2013,Goldman adds Tata Motors to 'conviction buy list'
25 Jul 2013,Tata Motors hints at price hike before Diwali
24 Jul 2013,"Tata Motors : Q1 results on August 07, 2013"
23 Jul 2013,Jaguar to launch mass market range in 2015
23 Jul 2013,Tata Motors to launch LCVs in Australia
23 Jul 2013,Buy Tata Motors on dips: Sudarshan Sukhani
22 Jul 2013,Super Six stocks you can bet on July 22
19 Jul 2013,"Buy Tata Motors on correction, says Sudarshan Sukhani"
19 Jul 2013,Buy Tata Motors; target Rs 347: Angel Broking
17 Jul 2013,Nirmalya Kumar appointed to GEC of Tata Sons
16 Jul 2013,"Tata Motors Group global wholesales at 84,458 in June 2013"
15 Jul 2013,"Tata Motors global sales at 84,458 units in June"
15 Jul 2013,"Sell Tata Motors, advises Gopi Suvanam"
15 Jul 2013,"Prefer Maruti Suzuki, Tata Motors: Amit Kasat"
15 Jul 2013,Sell Tata Motors: Sudarshan Sukhani
14 Jul 2013,"Tatas, Maruti, others rev up against weak sales"
12 Jul 2013,Domestic car sales down 9%; SIAM seeks stimulus package
11 Jul 2013,Jaguar Land Rover posts up 7% sales in June
10 Jul 2013,"JLR strike set to go ahead, contingency measures in place"
10 Jul 2013,Make your stand clear over Singur land: SC to Tata Motors
09 Jul 2013,"Buy Tata Motors, may touch Rs 320: Rajesh Agarwal"
09 Jul 2013,Buy Tata Motors around Rs 240-250 for long term: Sekhar
09 Jul 2013,"Tata Motors a market performer, says Prayesh Jain"
09 Jul 2013,Avoid Tata Motors: Sudarshan Sukhani
09 Jul 2013,"Expect 10% recovery in Maruti FY15 vol, maintain buy: IIFL"
09 Jul 2013,"Avoid Tata Motors, says Sudarshan Sukhani"
08 Jul 2013,Jaguar Land Rover says prepared if DHL workers go on strike
07 Jul 2013,Tata's JLR factories face strike threat in UK 
05 Jul 2013,Angel Q1FY14 Preview: Subdued revenues to weigh on earnings
05 Jul 2013,Hold Tata Motors; target Rs 314: Firstcall Research
05 Jul 2013,Super Six stocks you can bet on July 5
04 Jul 2013,Go long on Godrej Industries: Murlidharan 
03 Jul 2013,"Tata Motors: Updates on production, export  for June 2013"
02 Jul 2013,Neutral on Tata Motors: Prabhat Awasthi
02 Jul 2013,"Tata Motors June sales stands at 52,708"
02 Jul 2013,"Tata Motors, Ashok Leyland slip on sluggish sales growth"
01 Jul 2013,"Honda sales up three-fold, Tata Motors down 18%"
01 Jul 2013,Go long on Tata Motors: Sudarshan Sukhani
01 Jul 2013,"Tata Motors June sales down 18% at 52,708 units"
27 Jun 2013,Expect further correction in Tata Motors: Ambareesh Baliga
