text,label
"Tata Motors to raise Rs 7,500 crore via rights issue",__label__1
Look at auto space: Sandeep Shenoy,__label__1
Here are top 10 stocks to keep an eye on January 28,__label__1
Tata Motors: Outcome of board meeting,__label__2
"Buy Tata Motors 600 Call, says Krish Subramanium",__label__2
"Jigar Shah bullish on Tata Motors, target Rs 700",__label__2
Buy Tata Motors 570 Call: VK Sharma,__label__2
Look at Tata Motors: Sudarshan Sukhani,__label__1
Tata Motors launches Bolt; petrol version at Rs 4.65-6.35 L,__label__1
Here are top 10 stocks to focus on January 22,__label__1
Go long in Tata Motors DVR: Ashish Chaturmohta,__label__1
Sell Tata Motors 510 put; sell ICICI Bank 340 put: Trivedi,__label__1
Here are top 10 stocks to keep an eye on January 21,__label__1
Need more policy clarity on electric vehicles: Tata Motors,__label__1
"Buy HDFC, Tata Motors on dips: Kunal Saraogi",__label__2
"Buy Tata Motors, Karur Vysya Bank: Pritesh Mehta",__label__2
Stay invested in Tata Motors: Sudarshan Sukhani,__label__2
Will small-car Pelican turn around Tata's fortunes?,__label__2
"Chandan Taparia positive on Tata Motors, Hero Motocorp",__label__1
"Tata Motors may test Rs 540, says Manish Hathiramani",__label__2
Here are top 10 stocks to keep an eye on January 14,__label__2
"Prefer Tata Motors, says Sachin Shah",__label__1
Jaguar to launch offroader to enter luxury SUV segment,__label__1
"Tata Motors' Jaguar Land Rover adds 1,300 new jobs in UK",__label__1
Car sales up 2.46% in 2014; SIAM sees FY15 growth at 1%,__label__2
"Prefer Axis Bank, Sun Pharma: Gaurang Shah",__label__2
Q4 will be better than Q3; outlook good: Tata Motors,__label__2
Buy Tata Motors at around Rs 490-495: Monal Desai,__label__2
Hyundai increases car prices by up to Rs 1.27 lakh,__label__1
Begin New Year with these 10 best blue-chip stocks: Karvy,__label__1
"Prefer Tata Motors, Maruti Suzuki: Dilip Bhat",__label__2
Will pass impending 4% excise hike to customers: Maruti,__label__2
"Short Tata Motors, DVR may outperform: Siddharth Bhamre",__label__2
Remain invested in Tata Motors: Phani Sekhar,__label__1
Short Tata Motors at around Rs 497: Amit Harchekar,__label__2
"Buy Tata Motors 490 Put, sell 2 lots of 470 Put: JK Jain",__label__1
Maruti Suzuki to hike prices in the range of 2-4% from Jan,__label__1
Check out: Top chart picks by market experts,__label__1
Expect 10% correction in Tata Motors: Amit Harchekar,__label__1
Buy Tata Motors; target of Rs 600: ICICIdirect,__label__1
"Tata Motors good bet, says Sachin Shah",__label__1
"Short Tata Motors, advises Siddharth Bhamre",__label__2
"Short Tata Motors, says Amit Harchekar",__label__1
"Bullish on financials, prefer Tata Motors: Mayuresh Joshi",__label__1
Buy Tata Motors; target of Rs 618: Motilal Oswal,__label__2
"Buy Havells India, says Sudarshan Sukhani",__label__2
Here are top 10 stocks to keep an eye on December 3,__label__2
Tata Motors may test Rs 580-600: Nooresh Merani,__label__1
"Buy Tata Motors, target Rs 550-555: Rahul Mohindar",__label__1
Super Six: Top chart picks for Tuesday,__label__1
Tata Motors sales up 2% YoY in Nov,__label__2
Overdrive talks to Tata Motors' Ravi Pisharody,__label__2
"Buy Tata Motors, advises Rahul Shah",__label__2
"Buy Tata Motors, L&T, Tata Global: Rahul Mohindar",__label__2
Looking at margins of 15%; revenue of 30-35%: Setco,__label__2
Strategies centered around customers' needs: Mayank Pareek,__label__1
SPA۪s stock bets: 16 gems that can brighten your portfolio,__label__1
Buy Tata Motors; target of Rs 595: Kotak Securities,__label__1
"Go long in Tata Motors, says Vishal Kshatriya",__label__2
"Medium, heavy CV biz showing signs of recovery: Tata Motors",__label__2
Buy Tata Motors; target of Rs 633: LKP,__label__2
Tata Motors to treble commercial vehicle exports by 2018-19,__label__2
"Exit Tata Motors DVR, says Yogesh Mehta",__label__2
Hold Tata Motors; may test Rs 650: Phani Sekhar,__label__1
"Buy Tata Motors, advises Sudarshan Sukhani",__label__1
'Next 6-8 months crucial for TaMo to turn around local biz',__label__2
Tata Motors Q2 net falls 7% YoY to Rs 3291 cr,__label__2
"Prefer Tata Motors, Ashok Leyland, Maruti: Sandeep Bhatia",__label__2
Tata Motors Q2 profit seen up 26%; OPM may grow 17.2%: Poll,__label__2
Tata JLR staff reject pay hike offer,__label__2
"Prefer Tata Motors, says Jagdish Malkani",__label__2
Prefer Tata Motors: Mehraboon Irani,__label__2
"Prefer Tata Motors, Maruti Suzuki: Sudarshan Sukhani",__label__2
Downgraded M&M growth estimates; bullish on Maruti: IIFL,__label__1
Tata Motors' October sales at 42819,__label__1
Tata Motors may test Rs 560: Amit Harchekar,__label__1
Tata Motors top pick: Sanjeev Prasad,__label__1
Buy Tata Motors: Sudarshan Sukhani,__label__1
Buy Tata Motors: Manas Jaiswal,__label__2
Go long in Tata Motors: Ashish Chaturmohta,__label__2
"Buy Cipla, BPCL, Tata Motors: Rahul Mohindar",__label__2
"Tata Motors: Q2 results on Nov 14, 2014",__label__1
Tata Motors raises $750 m in forex bond sale,__label__1
Samvat 2071: Microsec handpicks 9 stocks for investment,__label__2
Sebi finds ex-Tata Finance MD guilty of illegal trades,__label__2
Tata Motors bags orders for 928 buses under JnNURM scheme,__label__2
Should you buy Tata Motors post 8% fall in last 2 sessions?,__label__1
Will you buy Tata Motors after 8% fall in last 2 sessions?,__label__1
Super Six stocks you can bet on October 13,__label__1
Fitch revises outlook on JLR from 'stable' to 'positive',__label__1
"Short Tata Motors, target Rs 475: Manas Jaiswal",__label__1
Chart of the day: Can self-drive rental restore Nano glory?,__label__2
"Online retail has gained mindshare, not mkt share: Biyani",__label__2
"Avoid M&M, Tata Motors: Ambareesh Baliga",__label__1
Tata Motors may test Rs 575-580: Sharmila Joshi,__label__1
"Pick Tata Motors, Bajaj Auto: Deven Choksey",__label__1
Super Six intraday picks for the day,__label__1
Is Tata Motors a better bet than Maruti Suzuki?,__label__2
Buy Tata Motors; target of Rs 620: Motilal Oswal,__label__1
Suprajit Engg acquires Pricol's non-core Speedo Cable biz,__label__1
"Sell Federal Bank, Tata Motors, CESC, Titan: Vishal Malkan",__label__1
Add Tata Motors into portfolio: Deven Choksey,__label__1
"Bull's Eye: Buy Arvind, ITNL; short UCO Bank, Tata Motors",__label__1
How euro depreciation impacts Indian companies,__label__2
Super Six short term picks for September 23,__label__2
"Buy Tata Motors, IndusInd Bank: Manas Jaiswal",__label__1
"Go long in Tata Motors, says Kunal Saraogi",__label__1
Tata brand to keep benefitting its group companies: Moody's,__label__1
"Buy Ashok Leyland 40 Call, Tata Motors 530 Call: VK Sharma",__label__1
Moody's upgrades ratings of Tata Group firms,__label__1
Buy Tata Motors; target of Rs 580: Religare Capital,__label__2
Tata Motors global sales down 9.7% in August,__label__1
Hope to see YoY sales growth from September: Tata Motors,__label__2
"Prefer Tata Motors, says Lancelot D'Cunha",__label__2
Happy days are here again for MoTown: Auto cos,__label__2
Expect M&HCV growth to pick up Q3 onwards: Tata Motors ,__label__2
SIAM criticises CCI for imposing penalty on car companies,__label__2
Jaguar XE big volume boost for JLR; buy Tata Motors: Nomura,__label__1
"Domestic car sales up 15.16%, bikes 14.45% in August",__label__1
"Buy L&T, Tata Motors, Hero Motocorp: Rahul Mohinder",__label__2
"Jaguar woos women, young drivers in bid to race past rivals",__label__2
"The comprehensive Aug auto sales report: Who won, who lost",__label__2
Buy Tata Motors; target of Rs 613: LKP,__label__2
"Prefer auto, auto ancillary stocks: Manish Gunwani",__label__2
12 Indian firms in Forbes' 50 best cos in Asia Pacific,__label__1
Book some profits in Tata Motors: Sanjeev Agarwal,__label__1
Tata Motors: Updates on production & sells data,__label__1
Super Six stocks you can bet on September 1,__label__2
"4 auto manufacturers to invest Rs 11,510 cr in Maharashtra",__label__2
"Maruti to challenge CCI fine, says order sans understanding",__label__2
"Buy Tata Motors 520 Call, sell 540 Call: Chandan Taparia",__label__2
"Maruti Suzuki, Tata Motors top picks: Ajay Bagga",__label__1
"Tata Motors top pick, says Parag Thakkar",__label__1
"M&M, Tata Motors to challenge CCI penalty",__label__1
"CCI imposes Rs 2,545 crore penalty on 14 car makers",__label__1
Accumulate Tata Motors; target of Rs 552: PLilladher,__label__2
"Prefer Tata Motors, Hero Motocorp: Ashu Madan",__label__2
Tata Motors pegs 'strong' market share with sales of Zest,__label__2
Sanjeev Prasad positive on Tata Motors,__label__2
Should you get excited about India Inc's Q1 performance?,__label__2
Tata Motors domestic biz worth only Rs 20/share: Ambit,__label__2
"See 30-35% gain in Tata Motors, says Mehraboon Irani",__label__2
Buy Tata Motors; target of Rs 612: Motilal Oswal,__label__2
How did first quarter earnings look? 'Good but not great',__label__2
Prefer Tata Motors DVR for long term: Suvanam,__label__2
"Buy Tata Motors, Voltas, Axis Bank, PTC Fin: Mayuresh Joshi",__label__2
Tata Motors portfolio pick: Harendra Kumar,__label__2
Tata Motors Group global wholesales at 80151 in July 2014,__label__2
Girish Pai bullish on Tata Motors,__label__2
Accumulate Tata Motors; target of Rs 521: PLilladher,__label__2
Accumulate Tata Motors; target of Rs 563: Arihant capital,__label__2
"Buy Maruti Suzuki, M&M, Tata Motors: Rakesh Arora",__label__2
How Macquarie Cap reads Q1 earnings season so far,__label__2
Buy Tata Motors; target Rs 540: Mayuresh Joshi,__label__2
Accumulate Tata Motors; target of Rs 479: Dolat Capital,__label__2
"Hold Tata Motors, says Pankaj Jain",__label__2
"Stay invested in Tata Motors, says Sharmila Joshi",__label__2
Buy Tata Motors; target of Rs 533: Kotak Securities,__label__2
Buy Tata Motors; target of Rs 560: ICICIdirect,__label__2
"Tata Motors top pick, says Dhananjay Sinha",__label__2
"On Zest launch day, analyst calls for Tata exit from PV biz",__label__2
Religare Cap positive on Tata Motors with target of Rs 580,__label__2
"Mean Machines: New cars, bikes on Indian roads",__label__2
Sedan launch in Q4 to be game changer for Tata Motors: Pro,__label__2
"Tata Motors Q1 beats street, net jumps 3-fold on JLR boost",__label__2
"Buy DLF, Tata Motors, Adani Enterprises: Mayuresh Joshi",__label__2
Tata Motors Q1 net may rise 86.3% at Rs 3448.9 cr: Emkay,__label__2
Tata Motors Q1 profit may grow 104% on JLR performance,__label__2
July car sales up 5%; SIAM eyes 5-10% growth in FY15,__label__1
"Prefer Tata Motors, L&T, Maruti: Jagdish Malkani",__label__1
Fiat launches compact car Punto Evo priced at Rs 4.55 lakh,__label__2
Buy Tata Motors on correction: Sudarshan Sukhani,__label__2
Maruti best pick post July sales; target Rs 3000: Kotak,__label__2
Tata Motors sales down 27%,__label__1
"Sell DLF, says Gopi Suvanam",__label__1
"Tata Motors' Q1 results on August 11, 2014",__label__1
IIFL to upgrade Maruti target price post strong July sales,__label__1
Tata Motors bets on new sedan to revive weak India sales,__label__1
Decoding Tata Group's Cyrus Mistry,__label__2
"Buy Divis Labs, Zee Entertainment, Tata Motors: Sukhani",__label__1
Super six intraday picks to make smart gains,__label__1
"Will Zest, Bolt be a game-changer for Tata Motors?",__label__1
Checkout: Motilal Oswal's stock picks,__label__1
Enter Tata Motors at around Rs 472: Yogesh Mehta,__label__1
"Prefer Hero Motocorp, Maruti Suzuki: Sanjeev Prasad",__label__2
Indian auto-makers need to revamp production process: PwC,__label__2
"Buy Tata Motors, advises Manas Jaiswal",__label__2
"Prefer Tata Motors, says Mehraboon Irani",__label__2
Super Six chart picks for July 15,__label__2
"Book profits in Maruti, Hero Motocorp, Bajaj Auto: Mahajan",__label__2
Eight Indian companies in Fortune 500 list,__label__2
"Tata Motors' AGM on July 31, 2014",__label__2
"Tata Motors at 'inflexion point', portfolio revamp underway",__label__2
"SP Tulsian positive on M&M, Tata Motors",__label__2
Tata Motors to launch models regularly till 2020,__label__2
Prefer Tata Motors: Atul Badkar,__label__2
Tata Motors shareholders reject pay proposals of 3 officers,__label__1
Tata Motors may test Rs 475-480: Sudarshan Sukhani,__label__1
"Tata Motors: Updates on sells, production of June 2014",__label__1
"Tata Motors may test Rs 500, says Kunal Saraogi",__label__2
Aim to launch 2 PV models/yr; see better FY15: Tata Motors,__label__2
"Buy Tata Motors, Ashok Leyland: Kapil Singh",__label__2
Tata Motors June sales at 38557 units,__label__2
"Buy Tata Motors, Jet Airways: Pritesh Mehta",__label__2
"Buy Hindalco, Tata Motors, M&M Fin: Manas Jaiswal",__label__2
"Go long in SAIL, Tata Motors, M&M: SP Tulsian",__label__2
"Buy Tata Motors, says Sudarshan Sukhani",__label__1
"Avoid Tata Motors, Tata Motors DVR: Sudarshan Sukhani",__label__1
"Buy HDFC Bank, ONGC, Tata Motors, Bharti Airtel: Irani",__label__2
Stay invested in Tata Motors: Rajesh Agarwal,__label__2
JLR announces 200 mn pounds investment at Halewood plant,__label__2
"Prefer Hindustan Zinc, Tata Motors: Jagdish Malkani",__label__2
"Hold Tata Motors, says SP Tulsian",__label__2
"Hold Tata Motors, advises Kunal Bothra",__label__2
Tata Motors' global sales down 5.14% in May,__label__1
"Jaguar Land Rover sales rise 20% in May to 38,831 units",__label__1
"Prefer M&M, Tata Motors, Ashok Leyland: Neeraj Deewan",__label__1
Prefer Tata Motors over MTNL: Mayuresh Joshi,__label__1
"Invest in Tata Steel, Tata Motors, Reliance Ind: Joshi",__label__1
Buy Tata Motors; target of Rs 470: Firstcall Research ,__label__2
"Buy United Spirits, GMR Infra, Apollo Tyres: Meghana Malkan",__label__2
"Short Tata Motors DVR, go long on Tata Motors: Bhamre",__label__2
Super Six short term picks for June 10,__label__2
"Prefer capital goods, auto stocks: Atul Suri",__label__2
"Avoid two wheelers stocks, says Dipan Mehta",__label__1
"Hold Tata Motors, says SP Tulsian",__label__1
Buy Tata Motors; target of Rs 500: ICICIdirect,__label__1
Tata Motors sales dip 24%,__label__1
Buy Tata Motors; target of Rs 507: Motilal Oswal,__label__1
Buy Tata Motors; target of Rs 480: Religare,__label__1
Accumulate Tata Motors; target of Rs 452: Dolat Capital,__label__1
Accumulate Tata Motors; target of Rs 465: PLilladher,__label__1
Here's what IIFL makes of Tata Motors Q4 performance,__label__1
Pare Tata Motors weightage; 1% lower JLR NIMs seen: CIMB,__label__1
"Tata Motors Q4 disappoints, net down 0.7%; JLR OPM at 17.2%",__label__1
"Tata Motors Q4 profit seen up 29%, OPM may expand 280 bps",__label__1
Tata Motors expects 'no or inadequate' profit in 2013-14,__label__1
"Buy HCL Tech, Tata Motors on decline: Sukhani",__label__2
"Buy Tata Motors, target of Rs 475: Pritesh Mehta",__label__2
Deven Choksey bullish on Tata Motors,__label__1
Tata Motors launches 'Ultra' trucks,__label__2
JLR launches locally produced Jaguar XJ at Rs 92.1 lakh,__label__2
Invest in cyclicals; buy these 11 stocks: ICICIdirect.com,__label__2
Tata Motors' global sales decline 7.65% in April,__label__2
Tata Motors Group global wholesales at 75026 in April 2014,__label__2
"Buy Tata Motors, advises Sudarshan Sukhani",__label__2
Tata Motors launches three trucks of Prima range in Qatar,__label__1
Jaguar Land Rover global sales up 30% in April,__label__1
"Tata Motors' FY14 results on May 29, 2014",__label__1
Domestic car sales down 10.15% in April,__label__2
CV makers ride on recovery road; pins hopes on new govt,__label__2
Tata Motors raises USD 300 million via debt securities,__label__2
Tata Motors' subsidiary issues senior fixed rate notes,__label__2
"Buy Tata Motors, sell M&M: Amit Trivedi",__label__2
Top 10 stocks to watch for at week۪s start,__label__1
"Tata Motors April sales at 33,892 units",__label__2
"Prefer Maruti Suzuki, Tata Motors: Ajay Srivastava",__label__1
"Buy Maruti Suzuki, Tata Motors: Nischal Maheshwari",__label__1
"Pick Tata Motors, Crompton Greaves, L&T: Hemant Thukral",__label__1
Super Six stocks you can bet on April 16,__label__1
Deven Choksey positive on Tata Motors,__label__2
Tata Motors global sales decline 18% in March,__label__1
Maruti boosts passenger vehicle mkt share to 42% in FY14,__label__1
Top 10 stocks to focus on April 11,__label__1
Tata Motors may test Rs 490: Hemen Kapadia,__label__2
See 20-25% upside in Tata Motors: Prakash Diwan,__label__2
Top 10 stocks to focus on April 10,__label__2
Buy Tata Motors; target of Rs 543: Microsec,__label__2
Tata Motors to foray into Philippines market ,__label__2
"Buy Tata Motors, advises Sudarshan Sukhani",__label__2
"Tata Motors: Updates on production, sales of March 2014",__label__2
Here's a lowdown on how March fared for auto sector,__label__2
Tata Motors March sales at 51184 units,__label__2
Super Six: Top chart picks for today,__label__2
Tata Motors needs winning products in market fast: Mistry,__label__2
Tata Motors sales down 30% in March,__label__2
JLR invests 45 mn pounds in new press line at Halewood unit,__label__1
Buy Tata Motors at around Rs 370-360: Vishal Malkan,__label__2
Pick Tata Motors on correction: Phani Sekhar,__label__2
Super Six stocks ideas to liven up your trade,__label__2
Tata Motors Group global wholesales at 79996 in Feb 2014,__label__1
"Exit Tata Motors, advises Sudarshan Sukhani",__label__2
Prefer Tata Motors for long term: Harendra Kumar,__label__2
Super Six: Top chart picks for today,__label__2
"Top ten stocks: Keep an eye on HDFC, ITC, Infosys, Mphasis",__label__2
Jaguar Land Rover global sales up 14% in February,__label__1
Tata Motors looks overseas post Indian-biz slump,__label__1
JPMorgan reiterates overweight stance on Tata Motors,__label__1
Diesel cars losing appeal as fuel prices climb: Report,__label__1
Tata Motors asks 600 employees to leave: Report,__label__1
Buy Tata Motors on dips: Kunal Bothra,__label__1
SIAM sees growth in autos only after GDP recovers to 6%,__label__1
Tata Motors launches low-priced trucks under Prima range,__label__2
"IBM deploys cloud-based network, aiming auto firms in India",__label__2
"Buy Tata Motors, advises Sahil Kapoor",__label__2
JLR to roll out new mid-sized sports sedan next year,__label__2
Taher Badshah positive on Tata Motors,__label__2
Tata Motors may correct to Rs 395: SP Tulsian,__label__2
"Tata Motors: Updates on production, sales data for Feb 2014",__label__2
"Finally, some green shoots for the battered auto industry?",__label__1
Top 10 stocks that should be on your radar,__label__1
Tata Motors February sales at 39951 vehicles,__label__1
Amit Khurana positive on Tata Motors,__label__2
Buy Tata Motors at around Rs 385-390: Siddharth Bhamre,__label__1
Expiry day: Top 10 stocks for today,__label__1
Super Six chart picks for February 20,__label__1
Check out: Cars and bikes getting cheaper after duty cut,__label__2
"Prefer Maruti, M&M, Tata Motors: Jigar Shah",__label__2
Auto cos unlikely to gain much from excise duty cut: Citi,__label__2
Interim Budget: Your dream car may come with a cheaper price tag now,__label__2
"Interim Budget: Tata Motors to cut prices of cars, SUVs from Tuesday",__label__2
Interim Budget: Tax laws unchanged; excise duty for some sectors slashed,__label__2
Tata Motors global sales decline 21% in January,__label__2
"Go long in Maruti Suzuki, Tata Motors, Bajaj Auto: Tulsian",__label__2
Hold Tata Motors: SP Tulsian,__label__2
Expect 20-22% returns in Tata Motors: Dilip Bhat,__label__2
"Buy Tata Motors, target of Rs 425: Prayesh Jain",__label__2
IIFL upgrades Tata Motors to buy;target price at Rs 425,__label__2
Checkout: Top 10 stocks to watch,__label__2
"Pick Tata Motors, says Dhananjay Sinha",__label__2
"Tata Motors Q3 net trebles, driven by one-off item, JLR",__label__2
"Sell Tata Motors, says Sudarshan Sukhani",__label__2
Remain invested in Tata Motors: Phani Sekhar,__label__2
Tata Motors may slip to Rs 330-335: Sudarshan Sukhani,__label__2
"Buy Tata Motors, Thomas Cook, Tata Global: Shahina Mukaddam",__label__2
Tata Motors Q3FY14 poll: PAT to double at Rs 3420cr,__label__2
"Bull's Eye: Buy YES Bank, UPL, Biocon, Tata Motors",__label__2
Keep Tata Motors in portfolio: Deven Choksey,__label__2
Tata Motors sets up interim panel to oversee operations,__label__1
When Cyrus Mistry visited Leyland stall!,__label__1
"Tata Motors unveils SUV Nexon, ConnectNext concept cars",__label__1
Hold Tata Motors; target Rs 420: Mayuresh Joshi,__label__1
Small sedans: Next hot market for global carmakers in India,__label__1
Auto Expo starts; what to expect in terms of new launches?,__label__1
"Exit Tata Motors on rally, advises Sudarshan Sukhani",__label__1
"Prefer Tata Motors, Coal India looks attractive: Thakkar",__label__1
"More competition in compact sedan space; Tata, Ford in fray",__label__1
"Prefer Tata Motors, M&M: Neeraj Deewan",__label__1
"Short Tata Motors, says Manas Jaiswal",__label__1
Tata Motors unveils two new models- Zest & Bolt,__label__1
Global automakers look for dream market in rural India,__label__1
Tata Motors may slip to Rs 320: Sudarshan Sukhani,__label__1
Maruti Suzuki may slip to Rs 1475: Rohan Korde,__label__2
6 stocks that should do well today ,__label__2
Police suspect suicide in Tata Motors MD Karl Slym's death,__label__1
Slym's untimely death could hurt Tata Motors' plans,__label__1
Tata Motors' MD Karl Slym passes away,__label__1
UK proud of Indian investments driving JLR success: Cameron,__label__1
"Buy Tata Motors on decline, target of Rs 410: Taparia",__label__1
Super Six stocks you can bet on January 23,__label__1
Tata Motors to offer VRS to section of employees,__label__1
Consolidated operations to enhance efficiency: Tata Motors,__label__1
"Tata Motors: Q3 results on Feb 10, 2014",__label__2
"Buy Tata Motors, says Pritesh Mehta",__label__2
"Buy Tata Motors 380 call, sell two 390 calls: JK Jain",__label__2
JLR's impressive sales to aid Tata Motors' momentum,__label__2
Tata Motors Group global wholsesales at 79220 in Dec 2013,__label__2
'Twist' in Nano's journey: From cheap vehicle to city car,__label__1
"Tata Motors may move to Rs 400, says Anu Jain",__label__2
"See lower levels in Tata Steel, says Sukhani",__label__2
"Buy Tata Motors below Rs 370, says Mehraboon Irani",__label__1
Buy Tata Motors; target Rs 380: Mayuresh Joshi,__label__1
"Tata Motors: Updates on monthly production, sales data",__label__1
Tata Motors sales down 42% in December,__label__1
Tata Motors December sales at 37852 vehicles,__label__1
6 trading stocks for short term gain,__label__1
"Prefer Tata Motors, Maruti Suzuki, M&M: Jigar Shah",__label__2
Buy Tata Motors; target Rs 392-395: Chandan Taparia,__label__2
"Hold Tata Motors, advises Shardul Kulkarni",__label__2
"Hero Motorcorp, Tata Motors top picks: Dhananjay Sinha",__label__2
Manishi Raychaudhuri overweight on auto sector,__label__2
"Avoid L&T, Tata Motors: Sudarshan Sukhani",__label__2
Accumulate Tata Motors; target of Rs 410: Angel Broking,__label__2
Sell Tata Motors 380 Call: Amit Gupta,__label__2
Stay away from Tata Motors: Sukhani,__label__1
Tata Motors Group global wholesales at 81957 in Nov 2013,__label__1
Vikas Khemani positive on Tata Motors,__label__2
"Buy Tata Motors, says Mayuresh Joshi",__label__2
Buy Tata Motors; target Rs 374: SP Tulsian,__label__2
"Prefer TCS, Infosys, Tata Motors: Choksey",__label__2
"Tata Motors fully valued, buy at around Rs 350: Banerjee",__label__1
Buy Tata Motors on dips: Quant Broking ,__label__1
Buy Tata Motors: Jigar Shah,__label__1
Avoid Tata Motors: Sudarshan Sukhani,__label__1
Jaguar Land Rover global sales up 25% in Nov,__label__1
Rise in JLR capex negative for Tata Motors in short term,__label__1
Do not buy Tata Motors: Sudarshan Sukhani,__label__1
"Hold Tata Motors, says Kunal Bothra",__label__1
"Prefer Tata Motors, says Sangeeta Purushottam",__label__1
Do not buy Tata Motors: Sudarshan Sukhani,__label__1
November car sales dip 8%: SIAM,__label__2
6 trading stocks for short term gain,__label__2
Tata JLR to set up manufacturing plant in Brazil,__label__1
Hold Tata Motors for long term: Hemen Kapadia,__label__1
CV loan stress hits new peak at 3% in Q2: India Ratings,__label__1
Tata Motors increases FIIs investment limit in share capital,__label__2
"Prefer banking, auto stocks: Bhavin Desai",__label__2
"Buy Tata Motors on declines, says Sukhani",__label__1
Buy Tata Motors on dips: Deven Choksey,__label__1
"Buy Eicher Motors, Tata Motors: Gautam Chhaochharia",__label__1
"Expect upside of 15-20% in Tata Motors, Bajaj Auto: Choksey",__label__2
Tata Motors may test Rs 435: Jai Bala,__label__2
"Tata Motors: Updates on production, sales data for Nov 2013",__label__2
Domestic car sales decline in November,__label__1
"Prefer M&M , Hero, Tata Motors: Nooresh Merani ",__label__1
Not worried by fall in Maruti's November sales: Centrum,__label__1
"Hold Tata Motors, says UR Bhat",__label__1
"Buy Tata Motors, advises Sudarshan Sukhani",__label__1
Tata Motors November sales at 40863 units,__label__1
Taher Badshah positive on Tata Motors,__label__2
Expect more upside in Tata Motors: Sudarshan Sukhani,__label__2
Prefer Tata Motors on JLR strong performance: Sam Mahtani,__label__2
"Buy Tata Motors, target of Rs 440: Sudarshan Sukhani",__label__2
"Buy Tata Motors on dips, advises Sudarshan Sukhani",__label__2
Tata Motors may test Rs 430-440: Ambareesh Baliga,__label__2
"Tata Motors may touch Rs 395, says Sukhani",__label__2
"Tata Motors launches new CNG version of Indigo, Indica cars",__label__2
Buy Tata Motors: Sudarshan Sukhani,__label__2
"Short Vijaya Bank, BOI; buy Bata, Tata Motors: Kshatriya",__label__1
Buy Tata Motors 380 Put: Amit Gupta,__label__1
Expect 5-6% upside in Tata Motors: Gopi Suvanam,__label__1
"Buy Tata Motors, says Sahil Kapoor",__label__2
"Prefer Maruti Suzuki, Tata Motors, Bajaj Auto: Choksey",__label__2
Sanjay Dutt optimistic on Tata Motors and M&M,__label__2
"Prefer Tata Motors, Hero Motocorp: Dilip Bhat",__label__2
"Tata Motors Group global wholesales at 88,881 in Oct'2013",__label__2
"Buy Arvind, Idea Cellular, Tata Chem, Tata Motors: Malkan",__label__2
"Bull's Eye: Buy Arvind, Idea, SKS Micro, Glenmark",__label__2
Jaguar Land Rover global sales up 35% in Oct,__label__2
Buy Tata Motors; target of Rs 442: LKP,__label__2
"Domestic car sales dip 4%, bikes up 18% in Oct",__label__2
"Accumulate Tata Motors, Godawari Power: Angel Broking",__label__1
Pick Tata Motors at around Rs 365-370: Kunal Bothra,__label__1
Buy Tata Motors on declines: Phani Sekhar,__label__1
Checkout: What JM Fin is recommending in auto space ,__label__1
See near-term downside on Tata Motors: Kotak,__label__1
Tata Motors may test Rs 440: Ambrish Mishra,__label__1
"Sell OBC, Sun TV Network; buy Arvind, Tata Motors: Gandhi",__label__1
Buy Tata Motors; target of Rs 475: ICICIdirect.com,__label__1
"Bull's Eye: Buy Arvind, Aurobindo, Tata Motors, Hexaware",__label__1
Positive on Tata Motors; to revise estimate upwards: Angel,__label__1
Vikas Khemani positive on Tata Motors,__label__1
"Tata Motors Q2 net up 71%, JLR margin expands 300 bps",__label__1
Tata Motors may test Rs 400: Rahul Mohindar,__label__1
Tata Motors Q2 PAT seen up 54% on JLR performance: Poll,__label__1
Tata Motors Q2 PAT may rise 27% at Rs 2643.6cr: MOST,__label__1
"Sell Tata Motors 400 Call, Put: Amit Trivedi",__label__1
"Prefer Maruti Suzuki, Tata Motors: Ajay Srivastava",__label__1
"Prefer Tata Motors, Hero Motocorp: Kunal Bothra",__label__2
Stay invested in Tata Motors: SP Tulsian,__label__2
"Prefer Tata Motors, M&M: Ambareesh Baliga",__label__2
"Buy Syndicate Bank, Dena Bank, Tata Motors, IOC: Chopra",__label__2
"Tata Motors: Updates on sales, export data for October 2013",__label__2
Hold Tata Motors: Kunal Bothra,__label__2
"Hold Tata Motors, says Phani Sekhar",__label__2
"Tata Motors' Q2 Results on November 08, 2013",__label__2
Buy Tata Motors at around Rs 360: Rajesh Agarwal,__label__2
"Hold Tata Motors, says Mayuresh Joshi",__label__2
"Tata Motors may test Rs 500, says Mehraboon Irani",__label__2
"Buy Tata Motors, advises Sahil Kapoor",__label__2
"Bet on Bajaj Auto, Tata Motors: Deven Choksey",__label__2
Buy Tata Motors on correction: Sudarshan Sukhani,__label__1
"Keep Tata Motors in portfolio, advises Meharaboon Irani",__label__2
Buy Tata Motors on correction: Ambareesh Baliga,__label__2
Tata Motors Group global wholesales at 87316 in September 2013,__label__2
Hitesh Goel neutral on Tata Motors,__label__2
Tata Motors may test Rs 500: Mehraboon Irani,__label__2
"Buy DLF, Tata Motors; sell Financial Tech: Tulsian",__label__2
Tata Motors excellent stock in auto space: Rakesh Taraway,__label__1
"Buy Maruti Suzuki, says Vishal Malkan",__label__1
"Buy Tata Motors on decline, may touch Rs 400: Ashu Madan",__label__1
"Tata Motors best bet in auto space, may hit Rs 420: Malkan",__label__1
