text,label
Re-enter Infosys on correction: PN Vijay,__label__1
Will Infosys loosen purse strings to reward shareholders?,__label__1
Infosys expands footprint in Latin America,__label__2
"Book profit in TCS, Infosys, HCL Tech, Wipro: SP Tulsian",__label__2
Book profit in Infosys: Mehta,__label__2
Hold Infosys advises Phani Sekhar,__label__2
Accor selects Infosys CommerceEdge to drive social shopping via Facebook,__label__2
Morgan Stanley overweight on Infosys; share at 52-week high,__label__2
See higher levels in Infosys:  Sudarshan Sukhani,__label__2
"Buy Infosys on dips, says Sukhani",__label__1
"Infosys - Big bet in IT space, says UBS India",__label__1
"To focus on Europe, won't stop yearly rev guidance: Infosys",__label__1
"Infosys may decline to Rs 2650-2700, says Harchekar",__label__1
Infosys to Add Approximately 200 Jobs to Metro Atlanta Area,__label__1
Book profit in IT stocks: Sukhani ,__label__1
"Buy SBI, Infosys, Bharti Airtel: Sukhani",__label__1
Infosys likely turning the corner; up target: JP Morgan,__label__1
"Buy Wipro, Infosys, says Sudarshan Sukhani",__label__1
"See higher levels in Infosys, says Sukhani",__label__1
"Arch rivals Infosys, TCS to work together on govt contract",__label__1
Report of negligence in MCA 21 project 'misguided': Infosys,__label__1
"Buy Infosys, Wipro: Sukhani",__label__1
Ex-Infy executive aims to shake up IT sector billing model,__label__1
Infosys launches BigDataEdge,__label__1
Infosys begins trading on NYSE Euronext London & Paris Markets,__label__2
Infosys a leader for Oracle Applications Management Service Providers,__label__2
Infosys Cloud Ecosystem Hub wins The 2012 Golden Peacock award,__label__1
"Infosys to trade on NYSE Euronext London, Paris Markets from Feb 20",__label__1
Check out: Super Six stocks for Feb 18 ,__label__1
Infosys a leader in Enterprise Mobility Services,__label__1
Infosys Edge wins NASSCOM business innovation,__label__2
Infosys gets nod for listing ADS on NYSE Euronext Paris,__label__2
"Infosys can move to Rs 3050-3100, says Nitin Jain",__label__2
Infosys' ADS approves for listing on NYSE Euronext Paris,__label__2
Infosys to partner with National ICT Australia in Joint innovation,__label__1
Rolta sees order pipeline of Rs 7000cr,__label__1
Infosys to mentor British entrepreneurs after Web Mission to India,__label__1
"IT Sector exports seen up 12-14% in FY2014, says Nasscom",__label__1
"IT, pharma stocks may outperform: Sukhani",__label__2
"Short Infosys future; SL Rs 2840, target Rs 2750: Harchekar",__label__2
Dismal markets: Check out Tulsian's bets to make profits,__label__1
Ambit Cap's take on IT sector after Q3 nos,__label__1
Cognizant bullish on demand; sees uptick in client budgets,__label__1
4 stock ideas to liven up your trade,__label__2
Corp Affairs Min expects to soon address MCA-21 glitches,__label__2
"Davos 2013: IT sector to see better growth, more jobs in '13: Infy",__label__1
Growing 21% globally; optimistic on UIDAI contract: SAP,__label__1
Infosys launches AssistEdge for contact centers ,__label__1
"See Infosys rising closer to Rs 2,900: Manghnani",__label__1
HCL Tech would continue to outperform Infosys: StanChart,__label__1
Infosys up 1% on CLSA outperform report,__label__1
"Sees IT stocks as trading bets, not investments: Baliga",__label__1
Infosys to take over Corp Affairs Min's MCA-21 project,__label__1
"Hold Infosys; target Rs 2,881: Sushil Finance",__label__1
HCL Technologies may go upto Rs 700: Manghnani,__label__1
Accumulate Infosys; target Rs 3000: Way2Wealth,__label__2
Bullish on Spicejet; upbeat on Yes Bank Q3 result: Tulsian,__label__2
Buy Infosys; target of Rs 2988: Firstcall Research,__label__2
Infosys has target of Rs 3200: JM Financial,__label__2
Infosys partners with NovaSom to significantly speed test result processing,__label__2
Book profits in TCS: Siddharth Bhamre,__label__2
Overweight on IT sector; midcap IT stocks in focus: Irani,__label__2
Hold Infosys; target Rs 2940: Ventura Securities,__label__2
Accumulate Infosys; target Rs 2900: Emkay,__label__2
"TCS tops IT biz with all-round, consistent results: Experts",__label__1
"TCS beats street with Q3 net profit of Rs 3551 cr, up 1%",__label__1
ONGC can touch Rs 340-350: Ambareesh Baliga,__label__1
See resistance in TCS around Rs 1360-1375: SP Tulsian,__label__1
TCS to add 5-7%; Infosys may rally to Rs 2950: Mohindar,__label__1
Hold Infosys; target Rs 2700: SPA Research,__label__1
Buy Infosys; target Rs 3000: P Lilladher,__label__1
Infosys has target of Rs 3200: JM Financial,__label__1
Buy Infosys; target Rs 3110: Motilal Oswal,__label__1
"Infosys up further as brokerages upgrade ratings, forecast",__label__1
Infosys has target of Rs 2850: Aniruddha Mehta,__label__1
Short Infosys above Rs 2800: Sanjay Dutt,__label__1
See 10% upside in Infosys: Rajen Shah,__label__1
Why Credit Suisse is unimpressed by Infosys Q3 performance,__label__1
Accumulate Infosys; target Rs 2850: Angel Broking,__label__1
Infosys rallies for second day on brokerage upgrades,__label__1
Accumulate Infosys; target Rs 2875: KRChoksey,__label__1
Accumulate Infosys; target Rs 3250: Dolat Capital,__label__1
"Short Infosys around Rs 2710- 2715, says SP Tulsian",__label__1
Wage hike for onsite workers; promotions for upto 9K: Infy,__label__1
Buy Infosys; target of Rs 3250: Dolat Capital,__label__1
"Tulsian sees Nifty at 6100, bets on banks & IT",__label__1
HCL Technologies can touch Rs 800: Joshi,__label__1
Buy Infosys with long-term perspective: Sukhani,__label__1
Ambit Cap may up Infosys EPS estimate on strong rev growth ,__label__1
Street cheers Infosys Q3 results; here's what analysts say,__label__1
IT sectors Q3FY13 earning estimates: P Lilladher,__label__1
Buy Infosys: Prabhudas Lilladher,__label__1
"Infosys, TCS, Wipro our top picks in IT: Antique Broking",__label__1
IT sector Q3FY13 earning estimates: Motial Oswal,__label__1
"Infosys consolidated net profit at Rs 2369cr vs Rs 2372cr, YoY",__label__1
Europe looks good; won't clip pricing to drive rev: Infosys,__label__1
Infosys expects FY operating margin of 26%: CFO,__label__1
Buy Infosys for long term: Sukhani,__label__1
BSE IT Index up over 7% post Infosys ups FY13 guidance,__label__1
Infosys surprises with better-than-expected Q3; guidance up,__label__1
Infosys surges 10% on robust Q3 results,__label__1
Infosys can test Rs 2600: Anil Manghnani,__label__1
Infosys surprises in Q3: Is this a turning point?,__label__1
"Bull's eye: Buy TVS Motor, Suzlon, CMC, short Infosys",__label__1
Infosys earnings may miss expectations,__label__1
Infosys likely to reduce rev guidance to 3%: ICICI Direct,__label__1
"Infosys Q3 net profit seen down 5% QoQ, USD revenue up 4%",__label__1
Infosys Q3 PAT seen down 8% at Rs 2191cr: KRChoksey,__label__1
Infosys Q3 PAT seen down 6.4% at Rs 2216.9cr: P Lilladher,__label__1
Expect 120 bps fall in Infosys' margins in Q3: IIFL Inst,__label__1
"M&M, Infosys can see smart upmove: SBI Cap",__label__2
"LIC ups Infy's stake by over 2%, buys shares worth Rs 3k cr",__label__2
Sell Infosys 2400 Straddle ahead of results: Amit Trivedi,__label__2
Infosys Q3 PAT seen down 7% at Rs 2203.8cr: Kotak,__label__2
Infosys Q3 PAT seen down 10% at Rs 2135.6cr: Motilal Oswal,__label__2
Infosys may slip to Rs 2100: Anil Manghnani,__label__2
"Buy Infosys, says Sudarshan Sukhani",__label__2
Short Larsen & Toubro: Vayalar,__label__2
Infosys Q3 PAT seen down 9% at Rs 2157cr: Angel,__label__2
"Buy Infosys, TCS on dip: Bhamre",__label__2
Cyclically IT sector Q3 likely to be weak: Angel,__label__2
"Q3 preview: Weak client spend to hit IT, TCS seen gaining",__label__2
Stay invested in Infosys: Sukhani,__label__2
UBS India neutral on Infosys,__label__2
Infy Q3 results unlikely to be strong; but good buy: Tandon,__label__1
"Buy Bharti Airtel, Infosys, RIL: Sukhani",__label__1
Under-performers asked to leave may be less than 5000: Infy,__label__1
"Infosys to fire up to 5,000 workers: Report",__label__1
Super Six stocks you can bet on Jan 4,__label__1
Infosys prize 2012 honors finest minds in Science and Humanities,__label__1
Infosys rises on Bank of America buy report,__label__1
2013 opens with optimism tinged with caution: CII,__label__1
"Infosys may slip to Rs 1975-2000, says Baliga",__label__2
"Buying opportunities seen in Infosys, Wipro: Sukhani",__label__1
Year 2013: 11 stocks that can give you handsome returns ,__label__1
Tata Motors best blue-chip performer in 2012,__label__1
"Go long in Infosys, says Sudarshan Sukhani",__label__1
"Agarwal advises to sell Infosys, TCS",__label__2
"Buy Apollo Tyres, TCS, Infosys: Sukhani",__label__2
Sell Infosys Jan Fut below Rs 2360: IIFL,__label__2
Infosys to announce Q3 results on Jan 11,__label__2
Anand Tandon overweight IT sector,__label__2
"Infosys Q3 results on Jan 11, 2013",__label__2
"Infosys cutting prices to boost volumes, says JP Morgan",__label__1
'SCAM' to make 2013 a promising year for IT-BPO sector,__label__1
"Short term traders don۪t buy Infosys, TCS, Wipro: Sukhani",__label__1
"Buy Infosys around Rs 2300, says Sunidhi Securities",__label__1
"Buy Infosys Jan fut, sell Nifty Jan fut: ICICIdirect",__label__2
"Infosys a good medium term bet, says Atul Badkar",__label__2
IT would like RBI to look at interest rates: Infosys,__label__1
Six intraday top picks for December 19,__label__1
Infosys FinacleTM a leader among Global Banking Platforms,__label__1
Ambareesh Baliga negative on IT space,__label__2
Infosys may trim forecast again as US clients cut back,__label__2
Ex-employee withdraws lawsuit against Infy after settlement,__label__2
Japan's OSG selects Infosys CommerceEdge platform,__label__2
OSG Corp selects Infosys CommerceEdge to transform its e-commerce portal,__label__2
Indian cos invest USD 2.31 billion overseas in November,__label__2
Infosys is number one for corp governance: Report,__label__2
US likely to launch 4 big I-T deals,__label__2
Infosys ranks No. 1 for its corporate governance,__label__2
Infosys ADS starts trading on NYSE,__label__2
"Europe strategic for Infy, London & Paris listing next: CEO",__label__2
Buy Infosys 2300 Put: VK Sharma,__label__2
"Short Infosys, says Sudarshan Sukhani",__label__2
Infosys may lower FY13 dollar guidance,__label__2
Infosys FY13 revenue outlook under threat: UBS,__label__2
Infosys BPO wins 2012 Optimas Award for Managing Change,__label__2
Infosys plans to roll out project for India Post in 2 yrs,__label__2
Stay away from Infosys: Sukhani,__label__2
IT shares shares extend fall on outlook worries,__label__2
Buy Infosys; target of Rs 2575: Emkay,__label__2
Infosys can re-test Rs 2275: Hemant Thukral,__label__2
Facebook to replace Infosys on Nasdaq 100 next Wednesday,__label__2
"Infy downgrade on no mgmt initiative, dull economy: Cowen",__label__2
Infy falls 2% after losing pride of place in Nasdaq 100,__label__2
Infosys plans to list ADS on NYSE Euronext,__label__2
Infosys plans to list its ADS on NYSE Euronext,__label__2
"Diwan upbeat on RIL, Infosys, Natco Pharma",__label__2
Infosys named a leader in IDC MarketScape,__label__2
Check out stocks for short term gain,__label__1
IT sector likely to grow at 11% this fiscal: Infosys,__label__1
See IT sector growth closer to 11% in FY13: NASSCOM,__label__1
6 intraday picks to make smart gains,__label__1
Infosys launches 'India in a Box' for Japanese companies,__label__2
"Buy Infosys on dips, says Hemant Thukral",__label__2
6 trading stocks for short term gain,__label__2
Infosys may rally to Rs 2420-2450: Kulkarni,__label__1
"Infosys, Microsoft, Gen-i partner to simplify Australian Cloud deployments",__label__1
Buy or sell: Emkay's trading tips for Mahurat trading,__label__2
Infosys signs $ 50 mn contract with MCA; stock trades lower,__label__2
Infosys bags about USD 50m deal from MCA,__label__2
Infosys signs multi-year agreement with Ministry of Corporate Affairs,__label__2
"Buy Tata Motors, Infosys, TCS: Sukhani",__label__2
"Indian IT cos cheer Obama's victory, but visa still a worry",__label__2
Cognizant maintains lead over Infosys; revenue at USD 1.9bn,__label__2
Lloyd's Register Group selects Infosys as Global Information System Transformation Partner,__label__2
RBS acquires 29 lakh shares in 8 cos for Rs 352 cr,__label__1
No donation given to Kejriwal for political work: Murthy,__label__1
"TCS downgraded to 'sell'; bet on Infy, HCL: CLSA",__label__1
"Wipro Q2 profit rises 24%, beats estimates",__label__1
"Atul Badkar bullish on Bharti Airtel, Infosys",__label__1
Buy Infosys; target of Rs 2686: Firstcall Research,__label__2
Analysts raise TCS target price after strong Q2,__label__2
Antique's view on IT sector post Q2 earnings,__label__2
TCS tops expectations with 44% YoY rise in Q2 net profit,__label__1
"TCS, Wipro, Mindtree: Who will steal the show in Q2?",__label__1
Infosys wins 2012 Microsoft platform modernization award,__label__1
IT space needs new products to meet $300bn target: Infosys,__label__1
Hold Infosys; target of Rs 2565: R K Global,__label__2
Reduce Infosys; target of Rs 2352: KRChoksey,__label__2
Buy Infosys; target of Rs 2800: Motilal Oswal,__label__2
"Infosys an underperformer, may slip to Rs 2200: Baliga",__label__2
"After dismal Infy Q2 results, will other IT cos click? ",__label__2
Accumulate Infosys; target of Rs 2573: Angel Broking,__label__2
Buy Infosys; target of Rs 2900: PLilladher,__label__2
"Buy Infosys on dips, says Sudarshan Sukhani",__label__2
Buy Infosys at current levels: Dipan Mehta,__label__1
How do analysts view Infosys Q2 results?,__label__1
Infosys to raise salaries of Indian employees by 6%,__label__1
Infosys may slip to Rs 2220-2240: Murlidharan,__label__1
Is Infosys grooming CFO Balakrishnan for the top job?,__label__1
"Infosys retains margin guidance, sees challenging times  ",__label__1
Need stability on management side of Infy biz: Moshe Katri,__label__1
Infosys shares recoups losses after clarification,__label__1
"Infy Q2 disappoints, stock to settle at Rs 2200-2300: IIFL",__label__1
Infosys board declares interim dividend of Rs 15,__label__1
Infosys cons Q2 net profit at Rs 2369 crore versus Rs 1906 crore,__label__1
"Infosys Q2: Management views on pricing, deals, clients, guidance",__label__1
"Infosys Q2: Stock may slip to last quarter lows, cautions Nilesh Shah",__label__1
"Infosys Q2: Looks like biz is under serious pressure, says Kotak Instl",__label__1
"TCS, HCL Tech, Wipro open lower post Infosys results",__label__1
"Bala to head Infosys BPO arm, Finacle; Bansal to be new CFO",__label__1
"Infosys Q2 results inline, Bala to head BPO arm; stk slips",__label__1
Expert views on Infosys Q2 results,__label__1
Infosys Q2 net up 24% YoY; shrs sink on poor guidance,__label__1
Infy net to up 25% as global clients look to squeeze costs,__label__1
"Infosys may rally to Rs 2700, says Kulkarni",__label__2
Don't take fresh call in Infosys: Rikesh Parikh,__label__2
Exit Infosys at current level: Merani,__label__2
Infosys Q2 EBIT seen up 6% at Rs 2854 cr,__label__2
Will Infosys cut FY13 EPS guidance?,__label__2
Infosys Q2 PAT seen up 4% at Rs 2386cr: Emkay,__label__2
Infosys Q2 PAT seen up 1% at Rs 2314cr: Angel Broking,__label__2
Infosys Q2 PAT seen up 4.9% at Rs 2401cr: MOSt,__label__2
Infy may revise EPS guidance to Rs 164 for FY13: Kotak,__label__2
Infosys Q2 PAT seen up 4% at Rs 2377 cr: KRChoksey,__label__2
Infosys Q2 PAT seen dn 0.4% at Rs 2279cr: ICICI Direct.com,__label__2
Infosys Q2 PAT seen up 6.6% at Rs 2439cr: Kotak Securities,__label__2
Infosys Q2 PAT seen flat at Rs 2293cr: Prabhudas Lilladher,__label__2
Infosys Q2: Analysts see 3% growth in Q2 profit & revenues,__label__2
Grant Thornton India sees dip in M&A activities,__label__1
Emkay expects inline Q2 qtr from Tier I IT services,__label__1
"Angel expects TCS,HCL Tech to lead growth in tier-I IT pack",__label__1
IT sector Q2 results preview: Dolat Capital,__label__1
"Wary of IT sector; Bet on L&T, HDIL & cable-TV cos: Tulsian",__label__1
Infosys September-quarter profit seen up 24.9%,__label__1
"Macro woes, margin pressure to drag IT firms' Q2 earnings",__label__2
"Q2FY13: IT firms to post muted results, says Emkay Global",__label__2
"HSBC downgrades TCS, HCL Tech to 'neutral'",__label__2
"See lower levels in Wipro, says Jai Bala",__label__2
Infosys falls; rupee sparks outlook fears,__label__2
Book profit in Infosys: Agarwal,__label__1
India Inc credits Chidu for reforms; stress implementation,__label__1
Narayana Murthy to exit HSBC board,__label__1
"Exit ONGC around Rs 295- 300 levels, says Baliga",__label__1
Infosys fixes Oct 19 as record date for interim dividend,__label__1
"Infosys has target of Rs 2520-2510, says Thukral",__label__1
"Infosys a good defensive bet, says Dilip Bhat",__label__1
"BofA-ML upgrades Infosys, Tech Mahindra to 'buy'",__label__1
Hold Infosys; target of Rs 2519: R K Global,__label__1
"Stock view: Ambareesh Baliga's advice on Tata Motors, Infy",__label__1
"Sell Infosys, buy Infinite Computer: GEPL Capital",__label__1
Buy Infosys with a target of Rs 2600-2650: Kulkarni,__label__1
Sell Infosys at current level: Mehta,__label__1
Hold Infosys; target of Rs 2720: Sushil Finance,__label__1
Sell Infosys; target of Rs 2363: Nirmal Bang,__label__1
"Short Infosys, says Siddharth Bhamre",__label__1
Alpha Trade: Buy Infy Sept fut; Sell Nifty says ICICIdirect,__label__1
Lodestone buy driven by need to balance portfolio: Infosys,__label__1
Infosys to acquire Lodestone Holding AG,__label__1
"Hold Infosys; exit Pantaloon, JSPL: Sukhani",__label__1
Lodestone is a good strategic fit for Infosys: JM Financial,__label__1
"Buy Infosys, target of Rs 2850: Prabhudas Lilladher",__label__1
Infy's Swiss co buy a step in right direction: Ambit Cap,__label__1
SP Tulsian positive on Infosys,__label__1
Infosys to buy Zurich-based Lodestone Holding at USD 350 m,__label__1
"Scouting for acquisitions in product, platform biz: Infosys",__label__1
"Plan in place for struggling Infosys, but no quick returns",__label__1
"Infosys BPO to recruit 8,000 more this year",__label__1
'Infosys open to acquisitions exceeding 10% of its revenue',__label__2
Buy Reliance Inds on dips; sell Infosys on rally: Bhamre,__label__2
Company focusing on big acquisitions for growth: Infosys,__label__2
"KV Kamath disagrees with SBI chief, says CRR isn't an issue",__label__2
"Industry leaders voice concern on growth target, reforms",__label__2
"Stay cautious on Infosys, BofA-Merrill warns",__label__2
Biz sentiment in US better than Europe: Infosys,__label__1
"Infosys top pick in IT space, says Dilip Bhat",__label__1
Buy Infosys; target of Rs 2850: Prabhudas Lilladher,__label__1
Book profits in Infosys between Rs 2440-2550: Manghnani,__label__1
Buy Infosys; target of Rs 2850: Prabhudas Lilladher,__label__1
"Exit Infosys at current levels, says Baliga",__label__1
Second whistleblower claims also unfounded: Infosys,__label__1
'Infosys victory may deter copycat lawsuits',__label__1
"Sukhani's view on Infosys, Tata Power, Tata Motors",__label__1
"Buy Infosys, says Sudarshan Sukhani",__label__1
US court dismisses harassment case against Infosys,__label__1
Infosys US visa case pushed to next month,__label__1
Infosys concludes internal probe on harassment allegations,__label__1
Infosys bags Rs 700cr project from India Post,__label__1
Edelweiss lists 4 stocks you should bet on post results,__label__1
"Infosys, Lakshmi Machine top trading picks: GEPL Capital",__label__1
Another ex-employee files suit against Infosys in US,__label__1
Plot thickens: Infosys alleges Palmer forged documents,__label__1
"Below Rs 207, Tata Motors may test Rs 180-185: Manghnani",__label__1
Infosys can test Rs 2260: Nomura,__label__2
HCL Tech remains top pick with target of Rs 630: Nomura,__label__2
Palmer vs Infosys mediation begins today,__label__2
"Infosys to hire 2,000 people in US by year-end",__label__2
Hold Infosys; target of Rs 2519: R K Global,__label__2
Infosys to expand its US operations with a new delivery center in Wisconsin,__label__2
"Wipro's quarterly profit rises 18%, meets forecast",__label__2
"Sukhani's view on BPCL, Infosys",__label__2
Infosys may go upto Rs 2350-2400: Kulkarni,__label__1
Buy Infosys; target of Rs 2850: Prabhudas Lilladher,__label__1
Hold Infosys; target of Rs 2277: KRChoskey,__label__2
Infosys has target of Rs 2100-2120: Sukhani,__label__2
"Anu Jain's view on TCS, Infosys",__label__2
Super Six trading ideas for July 17,__label__2
Infosys may slip to Rs 2050- 2100: Baliga,__label__2
"IT stocks may slip further, says Sukhani",__label__2
Barclays adds Hindalco to Top 10 Indian stocks list,__label__2
Pricing worries cloud outlook for India's IT industry,__label__2
Buy Infosys around Rs 2200: PN Vijay,__label__2
12 Indian outsourcing cos among top global 100,__label__2
Buy Infosys; target of Rs 2770: Dolat Capital,__label__2
Accumulate Infosys; target of Rs 2630: Emkay,__label__2
"Infosys, HCL, Wipro looks weak in IT space: Sharma",__label__2
"Here's how analysts view Infosys, TCS Q1 results",__label__2
LIC ups Infy stake to record high; buys Rs 2kcr worth shres,__label__2
"Infosys: Another subdued quarter, rupee enabled growth",__label__2
Expect Infosys to bounce back in FY14: Antique Broking,__label__2
Infosys may slip 8-10% post results: PLilladher,__label__2
Buy Infosys at current level: Kulkarni,__label__2
"Buy TCS on dips, says Sandeep Shah",__label__2
Barclays cuts Infosys to 'equal weight' on Q1 earnings,__label__2
"Below Rs 2200, Infosys may slip to Rs 2000: Manghnani",__label__2
Change of guard in IT biz; TCS is new bellwether: Experts,__label__2
"More downside likely to happen in IT space, says Sukhani",__label__2
Infosys vs TCS: How the numbers stack up head-to-head,__label__2
"Infosys may slip to Rs 2150, says SP Tulsian",__label__2
TCS valuations too high; tough to sustain level: Equirus,__label__2
TCS rubs salt in Infosys' wounds with strong Q1 earnings,__label__2
No further upside in Infy; sell to book profits: Harit Shah,__label__2
Sell Infosys: Ventura,__label__2
Infosys has support at Rs 2200: Sukhani,__label__2
Infy pricing fall hints at pressure on IT sector: Edelweiss,__label__2
"Hiring plan of 35k on track, no decision on wage hike: Infy",__label__2
Analysts thumbs down Infosys results; will TCS march ahead?,__label__2
Buyback was never under consideration: Infosys,__label__2
Biggest disappointment from Infy is guidance: Cowen & Co,__label__2
"Buy Patel Engg, Kokuyo Camlin, United Spirits: Tater ",__label__2
Infosys Q1 cons PAT at Rs 2289cr; total income at Rs 10092cr,__label__2
Infosys has strong support at Rs 2200: Sukhani,__label__2
"Jai Bala's view on Infosys, TCS",__label__2
Infosys sees fiscal 2013 sales growing 5%,__label__2
"Expert views: Infosys Q1 profit up 33%, cuts guidance",__label__2
"Infosys Q1 results, FY guidance disappoints; shrs tank",__label__2
"Infosys Q1 profit rises 33%, meets forecast",__label__2
"Bull's Eye: Short Escorts, Infosys; buy CMC, United Spirits",__label__2
Infosys Q1 profit after tax seen up 5.7% to Rs 2448 cr,__label__2
What to expect from Infosys Q1 results,__label__2
Dilip Bhat`s view on Infosys,__label__1
15 stocks to buy this earning season: Emkay,__label__1
Infosys Q1 PAT seen up 1.4% at Rs 2348cr: Angel,__label__1
"GEPL Capital picks Infosys, Ranbaxy for short sell",__label__1
Infosys Q1 PAT seen up 4.2% at Rs 2412cr: BP Equities,__label__1
Infosys Q1FY13 PAT seen up 8% at Rs 2500cr: KR Choksey,__label__1
Infosys Q1 PAT seen up 3.8% at Rs 2043cr: P Lilladher,__label__1
Infosys Q1 PAT seen up 3.7% at Rs 2402cr: MOSt,__label__1
"Brace for 'weak' Indian Q1 earnings, says BofA-ML",__label__1
SP Tulsian cautious on IT space,__label__1
"Infosys may slip to Rs 2200, says Baliga",__label__1
Sell Asian Paints; buy Infosys: Sukhani,__label__1
Infosys likely to pare FY13 revenue growth forecast,__label__1
IT Q1FY13 results estimates: Motilal Oswal,__label__1
IT likley to post modest volume growth: Dolat,__label__1
"Buy Infosys around Rs 2300, says Malkani",__label__2
Short Tata Motors with targets below Rs 200: Kedia,__label__2
Prakash Diwan`s view on Infosys,__label__2
Lakshmikant Reddy`s view on IT space,__label__2
US govt chooses onshore over offshore in 2 big new projects,__label__2
"Slow ramp ups, macro worries to weigh on IT cos Q1 earnings",__label__2
"Infosys, TCS top picks in IT space: Sukhani",__label__1
Buy Infosys; target of Rs 2940: PLilladher,__label__1
Advance tax collection in Q1 up 5% at Rs 33089cr,__label__2
"Buy Axis Bank, SBI, Infosys: Sukhani",__label__2
"Bulls Eye: Buy Finolex Cable, HUL, Infosys",__label__2
Infosys delays start-dates for new hires as slowdown bites,__label__2
Super Six: Top chart picks for June 18,__label__2
"Sukhani's view on Tata Motors, Infosys, SBI",__label__2
"See further gain in Infosys, TCS: Karun Mutha",__label__2
"Go long in Infosys, says Sukhani",__label__2
"Infosys, Israel sign pact for industrial R&D",__label__1
Infosys signs MoU with State of Israel,__label__1
"Hold IT stocks, says Ambareesh Baliga",__label__1
Eight concerns raised by Infosys shareholders at AGM ,__label__1
"Buy IT stocks on dip, says PN Vijay",__label__2
Hindalco Industries has target of Rs 136-137: Sukhani,__label__2
"Cash piles up at RIL, growth cycle slowing?",__label__1
"Infosys may outperform, says Sukhani",__label__1
Jai Bala's view on Infosys,__label__1
Buy Infosys; sell TVS Motor: Sukhani,__label__2
Long term investment opportunity seen in IT space: Shah,__label__1
Super Six intraday picks for May 15,__label__1
S Naren positive on IT space,__label__2
Infosys may slip to Rs 2200: Siddharth Bhamre,__label__2
Infosys may retest Rs 2300: Manghnani,__label__2
"Buy Infosys 2500 Call, says Hemant Thukral",__label__1
"Indian IT on see saw: TCS, HCL Tech lead in Q4",__label__1
"Infosys may slip below Rs 2000, says Sukhani",__label__1
Infosys' valuation looks extremely attractive: Sabharwal,__label__1
S&P downgrade fails to dent SAP's India mood,__label__1
Buy Infosys; target of Rs 2940: PLilladher,__label__1
6 stocks that should do well today,__label__1
Sell Infosys on rally: Sukhani,__label__1
Is TCS the new IT bellwether?,__label__1
"Infosys a good investment bet, says Bhat",__label__2
"Infosys to remain range bound, says Baliga",__label__2
Infosys staff documents under US scrutiny,__label__2
"IT sector good bet for medium term, says Sanjay Sinha",__label__1
Infosys has target of Rs 2490: Aditya Agarwal,__label__1
Buy Infosys; target of Rs 2716: Firstcall Research,__label__1
Buy Infosys; target of Rs 2945: R K Global,__label__1
Hold Infosys; target of Rs 2438: Nirmal Bang,__label__2
Hold Infosys; target of Rs 2474: KRChoksey,__label__2
Accumulate Infosys; target of Rs 2875: PINC Research,__label__2
Accumulate Infosys; target of Rs 2800: Emkay,__label__2
Buy Infosys; target of Rs 2940: Prabhudas Lilladher,__label__2
Buy Infosys; target of Rs 2883: Motilal Oswal,__label__2
Buy Infosys; target of Rs 2870: Dolat Capital,__label__2
Infy scare won't see us revise 11-14% guidance yet: NASSCOM,__label__2
"Buy Infosys, says Jagdish Malkani",__label__2
"Limited upside seen in Infosys, says Bhavin Shah",__label__2
"Buy Infosys; target Rs 2,792: Angel Broking",__label__2
Infy's FY13 EPS target at Rs 165-166: Nirmal Bang,__label__2
Infosys' Q4 revenues down 5% at Rs 8852cr,__label__2
"Stay away from Infosys, TCS, says Sukhani",__label__2
"Sell Infosys, says VK Sharma",__label__2
Infosys FY13 guidance does not bode well for IT sector,__label__2
Q4 Results 2012: Shibulal defends muted guidance in 'new normal' environment,__label__2
Infosys has seen `ramp down' in various accounts: CEO,__label__2
India's Infosys says Q1 margin seen down 2 pct q/q,__label__2
"Q4 Results 2012: Infosys delivers shocker, what's the real problem?",__label__2
Infosys results: Q4 Net up 27% YoY; shrs tank on poor FY13 $ guidance,__label__2
Infosys sees FY13 revenue up 8-10%,__label__2
Expert views on Infosys quarterly numbers,__label__2
"Infosys Q4 profit rises 27.4%, meets forecast",__label__2
Key things to watch out for in Infosys Q4 earnings,__label__2
Infosys' Q4 PAT seen down 4% at 2277cr: MOST,__label__2
"Bull's Eye: Buy Mahindra Satyam, DCB, IVRCL, Subros",__label__2
"Infosys Q4 net seen down 3.4% to Rs 2,290 cr",__label__2
"Expects IT sector guidance, outlook to be soft: P Lilladher",__label__2
"Infosys, TCS to feel the heat of competition, U.S. election",__label__2
"Infosys Vs TCS? Pick Wipro, says IIFL",__label__2
MOST expects IT revenue weakness in 4QFY12 to be more,__label__2
"UBS Securities neutral on Infosys, TCS",__label__2
"Comparative analysis of Infosys, Wipro",__label__2
"IT cos to report muted growth in Jan-Mar, FY13 outlook key",__label__2
Short Infosys around Rs 2820: Aditya Agarwal,__label__2
"Buy Infosys 2850 Put, says VK Sharma",__label__2
Emkay expects a subdued quarter from IT sector,__label__2
Buy Infosys 2750 Put around Rs 72: VK Sharma,__label__1
"Selling pressure seen in Infosys, TCS: Agarwal",__label__1
"Infosys, TCS drop on US visa reports",__label__1
6 stocks likely to see lot of action on Mar 28,__label__2
Buy Infosys 2900 call: Manoj Murlidharan,__label__2
"As US election looms, Indian IT seeks image makeover",__label__2
"Infosys to double product R&D engineers to 1,000",__label__2
13 stocks that can fetch you 10%-88% returns: PINC,__label__2
6 stock ideas to liven up your trade,__label__2
Infosys in multi-year contract with GlaxoSmithKline,__label__1
Budget Expectations: Infosys hopes for reforms; Genpact not so sure,__label__1
