Headlines,Labels
infosys have usd 1.98 billion cash,0
buy infosys on correction: deven choksey,1
infosys have short term target of rs 1750-1780,1
"buy sun pharma, infosys, jsw steel: rakesh bansal",1
"hold infosys, target of rs 2505: sharekhan",0
"brokerages raise target on infosys post q3 nos, re-rating see",1
harbingerï¿½s elicitus win ï¿½best author toolï¿½ award,0
should minority shareholders be excite about the new infosys boss?,0
"infosys a trade bet, say anil manghnani",0
d-link look good: manghnani,1
infosys collaborate with stanford graduate school of business,0
"keep sbi in portfolio, say sukhani",0
analysts predict high price target for infy and tcs,1
agrawal`s view on infosys,1
stay with it stocks: p sekhar,1
infosys q3 net profit up 2.5% at rs 1780 cr,1
infosys shareholders approve reappointment of kiran mazumdar-shaw as independent director; 7.7% dissent vote,1
infosys former ceo & md vishal sikka will receive only $1 as annual salary,1
it likley to post modest volume growth: dolat,0
krchoksey see 15% jump in infosys' q1 revenues,0
"jet airways may head lower; buy hpcl, bpcl on dips: sukhani",0
"rahul rathi, a wizard of dalal street, have 2 invest style",1
"ideas for profit | infosys: payout limit downside, buy as the stock close valuation gap with leader",0
"buy infosys technologies, say sinha",0
infosys plan wage hike in april,1
"saas, bahu and nilekani: infosys soap need a happy end",0
infosys can touch rs 2880-2905,0
it space need new products to meet $300bn target: infosys,0
remain underweight in it sector: dipan mehta,1
brokerage calls: 3 key stock from 3 key sectors,1
buy infosys; target of rs 3920: plilladher,1
buy asian paint on correction: ambareesh baliga,1
tvs srichakra may test rs 3240 in 9 months: mayuresh joshi,0
"buy infosys, advise shardul kulkarni",0
half-year fy06 revenue reach us$ 1 billion,1
be india lose its it edge?,1
"buy infosys, yes bank, kotak mahindra bank: ashwani gujral",1
no negative surprise from tcs; prefer infy over it: edelweiss,1
infosys q4 revenue guidance at rs 4477 cr,1
buy infosys; target of rs 4040: plilladher,1
"all okay with tcs results, only a quarterly issue: antique",0
"icici bank good bet, avoid infosys: vishal malkan",1
infosys to set up sez in indore with rs 400 cr investment,0
"hold infosys, may touch rs 3740: rajat bose",1
"buy infosys, ntpc, siemens; sell bajaj auto: sudarshan sukhani",1
infosys lose arbitration over severance package to ex-cfo; ask to pay rs 12.17 crore,1
infosys to allocate 50 mn share to incentivise employees,0
"buy infosys, say sudarshan sukhani",1
"bhambwani positive on infosys, tcs",0
see lot of speculative upside in adag stocks: pn vijay,1
tcs to see 17-18% usd revenue growth in fy15: phillip cap,1
domestic it cos may seek fewer h1bs this year,0
cnbc-tv18 jury to award best perform cfos,1
case closed: sebi to stop pursue whistleblower's allegations against infosys,1
"it export growth projection be realistic, reasonable: experts",1
ajay bagga bullish on it space,0
6 stock likely to see lot of action on mar 28,1
infosys see fy19 constant currency revenue growth at 6-8% but cut margin guidance,1
accumulate infosys; target of rs 2581: networth,1
"short canara bank, infosys: gaurav mehta",0
tcs look better than infosys: suri,1
infosys complete acquisition of noah consult,0
"infosys announce result for the quarter end dec 31,2005",1
sell tata consultancy services: sudarshan sukhani,1
baliga`s view on infosys,1
"nifty likely to open flat to negative around 10,460; to remain stick between 10410-10540: stewart & mackertich",1
"hold infosys, hdfc: aadil ebrahim",0
infosys have target of rs 2850-2900: mohindar,1
infosys select as strategic technology service partner of deutsche bank,1
"prefer infosys, wipro, hcl tech: prakash diwan",1
"ï»¿see robust growth in q4 for hcl tech, tcs : kotak",1
infosys technologies have support at rs 2150,1
it stock can provide 20% return: r ravi,0
here's what jm fin be recommend from it space now,1
quant broking prefer hcl tech & tcs from it space,1
alliance bank partner with finacle from infosys,0
"look at infosys, say gautam sinha roy",1
infosys china growth unprecedented: ceo,1
"large deal back on the table, say infosys",0
buy infosys technologies on dip: kapoor,0
"infosys q2 profit rise 7%, fy18 constant currency revenue guidance cut to 5.5-6.5%",1
"buy infosys on dips, say sudarshan sukhani",1
re-enter infosys on correction: pn vijay,0
domestic bpo sector to treble revenues by 2012,1
six intraday top pick for december 19,0
buy infosys tech; target of rs 3358: krchoksey,1
"buyback best way to use cash, not bonus: ex-infosys cfo pai",0
infosys dec qtr pat see up 5.6% at rs 1834 cr: karvy,1
"buy persistent systems, infosys: sudip bandopadhyay",1
"infosys, tcs, wipro top picks: dhananjay sinha",0
"infosys q3 surprises, net up 2%; raise fy16 $ revenue guidance",0
infosys tout plan to hire americans in face of visa pressure,0
infosys q1fy08 net see down 4.46% to rs 974.48cr,0
nitin raheja view on infosys,1
infosys relaunches esops to rein in attrition,1
buy infosys; target rs 3200-3250: sahil kapoor,1
infosys a decent buy: baliga,1
buy infosys on dips: aditya agarwal,0
"at infosys, issue be difference in perceptions: mazumdar shaw",0
avoid infosys: rajesh agarwal,1
"buy tvs motor, voltas, bata, relaxo footwears, srf: gujral",1
infosys falls; rupee spark outlook fear,1
"axis bank may test rs 428-430, infosys rs 1200: kunal bothra",0
here be a few investment ideas from mayuresh joshi,1
infosys a market performer: first global,0
infosys q4 net see down 0.2% at rs 2869 cr: icicidirect,0
"red alert: it stock rally, tcs up 1% but sector pain to return",0
ndtv announce ndtv profit business leadership award,0
"infosys exodus continues: bad news for stock, say experts",1
infosys have support at rs 2965,1
infosys to announce q2 earn on tuesday; here's what to expect,1
"infosys buyback: october 30, last day to participate",1
leo puri to step down from infosys board,1
"pick infosys, advise sudarshan sukhani",0
infosys technologies have target of rs 1910,0
buy infosys; target of rs 3260: motilal oswal,0
"stay away from infosys, say sanju verma",1
"infosys, ibm select for over $400 mn rbs contract",0
sell it stock on the rise,1
"look at pharma, private banks, it: dipan mehta",0
"prefer infosys, tcs, hcl tech: dilip bhat",0
volumes growth come from all sectors: infy,1
"buy infosys, say rajat bose",1
infosys in talk with clients on us immigration bill,1
"neutral on infy; tcs, cognizant to beat peers: cowen & co",0
"buy pantaloon, shoppers stop on dip: sukhani",1
infosys jan-mar qtr net may fall 3.9% at rs 3121.8 cr: most,1
it stock will do well in the short-run,0
infosys co-founder gopalakrishnan invest in uniphore,0
infosys con q2 net profit at rs 2369 crore versus rs 1906 crore,0
infosys appoint leo puri as additional director,1
how will q3 fare for the it pack? bhavin shah explain,1
tcs may move upto rs 1200: pn vijay,0
"infosys delay q2 result announcement to oct 24, board to meet on oct 23-24",1
sebiï¿½s new esop rule be good news for india inc,0
"margin will be in double-digit by end of year, say tech mahindra",1
phaneesh murthy launch health and lifecare venture,1
another row? narayana murthy want infosys to make panaya report public,1
infosys mar qtr pat see 7% at rs 1898 cr: angel,1
infosys finacle achieve new global benchmarks for process bank transactions,1
infosys have resistance at rs 1450-1460: gujral,1
infosys declare interim dividend of rs 30/share,0
bg srinivas quit infosys; co see 10th big exit in one yr,1
sell infosys; target of rs 2685: nirmal bang,0
phaneesh murthy fiasco: what next for igate?,0
infosys q3 net see up 7% to rs 1176.5 cr,1
infosys q1 pat see at rs 1001.7 cr: p-sec,0
"infosys pick 15 out of every 1,000 job seekers",1
infosys see post strong set of number,0
short infosys around rs 2700: vk sharma,0
"news highlight of the day: i-t dept conduct search on k raheja group companies, include shoppers stop",1
ibef research: infosys technologies ltd,1
icici bank may slip to rs 340: rajat bose,1
"infosys: q1 result on july 11, 2014",1
salil parekh take over as infosys ceo and md on tuesday,1
infosys' valuation look extremely attractive: sabharwal,0
infosys to release future roadmap in april: ceo salil parekh,1
re rise cause rs 2100 cr revenue loss: infy,1
"without change, infosys will become irrelevant: management guru vijay govindarajan",0
"how edelweiss view tcs growth prospects, infosys ceo appt",0
buy infosys; target of rs 1290: icici direct,0
infosys expect 22-24% growth on yoy,1
"tcs, infosys, satyam top pick in tech: arora",1
hold infosys for long term,0
india it firm seek buy to boost growth,0
"hold infosys technologies, say a kapoor",1
buy infosys on decline: deven choksey,0
human capital in short supply: nilekani,1
"bullish on tcs, see 30% upside in fy19: akash jain",0
"brace for 'weak' indian q1 earnings, say bofa-ml",0
infosys fiscal 2007 revenues of $ 3.1bn; yoy growth of 44%,0
"infy focus on small acquisitions, enter new segment",1
hcl tech have support around rs 370: lkp,0
infosys a market performer: khandwala securities,0
"infosys add 37 clients in q2, 5 from fortune 500 list",0
murthy's return be the best thing for infy: v balakrishnan,1
"avoid it stocks, say bose",0
infosys look overvalued: radhika gupta,1
"buy infosys; target rs 2,792: angel broking",1
"buy dcb bank, cadila health, indusind bk, grasim: gujral",0
bse sensex constituents april-june earn see flat,0
tcs have target of rs 1220: hemant thukral,0
narayana murthy say no to tax sop for all,1
"infosys see exit of another top executive, fourth in 40 days",0
rwe supply & trade select infosys as its transformation partner,0
forex volatility won't be an issue for it growth: tech mah,0
infosys invite arundhati bhattacharya to join its board: report,0
"infosys, israel sign pact for industrial r&d",0
pick infosys technologies: sharma,1
"avoid infosys, say parag thakkar",0
"buy tcs, infosys: sudarshan sukhani",1
buy infosys technologies: jain,1
hold infosys; target of rs 2884: krchoksey,0
book profit in infosys: agarwal,0
focus on grow through acquisitions won't change: sikka,1
"buy infosys, target of rs 1347: motilal oswal",0
it space will not disappoint,1
book profit in infosys: sukhani,0
top investor back ceo sikka in founder spat with infosys board,0
infosys stock to rise 5-7% post q2 earnings: iifl,0
"prefer infosys, wipro, satyam",1
"infosys q3 net up 19%, up fy14 $ rev forecast to 11.5-12%",0
tcs a good bet: rajat rajgarhia,1
"infosys, tcs to show sales growth, outlook uncertain",0
infosys can touch rs 3800-3900 in 6-8 in months,1
"hcl tech, infosys top picks; negative on tech mahindra: elara capital",1
buy infosys technologies at rs 1690: gaba,1
infosys 'rationalises' employment contract for top executives,1
infosys bpo announce infosys bpo idol 2007,1
'good accenture number should allay concern for indian it cos',1
apple distributor redington promoters have almost sell off. should you?,0
emkay expect inline q2 qtr from tier i it service,0
infy see revenues at $4 bn go ahead,1
"hold infosys tech, tcs, satyam: emkay global",0
infosys strengthen relationship with oracle,0
"buy infosys, yes bank, tech mahindra: ashwani gujral",0
short infosys technologies: sukhani,0
"tcs, wipro, infy in fray for goldman sachs' $700m it deal",1
4 stock ideas to liven up your trade,1
"infosys q2 see to be slowest sept quarter since 2009, bfsi key",1
tech major beat street expectations in q2,1
"itc, infosys look attractive investment pick",1
infosys position in leaders quadrant,1
stay away from infosys: mohoni,1
"buy ceat, reliance capital; sell maruti suzuki: ashwani gujral",0
"buy infosys, say mitesh thacker",0
infosys q2 pat see down 7.5% to rs 1412 cr: a rathi,1
"bull's eye: sell infosys, bpcl, vedanta, maruti suzuki, srf",0
infosys q3 pat see up 11.6% at rs 2686cr: kotak securities,1
"hold infosys, tcs: betadpur",0
book profit in it stocks: sukhani,0
invest in infosys: dharmesh kant,0
infosys' q4 revenues down 5% at rs 8852cr,1
buy infosys; target of rs 2730: pinc research,0
"as us election looms, indian it seek image makeover",1
infosys set up cyber defence centre in bucharest,0
"prefer infosys, say sudarshan sukhani",0
cii delegation to participate in wefï¿½s dalian summit,0
sell infosys; target of rs 2363: nirmal bang,0
"hdfc bank, icici bank, infy, satyam in s&p bric index",0
hold infosys technologies: indiabulls securities,1
ankit pande positive on infosys,1
"buy infosys, target rs 1350: ashwani gujral",0
"above rs 1243, infosys can touch rs 1296-1310: bose",0
bcci contact infosys to prepare injury database of players,0
technology can be growth story go forward,0
tcs q2fy12: expect margins to increase by 60 bps say iifl,1
infosys q2 net profit see up 8.91% to rs 579.34cr,1
"tcs, infosys likely to be market performer: homavazir",0
us may release tech contract worth usd 1.2 billion: source,1
"accumulate infosys, say nischal maheshwari",1
"govt must focus on exports, policy: india inc",0
infosys-abn amro deal size at $ 140 mn: pai,1
"gepl capital pick infosys, ranbaxy for short sell",0
buy infosys calls: gopi suvanam,1
tcs might perform better than infosys: bose,1
"plan in place for struggle infosys, but no quick return",0
"buy infosys, say sudarshan sukhani",1
"wipro, hcl tech will outperform: sukhani",1
infosys have support at rs 2980-3000: mehta,1
infosys can head upto rs 1950-2000: gujral,1
tech should be a market performer,1
hold infosys; target of rs 2519: r k global,1
"infosys top pick, say sandeep bhatia",0
"infosys q1 revenues grow by 28.7% yoy,(indian gaap)",1
"buy infosys, target of rs 2000: karvy",1
infosys q2: what do it show? murthy be get ready for war,0
software sector be largest creator of jobs: narayana murthy,0
"buy infosys, power finance corporation, oriental bank of commerce: rishi kohli",0
buy infosys: angel broking,0
"buy ril, overweight on tcs, hcl tech, mindtree: sanjiv bhasin",0
infosys select as tech partner by a s watson group,0
hold infosys; target of rs 1022: arihant capital,1
"buy dr reddy's labs, infosys: rajat bose",1
us court dismiss harassment case against infosys,0
"buy bata india, infosys; sell indo count industries: gujral",0
marti subrahmanyam to retire from infosys board,0
buy infosys technologies; target of rs 3362: iifl,1
"prefer infosys, tcs: rahul mohindar",1
"buy infosys tech, tgt rs 2058: angel broking",1
infosys appoint nilanjan roy as cfo,1
"infosys a good investment bet, say bhat",1
buy infosys for long term: sukhani,0
infosys fy14 revenue guidance at 6-10%,1
"buy infosys 2050 call, say vk shrama",1
top 10 stock to focus on april 11,0
it sector need to be visa independent: narayana murthy,1
"expect it sector guidance, outlook to be soft: p lilladher",1
infosys technologies result wonï¿½t disappoint,1
"infosys a good medium term bet, say atul badkar",1
infosys recommend final dividend of rs 29.50/share,1
"more downside likely to happen in it space, say sukhani",1
infosys dec qtr pat see up 4% at rs 1809 cr: krchoksey,1
"buy icici bank, infosys, reliance industries: sukhani",0
edelweiss maintain buy on infosys technologies,0
indian it cos to benefit from h-1b file fee drop:law firm,0
buy infosys; target of rs 2988: firstcall research,1
"which it, education stock should you bet on?",1
cii flag off initiative to nurture indian multinationals,1
it firm begin share internal green practice,0
"infosys to announce march quarter earnings, final dividend on april 13",1
"brexit may create walls, but bring opportunities: vishal sikka",1
infosys may hit rs 3950: manish hathiramani,0
"satyam scam: infosys, peer react",0
infosys complete acquisition of 75% stake in abn amro bank subsidiary stater,0
infosys seek selective m&as,1
super six stock you can bet on june 03,1
infosys sept quarter rev likely to grow 7.5%: iifl,1
buy infosys tech; target of rs 3020: angel,1
"buy infosys, say sudarshan sukhani",0
"adequately hedge for rest of the fiscal, say tcs",0
infosys: outcome of board meet,0
"go long in pnb, hdil; short infosys: ca rudramurthy bv",1
f&o strategies for the day,0
infy q4 net expect up 5.05%: poll,1
cii exim bank award for business excellence 2008 commence,0
buy infosys; target of rs 1340: p lilladher,1
infosys may slip to rs 2500: sukhani,1
"infosys top pick, say dhananjay sinha",0
infosys can move upto rs 3230: thukral,1
infy fy08 eps could inch towards rs 80: nilesh shah,1
infosys result be not surprising: p n vijay,0
better utilisation drive infosys q3 margins: nilesh shah,0
"buy magma fincorp, infosys, punjab national bank: ashwani gujral",0
infosys q2 pat see up 9% at rs 2593 cr: kotak securities,0
"hold infosys,tcs, wipro, & satyam: baliga",1
"infosys can move to rs 2980-3000, say sukhani",0
infosys delay start-dates for new hire as slowdown bite,1
"prefer infosys, buy wipro on dips: ajay bodke",1
it sector result preview for q3fy12: angel,1
"buy hero moto, sbi, maruti, infosys, hcl tech: bandopadhyay",0
infy deadline for axon expires: road ahead for deal,1
"new infosys ceo parekh cap in-line fy18 by reverse sikka's panaya, skava acquisitions",1
"buy infosys, sun pharma; sell just dial: ashish kyal",0
stay away from infosys: sukhani,1
"infosys' global sales, market head basab pradhan quit",0
infosys may go upto rs 5000: regan homavazir,0
bose bullish on infosys technologies,0
hcl tech's result positive but acquisition an area of concern: edelweiss,0
"as india brace for trump in 2017, some signal to watch out for",0
"infosys, hcl technologies top pick in it space: religare",1
'it vendors may see few mega deal till economy recovers',1
"infosys' q3 result on january 10, 2014",1
key things to watch out for in tcs q3 earn,0
sensex constituents' oct-dec quarter earn see up 13%,1
"accumulate infosys, target of rs 1319: angel",0
"prefer it, pharma stocks: nirmal jain",0
too early to talk about global impact on it sector: infosys,0
brand india out to charm us,1
infosys appoint u. b. pravin rao as additional director,0
be it cos give the sector a poor name by lower guidance?,1
"buy infosys, say jagdish malkani",1
"infosys may touch rs 3630, say rajat bose",0
buy infosys on decline towards rs 1700: gujral,0
accumulate infosys; target of rs 3735: sushil finance,1
"buy unite spirits, infosys on dips: sudarshan sukhani",1
infosys founder seek $1.1 bn via stake sale,1
infosys q4 consolidate net profit at rs 2394cr,1
"tcs, infosys have 5-8% upside: mohindar",1
"stay away from it space, say joshi",1
"sell tcs; buy yes bank, sun pharmaceutical: ashwani gujral",1
experts give attractive pick after 7/11,1
eight concern raise by infosys shareholders at agm,0
buy infosys; target of rs 3400: motilal oswal,0
"wipro q1 net profit see down 5% qoq to rs 1,640cr",0
sanjay dutt underweight on it sector,1
short infosys at current level: s bhamre,0
"ravi venkatesan a natural, appropriate choice as infosys co-chairman: r seshasayee",1
"prefer it stocks, say ajay bagga",1
"infosys q3 net profit see down 5% qoq, usd revenue up 4%",0
"infosys q1 profit rise 33%, meet forecast",1
"stay invest in infosys, advise sameet chavan",1
read: infosys board's point-by-point rebuttal to founders' charge,1
support for satyam at rs 702,0
ashok vemuri in contention for infosys ceo role; will he return to infy?,0
"sell m&m financials; buy igl, tech mahindra, infosys: gujral",0
"bull's eye: buy titan, dlf, magma fin; short essar oil",0
it share share extend fall on outlook worry,1
avoid infosys: thacker,1
infosys finacletm a leader among global bank platforms,0
buy infosys; target of rs 4550: p lilladher,0
"mohandas pai back nr narayana murthy; infosys coo ub pravin rao's pay spectacular, not performance",1
infosys have support at rs 1220-1230: mohindar,1
buy infosys; target of rs 1330: motilal oswal,1
"hcl technologies, wipro look good",0
tcs better than infosys say sukhani,0
infosys may go lower till rs 3200: pritesh mehta,1
buy infosys: parag parikh,1
infosys guidance go to revise upwards,0
finacle complete phase1 of implementation in stroyvestbank,0
"buy ntpc; sell infosys, reliance capital, mindtree: sukhani",1
infosys invest $4mn in israeli startup cloudendure,0
heavyweights look weak bar it stocks: thacker,1
infosys may slip to rs 2600-2500: thacker,0
"infosys results: q2 net profit at rs 1906 cr, up 11%",0
look for more deal to strengthen position:tcs,1
infosys plan to roll out project for india post in 2 yrs,1
infosys staff document under us scrutiny,1
"buy infosys 3600 call, sell 3650 call: chandan taparia",0
dentsu's global project select infosys edge platform,1
"buy infosys, tcs: sudarshan sukhani",1
"prefer infosys, tcs: icici securities",1
"short infy 3500 straddle, buy 3300 put, 3700 call: desai",1
"buy infosys, ashok leyland, adani power, thomas cook: thakkar",1
"nifty likely to open flat to negative around 10,460; to remain stick between 10410-10540: stewart & mackertich",1
"progeon add 4 clients, revenue at $12mn",1
"bp award deal to ibm, tcs, accenture, infosys, wipro",0
f&o strategy on sci and infosys tech,1
infosys' board member ashok vemuri resign,0
"infosys' agm on june 18, 2016",1
"positive on ril; prefer axis bank, indusind bank: rahul mohindar",0
catamaran to invest rs 200cr in manipal univsersal,1
"below rs 1075, go short in infosys: hemant thukral",1
here be a few stock ideas from prakash diwan,1
"buy infosys, expect new highs: sudarshan sukhani",1
sikka's 'warrior' quip: analyst warn infosys strife may worsen,1
stay invest in infosys technologies: vk sharma,1
infosys mgmt should have last word on ceo's pay: marico chief,0
buy infosys; target of rs 3557: sushil finance,0
"look for infosys, tcs instead of satyam",1
bbva & finacle from infosys sign global partnership,0
"infosys, tcs top picks: r sreesankar",1
infosys may touch rs 3300-3400: dilip bhat,0
"buy infosys, target rs 1220: rahul shah",0
"prefer it stocks, say parag thakkar",1
infosys have target of rs 3200: jm financial,1
6 stock ideas to liven up your trade,1
second whistleblower claim also unfounded: infosys,0
invest in bank stock,0
"infosys, tcs, wipro our top pick in it: antique broking",0
buy infosys on declines: mathew,1
infy say sez tag not imp; welcome alternative sop,1
expect integration with saic to be consummate in q1: wipro,1
buy infosys; target of rs 1290: icici direct,0
it bid adieu to big hike,1
"pick wipro, infosys, say mehraboon irani",1
glenmark win emerge company of the year 2007,0
us govt choose onshore over offshore in 2 big new project,1
infy to be in transitional phase for few yrs: mohandas pai,0
"lupin, infosys, indusind bank look interesting: most",1
accumulate infosys; target of rs 1074: kr choksey,0
buy infosys technologies: p-sec,0
"buy igl, voltas; sell divis lab, finolex cables: mitesh thacker",0
"trade calls: how to play tech mah, infosys, dlf & sun tv",0
dsp ml expect infosys to post q2 net at rs 853.6cr,0
"take buy call on infosys, tcs at about 20-30% dip",1
super six stock you can bet on february 2,1
infosys q1 pat see at rs 1355.8 cr: motilal oswal,0
buy hindustan unilever: ajay srivastava,0
"wipro, infosys see cautious spend on it",0
"infy chairman, co-chair must step down before ceo search: bala",1
buy infosys technologies: p-sec,0
infosys & wipro anchor customers at the mahindra world city,1
prefer hcl technologies: baliga,1
"techies well take care of, no need for union: v balakrishnan",1
"above rs1785, infosys can go upto rs 1970: manghnani",0
infosys technologies have target of rs 1958,0
dutt positive on infosys; earn will be rs 120-130,1
"infosys, tcs, wipro top it pick for 2012: sukhani",0
why tata's chandrasekaran choice be a safe bet (comment),0
which sectors will post excellent results? sski answer,0
will infosys loosen purse string to reward shareholders?,0
street cheer infosys q3 results; here's what analysts say,0
stay with infosys: sudarshan sukhani,1
see infosys post eps around 140 a share: nilesh shah,1
"buy infosys, say gaurang shah",1
"buy infosys, target of rs 1950: pinc research",0
"underweight on largecap it; have sell rat on wipro, infosys & tcs: karan taurani",0
infosys q3 net see up 22% to rs 2322 cr,1
infosys' press conference,0
"buy tech mahindra, say sudarshan sukhani",1
infy may guide 23-25% growth on rupee basis: jp morgan,0
it industry growth may halve to 15% this fiscal: infosys,1
"buy eicher motors, target rs 21500: ashwani gujral",0
buy infosys technologies; target of rs 3366: motilal oswal,1
buy infosys; target of rs 1345: axis direct,1
tcs have support at rs 1000-1050: vora,0
hcl tech result disappointing; overweight on infosys: iifl,1
"below rs 2850, infosys can slip to rs 2600: bothra",1
infy vs tcs: how do their nos stack up against each other?,1
infosys deploy digital bank solution at australian military bank,1
infosys: narayana murthy blinks; founder resume talk with board,0
infy win case against bangalore i-t dept,0
"pick infosys technologies, say sukhani",1
"infosys can test rs 2400, say bhambwani",1
stay invest in infosys technologies,0
satyam computers may test rs 515: gujral,0
buy infosys at every dip: maloo,1
"hold infosys, target of rs 2325: krchoksey",0
infosys bpo be copc-2000 csp standard certify,0
hold infosys; target of rs 3550: sharekhan,1
infosys tech guidance for q2 and fy09,1
india home to 56 of the world's largest public firms: forbes,0
india inc to see tough time ahead: infy,0
infosys a safer bet: srivastava,1
"go long in infosys, say sudarshan sukhani",0
"infosys, satyam, tcs should perform in line",0
video: all you need to know about infosys result,1
infosys can move to rs 2700-2800: baliga,0
"pain for nbfcs could last till february, say sandeep shenoy",0
infosys will remain under pressure: m thacker,1
stay away from metals: pn vijay,1
infosys qualify for nasdaq global select market,0
emkay review 5 largecap stock post q4fy14 result,1
see more cognizant-trizetto like deals; prefer tcs: ambit,0
infosys expect fy operate margin of 26%: cfo,0
infosys to outperform nifty & sensex,0
infosys have support at rs 1540,0
infosys will play out for next 2-3 years: sameer,1
"buy infosys at rs 840, say prakash gaba",1
infosys q2 net see up 9.6% to rs 1427.5 cr,0
visa fee hike to have less than 0.3% impact on margins: infosys,0
infosys: outcome of board meet,1
accumulate infosys; target of rs 2630: emkay,1
buy infosys technologies; target of rs 3135: iifl,1
midcap tech stock can outperform in prices: dhawan,1
infosys may slip to rs 2100: anil manghnani,1
private equity become prefer career option,1
infosys have support at rs 2000-2100: nilesh shah,1
"infosys fy09 revenues see at rs 19,894-20,214 cr",0
infosys gear up to defy b-1 visa misuse allegation,1
nasscom may lower it export revenue growth forecast tomorrow,0
shibulal maybe infosys next ceo,1
"infosys may test rs 3500, say abhijit paul",0
new infosys ceo salil parekh's challenge and his message to employees,1
"sell infosys, say sukhani",0
sell infosys; target of rs 3075-3050: aditya birla money,1
cherry pick indian adrs,1
infosys appoint inderpreet sawhney as group general counsel,1
"buy infosys, say sudarshan sukhani",0
priyadarshni academy honour int'l luminaries,0
infosys look weak: ranak merchant,1
infosys to release q1 result report on july 14; keep an eye on these 10 factor,1
"avoid infosys, say sudarshan sukhani",1
infosys q1 net up 3.59%,1
infy lower full-year guidance on currency fluctuations,0
buy infosys; target rs 2050: manish hathiramani,0
hold infosys; target rs 2700: spa research,0
non-performers in infosys may have to leave: nrn murthy,0
pn vijay`s view on it sector,0
ubs india neutral on infosys,1
reduce infosys technologies: il&fs investsmart,1
"buy wockhardt; sell bank of india, infosys: gaurav bissa",1
"buy infosys, say deven choksey",1
outlook on it sector positive: nischal maheshwari,1
former sap executive michael reh to head infosys' finacle,1
buy infosys for long term: sudip bandopadhyay,0
irani overweight on it space,1
infosys may deny severance pay to rajiv bansal over data deletion,1
expert positive on infosys technologies,0
buy infosys; target of rs 4191: kotak securities,0
"infosys consolidate june 2019 net sales at rs 21,803.00 crore, up 13.98% y-o-y",0
"positive on infosys, target rs 1180: amit harchekar",0
"infosys standalone march 2019 net sales at rs 18,935.00 crore, up 18.46% y-o-y",1
technology look good at current level,0
infosys q4 pat see down 2.5% at rs 2309cr: kotak sec,1
satyam can touch rs 800,0
"sell mindtree, bata india: sudarshan sukhani",0
murlidhar's view on infosys,1
infosys tech name change to infosys,0
"hold infosys, tcs: bhambwani",1
will lehman bros' bankruptcy hit indian it cos?,1
analysts see silver line in infosys's fy16 rev guidance,1
advance tax collection in q1 up 5% at rs 33089cr,1
"buy dlf, infosys: rajat bose",0
infy bpo global sales head quits; to join accenture: srcs,0
"time to push €˜buy€™ button on it stocks? tcs, infosys among 10 stock in focus ahead of q4 result",1
buy infosys; target of rs 840: motilal oswal,0
"no surprise likely from infy nos, guidance: brics",0
biggest disappointment from infy be guidance: cowen & co,1
market take latest infosys exit in stride,1
super six: top chart pick for friday,1
infosys unveil new hr practice,0
datawatch: 50 cash rich company,1
"infosys q1 results, fy guidance disappoints; shrs tank",1
ibm to invest $ 6 billion in india over three years,1
infosys launch artificial intelligence platform,1
hcl technologies may go upto rs 700: manghnani,0
buy tata consultancy services: saurabh mukherjea,0
"buy infosys, target rs 2300: karvy",1
short tata motor with target below rs 200: kedia,1
buy it stock on declines: sandeep shenoy,1
infosys launch preventive maintenance offer finacle assure,0
"infosys cfo exit give ceo chance to execute strategy with new team, but high attrition a concern",1
bp award large deal to infosys technologies,0
infosys among 3 it vendors pick by wal-mart,0
buy infosys; target of rs 1419: edelweiss,0
re appreciation here to stay: infosys,0
"prefer infosys, hcl tech, tcs: tirthankar patnaik",0
infosys veteran thrikutam to lead dell's application svcs,1
"go long in hdfc bank, short nifty: amit gupta",0
sail can go upto rs 265: gujral,0
infosys have support at rs 1630,1
"dhananjay sinha overweight on it, pharmaceuticals space",1
onsite-offshore mix won't change much: infy,1
"don't buy infosys, advise ajay srivastava",1
dhananjay sinha positive on it sector,0
buy infosys technologies 2900 call: vk sharma,0
"buy reliance industries; sell voltas, infosys: ashwani gujral",1
positive on private sector banks: nischal maheshwari,1
hold infosys; target of rs 4146: arihant capital market,0
bse sensex shed 0.5%; bank lead decline,0
reliance comm have target of rs 330-340,0
"sell infosys; buy bajaj finance, sbi, unite spirits: thakkar",1
infosys' number way above expectations,0
buy reliance inds on dips; sell infosys on rally: bhamre,1
"see it stock as trade bets, not investments: baliga",0
"buy maruti suzuki, infosys, berger paints: sudarshan sukhani",1
"be positive on infosys, tcs, wipro",0
"comment-the buyback may keep a rudderless infy afloat, but resolve the spat be key",1
"sukhani's view on bpcl, infosys",1
buy infosys at rs 1850-1860: mathew,1
"buy nalco, dalmia bharat, yes bank; sell infosys: gujral",1
"below rs 2200, infosys may slip to rs 2000: manghnani",1
infosys may slip to rs 900-930: prakash gaba,1
"after robust q2, zensar confident of up margins further",0
barclays add hindalco to top 10 indian stock list,1
ril look strong at current levels: harchekar,1
infosys a top pick,1
"hold infosys, say sanjay vaid",1
stay with topline it company,0
"do not see infosys above rs 2,400: thukral",1
infy should work to combat re appreciation: angel broking,1
look at infosys: mahantesh sabarad,1
"go long in tech mahindra, advise siddarth bhamre",0
"f&o strategy on bharti tele ventures, infosys tech",0
buy infosys with near term target of rs 840: shailendra kumar,1
hp bag andhra bank contract,1
