Dates,Headlines
12 Jul 2013,Expect attrition rate to fall in next few qtrs: Infosys
12 Jul 2013,Infosys: Announces Standalone Q1 results
12 Jul 2013,Infosys: Outcome of Board Meeting - Change in Company Secretary
12 Jul 2013,Hold Infosys; target Rs 2450: ICICIdirect.com
12 Jul 2013,Infosys in talks with clients on US Immigration bill
12 Jul 2013,May raise Infosys' earnings estimate now: IIFL
12 Jul 2013,Infosys outlook looking good; eye 8-10% sales growth: Cowen
12 Jul 2013,Infosys says wage hikes to hurt Q2 margin by up to 300bps
12 Jul 2013,Infosys Q1 consolidated net profit at Rs 2374cr
12 Jul 2013,Brokerage Calls: 3 key stocks from 3 key sectors  
12 Jul 2013,Infosys Options buyers may be looking at loss: Dipan Mehta
12 Jul 2013,Upgrade Infosys to equal weight; mgmt view key: Envision
12 Jul 2013,Infosys Live Blog: Shibulal cautiously optimistic for FY14
12 Jul 2013,Infosys beats street; Q1 net up 4% YoY; holds FY14 guidance
11 Jul 2013,KRChoksey sees 15% jump in Infosys' Q1 revenues
11 Jul 2013,Infosys Q1: Emkay expects net to fall 5% at Rs 2312 cr
11 Jul 2013,"Infosys Q1 net may fall 0.7% to Rs 2,377.5 cr: P Lilladher"
11 Jul 2013,Infosys Q1 net likely to fall 6% to Rs 2246 cr: Nirmal Bang
11 Jul 2013,"Bullish on Infosys, buy call option: Sukhani"
11 Jul 2013,Infosys may hit new short term high of Rs 2700: Mohindar
11 Jul 2013,Infosys Q1: Kotak expects net to fall 2.3% at Rs 2338.3 cr
11 Jul 2013,"Buy Infosys 2450 Put, sell 2700 Call: VK Sharma"
11 Jul 2013,See Infosys Q1 FY14 $ revenue growth at 1.3%: Nirmal Bang
11 Jul 2013,"Infosys Q1 net profit seen down 3% QoQ at Rs 2,315cr"
11 Jul 2013,"Infosys Q1 net seen down 1% to Rs 2,369.8 cr: Motilal Oswal"
11 Jul 2013,Infosys may lower FY14 dollar revenue outlook to 5-9%: IIFL
10 Jul 2013,"Renewed US demand to lift Infosys, India IT sector outlook"
10 Jul 2013,PLilladher stock bets this Q1 earnings season
10 Jul 2013,"Buy Infosys, says Dilip Bhat"
10 Jul 2013,Infosys has support at Rs 2400: Amit Gupta
10 Jul 2013,Buy Infosys with stoploss of Rs 2400: Sukhani
10 Jul 2013,Rakesh Arora underweight on IT space
09 Jul 2013,"Infosys' global sales, marketing head Basab Pradhan quits"
09 Jul 2013,IT firms USD revenue growth seen up 0.5-4% QoQ in Apr-June
09 Jul 2013,Infosys operating profit may lag estimates: StarMine
09 Jul 2013,BSE Sensex constituents April-June earnings seen flat
09 Jul 2013,Sell Infosys 2200 put & 2700 call: Siddharth Bhamre
09 Jul 2013,Buy Hindustan Unilever: Ajay Srivastava
09 Jul 2013,"Buy Infosys, says Sudarshan Sukhani"
08 Jul 2013,"Infosys: EGM on August 03, 2013"
08 Jul 2013,Go long on HCL Technologies; target of Rs 900: Gopi Suvanam
08 Jul 2013,"Buy HCL Tech, Infosys, Wipro: Sudarshan Sukhani"
08 Jul 2013,"What Nomura expects from Infosys, Wipro, TCS, HCL Tech Q1"
08 Jul 2013,Infosys a top pick: Amisha Vora
08 Jul 2013,Infosys: Outcome of AGM
08 Jul 2013,"Buy Infosys on dip, target of Rs 2540: Hemant Thukral"
05 Jul 2013,"Buy Infosys, says Sudarshan Sukhani"
05 Jul 2013,"Buy Infosys, says Dilip Bhat"
01 Jul 2013,"Encouraging SMEs is important, says Infy's Murthy"
01 Jul 2013,Buy Infosys on dip: Sudarshan Sukhani
01 Jul 2013,Cautious on Infosys; invest in HCL Tech: Dipen Sheth
28 Jun 2013,US immigration bill can hit EPS of top 5 IT cos by 12-25%
28 Jun 2013,"Sell Infosys, advises Rajesh Agarwal"
28 Jun 2013,"Buy HCL Technologies, Wipro: Sudarshan Sukhani"
28 Jun 2013,"HCL Tech, Wipro may move up, says Sukhani"
28 Jun 2013,What Narayana Murthy's second innings entails
25 Jun 2013,Infosys: Creepy or convenient? Digitally savvy Australians willing to share personal data for relevant offers
24 Jun 2013,"Infosys: Q1 results on July 12, 2013"
21 Jun 2013,"Buy TCS, Infosys on dip: VK Sharma"
20 Jun 2013,Infosys Joins Open Data Center Alliance as Contributing Member
19 Jun 2013,Infosys likely to go above Rs 2500: Amit Gupta
19 Jun 2013,Infosys can move to Rs 2500: Sukhani
18 Jun 2013,Jitendra Sriram neutral on Infosys 
16 Jun 2013,Mid-tier IT firms may hike wages 7-12% to retain talent
15 Jun 2013,Narayana Murthy at AGM: Infosys rebuilding to take 3 yrs
14 Jun 2013,Infosys Public Services selected by CareFirst BlueCross BlueShield to support IT functions
14 Jun 2013,June quarter may damage Infosys: Srivastava
14 Jun 2013,"Hold Infosys, says Jagannadham Thununguntla"
14 Jun 2013,Accumulate Infosys; target of Rs 2469: Kotak Securities
14 Jun 2013,Buy Infosys; target of Rs 2900: Prabhudas Lilladher
14 Jun 2013,Top super six ideas that you can bet on
13 Jun 2013,Murthy's return boon for staff; Infosys hikes salary by 8%
13 Jun 2013,Infosys announces salary increments for fiscal year 2014
13 Jun 2013,Infosys hikes pay across the board after Murthy's return
12 Jun 2013,"Buy TCS at Rs 1300-1350, says Rajesh Agarwal"
12 Jun 2013,Switch from Infosys to HCL Tech or Tech Mah: Rajesh Agarwal
12 Jun 2013,Sell Infosys on every rise: Sanjeev Agarwal
11 Jun 2013,Narayana Murthy's return positive for Infosys: Goyal
11 Jun 2013,"Buy Infosys, advises Sudarshan Sukhani"
11 Jun 2013,IT cos set to get a rupee depreciation boost in Q1
10 Jun 2013,"Buy TCS, Wipro, Infosys: Sudarshan Sukhani"
10 Jun 2013,Expect Infosys to test Rs 2550: Bothra
10 Jun 2013,Buy Infosys; target Rs 2900: Emkay
10 Jun 2013,See upside in IT services' valuations: Gautam Chhaochharia
08 Jun 2013,Investors should buy Oil India & Idea: Gautam Sinha
07 Jun 2013,Long on TCS for target of Rs 1580-1590: Mithil Pradhan
07 Jun 2013,"Buy Infosys, says Sudarshan Sukhani"
05 Jun 2013,Big churn in Infosys: Balakrishnan to head Lodestone
04 Jun 2013,"To revive Infosys, Murthy must revamp sales, culture"
04 Jun 2013,Infosys wins global award for excellence in biomedical engineering
04 Jun 2013,"Nomura keeps 'reduce' on Infosys, says challenges remain"
04 Jun 2013,Infosys slips as investor euphoria on Murthy's return cools
04 Jun 2013,Infosys receives IBM smarter commerce award
03 Jun 2013,Infy surges 8% on Murthy's return; experts see challenges
03 Jun 2013,Infosys bets big on engineering services
03 Jun 2013,Infosys has strong resistance around Rs 2550: SP Tulsian
03 Jun 2013,Murthy's return signals admission of failure by Infy
03 Jun 2013,Murthy's return means Infy responding to investor concerns
03 Jun 2013,"Don't buy Infosys, advises Ajay Srivastava"
03 Jun 2013,"Decoding Infy's real problem: Too much cash, little dash"
03 Jun 2013,Crisis call: Infy brings back Murthy as Chairman for Re 1
03 Jun 2013,Narayana Murthy's return shows depth of malaise at Infosys
03 Jun 2013,See some more speculative buying in Infosys: PN Vijay
03 Jun 2013,Infosys likely to see more short covering: Amit Gupta
03 Jun 2013,Infosys up 7%; brokerages tell how to price Murthy factor
03 Jun 2013,Super Six stocks you can bet on June 03
01 Jun 2013,"I will add value to Shibulal, his mission: Narayana Murthy"
01 Jun 2013,Narayana Murthy charisma will unite Infy 3.0 medley: Zinnov
01 Jun 2013,"Too early to comment on Infosys 3.0, says Narayana Murthy"
01 Jun 2013,Murthy's comeback crisis call: Greyhound Research
01 Jun 2013,What is Infosys 3.0 strategy?
01 Jun 2013,Murthy's return won't work like magic wand for Infy: Biocon
01 Jun 2013,Will take call on Infosys 3.0 after study: Narayana Murthy
01 Jun 2013,Narayana Murthy returns at Infosys; key challenges ahead
01 Jun 2013,Murthy's return well thought; not symbolic: Mindtree
01 Jun 2013,Can Narayana Murthy revive Infosys€™ flagging fortunes
01 Jun 2013,Rohan will have no leadership role says Narayana Murthy
01 Jun 2013,Rohan will join Infy to assist father Narayana Murthy
01 Jun 2013,"Press Release: Infy appoints Murthy, KV Kamath steps down"
01 Jun 2013,NR Narayana Murthy returns to Infosys as Executive Chairman
30 May 2013,Did Infosys get it wrong with its 3.0 strategy?
30 May 2013,"At 'BBB+', RIL gets best-ever S&P rating"
29 May 2013,"Infosys may give 20% upside, says Dilip Bhat"
29 May 2013,"Union National Bank, Abu Dhabi selects Infosys Finacle"
22 May 2013,"Go long in Infosys, target at Rs 2,470: Amit Gupta"
22 May 2013,"Rupee fall, strong Tech Mahindra results boost IT stocks"
21 May 2013,"Buy Infosys June Calls, says Sukhani"
21 May 2013,Phaneesh Murthy fiasco: What next for iGate?
20 May 2013,Robinsons Bank selects Infosys Finacle to accelerate their technology transformation
20 May 2013,Infosys to challenge new tax demand of Rs 577cr
20 May 2013,I-T department sends new Rs 577cr tax notice to Infosys
17 May 2013,"Infosys AGM on June 15, 2013"
15 May 2013,"Buy Infosys, TCS: Sudarshan Sukhani"
15 May 2013,Infosys boss Shibulal takes 26.5% salary cut in FY13
14 May 2013,Infosys seeks SEC aid on penalty for employee-info glitches
10 May 2013,"Buy Infosys, says Sukhani"
07 May 2013,Infosys collaborates with SAP on mobile applications to enhance retail sales
07 May 2013,Infosys receives CorpU's learning excellence & innovation award 2013
06 May 2013,"Go long in IT Index, says Sudarshan Sukhani"
06 May 2013,Infosys gains on short covering in May futures
04 May 2013,Infosys has potential to hit Rs 2400: Tulsian
04 May 2013,"Buy Infosys, SpiceJet; short Tata Steel, HPCL: Tulsian"
02 May 2013,"Golomt, Mongolia's largest private bank, selects Infosys Finacle to accelerate growth"
02 May 2013,Golomt Bank selects Infosys Finacle to accelerate growth
02 May 2013,Sukhani positive on IT stocks
02 May 2013,"Don't buy technology stocks, advises Baliga"
30 Apr 2013,Infosys presented with 2013 environmental tracking carbon ranking leader award
28 Apr 2013,India's IT exports resilient despite difficult times
28 Apr 2013,What stocks you should buy/avoid coming week?
26 Apr 2013,Hold Infosys; target of Rs 2349: KRChoksey
26 Apr 2013,Infosys has support at Rs 2050-2100: Karvy
25 Apr 2013,Infosys may see further downside: Bhamre
25 Apr 2013,Infy openness backfires as missed guidance frustrates mkt
23 Apr 2013,Hiring activity slowing among IT firms
23 Apr 2013,Accumulate Infosys; target of Rs 2435: Dolat Capital
22 Apr 2013,"Do not see Infosys above Rs 2,400: Thukral"
21 Apr 2013,"TCS, Infosys, Wipro & HCL Tech build $8 billion cash chest"
21 Apr 2013,"Top 7 companies add Rs 80,056cr in m-cap; ONGC, ITC shine"
20 Apr 2013,Hold Infosys; target of Rs 2500: Way2Wealth
20 Apr 2013,Hold Infosys; target of Rs 2349: KRChoksey
18 Apr 2013,"Target price for Infosys at Rs 2,200: Bhavin Shah"
18 Apr 2013,Strong TCS fails to please; buy HCL Tech: Equirus
18 Apr 2013,Infosys has target of Rs 2406: Aniruddha Mehta
18 Apr 2013,"Infosys a good company, says HDFC Securities"
18 Apr 2013,Buy Infosys; target of Rs 2780: Sushil Finance
17 Apr 2013,TCS confident of beating NASSCOM guidance in FY14
17 Apr 2013,"TCS Q4 net up 22% YoY to Rs 3,597cr on higher other income"
17 Apr 2013,Buy Infosys on dips advises Sudarshan Sukhani
17 Apr 2013,Continue to be positive on Infosys: Bodke
17 Apr 2013,"Infy margins at all-time low, HCL Tech's at all-time high"
17 Apr 2013,Changes in H1B visas to affect Indian IT firms
17 Apr 2013,"HCL Tech beats street; Q3 net jumps 73% YoY to Rs 1,040cr"
17 Apr 2013,"HCL Technologies profit up 73 percent, beats estimates"
16 Apr 2013,Buy Infosys around Rs 2260: Sukhani
16 Apr 2013,"Reduce Infosys, says Ventura"
16 Apr 2013,Queen's University Belfast partners with Infosys to combat cyber security threats
15 Apr 2013,Book profit in Infosys: Sukhani
15 Apr 2013,Hold Infosys; target of Rs 2500: Emkay
15 Apr 2013,Reduce Infosys; target of Rs 2435: Dolat Capital
15 Apr 2013,Sell Infosys; target of Rs 2084: Nirmal Bang
15 Apr 2013,"Infosys a 'buy', says Motilal Oswal, sets Rs 2700 target"
13 Apr 2013,Reading tea leaves from Infosys' Q4 flopshow
13 Apr 2013,Exit Infosys around Rs 2500-2600: Baliga
12 Apr 2013,Enter Infosys around Rs 2200: SP Tulsian
12 Apr 2013,Infosys caught on wrong foot on margin fixation: Bhasin
12 Apr 2013,Expectations from Q4 earnings dissipating: Dipan Mehta
12 Apr 2013,Avoid Infosys: Sudarshan Sukhani
12 Apr 2013,Infosys hits three-month low; sheds 20%
12 Apr 2013,Infosys results is a feast day for bears nearly every time
12 Apr 2013,Infosys Q4 results disappoint: Key Highlights
12 Apr 2013,Infosys fixes book closure for final dividend & AGM
12 Apr 2013,Analysts wrong footed by Infosys earnings€¦yet again
12 Apr 2013,Infy now a struggler in decent running sector: Moshe Katri
12 Apr 2013,FY14 revenue guidance lower but achievable: Shibulal
12 Apr 2013,Infosys appoints Leo Puri as additional director
12 Apr 2013,Infosys shares slump on weak revenue outlook
12 Apr 2013,Infosys recommends final dividend
12 Apr 2013,Infosys Q4 consolidated net profit at Rs 2394cr
12 Apr 2013,Infosys crashes 20%; Q4 earnings miss street estimates
12 Apr 2013,"Infosys Q4 profit up on other income, lower tax expense"
12 Apr 2013,Infosys FY14 revenue guidance at 6-10%
12 Apr 2013,Infosys Q4 disappoints; downgrades loom on weak guidance
12 Apr 2013,"Infosys profit rises 3%, beats estimates marginally"
12 Apr 2013,"Focus on sales, not margins, drives Infosys turnaround"
11 Apr 2013,"LIC reduces stake in Infosys by 1.28%; garners Rs 2,000cr"
11 Apr 2013,Infosys has strong support around Rs 2700: Sukhani
11 Apr 2013,Avoid Infosys: Rajesh Agarwal
11 Apr 2013,Infosys has target of Rs 2950: Jitendra Panda
11 Apr 2013,"Infosys Q4 profit seen down 3% QoQ, sales likely up 4%"
11 Apr 2013,Buy Infosys Calls: Sukhani
11 Apr 2013,Infosys Results: IIFL sees co guiding to 12% growth in FY14
11 Apr 2013,"Buy Infosys 2600 Put, Sell 2500 and 2400 Put: Trivedi"
11 Apr 2013,Infosys Q4 PAT seen up 2.7% at Rs 2434cr: Nirmal Bang
11 Apr 2013,Infosys Q4 PAT seen down 2.2% at Rs 2316cr: IIFL
11 Apr 2013,Infosys Q4 PAT seen down 2% at Rs 2323cr: P Lilladher
11 Apr 2013,Infosys Q4 PAT seen down 3.6% at Rs 2283cr: Angel
11 Apr 2013,Infosys Q4 PAT seen down 2.5% at Rs 2309cr: Kotak Sec
11 Apr 2013,Infosys Q4 PAT seen up 5.2% at Rs 2493cr: Dolat
11 Apr 2013,Infosys may guide to 8-9% growth for FY14: Rajgarhia
10 Apr 2013,HCL Tech may beat Jan-March forecasts: StarMine
10 Apr 2013,"Buy Infosys, says Sudarshan Sukhani"
10 Apr 2013,Buy Infosys; target of Rs 3260: Motilal Oswal
09 Apr 2013,"Sun Pharma, Infosys, ITC preferred picks: Tiwari"
09 Apr 2013,IT firms may report moderate growth in Jan-Mar
05 Apr 2013,S Gopalakrishnan elected as new president of CII
05 Apr 2013,"Buy Infosys, says Sudarshan Sukhani"
05 Apr 2013,Prefer Infosys for long term: Jai Bala
04 Apr 2013,Infosys has resistance around Rs 3000: Bhamre
03 Apr 2013,Infosys may gain 10% in 3-4 months: PN Vijay
03 Apr 2013,See lot of speculative upside in ADAG stocks: PN Vijay 
02 Apr 2013,Infosys may rally to Rs 3000: Sukhani
02 Apr 2013,RWE Supply & Trading selects Infosys as its transformation partner
02 Apr 2013,"TCS, Infosys likely to be market performer: Homavazir"
02 Apr 2013,"Infosys can move to Rs 2980-3000, says Sukhani"
01 Apr 2013,Buy Infosys; target of Rs 3175: PLilladher
28 Mar 2013,Infosys wins work placement of the year
25 Mar 2013,"Infosys FY13 results on April 12, 2013"
21 Mar 2013,6 trading bets that can fetch you handsome returns
20 Mar 2013,Sell Infosys; target of Rs 2685: Nirmal Bang
15 Mar 2013,India Post partners with Infosys for Rural Systems Integration
15 Mar 2013,Buy Infosys; target Rs 3175: P Lilladher
15 Mar 2013,Dentsu's global project selects Infosys Edge platform
14 Mar 2013,"New milestone for Infosys, extends footprint in German market"
14 Mar 2013,Buy Infosys; target Rs 3260: Motilal Oswal
14 Mar 2013,Re-enter Infosys on correction: PN Vijay
14 Mar 2013,Will Infosys loosen purse strings to reward shareholders?
12 Mar 2013,Infosys expands footprint in Latin America
11 Mar 2013,"Book profit in TCS, Infosys, HCL Tech, Wipro: SP Tulsian"
08 Mar 2013,Book profit in Infosys: Mehta
07 Mar 2013,Hold Infosys advises Phani Sekhar
07 Mar 2013,Accor selects Infosys CommerceEdge to drive social shopping via Facebook
07 Mar 2013,Morgan Stanley overweight on Infosys; share at 52-week high
07 Mar 2013,See higher levels in Infosys:  Sudarshan Sukhani
06 Mar 2013,"Buy Infosys on dips, says Sukhani"
06 Mar 2013,"Infosys - Big bet in IT space, says UBS India"
06 Mar 2013,"To focus on Europe, won't stop yearly rev guidance: Infosys"
05 Mar 2013,"Infosys may decline to Rs 2650-2700, says Harchekar"
04 Mar 2013,Infosys to Add Approximately 200 Jobs to Metro Atlanta Area
01 Mar 2013,Book profit in IT stocks: Sukhani 
26 Feb 2013,"Buy SBI, Infosys, Bharti Airtel: Sukhani"
25 Feb 2013,Infosys likely turning the corner; up target: JP Morgan
25 Feb 2013,"Buy Wipro, Infosys, says Sudarshan Sukhani"
25 Feb 2013,"See higher levels in Infosys, says Sukhani"
23 Feb 2013,"Buy Infosys, Reliance, Bharti for next week: Sukhani"
22 Feb 2013,"Arch rivals Infosys, TCS to work together on govt contract"
22 Feb 2013,Report of negligence in MCA 21 project 'misguided': Infosys
22 Feb 2013,"Buy Infosys, Wipro: Sukhani"
22 Feb 2013,Ex-Infy executive aims to shake up IT sector billing model
21 Feb 2013,Infosys launches BigDataEdge
20 Feb 2013,Infosys begins trading on NYSE Euronext London & Paris Markets
20 Feb 2013,Infosys a leader for Oracle Applications Management Service Providers
19 Feb 2013,Infosys Cloud Ecosystem Hub wins The 2012 Golden Peacock award
19 Feb 2013,"Infosys to trade on NYSE Euronext London, Paris Markets from Feb 20"
18 Feb 2013,Check out: Super Six stocks for Feb 18 
18 Feb 2013,Infosys a leader in Enterprise Mobility Services
16 Feb 2013,"Buying opportunity in Infosys, says Sukhani"
15 Feb 2013,Infosys Edge wins NASSCOM business innovation
14 Feb 2013,Infosys gets nod for listing ADS on NYSE Euronext Paris
14 Feb 2013,"Infosys can move to Rs 3050-3100, says Nitin Jain"
14 Feb 2013,Infosys' ADS approves for listing on NYSE Euronext Paris
13 Feb 2013,Infosys to partner with National ICT Australia in Joint innovation
12 Feb 2013,Rolta sees order pipeline of Rs 7000cr
12 Feb 2013,Infosys to mentor British entrepreneurs after Web Mission to India
12 Feb 2013,"IT Sector exports seen up 12-14% in FY2014, says Nasscom"
11 Feb 2013,"IT, pharma stocks may outperform: Sukhani"
11 Feb 2013,"Short Infosys future; SL Rs 2840, target Rs 2750: Harchekar"
08 Feb 2013,Dismal markets: Check out Tulsian's bets to make profits
08 Feb 2013,Ambit Cap's take on IT sector after Q3 nos
07 Feb 2013,Cognizant bullish on demand; sees uptick in client budgets
04 Feb 2013,4 stock ideas to liven up your trade
30 Jan 2013,Corp Affairs Min expects to soon address MCA-21 glitches
25 Jan 2013,"Davos 2013: IT sector to see better growth, more jobs in '13: Infy"
23 Jan 2013,Growing 21% globally; optimistic on UIDAI contract: SAP
23 Jan 2013,Infosys launches AssistEdge for contact centers 
23 Jan 2013,"See Infosys rising closer to Rs 2,900: Manghnani"
21 Jan 2013,HCL Tech would continue to outperform Infosys: StanChart
17 Jan 2013,Infosys up 1% on CLSA outperform report
17 Jan 2013,"Sees IT stocks as trading bets, not investments: Baliga"
16 Jan 2013,Infosys to take over Corp Affairs Min's MCA-21 project
16 Jan 2013,"Hold Infosys; target Rs 2,881: Sushil Finance"
16 Jan 2013,HCL Technologies may go upto Rs 700: Manghnani
15 Jan 2013,Accumulate Infosys; target Rs 3000: Way2Wealth
15 Jan 2013,Bullish on Spicejet; upbeat on Yes Bank Q3 result: Tulsian
15 Jan 2013,Buy Infosys; target of Rs 2988: Firstcall Research
15 Jan 2013,Infosys has target of Rs 3200: JM Financial
15 Jan 2013,Infosys partners with NovaSom to significantly speed test result processing
15 Jan 2013,Book profits in TCS: Siddharth Bhamre
15 Jan 2013,Overweight on IT sector; midcap IT stocks in focus: Irani
15 Jan 2013,Hold Infosys; target Rs 2940: Ventura Securities
15 Jan 2013,Accumulate Infosys; target Rs 2900: Emkay
14 Jan 2013,"TCS tops IT biz with all-round, consistent results: Experts"
14 Jan 2013,"TCS beats street with Q3 net profit of Rs 3551 cr, up 1%"
14 Jan 2013,ONGC can touch Rs 340-350: Ambareesh Baliga
14 Jan 2013,See resistance in TCS around Rs 1360-1375: SP Tulsian
14 Jan 2013,TCS to add 5-7%; Infosys may rally to Rs 2950: Mohindar
14 Jan 2013,Hold Infosys; target Rs 2700: SPA Research
14 Jan 2013,Buy Infosys; target Rs 3000: P Lilladher
14 Jan 2013,Infosys has target of Rs 3200: JM Financial
14 Jan 2013,Buy Infosys; target Rs 3110: Motilal Oswal
14 Jan 2013,"Infosys up further as brokerages upgrade ratings, forecast"
14 Jan 2013,Infosys has target of Rs 2850: Aniruddha Mehta
14 Jan 2013,Short Infosys above Rs 2800: Sanjay Dutt
14 Jan 2013,See 10% upside in Infosys: Rajen Shah
14 Jan 2013,Why Credit Suisse is unimpressed by Infosys Q3 performance
14 Jan 2013,Accumulate Infosys; target Rs 2850: Angel Broking
14 Jan 2013,Infosys rallies for second day on brokerage upgrades
14 Jan 2013,Accumulate Infosys; target Rs 2875: KRChoksey
14 Jan 2013,Accumulate Infosys; target Rs 3250: Dolat Capital
12 Jan 2013,Is it time to shift out of TCS into Infosys? 
12 Jan 2013,Bullish on mkt till mid-Jan; buy Titan Indus: SP Tulsian
11 Jan 2013,"Short Infosys around Rs 2710- 2715, says SP Tulsian"
11 Jan 2013,Wage hike for onsite workers; promotions for upto 9K: Infy
11 Jan 2013,Buy Infosys; target of Rs 3250: Dolat Capital
11 Jan 2013,"Tulsian sees Nifty at 6100, bets on banks & IT"
11 Jan 2013,HCL Technologies can touch Rs 800: Joshi
11 Jan 2013,Buy Infosys with long-term perspective: Sukhani
11 Jan 2013,Ambit Cap may up Infosys EPS estimate on strong rev growth 
11 Jan 2013,Street cheers Infosys Q3 results; here's what analysts say
11 Jan 2013,IT sectors Q3FY13 earning estimates: P Lilladher
11 Jan 2013,Buy Infosys: Prabhudas Lilladher
11 Jan 2013,"Infosys, TCS, Wipro our top picks in IT: Antique Broking"
11 Jan 2013,IT sector Q3FY13 earning estimates: Motial Oswal
11 Jan 2013,"Infosys consolidated net profit at Rs 2369cr vs Rs 2372cr, YoY"
11 Jan 2013,Europe looks good; won't clip pricing to drive rev: Infosys
11 Jan 2013,Infosys expects FY operating margin of 26%: CFO
11 Jan 2013,Buy Infosys for long term: Sukhani
11 Jan 2013,BSE IT Index up over 7% post Infosys ups FY13 guidance
11 Jan 2013,Infosys surprises with better-than-expected Q3; guidance up
11 Jan 2013,Infosys surges 10% on robust Q3 results
11 Jan 2013,Infosys can test Rs 2600: Anil Manghnani
11 Jan 2013,Infosys surprises in Q3: Is this a turning point?
11 Jan 2013,"Bull's eye: Buy TVS Motor, Suzlon, CMC, short Infosys"
10 Jan 2013,Infosys earnings may miss expectations
10 Jan 2013,Infosys likely to reduce rev guidance to 3%: ICICI Direct
10 Jan 2013,"Infosys Q3 net profit seen down 5% QoQ, USD revenue up 4%"
10 Jan 2013,Infosys Q3 PAT seen down 8% at Rs 2191cr: KRChoksey
10 Jan 2013,Infosys Q3 PAT seen down 6.4% at Rs 2216.9cr: P Lilladher
10 Jan 2013,Expect 120 bps fall in Infosys' margins in Q3: IIFL Inst
09 Jan 2013,"M&M, Infosys can see smart upmove: SBI Cap"
09 Jan 2013,"LIC ups Infy's stake by over 2%, buys shares worth Rs 3k cr"
09 Jan 2013,Sell Infosys 2400 Straddle ahead of results: Amit Trivedi
09 Jan 2013,Infosys Q3 PAT seen down 7% at Rs 2203.8cr: Kotak
09 Jan 2013,Infosys Q3 PAT seen down 10% at Rs 2135.6cr: Motilal Oswal
09 Jan 2013,Infosys may slip to Rs 2100: Anil Manghnani
09 Jan 2013,"Buy Infosys, says Sudarshan Sukhani"
08 Jan 2013,Short Larsen & Toubro: Vayalar
08 Jan 2013,Infosys Q3 PAT seen down 9% at Rs 2157cr: Angel
08 Jan 2013,"Buy Infosys, TCS on dip: Bhamre"
08 Jan 2013,Cyclically IT sector Q3 likely to be weak: Angel
07 Jan 2013,"Q3 preview: Weak client spend to hit IT, TCS seen gaining"
07 Jan 2013,Stay invested in Infosys: Sukhani
07 Jan 2013,UBS India neutral on Infosys
05 Jan 2013,"Indian IT to do better in FY14, bet on HCL Tech: Goldman"
04 Jan 2013,Infy Q3 results unlikely to be strong; but good buy: Tandon
04 Jan 2013,"Buy Bharti Airtel, Infosys, RIL: Sukhani"
04 Jan 2013,Under-performers asked to leave may be less than 5000: Infy
04 Jan 2013,"Infosys to fire up to 5,000 workers: Report"
04 Jan 2013,Super Six stocks you can bet on Jan 4
03 Jan 2013,Infosys prize 2012 honors finest minds in Science and Humanities
03 Jan 2013,Infosys rises on Bank of America buy report
02 Jan 2013,2013 opens with optimism tinged with caution: CII
31 Dec 2012,"Infosys may slip to Rs 1975-2000, says Baliga"
29 Dec 2012,Mid-tier IT firms outperform big boys in 2012
28 Dec 2012,"Buying opportunities seen in Infosys, Wipro: Sukhani"
28 Dec 2012,Year 2013: 11 stocks that can give you handsome returns 
28 Dec 2012,Tata Motors best blue-chip performer in 2012
28 Dec 2012,"Go long in Infosys, says Sudarshan Sukhani"
27 Dec 2012,"Agarwal advises to sell Infosys, TCS"
27 Dec 2012,"Buy Apollo Tyres, TCS, Infosys: Sukhani"
27 Dec 2012,Sell Infosys Jan Fut below Rs 2360: IIFL
26 Dec 2012,Infosys to announce Q3 results on Jan 11
26 Dec 2012,Anand Tandon overweight IT sector
26 Dec 2012,"Infosys Q3 results on Jan 11, 2013"
24 Dec 2012,"Infosys cutting prices to boost volumes, says JP Morgan"
24 Dec 2012,'SCAM' to make 2013 a promising year for IT-BPO sector
22 Dec 2012,Heads up! Stocks you should trade next week
21 Dec 2012,"Short term traders don€™t buy Infosys, TCS, Wipro: Sukhani"
21 Dec 2012,"Buy Infosys around Rs 2300, says Sunidhi Securities"
20 Dec 2012,"Buy Infosys Jan fut, sell Nifty Jan fut: ICICIdirect"
20 Dec 2012,"Infosys a good medium term bet, says Atul Badkar"
19 Dec 2012,IT would like RBI to look at interest rates: Infosys
19 Dec 2012,Six intraday top picks for December 19
18 Dec 2012,Infosys FinacleTM a leader among Global Banking Platforms
17 Dec 2012,Ambareesh Baliga negative on IT space
17 Dec 2012,Infosys may trim forecast again as US clients cut back
14 Dec 2012,Ex-employee withdraws lawsuit against Infy after settlement
14 Dec 2012,Japan's OSG selects Infosys CommerceEdge platform
14 Dec 2012,OSG Corp selects Infosys CommerceEdge to transform its e-commerce portal
13 Dec 2012,Indian cos invest USD 2.31 billion overseas in November
13 Dec 2012,Infosys is number one for corp governance: Report
13 Dec 2012,US likely to launch 4 big I-T deals
13 Dec 2012,Infosys ranks No. 1 for its corporate governance
13 Dec 2012,Infosys ADS starts trading on NYSE
12 Dec 2012,"Europe strategic for Infy, London & Paris listing next: CEO"
12 Dec 2012,Buy Infosys 2300 Put: VK Sharma
12 Dec 2012,"Short Infosys, says Sudarshan Sukhani"
07 Dec 2012,Infosys may lower FY13 dollar guidance
07 Dec 2012,Infosys FY13 revenue outlook under threat: UBS
07 Dec 2012,Infosys BPO wins 2012 Optimas Award for Managing Change
06 Dec 2012,Infosys plans to roll out project for India Post in 2 yrs
