Time,Dates,Sources,Headlines
2.46 pm , 14 Aug 2017 ,   Source: Moneycontrol.com,"EXCLUSIVE-Infosys co-chair Venkatesan opens up on targets, founder-CEO rift and investor concerns"
9.35 am , 11 Aug 2017 ,   Source: CNBC-TV18,"Buy Infosys, Bank of Baroda looks weak: Chandan Taparia"
9.17 am , 09 Aug 2017 ,   Source: PTI,"Big data to address problems of jobs, growth: Nandan Nilekani"
2.18 pm , 07 Aug 2017 ,   Source: Moneycontrol.com,Investors are asking if Vishal Sikka is the right person to lead Infosys: Anil Singhvi
3.05 pm , 04 Aug 2017 ,   Source: PTI,No plans to make external investigator's report public: Infosys
8.43 am , 04 Aug 2017 ,   Source: PTI,Infosys' senior-level exits far lower than others: Vishal Sikka
8.41 am , 04 Aug 2017 ,   Source: PTI,Infosys to acquire Brilliant Basics
8.24 am , 04 Aug 2017 ,   Source: CNBC-TV18,Looking at both small start-up type companies & large ones for acquisition: Wipro
10.54 pm , 03 Aug 2017 ,   Source: Moneycontrol.com,Another row? Narayana Murthy wants Infosys to make Panaya report public
2.00 pm , 03 Aug 2017 ,   Source: CNBC-TV18,"Infosys' Vishal Sikka completes 3 years as CEO, says proud of revenue growth at firm"
2.10 pm , 31 Jul 2017 ,   Source: Moneycontrol.com,"Infosys sees exit of another top executive, fourth in 40 days"
1.57 pm , 30 Jul 2017 ,   Source: PTI,Infosys can be 10 times as large as it is today: Ravi Venkatesan
1.57 pm , 30 Jul 2017 ,   Source: PTI,"Investing heavily in Europe, hiring locals: Infosys"
1.37 pm , 27 Jul 2017 ,   Source: PTI,"Very much hope Vishal Sikka will deliver results, Infosys Co-chairman Ravi Venkatesan"
9.15 pm , 26 Jul 2017 ,   Source: PTI,Infosys Innovation Fund MD Yusuf Bashir quits
12.59 pm , 26 Jul 2017 ,   Source: PTI,"We consider Narayana Murthy a well wisher, not shareholder activist: Infosys"
11.36 am , 21 Jul 2017 ,   Source: CNBC-TV18,"Expect 5-7% upside on Wipro; prefer Infosys, Tech Mah & Wipro in IT sector: Edelweiss"
4.59 pm , 17 Jul 2017 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1158: KR Choksey
3.30 pm , 17 Jul 2017 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 1040: ICICI Direct
8.13 am , 17 Jul 2017 ,   Source: CNBC-TV18,Should have listened to co-founders about not leaving Infosys in 2014: NRN Murthy
6.05 pm , 14 Jul 2017 ,   Source: Moneycontrol.com,Why Infosys sulked in last hour of trade despite Q1 earnings surprise
3.37 pm , 14 Jul 2017 ,   Source: Moneycontrol.com,Infosys Q1 FY18 – adept driver negotiating a bumpy road well
2.03 pm , 14 Jul 2017 ,   Source: CNBC-TV18,New services & software segregated in Q1; will be key growth driver: Vishal Sikka
12.41 pm , 14 Jul 2017 ,   Source: Moneycontrol.com,Infosys adds 59 clients in Q1 against 71 in previous quarter
11.54 am , 14 Jul 2017 ,   Source: CNBC-TV18,Infosys Q1: Management talks about performance and outlook
10.03 am , 14 Jul 2017 ,   Source: Moneycontrol.com,Infosys surprises D-Street! Top 10 takeaways for June quarter results
9.17 am , 14 Jul 2017 ,   Source: Moneycontrol.com,Infosys: Outcome of board meeting
8.55 am , 14 Jul 2017 ,   Source: Moneycontrol.com,"Infosys Q1 profit down 3.3%, retains FY18 constant currency revenue growth guidance"
6.33 pm , 13 Jul 2017 ,   Source: Moneycontrol.com,Infosys Q1 PAT may dip 3% QoQ to Rs 3495.2 cr: Edelweiss
12.41 pm , 13 Jul 2017 ,   Source: Moneycontrol.com,Will Infosys surprise D-Street on Friday? Here’s how to trade the stock
12.14 pm , 13 Jul 2017 ,   Source: CNBC-TV18,IT Q1 earnings: Elara Cap says TCS' commentary on BFSI key; like Infosys better
11.52 am , 13 Jul 2017 ,   Source: CNBC-TV18,Infosys to release Q1 results report on July 14; keep an eye on these 10 factors
3.37 pm , 12 Jul 2017 ,   Source: CNBC-TV18,"Hold Infosys, target Rs 1050: Shahina Mukadam"
6.00 pm , 07 Jul 2017,@,Apple distributor Redington promoters have almost sold off. Should you?
8.13 am , 07 Jul 2017 ,   Source: Moneycontrol.com,Infosys scheduled to report Q1 results on July 14
6.27 pm , 04 Jul 2017 ,   Source: Moneycontrol.com,"Infosys employees get 5-11% salary hike, no April-June arrears: Sources"
2.49 pm , 04 Jul 2017 ,   Source: CNBC-TV18,"Buy Infosys, Godrej Industries; sell SRF, Bank of Baroda: Sudarshan Sukhani"
4.43 pm , 01 Jul 2017 ,   Source: PTI,Infosys appoints D Sundaram as independent director
9.53 am , 01 Jul 2017 ,   Source: Moneycontrol.com,Infosys appoints D Sundaram as independent director
9.20 pm , 28 Jun 2017 ,   Source: Moneycontrol.com,"Infosys' 36th AGM held on June 24, 2017"
8.16 am , 27 Jun 2017 ,   Source: Moneycontrol.com,Infosys: Outcome of AGM
10.58 am , 25 Jun 2017 ,   Source: PTI,Modi will convey Indian IT cos' role in US to Trump: Sikka
10.36 am , 25 Jun 2017 ,   Source: PTI,Infosys board's relationship with founders 'good': Co-chairman Ravi Venkatesan
11.05 am , 24 Jun 2017 ,   Source: Moneycontrol.com,Why Infosys needs an activist shareholder like Narayana Murthy
9.10 am , 24 Jun 2017 ,   Source: Moneycontrol.com,Infosys to cough up $1 million fine for flouting US visa norms
6.31 pm , 23 Jun 2017 ,   Source: Moneycontrol.com,Clean chit: Independent investigation clears Infosys of whistleblowers' allegations
3.01 pm , 23 Jun 2017 ,   Source: PTI,"IT export growth projection is realistic, reasonable: Experts"
12.19 pm , 22 Jun 2017 ,   Source: PTI,"Indian IT industry not H-1B dependent, says Infosys CEO"
9.06 am , 20 Jun 2017 ,   Source: Moneycontrol.com,Infosys' ex-US head to join Snickers maker Mars as Chief Digital Officer
6.22 pm , 19 Jun 2017 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1173: Edelweiss
3.28 pm , 19 Jun 2017 ,   Source: Moneycontrol.com,JPMorgan suggests more de-centralisation for Infosys as stock falls 2%
10.14 am , 19 Jun 2017 ,   Source: Moneycontrol.com,Infosys to strengthen its leadership programme to boost internal hiring
9.57 am , 19 Jun 2017 ,   Source: Moneycontrol.com,The bogey of exits haunts Infosys but has Sikka's currency devalued?
9.51 am , 16 Jun 2017 ,   Source: PTI,Infosys appoints Inderpreet Sawhney as group general counsel
9.51 am , 16 Jun 2017 ,   Source: PTI,Infosys appoints Inderpreet Sawhney as group general counsel
9.51 am , 16 Jun 2017 ,   Source: PTI,Infosys appoints Inderpreet Sawhney as group general counsel
8.20 am , 16 Jun 2017 ,   Source: Moneycontrol.com,Infosys appoints Nitesh Banga as global head of Manufacturing
3.43 pm , 14 Jun 2017 ,   Source: PTI,Govt spending on digitisation should be raised: Ex-Infosys CFO
8.43 am , 14 Jun 2017 ,   Source: CNBC-TV18,"Buy, Sell, Hold: 1 major event, 1 sector and 4 stocks are on investors’ radar today"
12.14 pm , 13 Jun 2017 ,   Source: Moneycontrol.com,Infosys says 'actions of activist shareholders' can harm co in a filing to SEC
11.42 am , 13 Jun 2017 ,   Source: Moneycontrol.com,Case closed: SEBI to stop pursuing whistleblower's allegations against Infosys
11.32 am , 09 Jun 2017 ,   Source: Moneycontrol.com,"Narayana Murthy, co-founders to sell entire stake in Infosys?"
3.25 pm , 08 Jun 2017 ,   Source: Moneycontrol.com,"Infosys' comments, concerns on pricing spook IT stocks for second day"
10.53 am , 08 Jun 2017 ,   Source: CNBC-TV18,"HCL Tech, Infosys top picks; negative on Tech Mahindra: Elara Capital"
12.43 pm , 07 Jun 2017 ,   Source: Moneycontrol.com,Clients asking for 20-30% cost takeout; expect this to play out over 3-5 year period: Infosys COO Pravin Rao
1.59 pm , 06 Jun 2017 ,   Source: PTI,IT job creation not rooted in reality: Head Hunters India
11.51 am , 01 Jun 2017,@,"Facing job cuts, IT needs capitalism in mind, socialism in heart: Narayana Murthy"
1.38 pm , 30 May 2017 ,   Source: PTI,"Techies well taken care of, no need for union: V Balakrishnan"
3.35 pm , 29 May 2017 ,   Source: PTI,MF investment platform Nivesh.com raises fund
11.45 am , 26 May 2017 ,   Source: PTI,"Sad over recent IT layoffs, says Narayana Murthy"
9.36 am , 26 May 2017 ,   Source: CNBC-TV18,"Buy Asian Paints, Motherson Sumi, Capital First, L&T Finance: Rajat Bose"
7.40 pm , 25 May 2017 ,   Source: Moneycontrol.com,"With UK and Eurozone markets being reshaped, what's in it for Indian cos?"
9.50 am , 25 May 2017 ,   Source: Reuters,Infosys touts plan to hire Americans in face of visa pressures
5.44 pm , 24 May 2017 ,   Source: PTI,"Vishal Sikka's salary drops 67% in FY17, but Infosys gives big hikes to its top 4 execs"
2.11 pm , 23 May 2017 ,   Source: PTI,Acko General Insurance raises $30m seed funding
7.35 am , 23 May 2017 ,   Source: PTI,Vishal Sikka says journey ahead 'challenging'
4.53 pm , 18 May 2017 ,   Source: CNBC-TV18,"Buy Infosys, see 3-4% upside: Dharmesh Kant"
12.15 pm , 16 May 2017 ,   Source: PTI,"Indiana governor welcomes Infosys, announces India visit"
3.30 pm , 12 May 2017 ,   Source: Moneycontrol.com,Bangalore techies in panic mode as IT companies shed workforce
1.52 pm , 12 May 2017 ,   Source: PTI,"Infosys pushes salary hikes to July, even later for executives"
1.11 pm , 12 May 2017 ,   Source: Moneycontrol.com,Job cuts become inevitable as IT loses sheen
11.24 am , 12 May 2017 ,   Source: CNBC-TV18,Buy Infosys; sell Asian Paints: Mitessh Thakkar
9.37 pm , 09 May 2017 ,   Source: PTI,"After Cognizant, Wipro, now Infosys to lay off employees"
11.55 am , 09 May 2017 ,   Source: CNBC-TV18,"Buy Infosys, TCS, HCL Tech, IRB Infrastructure; sell Cipla: Sudarshan Sukhani"
1.29 pm , 08 May 2017 ,   Source: Moneycontrol.com,GST rollout may bring in big opportunities for IT companies
6.40 pm , 06 May 2017 ,   Source: PTI,Emotive connect with Infosys to remain forever: Gopalakrishnan
1.38 pm , 05 May 2017 ,   Source: PTI,Infosys move to hire Americans act of appeasement: Head Hunters
3.41 pm , 04 May 2017 ,   Source: Reuters,Infosys plays down cost concerns from U.S. hiring plan
2.05 pm , 03 May 2017 ,   Source: PTI,"White House welcomes Infosys decision to hire 10,000 Americans"
1.22 pm , 03 May 2017 ,   Source: Moneycontrol.com,"Fewer jobs, more layoffs: Why pace of hiring has slowed in Indian IT"
10.45 am , 02 May 2017 ,   Source: Moneycontrol.com,Infosys to hire 10000 American workers in next two year
9.41 am , 02 May 2017 ,   Source: Reuters,"Infosys plans to hire 10,000 American workers, open 4 US tech centres"
11.17 am , 26 Apr 2017 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 986: Geojit Financial Services
1.05 pm , 25 Apr 2017 ,   Source: Moneycontrol.com,Trump govt was wrong on visa issuance number for Indian IT cos
9.59 am , 25 Apr 2017 ,   Source: PTI,Infosys announces opening of office in Croatia
12.16 pm , 24 Apr 2017 ,   Source: CNBC-TV18,"Infosys looking to expand board, induct two new members: Sources"
12.14 pm , 21 Apr 2017 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 986: Geojit Financial Services
12.11 pm , 21 Apr 2017 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1092: Axis Direct
12.03 pm , 21 Apr 2017 ,   Source: Moneycontrol.com,Layoffs and hiring freezes: IT slowdown signs are getting harder to ignore
7.06 pm , 20 Apr 2017 ,   Source: CNBC-TV18,Wipro gives pink slips to 350-400 employees across India: Sources
5.45 pm , 20 Apr 2017 ,   Source: PTI,"Modi, Paytm founder in Time's 'most influential people list'"
12.45 pm , 20 Apr 2017 ,   Source: PTI,ShopX enters into strategic tie-up with Puma
2.02 pm , 19 Apr 2017 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1200: Motilal Oswal
2.00 pm , 19 Apr 2017 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1060: ICICI Direct
1.30 pm , 19 Apr 2017 ,   Source: Moneycontrol.com,Accumulate Infosys; target of Rs 1060: KR Choksey
12.25 pm , 19 Apr 2017 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 1022: Arihant Capital
9.00 am , 19 Apr 2017 ,   Source: CNBC-TV18,Investment in geographies paying off handsomely; positive outlook for FY18: TCS
12.24 pm , 18 Apr 2017 ,   Source: Moneycontrol.com,"Amid storm over Sikka's Panaya buy, TechM says self-developed similar solution cheaply"
5.54 pm , 17 Apr 2017 ,   Source: Moneycontrol.com,Hits and misses of the early earnings season
4.00 pm , 17 Apr 2017 ,   Source: CNBC-TV18,"Buy Infosys, says Gaurang Shah"
1.50 pm , 17 Apr 2017 ,   Source: CNBC-TV18,"TCS Q4 profit seen down 2%, dollar revenue may rise 2%; 5 factors to watch out"
1.21 pm , 17 Apr 2017 ,   Source: Moneycontrol.com,"Infosys Q4 results: Analysts largely wary on FY18 guidance, remain mixed"
5.29 pm , 15 Apr 2017 ,   Source: Moneycontrol.com,Will IT sector have a smooth March quarter? Here are analysts’ views on it
3.27 pm , 15 Apr 2017 ,   Source: Moneycontrol.com,Decision to appoint Ravi Venkatesan as co-chair to Infosys board unnecessary: IiAS
2.20 pm , 15 Apr 2017 ,   Source: PTI,Infosys CEO Vishal Sikka takes home Rs 43 cr in FY17
6.15 pm , 13 Apr 2017 ,   Source: CNBC-TV18,"Ravi Venkatesan a natural, appropriate choice as Infosys co-chairman: R Seshasayee"
4.51 pm , 13 Apr 2017 ,   Source: Moneycontrol.com,Deal wins of over $800 million in Q4; focus on winning more of them: Infosys
4.05 pm , 13 Apr 2017 ,   Source: CNBC-TV18,There is scope for increasing guidance as visibility improves: Vishal Sikka
1.50 pm , 13 Apr 2017 ,   Source: PTI,Need to reduce 'friction' in businesses in India: Narayana Murthy
12.02 pm , 13 Apr 2017 ,   Source: Moneycontrol.com,"Infosys Q4: With new payout policy, co may be positioning itself as a dividend yield play"
11.39 am , 13 Apr 2017 ,   Source: PTI,"Have to live with visa issue,local-global talent mix must: Infosys"
10.29 am , 13 Apr 2017 ,   Source: CNBC-TV18,What analysts say about Infosys post Q4 earnings and FY18 guidance
9.51 am , 13 Apr 2017 ,   Source: Moneycontrol.com,Infosys Q4 results: Top 10 key takeaways from March quarter
9.51 am , 13 Apr 2017 ,   Source: CNBC-TV18,"Infosys Q4 2017 results: Experts welcome dividend policy, but worry on EBIT guidance"
9.50 am , 13 Apr 2017 ,   Source: Moneycontrol.com,Infosys recommends final dividend of Rs 14.75
9.45 am , 13 Apr 2017 ,   Source: CNBC-TV18,"Buy Wockhardt, Bajaj Auto; sell Hindalco Industries, Mindtree, Just Dial: Sudarshan Sukhani"
9.21 am , 13 Apr 2017 ,   Source: Moneycontrol.com,"Infosys announces dividend of Rs 14.75/share, to payout Rs 13,000 crore in FY18"
8.55 am , 13 Apr 2017 ,   Source: Moneycontrol.com,"Infosys Q4 profit dips 2.8%, attrition down; FY18 dollar revenue growth seen at 6.5-8.5%"
8.30 am , 13 Apr 2017 ,   Source: CNBC-TV18,"Infosys Q4 profit may fall 3.7%, FY18 dollar revenue growth guidance seen at 7-9%"
4.02 pm , 12 Apr 2017 ,   Source: CNBC-TV18,Here are SP Tulsian's top trading picks
1.01 pm , 12 Apr 2017 ,   Source: PTI,Tightening H1B visa norms a blessing in disguise for IT firms: Mohandas Pai
9.35 am , 12 Apr 2017 ,   Source: Moneycontrol.com,Last 3 quarters Infosys closed in red on the results day: here’s how to trade
6.48 pm , 11 Apr 2017 ,   Source: CNBC-TV18,Q4 Earnings: Will we clock a double-digit growth? Experts analyze
1.06 pm , 11 Apr 2017 ,   Source: CNBC-TV18,Here's what you can expect from Q4 results of Infosys
8.46 am , 06 Apr 2017 ,   Source: NEWS18.com,"Former Infosys top executive defends Narayana Murthy, says board has let down founders"
6.47 pm , 03 Apr 2017 ,   Source: CNBC-TV18,"Infosys board seeks to clarify role of promoters, writes to shareholders: Sources"
6.24 pm , 03 Apr 2017 ,   Source: PTI,"Pay hike for top executive terrible, says ex-CFO V Balakrishnan"
4.29 pm , 03 Apr 2017 ,   Source: PTI,"Mohandas Pai backs NR Narayana Murthy; Infosys COO UB Pravin Rao's pay spectacular, not performance"
11.50 am , 03 Apr 2017 ,   Source: Moneycontrol.com,A recap of Infosys row: Narayana Murthy's fresh salvo revives spat over compensation
10.21 am , 03 Apr 2017,@,Full text of Infosys founder Narayana Murthy's letter to the media
12.15 am , 03 Apr 2017,@,Infosys saga continues: Now Narayana Murthy questions COO Pravin Rao's pay hike
12.19 pm , 23 Mar 2017 ,   Source: Moneycontrol.com,"FEATURE- With automation threat looming, IT cos ramp up reskilling. But is it enough?"
2.12 pm , 22 Mar 2017 ,   Source: CNBC-TV18,"Buy Infosys, Power Finance Corporation, Oriental Bank of Commerce: Rishi Kohli"
9.33 pm , 14 Mar 2017 ,   Source: Moneycontrol.com,Infosys board meeting
6.20 pm , 08 Mar 2017 ,   Source: PTI,"Challenge is to transition without losing values, ethos: Sikka"
3.21 pm , 08 Mar 2017 ,   Source: Moneycontrol.com,Infosys enters into partnership with Texas Department of Family & Protective Services
1.24 pm , 08 Mar 2017 ,   Source: CNBC-TV18,"Divis Labs can climb to Rs 810, Infosys looks weak: Prakash Gaba"
11.43 am , 07 Mar 2017 ,   Source: CNBC-TV18,"Buy Infosys, Ashok Leyland, Adani Power, Thomas Cook: Thakkar"
10.05 am , 06 Mar 2017 ,   Source: CNBC-TV18,Here are some top trading ideas by Sanjiv Bhasin
9.29 am , 06 Mar 2017 ,   Source: CNBC-TV18,"Buy AB Nuvo, Arvind, Infosys, Titan; short UPL: Sukhani"
11.44 am , 05 Mar 2017 ,   Source: PTI,"RIL hits home run! Top 4 cos' m-cap swells by Rs 35,876 crore"
11.26 am , 03 Mar 2017 ,   Source: CNBC-TV18,"To cut healthcare costs, US must partner India: Biocon's Shaw"
10.00 am , 03 Mar 2017 ,   Source: Moneycontrol.com,"Buy, sell, hold: 7 stocks to focus as market cautious"
2.37 pm , 02 Mar 2017 ,   Source: CNBC-TV18,Buy Infosys; sell IDFC Bank:  Mitessh Thakkar
11.25 am , 02 Mar 2017 ,   Source: CNBC-TV18,"Buy Mahindra and Mahindra, Infosys, Sun Pharma: VK Sharma"
10.32 am , 02 Mar 2017 ,   Source: CNBC-TV18,"Buy M&M, Infosys, HUL; sell Shriram Trans, Tata Motors: Thakkar"
9.34 am , 02 Mar 2017 ,   Source: Moneycontrol.com,Employees launch petition against 3-month exit notice in IT cos
12.24 pm , 01 Mar 2017 ,   Source: CNBC-TV18,"Now, Wipro mulls share buyback, plans using 25-30% of cash: Srcs"
6.00 pm , 28 Feb 2017 ,   Source: Moneycontrol.com,COMMENT: Are Indian investors gaining from Warren Buffett’s wisdom?
3.51 pm , 27 Feb 2017 ,   Source: CNBC-TV18,"Buy Infosys, may test Rs 1200: Prakash Gaba"
3.45 pm , 27 Feb 2017 ,   Source: CNBC-TV18,Hold Infosys for long term: Gaurang Shah
10.15 am , 27 Feb 2017 ,   Source: Moneycontrol.com,"Buy, sell, hold: 6 stocks analysts are watching out"
1.12 pm , 25 Feb 2017 ,   Source: Forbes India,Independent directors should get ESOPs: HDFC’s Keki Mistry
2.44 pm , 24 Feb 2017 ,   Source: PTI,Infy seeks shareholders' nod for new Articles of Association
2.00 pm , 24 Feb 2017 ,   Source: Moneycontrol.com,"Without reskilling, IT's 1 mn workforce will struggle to stay"
1.42 pm , 24 Feb 2017 ,   Source: Moneycontrol.com,"India faces 1.5 mn white-collar job crisis in telecom, IT, BFSI"
1.22 pm , 24 Feb 2017 ,   Source: Moneycontrol.com,"Infosys to tweak Articles, likely to announce share buyback soon"
9.24 pm , 23 Feb 2017 ,   Source: PTI,Infosys seeks shareholder nod to amend Articles of Association
7.32 pm , 23 Feb 2017 ,   Source: Moneycontrol.com,Infosys may announce $2.5 bn share buyback in April
2.41 pm , 23 Feb 2017 ,   Source: CNBC-TV18,"Buy DCB Bank, Cadila Health, IndusInd Bk, Grasim: Gujral"
2.40 pm , 23 Feb 2017 ,   Source: CNBC-TV18,"Buy Infosys, Natco Pharma, Bharat Forge: Ashwani Gujral"
12.04 pm , 23 Feb 2017 ,   Source: Moneycontrol.com,Infosys: Outcome of board meeting
8.14 am , 23 Feb 2017 ,   Source: PTI,Infosys' audit committee looking into anonymous complaints
9.53 pm , 22 Feb 2017 ,   Source: CNBC-TV18,"Snapdeal fate no surprise, startup model to blame: Mohandas Pai"
4.00 pm , 22 Feb 2017 ,   Source: Moneycontrol.com,JC Penney may cut outsourcing to India; plans insourcing instead
2.31 pm , 22 Feb 2017 ,   Source: CNBC-TV18,"Sell Infosys; buy LIC Housing, Jubilant Food: Ashwani Gujral"
10.13 am , 22 Feb 2017 ,   Source: Moneycontrol.com,"EXCLUSIVE: Infy founders to keep promoter tag, seem reluctant to cut stake"
8.35 pm , 21 Feb 2017 ,   Source: CNBC-TV18,Man with the midas touch: See how India Inc views N Chandra
10.20 am , 21 Feb 2017 ,   Source: CNBC-TV18,"Buy HCL Technologies, Karnataka Bank: Mitessh Thakkar"
10.04 am , 21 Feb 2017 ,   Source: Moneycontrol.com,Infosys denies whistleblower allegations on Panaya deal
7.40 am , 21 Feb 2017 ,   Source: PTI,Vishal Sikka says 'malicious stories' being spread to target him
7.09 pm , 20 Feb 2017 ,   Source: Moneycontrol.com,Infosys divide: Vishal Sikka in a letter refutes whistleblower allegations
10.04 am , 20 Feb 2017 ,   Source: CNBC-TV18,TCS buyback on Board agenda today. Here is what to expect
11.12 am , 19 Feb 2017 ,   Source: PTI,"Top seven cos add Rs 48,519 cr in m-cap"
1.49 pm , 18 Feb 2017 ,   Source: Reuters,"Indian IT industry faces twin challenges of Trump, automation"
12.54 pm , 18 Feb 2017 ,   Source: PTI,Infosys row: Sebi says will not spare anyone if found guilty
1.52 pm , 17 Feb 2017 ,   Source: CNBC-TV18,"Buy HPCL; sell JSW Energy, Infosys: Ashwani Gujral"
11.17 am , 17 Feb 2017 ,   Source: CNBC-TV18,Pick Kotak Mahindra Bank: Ashwani Gujral
7.56 pm , 16 Feb 2017 ,   Source: PTI,Will take decision on buyback at an appropriate time: Infosys
7.10 pm , 16 Feb 2017 ,   Source: PTI,Not much has changed in IT since last Nasscom guidance: Infy
3.07 pm , 16 Feb 2017 ,   Source: CNBC-TV18,"Buy Bata India, Infosys; sell Indo Count Industries: Gujral"
3.07 pm , 16 Feb 2017 ,   Source: CNBC-TV18,"Buy HDFC Bank, Infosys: Rajat Bose"
2.21 pm , 16 Feb 2017 ,   Source: CNBC-TV18,"After TCS, Infosys says buyback to happen at 'appropriate time'"
12.00 pm , 16 Feb 2017 ,   Source: CNBC-TV18,Prefer SBI over Bank of Baroda; short ITC: Ashwani Gujral
9.28 am , 16 Feb 2017 ,   Source: CNBC-TV18,TCS share buyback will put pressure on other IT firms: Analysts
9.12 am , 16 Feb 2017 ,   Source: CNBC-TV18,Here are few stock trading ideas by Mayuresh Joshi
3.18 pm , 15 Feb 2017 ,   Source: Moneycontrol.com,FIIs' stake in Nifty cos at 6-quarter low in Q3; Infosys dumped
12.53 pm , 15 Feb 2017 ,   Source: Moneycontrol.com,Analysts back Sikka: 'Founders must accept Infosys not their co'
8.39 am , 15 Feb 2017 ,   Source: Moneycontrol.com,Infosys corporate governance began slipping pre-Sikka: IiAS
5.59 am , 15 Feb 2017 ,   Source: Moneycontrol.com,Infosys delayed recording minutes of Bansal payout till January
9.42 pm , 14 Feb 2017 ,   Source: PTI,Infosys chief reaches out to Narayana Murthy to contain damage
12.04 pm , 14 Feb 2017 ,   Source: Moneycontrol.com,Read: Infosys board's point-by-point rebuttal to founders' charges
11.34 am , 14 Feb 2017 ,   Source: CNBC-TV18,"Buy Hindalco, Vedanta, Tata Steel, DLF on dips: Ashwani Gujral"
9.22 am , 14 Feb 2017 ,   Source: CNBC-TV18,Sikka's 'warrior' quip: Analyst warns Infosys strife may worsen
9.20 am , 14 Feb 2017 ,   Source: CNBC-TV18,"Be in love with capital than stocks, says Prakash Diwan"
10.53 pm , 13 Feb 2017 ,   Source: Moneycontrol.com,Shareholder interest will be Infosys board's priority: Chairman
10.36 pm , 13 Feb 2017 ,   Source: PTI,Disappointed with Infy's explanation on issues: Balakrishnan
10.33 pm , 13 Feb 2017 ,   Source: CNBC-TV18,Infosys needs to make CFO payout probe public: Mohandas Pai
10.21 pm , 13 Feb 2017 ,   Source: CNBC-TV18,"I am a kshatriya warrior, says Sikka"
9.52 pm , 13 Feb 2017 ,   Source: CNBC-TV18,Infosys mgmt should have last word on CEO's pay: Marico chief
9.22 pm , 13 Feb 2017 ,   Source: PTI,"Elected by shareholders, have a job to do: Seshasayee"
8.54 pm , 13 Feb 2017 ,   Source: PTI,"For the first time, Infosys logs drop in hiring"
8.25 pm , 13 Feb 2017 ,   Source: CNBC-TV18,"Infosys should focus on long term goals, says pro"
7.25 pm , 13 Feb 2017 ,   Source: Moneycontrol.com,Infosys defends ex-CFO severance pay; says wasn't 'hush money'
5.55 pm , 13 Feb 2017 ,   Source: Moneycontrol.com,"Infosys Live Updates: Ex-CFO's severance payout wasn't 'hush money', says Seshasayee"
3.43 pm , 13 Feb 2017 ,   Source: Moneycontrol.com,COMMENT: Crystal-ball gazing: what's the Infosys stock saying?
2.44 pm , 13 Feb 2017 ,   Source: CNBC-TV18,"Sell Maruti Suzuki; buy Infosys, Heritage Food: Ashwani Gujral"
2.05 pm , 13 Feb 2017 ,   Source: Moneycontrol.com,"Basis for severance pay must be made clear, say hiring experts"
1.48 pm , 13 Feb 2017 ,   Source: PTI,"Have not withdrawn governance concerns, insists Narayana Murthy"
12.33 pm , 13 Feb 2017 ,   Source: Moneycontrol.com,Vishal Sikka places Infosys report card before investors
12.21 pm , 13 Feb 2017 ,   Source: Moneycontrol.com,"Drama in media is distracting, says Sikka"
11.56 am , 13 Feb 2017 ,   Source: PTI,"Have a heartfelt, warm relationship with Murthy: Vishal Sikka"
11.28 am , 13 Feb 2017 ,   Source: Reuters,Media talk on Infy corporate governance issues distracting:Sikka
9.44 am , 13 Feb 2017 ,   Source: Moneycontrol.com,Infosys: Narayana Murthy blinks; founders resume talks with board
9.15 pm , 12 Feb 2017 ,   Source: Moneycontrol.com,Exclusive Roopa Kudva Interview: ‘Infosys’ capital allocation in line with transformation plan’
9.13 pm , 12 Feb 2017 ,   Source: Moneycontrol.com,Exclusive Interview: Board member Kudva says Infosys reworked contracts post CFO exit
7.02 pm , 12 Feb 2017 ,   Source: PTI,Pai urges investors to question Infy's cap allocation policy
4.02 pm , 12 Feb 2017 ,   Source: PTI,Infy CEO Vishal Sikka to address investors on Monday
2.12 pm , 12 Feb 2017 ,   Source: PTI,Appoint interim chairman to engage with Infy founders: Ex-CFO
10.16 am , 12 Feb 2017 ,   Source: PTI,Sikka reaches out to Infy management team to assuage concerns
10.14 am , 11 Feb 2017 ,   Source: PTI,Happy to help with my counsel if called upon to do so: Marti
9.56 pm , 10 Feb 2017 ,   Source: PTI,"No comeback plans, have right to question as shareholders: Pai"
6.33 pm , 10 Feb 2017 ,   Source: Moneycontrol.com,Exclusive Interview: Narayana Murthy questions ex-CFO Bansal's severance payout
3.19 pm , 10 Feb 2017 ,   Source: Moneycontrol.com,"COMMENT: After selling Infy shares, do founders have a right to protest?"
2.39 pm , 10 Feb 2017 ,   Source: Moneycontrol.com,Top investor backs CEO Sikka in founders spat with Infosys board
2.30 pm , 10 Feb 2017 ,   Source: CNBC-TV18,"Like Bajaj Auto, Infosys: Prakash Gaba"
12.33 pm , 10 Feb 2017 ,   Source: Moneycontrol.com,"At Infosys, issue is difference in perceptions: Mazumdar Shaw"
12.17 pm , 10 Feb 2017 ,   Source: CNBC-TV18,Infosys board a let-down; not a Sikka vs founders duel: V Bala
