text,label
"NBFC, banks favoured sectors: Sudarshan Sukhani",__label__2
Prefer SBI: Sudarshan Sukhani,__label__2
Suzlon can now return to black: SBI boss at Davos,__label__2
State Bank of Mysore Q3 profit rises 13% to Rs 96.2 cr,__label__2
Vaibhav Agrawal positive on PSU banks,__label__2
Suzlon sells German arm Senvion for euro 1 bn; to cut debt,__label__2
Buy SBI at lower levels: Pritesh Mehta,__label__2
"Prefer Axis Bank, SBI, KPIT Tech: Parag Thakkar",__label__2
"SBI to raise Rs 15,000 crore through public issue",__label__2
"SBI: General Meeting on Feb 26, 2015",__label__2
Fresh slippages Rs 200 cr; to sell assets to cut NPAs: SBBJ,__label__1
"Buy SBI, Union Bk, positive on ICICI Bank, HDFC Bank: Mehta",__label__1
Equity dilution to aid HDFC Bank€™s credit growth: IDBI Cap,__label__1
"Buy SBI at around Rs 280-290, says Nooresh Merani",__label__2
Stay away from PSU banking space: Sudarshan Sukhani,__label__2
Sell banking stocks: Sudarshan Sukhani,__label__2
"HDFC Bank raises close to Rs 10,000 cr via QIP, ADRs",__label__2
"Look at SBI, PNB, BoB: Sudarshan Sukhani",__label__2
"Below Rs 282, SBI may slip to Rs 270: Sameet Chavan",__label__1
Bank in your pocket: ICICI launches mobile based product,__label__1
"Prefer ICICI Bank, Axis Bank, DCB Bank: MB Mahesh",__label__1
"Asset quality still a concern; like ICICI, Axis, SBI: Kotak",__label__1
"Stay invested in SBI, says Mayuresh Joshi",__label__2
SBI Q3 profit may spike 45.7% to Rs 3254 cr: Poll,__label__2
Can Fin Homes' Rs 276 cr rights issue to open on Feb 13,__label__2
"Stay invested in SBI, says Vishal Malkan",__label__2
"Short SBI, says Aditya Agarwal",__label__2
Buy SBI; target Rs 350: Kotak Securities,__label__2
Prefer private sector banks: Sahil Kapoor,__label__2
Buy banking stocks: Sudarshan Sukhani,__label__2
Here are top 10 stocks to focus on February 24,__label__2
Look at largecap PSU banks: Devang Mehta,__label__2
"Look at ICICI Bank, SBI: Sudarshan Sukhani",__label__2
SBI gets shareholders nod for raising Rs 15K cr from market,__label__2
"Short PSU, private banking stocks: Sudarshan Sukhani",__label__2
Look at financial space: R Sreesankar,__label__2
Prefer private banks over PSU banks: Amit Rathi,__label__2
"Prefer SBI, says Rahul Mohindar",__label__2
SBI's up to $2.4 bn share sale likely by end Apr: sources,__label__2
Look at private sector banks: Parag Thakkar,__label__2
Look at SBI: Parag Thakkar,__label__2
"Buy SBI, LIC Housing on dips: Mayuresh Joshi",__label__2
"Buy SBI, Aurobindo Pharma: Kunal Bothra",__label__1
"Sell BOI on rally, says Sudarshan Sukhani",__label__1
ICICI Bank plans special vertical for NPA recovery,__label__2
"Hold SBI, may move to Rs 335-340: Kunal Saraogi",__label__2
Your Stocks: Investment ideas by market experts,__label__2
Insurers eye billions of dollars as Parl clears Bill,__label__2
"Buy banks, NBFC stocks on correction: Dipan Mehta",__label__2
"Look at ICICI Bank, HDFC, SBI: Ajay Bodke",__label__2
"Buy SBI, PNB: Manoj Murlidharan",__label__2
Large & mid-cap stocks to keep an eye on: P Lilladher,__label__2
Exit Andhra Bank on rally: Sudarahan Sukhani,__label__2
See CAR improving to 11.1%; base rate cut in Q1FY16: SBI,__label__2
Here are top 10 stocks to focus on March 16,__label__2
"Buy Cipla, Dr Reddy's Labs; sell SBI: Rahul Mohindar",__label__2
SBI sells only 130 properties in e-auction of 300 assets,__label__2
SBI to issue 10cr equity shares on preferential basis to GoI,__label__2
"Hold ICICI, SBI, Shriram Transport, HDFC Bank: Kothari",__label__2
SBI may go to Rs 350: Mayuresh Joshi,__label__2
Here are top 10 stocks to focus on March 18,__label__2
Buy SBI on dips: Parag Thakkar,__label__2
Rahul Arora positive on SBI,__label__2
Avoid PSU banking stocks: Ambareesh Baliga,__label__2
"Avoid metal, real estate space: Dipan Mehta",__label__2
"Exit PTC India, says Sudarshan Sukhani",__label__2
"Short PNB, Andhra Bank, Dena Bank: Sudarshan Sukhani",__label__2
Easing of bad debt-to-equity norms to help fight NPAs: SBI,__label__2
SBI sees loan growth picking up from next year,__label__1
"Look at Axis Bank, ICICI Bank, YES Bank: Mayuresh Joshi",__label__1
Sameet Chavan negative on SBI,__label__1
"Stay with SBI, says Sudarshan Sukhani",__label__2
"Accumulate financial, auto, pharma, IT stocks: Phani Sekhar",__label__1
"Stay invested in SBI, says Hemen Kapadia",__label__1
"Short OBC, PNB, UCO Bank: Sudarshan Sukhani",__label__1
SBI: Updates on JV agreement,__label__1
Australia's IAG to up stake in SBI Gen Ins from 26% to 49%,__label__1
Here are top stocks to focus on March 26,__label__1
"ICICI, HDFC Bank cut bulk deposit rates by up to 0.25%",__label__2
"Exit South Indian Bank, prefer DCB Bank: Kunal Bothra",__label__2
Buy SBI 265 Call: Rahul Shah,__label__2
"Prefer SBI, HDFC Bank, Axis Bank, LIC Housing: Vishal Goyal",__label__2
"Buy ICICI Bank, SBI: Sudarshan Sukhani",__label__2
Snapdeal acquires majority stake in RupeePower,__label__2
Stay invested in SBI: Sharmila Joshi,__label__2
Your Stocks: Top chart picks by market experts,__label__2
SBI to divest up to 10% stake in its life insurance venture,__label__2
SBI Life divestment likely in Q1FY16; no plans for IPO: SBI,__label__2
"Axis Bank, YES Bank top picks: Mayuresh Joshi",__label__2
Exporter: India's unofficial brand ambassador,__label__2
"HDFC Bk cuts rates, dares to outdo system on credit growth",__label__2
May cut 1-year deposit rate by 25 bps: SBI's Bhattacharya,__label__2
"Short SBI, says Amit Harchekar",__label__2
Phani Sekhar positive on private banking stocks,__label__1
Go long in TCS; short SBI: Rahul Mohindar,__label__1
SBI: Updates on delisting of equity shares from regional stock exchanges,__label__1
Axis Bank cuts base rate by 0.20% to 9.95%,__label__1
Here are top 10 stocks to focus on April 8,__label__1
"Moody's lowers ratings of ICICI, Axis & HDFC Bank",__label__2
Dipan Mehta positive on SBI,__label__2
Buy banking stocks on market stability: Sudarshan Sukhani,__label__2
"Invest in banks, financial space on dips: Dharmesh Mehta",__label__2
"SBI plans to add 8,000 more ATMs this fiscal",__label__2
SBI Card's valuation begins as partner GE Caps plans exit,__label__2
Export Import Forum felicitates Indian exporters,__label__2
"Prefer ICICI Bank, SBI, PNB: Tushar Mahajan",__label__2
Punjab National Bank cuts fixed deposit rates by 0.25%,__label__2
"Keep BOI, PNB, SBI in portfolio: Vineet Bhatnagar",__label__2
"Avoid banking stocks, says Sukhani",__label__1
"Krish Subramanyam positive on BoB, SBI: Krish Subramanyam",__label__1
Vikas Khemani positive on private sector banks,__label__1
"Prefer banking, auto space: Vikas Khemani",__label__1
Hold SBI for long term: Mayuresh Joshi,__label__2
"Sell PSU banks, telecom stocks: Ambareesh Baliga",__label__2
Look at State Bank of India: Dipan Mehta,__label__2
"Short State Bank of India, says Rahul Shah",__label__2
"ICICI Bank top pick, bullish on Federal Bank: Rahul Arora",__label__1
Look at banking stocks: Sudarshan Sukhani,__label__1
"Buy State Bank of India, says Sudarshan Sukhani",__label__2
Exit State Bank of India at around Rs 283-285: Ruchit Jain,__label__1
Check out: Top 10 stocks of the day ,__label__1
Equifax appoints HSBC's Manish Sinha as new India head,__label__1
Sell ICICI Bank: Sudarshan Sukhani,__label__1
"Prefer SBI, Bank of Baroda: Mayuresh Joshi",__label__2
"State Bank of India's FY15 results on May 22, 2015",__label__2
Look at PSU banks: Dipan Mehta,__label__2
"Look at auto, cement with 2-3 years view: Swati Kulkarni",__label__1
"State Bank of India looks good, says Shubham Agarwal",__label__1
"Rahul Mohindar negative on State Bank of India, ICICI Bank",__label__2
ï»¿Q4 earnings: Religare Cap prefers Axis Bank over ICICI Bk,__label__2
"Look at PSU banks, says BP Singh",__label__2
SBI launches contactless debit and credit cards,__label__1
"Buy SBI Canara Bank, Glenmark, Jubilant Food: Sukhani",__label__1
"Buy SBI 275 Call, sell 290 Call: Chandan Taparia",__label__1
ICICI Bank to expand China presence with Shanghai branch,__label__1
"Buy ICICI Bank, advises Sudarshan Sukhani",__label__1
"Buy State Bank of India 285 Call, says Rahul Shah",__label__2
"Stay invested in State Bank of India, says Sukhani",__label__2
"Prefer State Bank of India, says Sandip Sabharwal",__label__2
"Buy SBI 280 call , sell 300 call: Krish Subramanyam",__label__1
"SBI inks pact with Amazon for payment, commerce solutions",__label__2
"SBI, ICICI Bank, HDFC Bank top picks: R Sreeshankar",__label__2
"Exit Reliance Power, add SBI, ICICI Bank: Sukhani",__label__2
"Look at bank, cement space: Vikas Khemani",__label__2
Look at SBI: Taher Badshah,__label__2
"SBI, PayPal ink pact for enabling cross-border transactions",__label__2
Girish Pai overweight on banking sector,__label__2
"Avoid PSU banks, says Manoj Murlidharan",__label__2
"SBI Q4 net seen up 14%; NII growth, slippages eyed: Poll",__label__2
RBI Dy Guv warns LIC may feel pain of banking NPA woes: BS,__label__2
KFA loan recovery not possible in near-term: UBI to BSE,__label__1
Buy SBI; target of Rs 382: Edelweiss,__label__1
"Hold State Bank of India, advises Shahina Mukadam",__label__1
Prefer SBI from PSU banking space: Amisha Vora,__label__1
"Buy SBI, Voltas, Apollo Tyres; avoid ITC: Sudarshan Sukhani",__label__1
Corporation Bank cuts lending rate by 0.25%,__label__2
Buy SBI; target of Rs 350: P Lilladher,__label__1
Buy SBI; target of Rs 350: KRChoksey,__label__1
"Hold Divis Laboratories, SBI: Emkay",__label__1
"Invest in Cipla, says Niraj Dalal",__label__1
"Sell PSU banks, says Sudarshan Sukhani",__label__1
Rajnish Kumar takes over as fourth MD of SBI,__label__1
SBI cuts interest rate on car loans for women borrowers,__label__2
Look at banks: Dilip Bhat,__label__2
Allahabad Bank cuts lending rate by 0.3%,__label__2
SBI associate banks employees to go on strike on Thursday,__label__2
Stay invested in SBI: Shahina Mukadam,__label__2
Prefer State Bank of India: Sanjay Dutt,__label__2
"Sell State Bank of India, says Sudarshan Sukhani",__label__2
"Overweight on SBI, like ICICI Bank, Axis Bank: MB Mahesh",__label__2
SBI's associate banks employees on one-day strike,__label__2
Here are four private sector banks Kotak is bullish on,__label__2
"Sanjay Sinha positive on banks, advises to accumulate",__label__2
"Short SBI; target Rs 240, says Rahul Shah",__label__2
"Sell banking stocks, says Sudarshan Sukhani",__label__2
"Bajaj Group commissions 660 MW power plant at Lalitpur, UP",__label__2
"Prefer SBI, ICICI Bank: Mayuresh Joshi",__label__2
"Sell State Bank of India, advises Rahul Mohindar",__label__2
"Go long in private banks, buy SBI: Sudarshan Sukhani",__label__2
Banks see new bad debt rules as step in right direction,__label__2
State Bank of India may test Rs 220: Ramki Ramakrishnan,__label__2
"Below Rs 280, ICICI Bank may dip by 5-8%: Gaurav Bissa",__label__2
"SBI Q1 advance tax outgo rises 4% to Rs 1,290 crore",__label__2
"Buy SBI for long term, says Sukhani",__label__2
Have to monetise assets worth Rs 1k cr for CDR: Ramky,__label__2
"Avoid State Bank of India, says Sukhani",__label__2
"Rate cut, reforms can boost export, aid IIP: Videocon",__label__1
HDFC Bank cuts lending rate by 0.15%,__label__2
State Bank of Bikaner & Jaipur cuts base rate to 9.95%,__label__2
"Pick SBI, ICICI Bank, Axis Bank: Naveen Kulkarni",__label__2
"Buy Axis Bank, ICICI Bank, SBI: Sudarshan Sukhani",__label__2
"Buy Bajaj Auto, State Bank of India: Daljeet Singh Kohli",__label__2
"Buy ICICI Bank, Axis Bank, SBI: Sudarshan Sukhani",__label__2
Yes Bank cuts base lending rate by 25 bps to 10.5%,__label__2
Moody's retains SBI deposit ratings at Baa3,__label__2
AIBEA defers June 24 bank strike; PSU banks to work normal,__label__2
"Buy TVS Motor, Century Textiles, SBI: Sudarshan Sukhani",__label__2
"Buy SBI, target Rs 278: Rahul Shah",__label__2
"Private sector banks top pick, avoid PSU banks: Dipan Mehta",__label__2
Go long in SBI at around Rs 250-255: Sacchitanand Uttekar,__label__2
"State Bank of India may test Rs 310, says Shubham Agarwal",__label__2
SBI Capital Markets appoints Praveen Gupta as MD and CEO,__label__1
"Buy Ashok Leyland on dips, avoid SBI: Sudarshan Sukhani",__label__1
ICICI Bank cuts base rate by 5 bps to 9.70%,__label__1
"TS Harihar negative on PSU banks, positive on private banks",__label__1
"SBI, ICICI Bank top picks, like Hero Moto: Nirmal Bang",__label__1
"SBI steps up recovery of bad loans in retail, realty",__label__1
Short banking stocks: Sudarshan Sukhani,__label__1
SBI aims for top spot in mobile banking,__label__1
Citi cuts base rate to 9.35%,__label__1
Cholamandalam ties up with Ola to offer loans to drivers,__label__1
Lakshmi Vilas Bank cuts base rate by 0.15%,__label__1
"Buy IndusInd Bank, BPCL, HUL, Kotak Bank: Hathiramani",__label__1
IDFC appoints former CAG Vinod Rai as independent director,__label__1
"Sell State Bank of India, advises Rahul Mohindar",__label__1
IndusInd Bank-RBS deal gets Competition Commission nod,__label__2
SBI plans branch overhaul; to focus on digital banking,__label__2
Kotak Mahindra Bank lowers base rate to 9.75%,__label__2
Your stocks: What to buy/sell/hold in volatile market,__label__2
"Stay invested in SBI, says Sameet Chavan",__label__2
SBI chief Bhattacharya spots modest recovery underway,__label__2
HDFC sees mobile banking overtaking net banking next year,__label__2
"Hold ICICI Bank, SBI: Hemen Kapadia",__label__2
Buy PSU banks on dips: Ambareesh Baliga,__label__2
"Overweight on banks, FMCG space: Dipan Mehta",__label__1
PSU banks shorting opportunity: Sudarshan Sukhani,__label__1
"KEC International good bet, says Mehraboon Irani",__label__1
"Prefer BoB, SBI, Axis Bank, DCB Bank: Nooresh Merani",__label__1
Bank loan growth in FY15 slowest in a decade: Fitch Ratings,__label__1
Lenders nod to BSL for Rs 30 K crore loan restructuring,__label__1
SBI may delay $1.5 billion bond sale due to Greek crisis,__label__1
"Look at Sadbhav Engineering, SBI, Shriram Trans: Ajay Bodke",__label__1
"Q1 to be muted, see 20% profit fall for PSU banks: Nomura",__label__1
Bank of Baroda cuts lending rate by 0.1%,__label__1
Ease of doing Biz: Com Min starts online payment facility,__label__1
Prefer private sector bank: Dipan Mehta,__label__2
"Above Rs 275, SBI may test Rs 290-295: Gaurav Bissa",__label__2
E-tailing biggies rope in NBFCs to woo sellers with loans,__label__2
"Tata Motors to raise Rs 4,400 cr via NCDs this fiscal",__label__2
"Sell State Bank of India, says Manoj Murlidharan",__label__2
Narayana Murthy's Catamaran invests in payment co Innoviti,__label__2
Federal Bank Q1 shows steel loans a ticking bomb for banks,__label__2
"Short State Bank of India, target Rs 254: Siddarth Bhamre",__label__1
NRIs can invest in NPS: PFRDA,__label__1
"Short HDFC Bank, SBI: Sudarshan Sukhani",__label__1
Adani Ports begins bookbuilding for debut dollar bond,__label__1
Economic growth can end banks' NPLs in next 3 yrs: Experts,__label__1
Stay away from banking stocks: Shahina Mukadam,__label__1
Federal Bank top pick in midcap banks: Rahul Arora,__label__1
Banks opt for offbeat tactics to tackle $49 bn of bad debts,__label__1
Bank results indicating asset quality stability: RBI,__label__2
State Bank of Mysore Q1 net up 26% at Rs 94 crore,__label__1
Like State Bank of India from PSU space: Anish Damania,__label__1
"Avoid PSU banks, prefer private banks: Sudarshan Sukhani",__label__1
"Buy DHFL, State Bank of India: Vishal Malkan",__label__1
"Buy SBI, positive on ICICI Bank, Axis Bank: Rahul Shah",__label__1
"Hold OBC, prefer SBI from PSU space: Sudarshan Sukhani",__label__1
"Buy SBI, ICICI Bank, RIL, Infosys, Sun Pharma: Sukhani",__label__1
See profit booking in PSU banks: UR Bhat,__label__2
May cut interest rates before next RBI policy: BoB,__label__2
"Like SBI, Bank of Baroda: Nischal Maheshwari",__label__2
SBI should move towards Rs 310: Shubham Agarwal,__label__2
"Short State Bank of India, target Rs 264: Siddarth Bhamre",__label__2
PSU banks look good in long term: Dilip Bhat,__label__2
"Ezetap raises Rs 150 crore from Horizons Ventures, others",__label__2
Avoid PSU banking stocks: Dipan Mehta,__label__2
"Look at SBI, Syndicate Bank: Hemindra Hazari",__label__2
Prefer PSU banks for long term: Sashi Krishnan,__label__2
"Buy SBI, BoB, PNB on dips: Sudarshan Sukhani",__label__2
"Buy State Bank of India 290 call, advises Rahul Shah",__label__2
"SBI Q1 net seen up 4.5%, slippages may fall; 5:25 rejig key",__label__2
EPFO money in equities is long-term investment: Dattatreya,__label__2
SBI hopes to sell stakes in insurance units by year end,__label__2
Saw some seasonality in Q1 NPA nos: SBI chief,__label__2
"Buy SBI 275 Put, 300 Call: Chandan Taparia",__label__2
"SBI Q1 profit rises 10% to Rs 3692 cr, NII disappoints",__label__2
"Expect SBI to move to Rs 340, stop loss at Rs 268: MOST",__label__2
Yuan devaluation is challenge; India can overcome: SBI Head,__label__1
SBI says no plan to buy out GE Capital in credit card JV,__label__1
"Look at Reliance Industries, SBI: Deven Choksey",__label__1
Analysts bet on SBI but cut target; stock falls 3% post Q1,__label__1
Hold SBI for long term: Hemen Kapadia,__label__2
Buy SBI; target of Rs 360: KRChoksey,__label__2
"Exit JSPL; buy SBI, Infosys, TCS, Maruti: Sudarshan Sukhani",__label__2
SBI cuts deposit rates on certain maturities by 25-50 bps,__label__2
Look at PSU banks: Dilip Bhat,__label__2
"Buy SBI, near term target Rs 290: Rahul Shah",__label__2
Buy SBI; target Rs 350: P Lilladher,__label__2
"Avoid State Bank of India, advises Sudarshan Sukhani",__label__2
"Prefer PNB, Union Bank, BoB, SBI: Sandip Sabharwal",__label__2
"Recapitalization, Bank Board 'heartening moves': SBI chief",__label__2
Merger of SBI associate banks not priority now: SBI Chief,__label__2
Like State Bank of India: Gautam Sinha Roy,__label__2
"Hold SBI, may move to Rs 345: Shahina Mukadam",__label__2
"Prefer SBI, DCB Bank: Shahina Mukadam",__label__2
SBI launches mobile wallet app 'Buddy',__label__2
Top buzzing midcap stocks to trade on August 18,__label__2
"Invest in SBI, Kotak Mahindra Bank: Gaurang Shah",__label__1
Prefer private sector banks for long term: Amit Khurana,__label__1
SBI long term buying opportunity: Sudarshan Sukhani,__label__1
"Buy Federal Bank, positive on SBI from PSU space: HDFC Sec",__label__1
Merger of SBI associate banks not priority: Bhattacharya,__label__1
Will use 'click & brick' model for payments bank: Mahindra,__label__1
"SBI, BoB top pick in PSU banking space: Kunal Shah",__label__1
"Short Tata Motors, SBI: Amit Harchekar",__label__1
"Like PSU banks, including SBI: IV Subramaniam",__label__1
"Govt to infuse Rs 1,140 cr capital into Allahabad, Corp Bk",__label__1
Union Bank keen to join payments banks bandwagon,__label__1
"SBI chief frowns on call drops, says bad for fin inclusion",__label__1
"Vedanta raises Rs 2,000 crore from SBI through NCDs",__label__1
"Invest in Infosys, SBI, Maruti, Sun Pharma, L&T: Sukhani",__label__1
U-turn on payments bks: SBI head sees 'opportunity' for all,__label__2
Check out: Top chart picks for August 25,__label__2
"Exit Vedanta, switch to SBI, HDFC Bank: Sudarshan Sukhani",__label__1
Pace of NPA formation is beginning to slow: Morgan Stanley,__label__1
"Prefer Reliance Industries, SBI, BoB: Yogesh Radke",__label__2
SBI says bankruptcy code can't solve all problems for banks,__label__2
Govt to infuse Rs 947 crore in Canara Bank,__label__2
"Buy Infosys, Sun Pharma, SBI, ICICI Bank, HDFC: Sukhani",__label__2
Realty firms selling houses below cost: Raheja Developers,__label__2
Banks crash; Nomura says base rate cut likely to hit NIM,__label__1
"Prefer HDFC Bank, ICICI Bank, SBI, Sun Pharma: Dilip Bhat",__label__1
"Look at SBI, BoB, BOI: Kunal Bothra",__label__1
Accumulate State Bank of India: Nooresh Merani,__label__1
PNB weakest amongst state banks due to NPLs: Fitch,__label__1
"Sell ICICI Bank on rise, expect Rs 256: Siddarth Bhamre",__label__1
Will revise rates when needed; comfortable with CAR: SBI,__label__1
"Accumulate State Bank of India, BoB: Devang Mehta",__label__2
Book profits in PSU banks: Sudarshan Sukhani,__label__2
"Hold SBI, Tata Motors: Mayuresh Joshi",__label__2
SBI sets Rs 274.37 price for preferential share to govt,__label__2
"HDFC Bank, ICICI Bank, SBI top picks: R Sreesankar",__label__2
"Short SBI; buy ACC, go long in ITC: Amit Harchekar",__label__2
"Sell PSU banks on rally, except SBI: Sudarshan Sukhani",__label__2
"Add HDFC Bank, ICICI Bank, SBI, TCS: Sudarshan Sukhani",__label__2
"Exit SBI, Vedanta: Meghana Malkan",__label__2
Diageo may not recover Rs 900 cr loan from Vijay Mallya co,__label__2
"Bank of India may remain laggard, says Sudarshan Sukhani",__label__2
"Invest in ICICI Bank, Infosys, SBI, RIL, HUL: Sukhani",__label__2
Prefer HDFC Bank: Sudarshan Sukhani,__label__2
"Buy State Bank of India, says Sudarshan Sukhani",__label__2
"Govt, India Inc discussed jobs, China situation: SBI chief",__label__2
"ICICI Bank, SBI look attractive: Amisha Vora",__label__2
"Buy SBI Sept futures, sell ICICI Bank futures: TS Harihar",__label__2
"HDFC can bounce back, trade SBI with positive bias: Bhamre",__label__2
"L&T looks attractive, invest in SBI, RIL: Neeraj Dewan",__label__2
"Hold State Bank of India, advises Sudarshan Sukhani",__label__2
"Bull's Eye: Buy SBI, LIC Housing, DCB Bank, Arvind, Escorts",__label__2
"HDFC Bank, Infosys top picks; like L&T, IOC: R Sreeshankar",__label__1
"Exit Canara Bank, buy SBI: Sudarshan Sukhani",__label__1
"Buy metals, steel, PSU banking stocks on dips: Baliga",__label__1
Buy State Bank of India; target of Rs 300: ICICI Direct,__label__2
LIC to infuse Rs 143 cr in Corporation Bank,__label__2
Mobile payments to grow 200 fold in 7 yrs to $3k bn: BofA,__label__2
Indian bankers top Fortune's most powerful women list,__label__2
"Stay invested in SBI, says Sudarshan Sukhani",__label__2
"Bad loan recoveries 'good' so far in Q2, says SBI",__label__1
Suvidha Infoserve acquires AasaanPay,__label__1
"Focus on private banks, SBI from PSU space: Dipan Mehta",__label__1
Buy SBI at around Rs 215-220: Sameet Chavan,__label__2
See 12-14% credit growth in H2FY16: State Bank of Mysore,__label__2
Corp Bank to raise Rs 857 cr issuing pref shares to govt,__label__2
Will take a call on base rate cut post RBI meet: SBI,__label__2
Bank of India cuts base rate by 25 bps to 9.70%,__label__1
"SBI cuts base rate by 40 bps to 9.3%, effective Oct 5",__label__1
IDBI Bank cuts base rate by 25 bps  to 9.75%,__label__2
"Exit SBI, invest in IndusInd Bank: Vishal Malkan",__label__2
State Bank of Travancore cuts base rate by 20 bps to 9.95%,__label__2
State Bank Of Travancore cuts base rate by 20 bps to 9.95%,__label__2
UCO Bank cuts base rate by 25 bps to 9.70%,__label__2
Axis Bank cuts base rate by 35 bps; effective October 5,__label__2
"Positive on PSU, private banks: IV Subramaniam",__label__2
"Need 200 bps cut to revive capex, 50 bps paltry: HCC",__label__2
"PSU banks look attractive, prefer SBI, PNB, OBC: Sukhani",__label__2
SBI to allot 19.65cr equity shares on preferential basis to GoI,__label__2
HDFC slashes lending rate by 0.25% to 9.65%,__label__2
"Stay with private sector banks, buy Apollo Tyres: Sukhani",__label__2
"Axis, ICICI, SBI, HDFC Bank buying opportunities: Sukhani",__label__2
"Despite base rate cut, SBI to charge upto 10% on home loans",__label__2
SBI signs $300 mn loan agreement with KfW for rural lending,__label__2
"After SBI, ICICI Bank also increases spreads on home loans",__label__2
Exit SBI at around Rs 255: Nooresh Merani,__label__2
"Short SBI, target Rs 220: Amit Harchekar",__label__2
"Like domestic cyclicals; buy ICICI Bank, SBI: Parag Thakkar",__label__2
DHFL trims lending rate to 9.55% for new borrowers,__label__2
"Keep SBI, ICICI Bank, HDFC Bank in portfolio: R Sreesankar",__label__2
SBI signs $300 mn loan agreement with KfW for rural lending,__label__2
Bank of Maha gets nod to raise Rs 394 cr by equity shares,__label__2
"Buy UltraTech Cement, SBI; sell UPL: Sudarshan Sukhani",__label__1
"Underweight on PSU banks, prefer private banks: Dipan Mehta",__label__2
Arcil net profit jumps 7-fold to Rs 67 crore in 2014-15,__label__1
Realty subsidiary to begin operations early next year: SBI,__label__1
"Accumulate ICICI Bank, SBI, BoB on every dip: Parag Thakkar",__label__1
Maharashtra Bk allots 10.52 cr shares to govt for Rs 394 cr,__label__2
"Buy SBI, L&T; sell M&M: Sudarshan Sukhani",__label__2
"Look at metal stocks, says Sudarshan Sukhani",__label__2
"Buy State Bank of India, advises Rahul Shah",__label__1
"Prefer ICICI Bank, SBI, HDFC Bank: CA Rudramurthy BV",__label__1
"Prefer PNB, SBI on long side: Siddarth Bhamre",__label__1
"Buy State Bank of India, target Rs 265: Gaurav Bissa",__label__1
"State Bank of India's Q2 results on November 06, 2015",__label__2
P K Gupta elevated as SBI Managing Director,__label__1
IFSC at GIFT City begins operations with Yes Bank launch,__label__1
Exim Bank co-promotes project development firm in Africa,__label__1
"Buy SBI, says Shahina Mukadam",__label__1
State Bank of India appoints Parveen Kumar Gupta as MD,__label__1
"Buy SBI, L&T, BHEL, NTPC: Ambareesh Baliga",__label__1
State Bank of Hyderabad Q2 net rises 21% to Rs 375 cr,__label__1
Monnet Ispat to undergo SDR; Board to meet on Nov 2,__label__1
"Sell SBI, buy HDFC Bank: Sudarshan Sukhani",__label__2
Diwali shopping list of 12 stocks by Sharekhan,__label__2
"Prefer Tata Motors, look at Lloyd Electric: Prakash Diwan",__label__1
Will review current systems in wake of forex scam: SBI MD,__label__1
"Buy SBI, Axis Bank: Manoj Murlidharan",__label__1
"SBI Q2 PAT seen up 16%; NII, loan growth likely to be tepid",__label__1
Top Diwali picks by Sudarshan Sukhani,__label__1
"Buy Adani Ports, SBI; short Godrej Ind: Angel Broking",__label__1
"Buy SBI, target Rs 258: Sameet Chavan",__label__1
Super Six stocks you can bet on November 16,__label__1
"SBI may move to Rs 255-257, says Chandan Taparia",__label__2
"SBI may move to Rs 265, says Shubham Agarwal",__label__2
SBI to launch wallet app 'Batua' for feature phone users,__label__2
"Stay invested in SBI, PNB: Pankaj Jain",__label__1
"Hold SBI, says Ashu Madan",__label__2
"Buy State Bank of India, says Sameet Chavan",__label__2
"Buy SBI 240 Put, says Manoj Murlidharan",__label__2
Citi to offer Swift's services to Indian firms,__label__2
Exit SBI at around Rs 256: CA Rudramurthy,__label__2
"See some upside in SBI, says Vijay Chopra",__label__2
"Pick PNB, Bank of Baroda: Sudarshan Sukhani",__label__2
"Buy ICICI Bank, SBI; neutral on IDBI Bank: Vaibhav Agrawal",__label__1
"Exit State Bank of India, says Simi Bhaumik",__label__1
"Buy SBI, HPCL: Nooresh Merani",__label__1
"Buy Oriental Bank of Commerce, target Rs 170: Rahul Shah",__label__1
"Like SBI, Bank of Baroda: R Sreesankar",__label__2
"Axis Bank, SBI worthy picks: Rahul Mohindar",__label__2
"Buy SBI 260 Call, DLF 120 Call: Chandan Taparia",__label__2
Super Six: Top chart picks for December 1,__label__2
Hold SBI with view of 6-8 months: Rakesh Bansal,__label__2
"Neutral on Amtek Auto, says Mayuresh Joshi",__label__1
Hold SBI with long term view: Hemen Kapadia,__label__1
Wide range of outcomes likely on bad loan front: Barclays,__label__1
"Buy SBI, HDFC Bank: Sudarshan Sukhani",__label__1
Adani wants Aus to restrict greens from opposing coal mines,__label__2
"PSU banks short selling idea, UBL may head lower: Sukhani",__label__2
Super Six stocks that can boost your portfolio on Dec 7 ,__label__2
"Chennai rains:SBI, ICICI not to impose penalty on EMI delay",__label__2
"Look at L&T, Axis Bank; like SRF: Neeraj Deewan",__label__1
"Stay with banks, look at Ambuja Cements: Jai Bala",__label__1
"Short Idea, Glenmark; buy Colgate: Prakash Gaba",__label__1
"Sell Allahabad Bank, Andhra Bank, BoB: Sudarshan Sukhani",__label__1
SBI says never agreed to fund Adani's Australian coal proj,__label__1
"Citi, SBI Caps, 6 others in race to manage Concor sale",__label__2
Banks asset quality may stabilise in 18 months: PhillipCap,__label__1
"Short SBI, says Rahul Shah",__label__1
Go long in Jet Airways: Mithil Pradhan,__label__2
"Hold State Bank of India, says Mayuresh Joshi",__label__2
"Hold Hindustan Petroleum Corporation, SBI: Nooresh Merani",__label__2
