text,label
"Buy Bajaj Finance; sell Idea, Bharti Airtel; avoid M&M: Sukhani",__label__2
"ITC, CESC look weak; M&M may head lower: Rajat Bose",__label__2
Sell M&M; buy BHEL 165 Put: Chandan Taparia,__label__1
Pick-up truck Imperio will create new niche segment: M&M,__label__2
"Buy GAIL India; sell ICICI Bank, M&M: Sudarshan Sukhani",__label__2
M&M: Updates on incorporation of subsidiary of Mahindra Susten in India,__label__2
"Buy Maruti Suzuki, M&M: Prakash Diwan",__label__2
Not losing sleep over diesel car ban in NCR: Pawan Goenka,__label__1
"Maruti Dec sales beat estimates, rise 8.5%; M&M disappoints",__label__1
Here are top 10 stocks to watch for today,__label__1
Buy M&M; target Rs 1320: Rahul Mohindar,__label__1
Sudarshan Sukhani upbeat on M&M,__label__1
Look at Mahindra and Mahindra: Neeraj Deewan,__label__2
Six out of top 10 best-selling PVs in Nov are from Maruti,__label__2
M&M to launch premium pickup range Imperio next month,__label__2
"Buy M&M, Reliance Ind may test Rs 1080: Prakash Diwan",__label__1
"Trade M&M 1300 Call, says Amit Gupta",__label__1
Sell M&M; Mercator may hit Rs 32: Rajat Bose,__label__1
"Sell Mahindra & Mahindra, says CA Rudramurthy BV",__label__1
"Sell Apollo Tyres, advises Sudarshan Sukhani",__label__1
Buy M&M at around Rs 1200: Sudarshan Sukhani,__label__1
"Sell Tata Motors; buy Maruti, upbeat on M&M: Sukhani",__label__1
SC bans registration of 2000cc+ diesel cars in NCR,__label__1
"Pininfarina to up design ability, won't harm margins: TechM",__label__1
M&M not to be hit much by diesel car ban:Religare Cap,__label__1
"Like Kotak Bank, Colgate; buy India Cements: Prakash Gaba",__label__1
Sell Mahindra & Mahindra below Rs 1228: Rajat Bose,__label__1
Tech Mah or M&M? Pininfarina buy best for which company,__label__2
" Buy Maruti Suzuki, target Rs 4705: Rajat Bose",__label__2
Co to have management control over Pininfarina: Tech Mah,__label__1
M&M sets up new aerospace company in Australia,__label__1
"Go long in Bosch, Tata Steel; L&T looks weak: Prakash Gaba",__label__1
Talks on Pininfarina sale to Mahindra continue: Source,__label__1
"Short Mahindra & Mahindra, advises Bhavin Desai",__label__1
Sales optimism hinges on next monsoon season: M&M,__label__2
"Maruti, Eicher Motors, Leyland, M&M Nov sales disappoint",__label__2
Tata Motors to launch hatchback Zica early next year,__label__2
"Bullish on M&M, target Rs 435-455: Simi Bhaumik",__label__2
"Buy Mahindra and Mahindra, target Rs 2000: Prakash Gaba",__label__2
"Buy M&M 1360 Call, suggests VK Sharma",__label__2
"Like Tata Motors, can climb to Rs 450: Prakash Gaba",__label__2
Super Six stocks ideas to liven up your trade,__label__2
"Buy Mahindra and Mahindra, says Sudarshan Sukhani",__label__2
"M&M may touch Rs 1380, says Sukhani",__label__2
Mahindra launches XUV500 with automatic transmission,__label__2
"Prefer M&M, says Prakash Gaba",__label__1
"Pick Maruti Suzuki, Ashok Leyland, M&M: Sukhani",__label__2
"Buy M&M 1300 Call, says VK Sharma",__label__2
No plans for changing bullish view on India: Anand Mahindra,__label__2
Hold M&M; target of Rs 1283: SPA Securities,__label__2
"Short M&M, target Rs 1210: Manoj Murlidharan",__label__2
"Buy Aditya Birla Nuvo, Lyka Labs, M&M: Kunal Bothra",__label__1
Festival season brings in cheer; car sales rise 22% in Oct,__label__1
Dhanteras sales at 11.5k units; max demand for TUV 300: M&M,__label__1
"M&M Dhanteras sales up 70%, sells 11,500 vehicles",__label__1
"Neutral on M&M, target Rs 1100: Ashwin Patil",__label__1
"M&M Q2 profit down 2.4% on tax cost, revenue beats forecast",__label__1
Expect 25-30% volume growth in FY16: JBM Auto,__label__2
"M&M Q2 profit seen down 2%, revenue may fall on weak volume",__label__2
"Trade M&M on short side, says Sudarshan Sukhani",__label__2
Fireworks in motown: Biggies see impressive October sales,__label__2
"Accumulate M&M; Maruti, Ashok Leyland strong buys: Joshi",__label__2
Mahindra's Auto Sector sells 51383 units during October 2015,__label__2
Mahindra Tractors sells 27280 units in October 2015,__label__2
"Sell M&M, Siemens: Sacchitanand Uttekar",__label__2
"Sell M&M, SAIL; buy Cipla: Sudarshan Sukhani",__label__1
Scope for 25-50 bps fall in lending rates: HDFC Bank,__label__1
Objective is to be an end-to-end player in agriculture: M&M,__label__2
"Short Mahindra & Mahindra, says Rahul Shah",__label__2
6 trading bets that can fetch you handsome returns,__label__2
Mahindra enters digital market for intra-city logistics,__label__2
Mahindra enters digital marketplace for intra-city logistics with SmartShift,__label__2
"Mahindra and Mahindra may hit Rs 1245, says Gaurav Bissa",__label__2
Mahindra & Mahindra forays into branded pulses business,__label__2
Mahindra agri ausiness forays into branded pulses with NuPro Tur Dal,__label__2
"Looking at expansion in aerospace, defence units: M&M",__label__2
Mahindra unveils two vehicles from new Supro stable,__label__1
M&M sells entire stake in Swaraj Automotive for Rs 25 cr,__label__1
Mahindra rolls out two new vehicles,__label__1
M&M to sell stake in its subsidiary Swaraj Automotive,__label__1
"Buy SBI, L&T; sell M&M: Sudarshan Sukhani",__label__2
"M&M aims larger market share for UVs, HCVs",__label__1
M&M assigned BBB- rating with stable outlook by S&P,__label__1
"Sell Mahindra & Mahindra, says Sameet Chavan",__label__2
Moody's assigns lowest investment grade rating to M&M,__label__2
"Plan to invest around Rs 10,000cr over next 3 years: M&M",__label__2
M&M assigned Baa3 rating with stable outlook by Moody's,__label__2
"Mahindra & Mahindra: Updates on production, sells data",__label__1
Mahindra Intertrade appoints Sumit Issar as MD,__label__2
Sept auto sales: Hyundai up 9.8%; Hero rises slightly,__label__2
"Go long in Mahindra & Mahindra 1,260 Put, says Gaurav Bissa",__label__2
See 20-25% rise in auto sales in festive season: M&M,__label__2
"Mahindra Tractors sells 17,052 units in India during September 2015",__label__2
M&M sells 42848 units during September 2015,__label__2
M&M completes acquisition of 33% stake in Mitsubishi Agri,__label__2
Mitsubishi Agricultural Machinery and Mahindra announce start of strategic partnership,__label__2
"Sep auto sales: Nomura sees 35% growth in MHCV, 5% PVs",__label__1
"Short M&M, target Rs 1150-1160: Samet Chavan",__label__2
Go long in Mahindra & Mahindra 1240 Call: Gaurav Bissa,__label__2
Ease of doing business slowly improving in India: M&M,__label__1
"Prefer M&M, Maruti Suzuki: Rahul Mohindar",__label__1
Mahindra launches TUV300 in Madhya Pradesh,__label__2
"Sell Mahindra & Mahindra, says Sudrashan Sukhani",__label__2
Utility vehicles segment sees healthy growth: M&M,__label__2
Hold Mahindra & Mahindra; target of Rs 1330: Religare,__label__2
M&M to launch petrol variant of S101 by 2016-end: Goenka,__label__1
"Buy BPCL; sell UPL, M&M: Sudarshan Sukhani",__label__1
"M&M launches TUV300, price starting at Rs 6.9 lakh",__label__1
"M&M to invest Rs 2,000 crore in Tamil Nadu",__label__2
M&M signs MoU with Government of Tamil Nadu,__label__2
Pininfarina's sale to Mahindra seen in next few weeks: Srcs,__label__2
Telephonics Corporation to increase equity stake in Mahindra Telephonics,__label__2
Motilal Oswal neutral on Mahindra and Mahindra,__label__2
"Mahindra tractor sales fall 22% in August at 11,699 units",__label__1
Mahindra Tractors sells 10751 units during August 2015,__label__1
"August sales: Hero, Maruti, M&M weak; Leyland, RE zoom",__label__1
"Nomura expects strong growth in August MHCV, PV sales",__label__2
Buy Mahindra and Mahindra 1180 Put: JK Jain,__label__2
"Federal Bank, Atul Auto clinch financing deal",__label__2
Mahindra to invest Rs 700 cr to become full range CV player,__label__2
"Mahindra Truck and Bus Division rolls out 15,000th HCV truck from Chakan plant",__label__2
M&M: Updates on outcome of AGM,__label__2
"M&M gets shareholders' nod to raise Rs 5,000 crore",__label__2
Remain invested in Tata Motors: Vishal Malkan,__label__2
M&M to invest around Rs 700 cr in CV business,__label__2
M&M to launch SUV TUV300 next month,__label__2
Accumulate M&M; target of Rs 1473: P Lilladher,__label__1
Don't see anything impacting profitability ahead: M&M,__label__1
"Buy Mahindra & Mahindra, says Sudrashan Sukhani",__label__1
"Opportunities in Ashok Leyland, Maruti: Sudarshan Sukhani",__label__1
M&M to launch more products in H2: Anand Mahindra,__label__2
"M&M Q1 net profit down 7%, cost saving supports EBITDA",__label__2
Top buzzing midcap stocks to trade on August 7,__label__2
M&M Q1 profit seen down 17% to Rs 730.6 cr on lower volumes,__label__2
Go long in Mahindra & Mahindra: Sudarshan Sukhani,__label__1
Mahindra's auto sector sells 34652 units during July 2015,__label__1
Mahindra Tractors sells 14273 units in India during July 2015,__label__1
Look at Rico Auto: Prakash Diwan,__label__2
Pininfarina says still hoping to agree sale to Mahindra,__label__2
M&M to launch SUV TUV300 in mid-September,__label__2
New SUV TUV 300 to hit streets by mid-Sept: M&M's Goenka,__label__2
Go long in Mahindra & Mahindra 1400 Call: Gaurav Bissa,__label__2
"Pininfarina, Mahindra to resume sale talks in Sept: Sources",__label__1
"CCI fines Hyundai Rs 420 cr; Reva, Premier also face flak",__label__2
M&M launches AT variant of Scorpio priced up to Rs 14.33L,__label__2
"Buy CESC, M&M may hit Rs 1365: Yogesh Mehta",__label__2
M&M's new 'Thar CRDe' launched at Rs 8.03 lakh,__label__2
6 stock ideas to liven up your trade,__label__2
Go long in M&M; may go above Rs 1400: Ashish Chaturmohta,__label__2
"Buy Mahindra & Mahindra, Motherson Sumi: Yogesh Mehta",__label__2
Super Six: Top chart picks for July 20,__label__2
"Buy CSEC, Mahindra & Mahindra: Sameet Chavan",__label__2
Mahindra forays into branded edible oil space with 'NuPro',__label__2
Mahindra forays into branded edible oils segment with NuPro,__label__2
Hyundai to launch new Creta SUV in India on July 21,__label__1
"Hyundai receives over 10,000 pre-bookings for Creta",__label__2
"M&M to seek shareholders' nod to raise Rs 5,000 cr",__label__1
"Mahindra & Mahindra's AGM on August 07, 2015",__label__1
"Improved Q1FY16 nos from cap goods, pvt bks seen: Edelweiss",__label__2
Competition Comm dismisses complaint against 18 auto makers,__label__2
"Auto sales mixed, trucks strong; UBS says Maruti top pick",__label__2
"Mahindra tractor sales down 16 % in June to 25,090 units",__label__2
Not a smooth ride for Motown; June sales nos mixed,__label__2
Mahindra Tractors sells 23899 units in India during June 2015,__label__2
Nomura sees 24% sales growth in MHCV but flat PVs in June,__label__2
Mahindra aims for double-digit growth in Africa,__label__2
Mahindra bets big on agriculture sector,__label__1
M&M's Jeeto be a worthy contender in SCV segment: Goenka,__label__2
Mahindra plans 6 new tractor launches in 3 years,__label__2
"Mahindra First Choice aims to sell 7,000 SCVs in FY16",__label__2
Mahindra expands JV to make airborne weather radars,__label__2
"Buy L&T; sell Ambuja Cements, M&M: Gaurav Bissa",__label__1
Buy Mahindra & Mahindra; target of Rs 1403: ICICIdirect,__label__2
Mahindra and Mahindra looks strong: Prakash Diwan,__label__2
Mahindra and Mahindra may test Rs 1130-1145: Kunal Bothra,__label__2
Accumulate M&M; target of Rs 1332: Angel,__label__2
Hyundai to drive in new SUV Creta in H2 2015,__label__1
"Buy Ashok Leyland, advises Devang Mehta",__label__1
Mahindrass auto sector sells 36706 units during May 2015,__label__1
Mahindra Tractors sells 19257 units in May 2015,__label__1
"Tata Motors, TVS May sales grow 5-6%, Hero disappoints",__label__1
M&M Q4 nos inline; govt must invest in rural infra: Experts,__label__1
M&M Q4 cons profit tanks 39% to Rs 586 cr on lower revenue,__label__1
"M&M Q4 profit may be hit by weak tractor volumes, margin",__label__2
Hopeful of good monsoon: Pawan Goenka,__label__2
M&M drives in 'new-age' XUV500,__label__2
M&M: Mahindra Drives in the New Age XUV500,__label__2
M&M to buy stake in Mitsubishi Heavy's farm machinery unit,__label__1
"Mitsubishi Heavy Industries, M&M enter into strategic partnership",__label__1
"Take long positions in M&M, says Amit Gupta",__label__2
"Car sales grow 18.14% in April, fastest in 30 months",__label__2
Tata Motors preferred pick: Mayuresh Joshi,__label__2
Keep Mahindra and Mahindra in buy list: Prayesh Jain,__label__2
Look at Mahindra & Mahindra: Sachin Shah,__label__2
"Buy Maruti Suzuki, short M&M: Sudarshan Sukhani",__label__2
"Petrol shift to hurt Tata Motors; less pain for M&M, Maruti",__label__2
Mahindra inaugurates its extended automotive manufacturing facility at Zaheerabad in Telangana,__label__1
M&M opens Rs 250cr extended manufacturing unit in Telangana,__label__2
"Go long in M&M 1240 Call, advises Gaurav Bissa",__label__2
Here are top 10 stocks to focus on April 16,__label__2
Mahindra tractor sales decline 31% in March,__label__1
M&M to stop selling vehicles in Brazil,__label__1
"Will focus on African, South American markets: M&M",__label__1
Mahindra Tractors sells 12254 units in March 2015,__label__1
Mahindra & Mahindra March sales down 12%,__label__1
Mahindra and Mahindra sells 45212 units in March 2015 ,__label__1
"Prefer Tata Motors, Mahindra & Mahindra: Sachin Shah",__label__2
"Bullish on 4 wheelers; like Maruti, Leyland: PL's Korde",__label__2
"MRF Ltd to invest Rs 4,500 cr in TN to ramp up capacity",__label__2
Mahindra First Choice Wheels raises USD 15mn from Valiant Capital,__label__2
Buy M&M; target of Rs 1310: Prabhudas Lilladher,__label__2
Motilal Oswal neutral on M&M,__label__2
Accumulate Mahindra & Mahindra; target of Rs 1400: Emkay,__label__2
Here are top 10 stocks to focus on March 18,__label__2
Electric vehicles may take 2-5% of Indian mkt in few years,__label__2
"Saurabh Mukherjea negative on FMCG, auto space",__label__2
"Buy REC, M&M: Sameet Chavan",__label__1
"Buy Kotak Mahindra Bank, M&M, Bharat Forge: Gaurav Bissa",__label__2
Here are top 10 stocks to keep an eye on March 3,__label__1
Minda enters JV with Japan's Kosei worth Rs 300 crore,__label__2
Here are top 10 stocks to focus on February 26,__label__2
M&M wants to milk dairy sector; eyes up to Rs 750-cr buyout,__label__2
"Look at L&T, Bharat Forge, M&M: Devang Mehta",__label__2
Mahindra launches XUV500 variant priced at Rs 14.48 lakh,__label__2
Working on new tractor platform called Dhruv: Pawan Goenka,__label__2
Buy M&M; target Rs 1412: Kotak Securities,__label__2
A 25% rise in defence output to create 1 lakh jobs: PM Modi,__label__2
Mahindra offers proactive upgrade of airbag software,__label__2
Compact UV launches key for M&M growth in CY15: Quant,__label__1
"M&M Q3 net up 5.7% to Rs 967 cr, operating profit down 25%",__label__1
M&M Q3 profit seen down 39% to Rs 615 cr: CNBC-TV18 Poll,__label__2
Pipavav says no talks to sell stake to Mahindra,__label__2
"M&M, Pipavav deal positive if it materialises: KPMG",__label__2
Go long in Mahindra and Mahindra: Aditya Agarwal,__label__2
"Union Budget 2015: Replace JNNRUM, up agri credit for auto sector: CARE",__label__2
"Maruti Jan sales rise 13.7%, Tata Motors posts 5% growth",__label__2
Stay with Mahindra and Mahindra: Sudarshan Sukhani,__label__2
"Buy Mahindra and Mahindra, short Nifty: Amit Gupta",__label__2
"M&M: SsangYong launches its first compact global SUV Tivoli, in Korea",__label__2
Short Mahindra and Mahindra: Amit Harchekar,__label__1
"Mahindra & Mahindra's Q3 results on February 13, 2015",__label__1
Car sales up 2.46% in 2014; SIAM sees FY15 growth at 1%,__label__2
"Buy M&M, LIC Housing; sell Jain Irrigation: Sukhani",__label__2
Go long in Mahindra and Mahindra: Gaurav Bissa,__label__2
M&M to pass on entire excise hike to customers,__label__1
"Auto cos, white goods makers in wait & watch mode on prices",__label__2
M&M sales down 8% in December,__label__1
"Short M&M, buy Maruti Suzuki: Sukhani",__label__1
5 stocks you should pick for 2015: Religare Retail,__label__1
Here are top 10 stocks to keep an eye on December 31,__label__1
"Buy M&M, says Kunal Bothra",__label__2
M&M may move to Rs 1315-1330: Hemant Thukral,__label__2
M&M may slip to Rs 1180-1200: Amit Harchekar,__label__2
Maruti Suzuki to hike prices in the range of 2-4% from Jan,__label__1
Here are top 10 stocks to focus on December 15,__label__1
M&M may touch Rs 1220-1225: Hemant Thukral,__label__1
M&M may buy Saab: But is the M&A strategy working?,__label__2
Buy Mahindra and Mahindra on dips: Sudarshan Sukhani,__label__1
Motilal Oswal neutral on Mahindra and Mahindra,__label__1
Mahindra Tractors sells 14207 units in India during Nov 2014,__label__2
Mahindra's auto sector sells 34292 units during November 2014,__label__2
"Maruti sales up 19.5% in Nov, TVS Motor clocks 36% growth",__label__2
"Prefer M&M, Bharat Forge: Chandan Taparia",__label__2
Mahindra and Mahindra may touch Rs 1360: Chandan Taparia,__label__2
M&M may test Rs 1350-1400: Ashish Chaturmohta,__label__2
Buy Mahindra and Mahindra on dips: Sudarshan Sukhani,__label__2
Check Out: Top chart picks for November 26,__label__2
Check Out: Top chart picks for November 24,__label__2
See overall revenue at around Rs 220 cr by FY16: GS Auto,__label__1
"Mahindra recalls 2,300 units of Scorpio, XUV500, Xylo",__label__2
Expect 16% growth over next few years: Lumax Auto,__label__1
Accumulate M&M; target of Rs 1428: Angel Broking,__label__1
Mahindra plans to launch three new vehicles in 2015,__label__2
"M&M hikes passenger, commercial vehicle prices",__label__2
"M&M top pick, says Dilip Bhat",__label__2
Mahindra Tractors raises prices of its product portfolio,__label__2
Mahindra hikes prices of its auto sector product portfolio,__label__2
"Buy Mahindra and Mahindra, says Manas Jaiswal",__label__2
Here's what Altamount Cap is betting on post Q2 earnings,__label__2
LKP neutral on Mahindra & Mahindra; target of Rs 1312,__label__1
RBI should think about softening interest rates: Mahindra,__label__2
Buy M&M; target of Rs 1440: Sharekhan,__label__2
Downgraded M&M growth estimates; bullish on Maruti: IIFL,__label__1
Mahindra Tractors sells 30800 units in India during Oct 2014,__label__1
Mahindra's auto sector sells 42776 units during October 2014,__label__1
M&M Q2FY15 top-line meets estimates: Centrum Broking,__label__2
"M&M Q2 profit falls 4.3%, revenue beats forecast, OPM dips",__label__2
M&M Q2 net seen down 3% at Rs 959.4 cr: ICICIdirect,__label__2
M&M Q2 PAT seen down 8.4% at Rs 941.4 cr: Motilal Oswal,__label__2
M&M may report Q2 profit Rs 946 cr on revenue of Rs 9292 cr,__label__2
Mahindra Logistics inks pact with IVC to form 2x2 Logistics,__label__2
Should you buy Tata Motors post 8% fall in last 2 sessions?,__label__1
Lumax sees M&M's one source strategy boosting revenues,__label__2
"Avoid M&M, Tata Motors: Ambareesh Baliga",__label__2
M&M to acquire 51% stake in Peugeot Motorcycles,__label__2
M&M subsidiary to acquire 51% stake in Peugeot Motocycles,__label__2
M&M's farm equipment sector sells 27321 units,__label__1
Mahindra's auto sector sells 44911 units during Sept 2014,__label__1
M&M launches 110-cc scooter Gusto,__label__2
Buy Mahindra and Mahindra: Rahul Shah,__label__2
Market share in UV segment to increase gradually: M&M,__label__2
Suprajit Engg acquires Pricol's non-core Speedo Cable biz,__label__2
Mahindra & Mahindra: Updates on rating by CRISIL,__label__2
Mahindra Quanto AMT to be launched in India by year-end,__label__2
"Buy M&M, ONGC; sell L&T: Rahul Mohinder",__label__2
M&M unveils new generation Scorpio,__label__2
Mahindra drives in with new generation Scorpio,__label__2
Super Six: Top chart picks for September 25,__label__2
What's riding on Gusto? Mahindra's two-wheeler plans,__label__2
Mahindra set to launch new scooter Gusto next week,__label__1
"Prefer M&M, may test Rs 1450-1500: Sahil Kapoor",__label__2
ï»¿Buy M&M; sell JSPL: Sudarshan Sukhani,__label__2
"Go long in M&M, target Rs 1480: Ashish Chaturmohta",__label__2
"Mahindra & Mahindra's Q2 results on Oct 31, 2014",__label__2
"Buy M&M 1400 Put, sell 1300 Put: Krish Subramanyam",__label__1
"Hold Maruti Suzuki India, says Mahantesh Sabarad",__label__1
Auto industry likely to turnaround in FY15: M&M,__label__2
"Buy M&M 1400 Put, sell 1300 Put: Krish Subramanyam",__label__2
SIAM criticises CCI for imposing penalty on car companies,__label__2
Buy Mahindra and Mahindra on declines: Amit Gupta,__label__1
"The comprehensive Aug auto sales report: Who won, who lost",__label__2
"Mahindra & Mahindra: Updates on production, sell data",__label__2
"Prefer Tata Steel, Mahindra and Mahindra: Sudarshan Sukhani",__label__2
"Buy M&M, Tech Mahindra, Asian Paints: Sudarshan Sukhani",__label__1
Super Six stocks you can bet on September 3,__label__1
12 Indian firms in Forbes' 50 best cos in Asia Pacific,__label__1
Mahindra & Mahindra total sales down 7.18% in August,__label__2
Mahindra's auto sector sells 35175 units during August 2014,__label__2
Mahindra Tractors sells 13733 units in August 2014,__label__2
"4 auto manufacturers to invest Rs 11,510 cr in Maharashtra",__label__1
Accumulate M&M; target of Rs 1400: Emkay,__label__1
"Maruti to challenge CCI fine, says order sans understanding",__label__2
"'JVs don't mean walking hand in hand into sunset, forever'",__label__2
"M&M, Tata Motors to challenge CCI penalty",__label__1
"CCI imposes Rs 2,545 crore penalty on 14 car makers",__label__1
Buy Ashok Leyland 35 Call: VK Sharma,__label__1
M&M launches new high horsepower tractor Arjun Novo,__label__1
M&M top pick in auto pack: Jitendra Sriram,__label__1
How did first quarter earnings look? 'Good but not great',__label__1
M&M: No production at companyï¿½s automotive plants,__label__1
Hold M&M; target of Rs 1324: Arihant capital markets,__label__1
"Buy Maruti Suzuki, M&M, Tata Motors: Rakesh Arora",__label__1
How Macquarie Cap reads Q1 earnings season so far,__label__1
Buy M&M; target of Rs 1440: Sharekhan,__label__2
Buy M&M; target of Rs 1382: Kotak Securities,__label__2
Buy M&M; target of Rs 1431: LKP,__label__2
See no fund shortage in e-commerce space: Anand Mahindra ,__label__2
Book profits in Mahindra and Mahindra: Parag Thakkar,__label__2
Hold M&M; target of Rs 1322: ICICIdirect,__label__2
Buy M&M; target of Rs 1450: Religare Capital,__label__2
July car sales up 5%; SIAM eyes 5-10% growth in FY15,__label__1
M&M margins quite healthy; expect better vols ahead: Expert,__label__1
See auto revising but monsoons may play spoilsport: M&M,__label__1
M&M Q1 profit up 4.3% on strong operational performance,__label__1
M&M Apr-Jun qtr PAT may dip 19.5% at Rs 755cr: P Lilladher,__label__1
M&M Q1: Analysts expect big sequential margin improvement,__label__1
Mahindra & Mahindra: Updates on rating by CARE,__label__1
M&M clarifies on media report,__label__2
Go long in Mahindra and Mahindra: Amit Gupta,__label__2
"Prefer M&M, Maruti Suzuki for long term: Gopi Suvanam",__label__2
"Buy Maruti & M&M, recommends InvestWorks' Suvanam",__label__2
"Maruti Suzuki, M&M should be in portfolio: Sanjay Dutt",__label__2
"Go long in M&M, says Sukhani",__label__1
Mahindra & Mahindra sales down 4.12% in July,__label__1
"Buy Mahindra and Mahindra, says Rajat Bose",__label__1
IIFL to upgrade Maruti target price post strong July sales,__label__1
"Buy Century Textiles, M&M, IndusInd Bank: Sudarshan Sukhani",__label__1
Go long in Mahindra and Mahindra: Ashish Chaturmohta,__label__1
Mahindra and Mahindra may touch Rs 1280-1290: Amit Gupta,__label__1
"Buy Godrej Industries, M&M, IndusInd Bank: Sukhani",__label__1
"Prefer TVS Motor, Apollo Tyres, M&M: Sudarshan Sukhani",__label__1
Buy Mahindra and Mahindra: Sudarshan Sukhani,__label__1
Buy Mahindra and Mahindra: Sudarshan Sukhani,__label__1
"Honda Cars India recalls 1,338 units of Accord, CR-V",__label__2
Check Out: Top trading ideas for the day,__label__1
"Budget defines clear direction of govt, says Pawan Goenka",__label__2
India Inc gives a thumbs up to maiden Modi Budget,__label__2
"Accumulate M&M, see 10-12% upside: Mayuresh Joshi",__label__1
Mahindra and Mahindra may touch Rs 1230: Kunal Saraogi,__label__1
"Mahindra recalls 23,000 units of Scorpio Ex variant",__label__1
M&M offers proactive inspection of some parts of Scorpio Ex-variant,__label__2
"M&M: Updates on production, sells data",__label__2
M&M eyeing Rs 10k cr turnover for Power Train biz: Wadhera,__label__2
CCI nod for M&M seed potato biz stake sale to HZPC Holland,__label__2
"SP Tulsian positive on M&M, Tata Motors",__label__2
Interact with CNBC-TV18: Religare Cap sees Maruti & Hero as best auto bets,__label__2
"Mahindra & Mahindra's Q1 results on August 08, 2014",__label__2
Go long in M&M on declines: Chandan Taparia,__label__2
Hold M&M; target of Rs 1250: AnandRathi,__label__2
"Buy United Spirits, M&M, Adani Enterprises: SP Tulsian",__label__2
Expect 25-30% revenue growth in FY15: Minda Industries,__label__2
June sales numbers cheer M&M,__label__2
"Go long in SAIL, Tata Motors, M&M: SP Tulsian",__label__2
Mahindra Tractors sells 28893 units in June 2014,__label__2
"Mahindra's auto sector sells 38,471 units during June 2014",__label__2
M&M may touch Rs 1280-1300: Akshata Deshmukh,__label__2
Stay invested in M&M: Hemen Kapadia,__label__2
"Buy M&M 1180 call, sell two 1220 calls: Bhavin Desai",__label__2
M&M may test Rs 1225: SP Tulsian,__label__2
"Hold M&M, says Hemen Kapadia",__label__2
"Hold M&M, may touch Rs 1250: Rajesh Agarwal",__label__2
Super Six short term picks for June 17,__label__1
M&M may touch Rs 1290: Pritesh Mehta,__label__2
Retain excise benefits for auto sector: India Inc,__label__1
"Go long in M&M, may test Rs 1280-1300: Chaturmohta",__label__1
"Prefer M&M, Tata Motors, Ashok Leyland: Neeraj Deewan",__label__2
Buy Mahindra and Mahindra: Sudarshan Sukhani,__label__2
Hold M&M; target of Rs 1162: ICICIdirect.com,__label__2
Mahindra launches 'XUV500 Sportz' at Rs 13.68 lakh,__label__1
Buy Mahindra & Mahindra; target Rs 1354: Firstcall Research,__label__1
Accumulate M&M; target of Rs 1280: Prabhudas Lilladher,__label__1
"Avoid two wheelers stocks, says Dipan Mehta",__label__1
ECR cut may not impact auto industry; SLR cut welcome: M&M,__label__2
Accumulate Mahindra & Mahindra; tgt Rs 1298: Kotak Sec,__label__2
Mahindra & Mahindra fixes book closure for dividend & AGM,__label__2
Mahindra & Mahindra: Board recommend dividend & special dividend,__label__2
"M&M posts Q4 profit at Rs 897 cr, tractor margin up 180 bps",__label__2
"M&M Q4: Analysts expect profit at Rs 818 cr, OPM at 13%",__label__2
Buy M&M; target of Rs 1362: Microsec,__label__2
"Ajay Bodke positive on Motherson Sumi, M&M, Maruti",__label__2
M&M to stop production for 3 days during this month,__label__1
Mahindra and Mahindra may test Rs 1185-1200: Sukhani,__label__1
"After victory, BJP must prepare for the real test",__label__2
"Buy M&M, Hero Motor, L&T, United Spirits: Ajay Srivastava",__label__2
"Go long in HDFC Bank, M&M, ONGC: Sudarshan Sukhani",__label__1
"Hold Mahindra and Mahindra, says Prakash Diwan",__label__1
Buy Mahindra and Mahindra: Sudarshan Sukhani,__label__1
M&M employees resume work at Mohali plant,__label__2
M&M: Workers resume work at Mohali plant,__label__2
CV makers ride on recovery road; pins hopes on new govt,__label__2
"Buy Tata Motors, sell M&M: Amit Trivedi",__label__1
"Mahindra & Mahindra: Updates on production, sell data",__label__2
M&M tractors sells 19895 units in domestic market during April 2014,__label__1
"Maruti, Toyota, M&M sales drop in April; Hyundai, Honda up",__label__1
Mahindra's auto sector sells 36274 units during April 2014,__label__1
"Mahindra & Mahindra's FY14 results on May 30, 2014",__label__1
M&M: Section of employees not reporting to duties at Mohali Plant,__label__1
"Buy M&M 1060 Call, sell 1100 Call: Chandan Taparia",__label__2
Mahindra's agri division enters into JV with HZPC,__label__2
Buy Mahindra and Mahindra on decline: Chandan Taparia,__label__2
Maruti boosts passenger vehicle mkt share to 42% in FY14,__label__1
Auto recalls increase in recent years but policy absent,__label__1
Top 10 stocks to focus on April 10,__label__1
"Buy M&M 1000 Call, sell 1040 Call: Krish Subramanium",__label__2
See higher levels in M&M: Sudarshan Sukhani,__label__2
Happy weekend: Top 10 stocks to boost your portfolio today,__label__1
"M&M: Updates on production, sales data of March, 2014",__label__2
Buy Mahindra and Mahindra on dips: Sudarshan Sukhani,__label__2
Tractor sales for sector will grow by 8-10% in FY15: M&M,__label__2
"Remain invested in M&M, says SP Tulsian",__label__2
M&M sales marginally down in March,__label__2
Mahindra Tractors sells 16571 units in domestic market during March 2014,__label__2
Mahindra's auto sector sells 51636 units during March 2014,__label__2
"M&M completes merger of trucks, buses division with itself",__label__2
M&M: Updates on scheme of arrangement,__label__2
Buy Mahindra & Mahindra; Power Finance Corp: Systematix,__label__1
Buy Mahindra and Mahindra; target of Rs 1145: Motilal Oswal,__label__1
Ten 10 stocks that should be on your radar ,__label__1
