Headlines,Labels
domestic car sales in sept climb to highest this fiscal,1
"pawan goenka elevate to executive director, m&m",0
"bet on m&m, l&t; shun prestige estates: angel broking",1
m&m to infuse rs 400-500 crore in systech,1
"ford's india bet rest on m&m partnership, desperate to avoid a gm-like exit",1
"m&m, mvml post 60% jump in net q3 profit at rs 1,476 crore; tractor ebit up 6%",1
"m&m, ssangyong to develop joint product platform in 3-4 yrs",0
"m&m sell 51,149 vehicles in october 2017",0
mahindra may offer up to $400 mln for ssangyong - source,1
mahindra and mahindra may touch rs 1360: chandan taparia,1
"m&m to hike stake in financial service arm, invest rs 1,055cr",0
m&m launch the verito executive edition,1
"mahindra hike price by up to rs 47,000 from april 1",1
buy mahindra & mahindra: motilal oswal,1
"mahindra, bae systems to review defence joint venture",1
"buy m&m 880 put, sell 860 put: bhavin desai",0
"m&m to seek shareholders' nod to raise rs 5,000 cr",0
aim to generate $50mn each from jvs: mahindra defence,1
mahindra tractors sell 22343 units in domestic market during nov 2013,0
m&m group net up 17% at rs 798.7 cr in q2,1
m&m's farm equipment sector sell 27321 units,0
m&m chart out digital transformation strategy,1
tractor sales for sector will grow by 8-10% in fy15: m&m,1
m&m to acquire 2 turkish company for rs 800 crore,1
here's what to expect from m&m q3 result,0
manufacture and export growth critical for eco: mahindra,1
m&m sales 13944 tractor units in domestic market during feb 2013,0
mahindra's agri division enter into jv with hzpc,1
"mahindra & mahindra recall 30,000 xuv 500",0
m&m to launch a nano-esque pick-up vehicle,0
"mahindra sales jump 14% to 40,591 units in august",1
buy mahindra and mahindra on dips: sukhani,1
accumulate m&m; target of rs 1400: emkay,0
"buy m&m, l&t, tata chemicals, ptc india: sharekhan",1
"pick mahindra and mahindra, avoid bajaj auto, hero: sukhani",0
"prefer auto stocks, say rahul singh",1
xuv5oo sell for 4 mnths; suspend bookings: mahindra,1
top car cos meet to find way out of sc ban on big diesel cars,1
daimler india join bajaj auto to smoke out bs-iii vehicles,1
buy mahindra & mahindra: sukhani,0
"buy mahindra and mahindra, infosys, sun pharma: vk sharma",1
snapdeal.com tie up with mahindra to sell two-wheelers,0
buy mahindra and mahindra; tgt of rs 775: anagram research,1
eicher motor may test rs 20000-20200: ashwani gujral,1
mahindra & mahindra q4 net see at rs 723cr; sales up 7%,0
mahindra and mahindra sell 39611 units in december 2013,1
"buy mahindra and mahindra, say sukhani",0
m&m top pick in auto sector: motilal oswal,0
"buy aurobindo pharma, dabur, m&m: sudarshan sukhani",0
"buy m&m 1400 put, sell 1300 put: krish subramanyam",1
"m&m q1 profit see up 2%, health volume growth may drive revenue",1
"maruti sales up 19.5% in nov, tvs motor clock 36% growth",1
"short m&m, target rs 1210: manoj murlidharan",1
"buy m&m on dips, say rajat bose",1
worst over for india auto companies: anand mahindra,1
"maruti, tvs, tata motor slip as april sales stay sluggish",0
"buy mahindra and mahindra, nestle india: mitessh thakkar",1
mahindra drive into compact car segment with verito vibe,1
m&m to launch cng version of logan,1
m&m q1 profit see down 17% to rs 730.6 cr on lower volumes,1
temporary stoppage of work at nashik plant: m&m,1
hold your breath: m&m may not dump just-hiked rat on you!,0
m&m to form jv with ideal motor for vehicle assembly in sri lanka,0
"two-wheelers, lcvs to drive q3 auto sales growth up 20-22%",1
"buy maruti, m&m on dips, say iifl's prayesh jain",1
m&m q3 profit see down 39% to rs 615 cr: cnbc-tv18 poll,1
sell m&m; buy power finance corporation: mitessh thakkar,0
m&m to rev up expansion of multi-brand car service business,1
"bull's eye: buy m&m, jet airways, rcf, rcomm; sell dlf",1
"m&m rename mahindra gujarat tractors, launch a new brand 'trakstar'",1
"mkt look buoyant, sales momentum to continue in q3: m&m",1
"buy m&m, target rs 1134: anand rathi",0
super six: top chart pick for feb 15,1
buy m&m on dips: sukhani,1
m&m q4 con profit tank 39% to rs 586 cr on lower revenue,0
mahindra launch powerful variant of tuv300 at rs 8.87 lakh,1
"go long in m&m 1240 call, advise gaurav bissa",1
up govt shut shriram pistons & ring plant in ghaziabad,1
"tata motor a trade bet, say sukhani",1
november car sales dip 8%: siam,0
"india's 2010 auto sales up 31%, see slow",1
sept auto sales: hyundai up 9.8%; hero rise slightly,1
june sales number cheer m&m,1
"buy ashok leyland, advise devang mehta",0
buy m&m; target of rs 903: firstcall research,1
salil sharma view on auto space,0
may look at logistics business ipo in fy18 itself if timelines permit: m&m,0
"go long in m&m, target rs 1480: ashish chaturmohta",1
sukhani's view on m&m,1
"m&m be value investing: rural recovery, new products to drive long-term story",1
accumulate mahindra & mahindra; tgt rs 1298: kotak sec,1
buy mahindra and mahindra in auto pack: vk sharma,1
mahindra & mahindra can move to rs 960: murlidharan,1
m&m see double digit growth in tractor sales in fy14,1
"like tata motors, can climb to rs 450: prakash gaba",1
see auto revival only post new govt formation: m&m,0
get ready to vroom! these 50 cars will sizzle the road in 2017,1
buy m&m around rs 870-850: anil manghnani,1
exit ashok leyland: jagannadham thununguntla,0
renault see logan thrive under m&m: anand mahindra,0
"prefer m&m, indraprastha gas: prakash gaba",1
"new models, discount drive dec auto sales up",1
news highlight of the day: bjp say cambridge analytica's footprints see in congress's gujarat campaign,1
buy m&m;target of rs 1337: edelweiss,1
credit suisse recommend switch from m&m to maruti,1
"buy mahindra & mahindra, say sudarshan sukhani",1
sel to enhance engine capacity on grow demand from m&m,1
bhatia overweight on mahindra and mahindra,1
invest in m&m at around rs 600: thacker,1
"buy maruti suzuki, m&m on any decline: sukhani",1
m&m: update on scheme of arrangement,1
fmcg be a space to bet on: gautam shah,1
expect 25-30% revenue growth in fy15: minda industries,1
auto sector result preview for q4fy13: motilal oswal,1
"hero motocorp, bajaj auto may see more downside: baliga",1
"buy hero moto, bajaj auto, m&m at current levels: tulsian",0
will become $1.3-1.4 bn co in fy12: jay bharat maruti,1
"sentiments not good for auto industry, say m&m",1
"buy m&m on dips, say anu jain",0
mahindra group buy strategic stake in the east india company,1
bhat`s view on it space,0
"domestic car sales dip 4%, bike up 18% in oct",1
dhanteras sales at 11.5k units; max demand for tuv 300: m&m,0
bid amount to be for ssangyong debt: mahindra,0
sell mahindra and mahindra: gujral,0
mah scorpio introduce entry-level model: scorpio ex,0
buy m&m; target of rs 775: icicidirect.com,0
mahindra and mahindra look promising: r shah,0
"buy m&m, aurobindo pharma; sell crompton greaves: sukhani",1
"go long on m&m, say salil sharma",1
"buy tata motors, sell m&m: amit trivedi",0
buy mahindra and mahindra: anu jain,1
hyundai kona all sell out in india for 2019 despite rs 24 lakh price tag,1
m&m october sales rise 1% as export up 28%; tractor jump 61%,1
kinetic motor to invest rs 20 crore in group company,1
short m&m at current level: siddharth sthalekar,1
"buy mahindra & mahindra, target rs 910: ashish chaturmohta",0
prakash diwan positive on m&m,1
m&m launch 110-cc scooter gusto,1
"m&m: update on production, sales data of january, 2014",0
"m&m q1 net profit down 7%, cost save support ebitda",1
buy m&m 900 call: bhavin desai,1
"m&m q2 net profit up 26% yoy at rs 1,778.75 crore; tractor revenues grow 1.8%",1
"buy mahindra & mahindra, sun pharmaceutical industries, piramal enterprises: rahul shah",1
mahindra target $500-750m in 5 years from cisco deal,1
"short mahindra & mahindra, say prakash diwan",1
march auto sales too disappoint; m&m blame fuel hike,1
not a smooth ride for motown; june sales nos mix,1
rupee fall spur automakers to look homeward for part,1
6 stock likely to see lot of action today,0
"buy tata motor on dips, say sukhani",0
'looks like diwali have come early': auto sector hail corporate tax rate cut,1
"bullish on 4 wheelers; like maruti, leyland: pl's korde",1
"mahindra and mahindra's fy16 result on may 30, 2016",1
m&m to launch two new uvs to regain market share from rival,1
"buy dlf, colgate palmolive; axis bank can head higher: sukhani",1
buy mahindra and mahindra; target of rs 1016: motilal oswal,1
m&m's pawan goenka bat for dual price of diesel,1
"mahindra kuv100 cross 50,000 cumulative sales milestone",0
super six buy or sell call for feb 8,1
go long on britannia industries: rahul mohindar,1
keep mahindra and mahindra in portfolio: betadpur,1
peugeot to bring electric cars in its india debut in 2021,1
mahindra & mahindra appoint t. n. manoharan as additional director,0
angel broking q1 earn estimate for auto sector,0
will use rs 100 cr to up machinery capacity: mah systech,1
why 'rise' be the new mahindra mantra?,1
expect robust demand for uv segment in auto: dolat capital,1
mahindra's auto sector sell 41863 units during april 2016,1
m&m have target around rs 880: mohindar,1
hike in export refinance limit to bridge liquidity gap: m&m,1
m&m q2 profit see up 6%; revenue growth may be 20% lead by tractor business,1
m&m jun qtr pat see up 7.4% at rs 604.1cr: plilladher,0
news live: bjp president amit shah urge an end to communism in india,1
m&m's market share in uvs hit 10-year low as maruti & hyundai strengthen their lead,1
checkout why these top 10 stock should be on your radar,1
"brokerage calls: buy tcs, m&m, icici bank, ranbaxy",1
buy m&m; target of rs 824: icicidirect.com,1
m&m may gain rs 30-40: sudarshan sukhani,1
mahindra and mahindra recommend bonus issue,0
prefer maruti suzuki: sukhani,1
"most americans not open to buy cars from india, china",1
accumulate m&m; target of rs 1718: way2wealth,1
"prefer maruti suzuki over m&m, say dilip bhat",1
"m&m, central bank top picks: motilal oswal",0
m&m market shr in uvs may dip; kotak cut growth forecast,1
hold m&m ltd; target price rs 1404: arihant capital,1
go long in m&m; may go above rs 1400: ashish chaturmohta,1
m&m & ford to explore a strategic alliance,1
m&m look safe: rajesh jain,1
fm look to unleash 2nd wave of reforms: anand mahindra,1
downgrade m&m growth estimates; bullish on maruti: iifl,0
"will outperform peer in fy14, revive biz in k€™taka: m&m",1
demand for stylish new xylo & xuv 500 push m&m sales up,1
"m&m q4 profit up 6%, volume growth help revenue beat estimate",1
m&m board recommend dividend,1
diesel hike lesser of two evils for struggle carmakers,1
manohar parrikar's sudden shift to goa leave defence cos in a tizzy,1
sell mahindra and mahindra: manghnani,1
telephonics corporation to increase equity stake in mahindra telephonics,1
m&m subsidiary sell entire shareholding in mahindra internet commerce,1
m&m q1 profit see up 1%; volume and realisations may drive revenue growth,1
mahindra bolero cross 10 lakh cumulative sales milestone,0
mahindra and mahindra sell 45212 units in march 2015,0
"sell upl, m&m; buy himatsingka seide: ashwani gujral",1
"buy state bank of india, mahindra & mahindra, cesc, tata elxsi: sandeep wagle",0
huge discount fail to boost auto sales in dec,1
buy m&m; target of rs 1060: india infoline,1
"buy hero motocorp, m&m: sukhani",0
buy mahindra & mahindra; target of rs 1545: edelweiss,1
mahindra & mahindra: board recommend dividend & special dividend,1
"india inc hail nirmala sitharaman's tax cut, here be why",1
m&m dec qtr pat see at rs 311.5 cr,1
"m&m sales up 1% in march at 62,952 units",1
buy m&m; target of rs 865: sharekhan,0
houseviews: brokerages recommend auto stock,0
"prefer maruti, m&m, tata motors: jigar shah",1
sell mahindra and mahindra on rally: aditya agarwal,1
brokerage calls: 3 key stock from 3 key sectors,1
6 stock ideas to liven up your trade,0
"positive on auto stocks, vakrangee may hit rs 245: sp tulsian",1
mahindra launch furio truck range start at rs 17.45 lakh,1
m&m q3 profit after tax see up 57% at rs 650 cr,0
bt to stay invest in tech mahindra,1
"mahindra cut price of utility vehicle, suv by up to 6.9 pc",1
"mahindra unveil race bike, electric 2-wheeler",1
buy mahindra and mahindra on dips: ajay srivastava,1
"buy m&m around rs 780- 785 levels, say diwan",1
"scooters put bike on slow lane for honda and tvs, rake in over 50% sales",1
"mahindra glyd-es into mumbai's app-based taxi business; to rival uber, ola",1
mahindra & mahindra place 50 year rs. 500 crore ncds,0
"short m&m, pvr; mindtree: sudarshan sukhani",1
hero honda can move up another rs 70-80: baliga,1
"coffee can invest | to understand a company better, speak to line managers, not promoters, say sageone€™s vartak",1
"buy m&m, sell dabur india: mitessh thakkar",0
super six stock ideas to liven up your trade,1
mahindra to raise tractor price by 1.5%,0
"buy, sell, hold: 13 stock that you can focus today",1
hold mahindra and mahindra: radhika gupta,1
expect double digit volume growth in q3: m&m,1
m&m feel the heat as gst cess hike hit 75% of mahindra scorpio volumes,1
"bhat bullish on m&m, maruti suzuki",1
"short maruti suzuki, tata motors: mohindar",1
"sell m&m, engineer india; buy shriram transport: sukhani",1
"why mahindra be look forward to bs 6 rollout, which be make most carmakers jittery",0
fy14 also likely to be difficult for auto industry: siam,1
"hero honda, maruti's sales hit record high in may",1
"hold m&m, target of rs 828: sharekhan",1
look at mahindra and mahindra: neeraj deewan,1
take long position in m&m: sukhani,0
"bajaj, kawasaki to ride together to capture new market",0
m&m see short-term impact on component supply,0
"buy, sell, hold: 18 stock that analysts be watch out",1
m&m to launch premium pickup range imperio next month,1
pawan goenka see m&m's tractor sales lose steam in h2,1
mahindra christen all-new electric car as 'e2oplus',1
"m&m total may sales rise 20% to 34,323 units",1
"pv drag m&m's feb sales 3%, but cv grow 18%; tractor up 11%",1
"m&m q2 profit down 2.4% on tax cost, revenue beat forecast",0
"m&m have target of rs 750-800, say prayesh jain",1
"m&m, tata motor will do very well: mehta",1
mahindra may offer up to $400 mn for ssangyong,1
"sell m&m, target of rs 266: reliance money",0
"mahindra tractor sales up 19.8% to 14,682 units in mar",1
"m&m: strong q1 performance, value investors should accumulate",1
m&m have target of rs 807: thunuguntla,1
kunal bothra bearish on mahindra and mahindra,1
tata motor prefer pick: mayuresh joshi,1
ssangyong say bidders shortlist to six,1
strike at m&m's nashik plant continue,0
buy m&m with a target of rs 850: agarwal,1
"mahindra & mahindra's q1 result on august 08, 2014",1
"buy mahindra and mahindra, say parag thakkar",0
hold m&m; target of rs 1162: icicidirect.com,1
"weaker oil prices, reforms, stable govt be key drivers for indian market in 2019",1
"august sales: hero, maruti, m&m weak; leyland, re zoom",0
m&m may move to rs 1315-1330: hemant thukral,1
"buy m&m, tech mahindra, asian paints: sudarshan sukhani",0
"m&m on expansion spree, play the volume game",1
"positive on nbfc space, say sp tulsian",1
"maruti suzuki, m&m best bets: dipan mehta",0
"buy mahindra and mahindra, hindustan unilever, dewan house finance: yogesh mehta",1
"hold m&m, say sharmila joshi",1
"buy mahindra and mahindra, say sukhani",1
"prefer m&m, tata motors, ashok leyland: neeraj deewan",1
"mahindra & mahindra fy13 result on may 30, 2013",1
m&m auto sector register 17% sales growth in fy13,1
"bus division will see an uptick in fy17, say jbm's ed",1
mahindra launch entry level variant of xuv500 at rs 12.22 lakh,1
roar ride of auto sector in 2010,0
mahindra and mahindra can test rs 775-800: kedia,1
hold m&m; target of rs 1250: anandrathi,1
"tech mah get m&m, bt's nod to participate in satyam bid",1
top 10 stock that should be on your radar,1
m&m to drive speciality retail biz via global brand,1
m&m a top pick in auto space: murlidhar,1
"corporate tax rate cut: fm's decision have take care of our market budget for the quarter, say rajiv bajaj",1
"buy siemens, hpcl, dabur, m&m: ashwani gujral",1
m&m q2 net profit up 7.98% at rs 758 cr,1
revise fame scheme put ev segment in fast lane: m&m,1
mahindra tractors sell 16571 units in domestic market during march 2014,1
m&m expect tractor sales growth to slow,0
m&m may touch rs 1280-1300: akshata deshmukh,1
eicher jv to invest rs 290 crore to raise capacity,1
doshi bullish on m&m and tata motor,1
darashaw bullish on m&m,1
"m&m december sales up 1% at 39,755 units",1
m&m tighten its grip; make open offer for swaraj auto,1
"buy, sell or hold: best stock from auto, steel, telecom & oil",1
electric vehicle segment to stabilise in india over next 5 years : m&m,1
motilal oswal neutral on m&m,1
moody's assign lowest investment grade rat to m&m,1
"m&m march auto sector sell up 10% at 62,077 vehicles",1
m&m to invest rs 500 cr in chakan plant to expand ev portfolio,1
comment: visible sign of green shoot in auto sales,0
m&m q4 net profit up 6.5% at rs 607 cr,1
see overall revenue at around rs 220 cr by fy16: gs auto,0
"prefer tata motors, mahindra & mahindra: sachin shah",1
"m&m to review price scenario, no price hike likely in sep",1
"buy icici bk, hdfc bk call options ahead of rbi meet:dhawan",0
renew buy may occur in tata motors: sp tulsian,1
"m&m to invest rs 1,500 crore in two maharashtra plant",0
hold m&m; target of rs 1322: icicidirect,1
mahindra renault venture post rs 490-cr loss,0
mahindra to launch motorcycle by 2011-end,1
expect 25-30% volume growth in fy16: jbm auto,1
"auto cos' q2 margins may slip on high costs, discount",0
stay invest in mahindra and mahindra: tulsian,0
m&m may buy kirloskar oil stake in swaraj engines: source,1
"buy m&m, ongc; sell l&t: rahul mohinder",1
"renault to continue with m&m for logan, say ghosn",1
ajay shethiya positive on mahindra and mahindra,0
"maruti dec sales beat estimates, rise 8.5%; m&m disappoint",0
"prefer m&m, maruti suzuki for long term: gopi suvanam",1
"mahindra eye $6.3 billion us postal truck-supply contract, sign loi for plant in michigan",1
"bull's eye: buy bata, l&t finance, m&m, ashok leyland",0
pharma space look attractive: parag thakkar,1
"buy mahindra and mahindra, say prayesh jain",1
here be top 10 stock to focus on april 16,1
buy auto stock on decline: gujral,1
"buy maruti suzuki, target rs 4705: rajat bose",1
suv tax will compel modify products to meet norm: m&m,0
m&m eye more market share in uv segment rid on kuv100,1
mahindra & mahindra sales up 10% in march,1
"look at expansion in aerospace, defence units: m&m",1
"car sales see slow in 2011, cost to weigh",0
mahindra plan to launch three new vehicles in 2015,1
m&m invest rs 60 cr in digital market infra in last 3 yrs,1
"m&m cfo pin blame on marazzo launch, commodity cost for dip in q2 auto margins",1
m&m's pawan goenka expect normalcy in auto sector by march-end,1
m&m launch esupro vans; strengthen zero emission portfolio,1
"buy mahindra & mahindra, say sukhani",0
mahindra plan to launch 3 motorcycle soon,1
expect a benign approach from fm this budget: m&m,1
mahindra select as prefer bidder for ssangyong motor,0
"m&m dhanteras sales up 70%, sell 11,500 vehicles",0
buy m&m;target of rs 1283: spa research,1
car sales in india witness bleak start in 2016,0
india to have no choice but to go green: anand mahindra,1
cci nod for m&m seed potato biz stake sale to hzpc holland,1
"buy m&m, target of rs 1135: prayesh jain",1
why mahindra won't give up on its love for diesel despite bs-vi,1
clash of titans: royal enfield dare challenger jawa to 'try harder',1
"land bill: we need a comprehensive legislation, say m&m",1
m&m q1 profit tank 20% to rs 768 cr; tractor biz drive revenue growth,1
mahindra raise price of its product portfolio,0
buy mahindra and mahindra; target of rs 878: prabhudas lilladher,1
mahindra tie up with australian aerospace cos for rs 175cr,1
"buy mahindra and mahindra, colgate; sell cummins india: sudarshan sukhani",1
happy with our export performance: m&m,0
"see bajaj consolidating, weak exide yoy nos: stanchart",1
"tata motors, bharat forge, gdls join hand for ficv programme",1
m&m q3 net profit up 78% at rs 735 cr,0
"prefer tata motor dvr, m&m: sharmila joshi",1
hyundai to launch new creta suv in india on july 21,0
ban on norm-compliant vehicles worst advt of india: toyota,1
auto makers welcome diesel price hike,1
"buy m&m, oriental bank of commerce, wockhardt: ashwani gujral",1
mahindra tractors sell 17771 units during july 2013,1
"automakers may readily take back unsold bs-iv stock after april 1, 2020 deadline",1
"m&m q2 net up 10% at rs 990cr on other income, revenue dip",1
don't fool yourself! diesel cars aren't price-efficient,0
"mahindra & mahindra: update on production, sales, export data for august, 2013",1
mah and mah likely to outperform: sukhani,1
"sell mahindra & mahindra, say sameet chavan",1
"prefer m&m, maruti suzuki, eicher in oems; bharat forge in auto components segment: clsa",1
buy mahindra & mahindra; power finance corp: systematix,0
m&m-kinetic motor venture begin operations,0
anand mahindra explore opportunity to enter ride-sharing market,1
"buy mahindra & mahindra, target of rs 565: sharekhan",0
focus on individual stocks; top 5 stock which could give up to 10% return in short term,0
"mahindra tractor sales up 36% to 20,483 units in february",1
bhambwani bullish on mahindra and mahindra,0
m&m hit life-time high post november sales number,1
m&m to help south korea's ssangyong return to profit in '15,1
mahindra enter kenyan passenger vehicles market,0
"honda cars india recall 1,338 units of accord, cr-v",1
mahindra tractors sell 13543 units in domestic market during august 2013,0
"add bajaj auto, maruti suzuki, m&m to portfolio: deven choksey",1
"buy m&m on dips, positive on hero moto: neeraj dewan",1
mahindra and mahindra very bullish on american market: anand mahindra,0
mahindra launch xuv500 with automatic transmission,1
super six stock you can bet on september 3,0
can bs 3 vehicles be convert to bs 4? cv makers be explore the option,1
buy mahindra & mahindra: shardul kulkarni,0
m&m roll out new xuv variant as competition bite,1
major auto makers report fall in march sales,1
m&m€™s korean arm ssanyong to fund investments from own kitty,1
petronet lng have target of rs 190-195: iifl,0
"sell mahindra & mahindra, say ca rudramurthy bv",0
mahindra & mahindra sign mou with telephonics corp,1
m&m recall suv rexton to rectify faulty rear driveshaft,1
invest in mahindra and mahindra: salil sharma,1
"positive on sintex, voltas; negative on crompton: tulsian",1
ssangyong to launch four new model by 2016,1
"mahindra sales up 8% to 39,200 units in december",1
rise input cost to impact margins ahead: m&m,1
a lackluster year for auto makers in 2012,0
here be sp tulsian's top trade ideas,1
expect electricity demand to go up in near future: power secy,1
emkay recommend 8 stock to buy for month of june,1
neutral on hero moto; buy tata motor on dips: centrum,1
"mahindra & mahindra: update on production, sales data of april 2013",0
news live: future retail to buy hypercity for rs 655 crore,1
"buy exide, orient cement; sell m&m: mitesh thacker",1
auto body raise concern about bs-vi fuel availability,1
drone for soil mapping? mahindra say why not,0
m&m look weak: aditya agrawal,0
punjab industrial policy to focus on electric vehicles: cm amarinder singh,0
m&m assign baa3 rat with stable outlook by moody's,1
tata motor to launch hatchback zica early next year,1
buy house development and infrastructure; sell mahindra & mahindra: sandeep wagle,0
m&m september sales up 2% on year as demand for cvs rise,1
"buy m&m, muthoot finance, can fin homes: ashwani gujral",1
"short m&m, jspl; buy zee entertainment: sudarshan sukhani",0
expect ssangyong acquisition to be do by mar '11: m&m,1
restatement of co's account will take few months: satyam,1
"m&m standalone september 2018 net sales at rs 12,988.57 crore, up 6.62% y-o-y",1
sanjay dutt optimistic on tata motor and m&m,1
m&m to observe no production days at jaipur tractor plant,1
"auto sector hit by excise duty revision, fuel prices: m&m",1
"go long in spicejet, hindustan zinc; ril may hit rs 1020: gaba",1
m&m lay off 500 temporary workers; put freeze on hire,0
buy mahindra and mahindra; target of rs 890: prabhudas lilladher,1
super six buy or sell call for august 13,1
deutsche's 10 pick to play the rural demand theme,1
m&m cautiously optimistic on sales,1
sell mah and mah; target of rs 650/630: aditya birla money,1
go long in mahindra and mahindra: aditya agarwal,0
buy mahindra & mahindra; tgt of rs 780: lkp research,1
"buy l&t; sell ambuja cements, m&m: gaurav bissa",0
"ajay bodke positive on motherson sumi, m&m, maruti",1
m&m launch open offer to acquire 20% stake in epc inds,0
"bajaj auto, m&m top pick: iifl india",1
"neutral on m&m, target rs 1100: ashwin patil",0
m&m profit jumps; margins see pressure,1
buy mahindra and mahindra; target rs 965-970: kulkarni,1
"m&m plan to export new suv to europe, south africa",0
"buy punj lloyd, avoid m&m: sukhani",1
"buy m&m, tata motor on every dip: morgan stanley",1
"buy mahindra & mahindra, canara bank: mitessh thakkar",1
mahindra look to expand non-tractor farm equipment biz,1
mahindra launch supro minivan and minitruck,1
"sell onfc, pnb; buy mahindra & mahindra: ashwani gujral",1
"buy sun pharma, grasim, jsw steel: rahul shah",0
buy mahindra and mahindra: lkp,1
mahindra and mahindra a good bet: dalal,1
"buy maruti suzuki, short m&m: sudarshan sukhani",1
"m&m, ford jv could spin out 10 products; current aspire won't be electrify",1
buy m&m; tgt of rs 899: anand rathi securities,0
"buy m&m, itc, dish tv, ashok leyland; sell godfrey phillips, chennai petro, lic housing, dhfl: sudarshan sukhani",1
"m&m to hike truck output,sets up delhi-mumbai service corridor",0
auto sector bet on rural market to boost sales,0
mahindra bank on new auto products,1
"tata motor unveil suv nexon, connectnext concept cars",1
"m&m to fit crossover suvs with e-motor in future, ready electric kuv100 in 2018",1
mahindra to invest rs 700 cr to become full range cv player,1
hold mahindra & mahindra; target of rs 1272: axis direct,1
m&m q3 adjust profit see up at rs 509 cr,1
mahindra to buy navistar's stake in indian jvs for rs 175cr,1
q3 earnings: how will different sectors fare?,1
m&m: update on incorporation of subsidiary of mahindra susten in india,1
which sectors be buzz on deal street this quarter?,1
renault india aim to sell 1 lakh units by end-2013,0
"m&m eye 50% revenue from abroad by fy19, to have overeseas base",1
"checkout tulsian€™s view on m&m, maruti, ntpc & others",1
"m&m q1 net up 29% to rs 938 cr on other income, tractor biz",1
maruti suzuki rally on sales hop,1
"buy hdfc bank, pc jeweller, tata global, pvr; sell kaveri seed: sudarshan sukhani",1
expect to post better sales in april vs last year: m&m,1
mahindra powerol plan pan-india expansion,1
mahindra & mahindra fix book closure for dividend & agm,1
"m&m down 2% post q2 performance; credit suisse, nomura cut target",0
buy mahindra & mahindra; target rs 920: emkay,1
"buy maruti suzuki, m&m, rallis india: parag thakkar",0
buy mahindra and mahindra; target rs 1011: angel broking,1
"manish kumar positive on tata motors, m&m",1
fiat's claim of copy jeep design lack merit: mahindra,1
mahindra to take decision on ssangyong bid later,1
accumulate mahindra and mahindra; target rs 1120: emkay,1
mahindra to launch pick-up in us by year end,0
buy mahindra and mahindra; target of rs 1016: motilal oswal,1
"citi see sensex at 28,800; list 5 largecaps, midcaps to buy",1
"honda car, bike all-set to steal the show in 2013",1
6 stock ideas to liven up your trade,1
m&m q3 pat see at rs 59.7 cr: iifl,0
mahindra to supply bs-vi petrol engine to ford,1
auto sales at new all time highs,1
m&m q2 pat see up 2% at rs 773 cr,1
sell m&m future; target of rs 660: iifl,1
"m&m, tata motor best pick in auto space: irani",0
mahindra tractors sell 12327 units in india during august 2016,1
m&m sep qtr pat see at rs 832cr: angel broking,1
m&m: no production at companyï¿½s automotive plant,0
"mahindra & mahindra q3 pat see up 3% yoy to rs. 1,045.5 cr: motilal oswal",1
stay invest in m&m: hemen kapadia,1
new bank license guidelines: who qualify & who lucks out?,1
m&m to pass on entire excise hike to customers,0
see no fund shortage in e-commerce space: anand mahindra,1
m&m's ambitious plans: electric vehicles business,1
"add mahindra & mahindra, target of rs 800: iifl",1
"auto sales mixed, truck strong; ubs say maruti top pick",1
m&m sign agreement for invest in resfeber labs,1
"go long in icici bank, m&m, coal india; sell marico: sukhani",1
"sep auto sales: nomura see 35% growth in mhcv, 5% pvs",0
"below rs 695, m&m can slip to rs 680: salil sharma",0
"mahindra tractor sales rise 13% to 25,949 units in november",1
go long in m&m; cipla can slide to rs 555: prakash gaba,1
m&m q4 net profit up 90% at rs 418.1 crore,1
m&m margins lower than expected: ajay shethiya,1
best buys: which stock be brokerages back after brexit,1
"short idfc, m&m and pantaloon: kulkarni",0
"mahindra recall 23,000 units of scorpio ex variant",0
m&m's passenger vehicle segment register 33% growth in jan 2013,0
hold mahindra and mahindra: mitessh thakkar,1
dealers see car loan rejections decline,0
"hcl tech can climb to rs 800, m&m rs 1425: prakash gaba",1
excite about m&m's entry into 2-wheelers: kinetic motor,0
m&m a top pick in auto space: hitesh goel,1
look at rico auto: prakash diwan,1
"this week in auto: maruti m-cap cross rs 2 lakh cr, honda rid past bajaj",1
"bajaj auto, m&m top pick in auto space, say singal",1
automobile sector result preview for q2fy13: angel broking,1
"budget 2016: prefer hdfc, lic housing, maruti, m&m: sp tulsian",0
no immediate plan to hike prices: mahindra and mahindra,1
buy mahindra and mahindra: sudarshan sukhani,1
mahindra unveil two vehicles from new supro stable,0
m&m upbeat on new product position strategy,0
strong uv sales drive m&m q3 net profit up 26% at rs 836cr,1
infrastructure group jsw plan to make electric cars: source,0
investment strategies: spotlight on 8 large & midcap stock,1
ease of do business slowly improve in india: m&m,0
mahindra tractors sell 30800 units in india during oct 2014,0
mahindra to expand china tractor unit,1
"buy itc, m&m; sell adani port on rallies: ashwani gujral",1
mah and mah's auto sector sell 37096 units during july 2013,1
buy l&t; m&m may decline more: sukhani,0
don't expect to match 2010 sales in 2011: pawan goenka,1
"buy m&m, hindustan unilever; sell chennai petro: sudarshan sukhani",1
top stock picks: pinc research,1
maruti suzuki may go upto rs 1450-1460: sp tulsian,1
"below rs 690, icici bank may test rs 660-630: manghnani",1
m&m can test rs 835-845: shrikant chouhan,1
super six: top chart pick for november 5,0
m&m have target of rs 810: thacker,1
m&m: in-line q4 numbers; attractive valuation make it a long-term buy,1
m&m tractor sales down 10% in december,1
buy mahindra and mahindra: sudarshan sukhani,0
